@relation moving_data_19-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute class {0,1,2,3}

@data
0.75732,0.28397,0.7725,0.43229,0.93143,0.23993,0.6316,0.085109,0.20097,0.57207,0.18095,0.83841,0.7129,0.16697,0.11792,0.52325,0.63373,0.44712,0.0043231,0.55105,0.47547,2
0.53477,0.2981,0.88206,0.16991,0.69475,-0.16108,-0.00089636,0.17988,-0.075497,0.44858,0.22192,1.0887,0.32771,0.071917,0.26813,0.35959,0.46585,0.4968,0.080215,-0.062222,0.64608,2
0.91347,0.42596,0.89511,0.21091,0.86472,0.33311,0.5722,0.012725,0.39866,0.25782,0.28237,0.83866,0.56779,0.17328,0.1489,0.51768,0.38682,0.62775,0.058711,0.62278,0.37351,2
0.57413,0.49794,0.53434,0.71093,0.48883,0.17875,0.70108,0.66251,0.76252,0.8845,0.61112,0.52791,0.54134,0.20959,0.16945,0.48622,0.246,0.64519,0.12559,0.7146,0.49936,1
0.6016,0.55682,0.52323,0.70971,0.49115,0.19899,0.64351,0.7875,0.76847,0.94533,0.61134,0.47798,0.54493,0.20747,0.28263,0.60813,0.33603,0.75195,0.076162,0.75319,0.51765,1
0.92717,0.48773,0.84363,0.23064,0.84195,0.28671,0.5123,0.12689,0.23465,0.50836,0.29663,0.83823,0.53463,0.32411,0.13837,0.4957,0.48976,0.54656,0.060128,0.53218,0.47803,2
0.10307,0.26053,0.40498,0.3722,0.55419,0.81039,0.29753,0.64041,0.085015,0.71296,0.72305,0.29618,0.53718,0.61202,0.52536,0.37715,0.87504,0.40093,0.13873,0.14341,0.30973,3
0.71355,0.41523,1.0628,0.040871,0.9573,0.42229,0.61554,0.21139,0.1144,0.59049,0.42822,0.96225,0.46953,-0.1044,0.12489,0.35005,0.47863,0.67318,0.1545,0.69263,0.45593,2
0.048737,0.3254,0.40695,0.26306,0.35218,0.77596,0.31983,0.70698,0.14883,0.73301,0.95858,0.27067,0.7255,0.59209,0.61789,0.57082,0.95707,0.46086,0.049834,0.20208,0.34513,3
0.87836,0.42777,0.82874,0.16067,0.75896,0.41225,0.53991,0.055686,0.21409,0.43048,0.25694,0.7576,0.70015,0.15121,0.24594,0.46883,0.48435,0.66262,0.24152,0.58615,0.53153,2
0.8608,0.49084,0.77983,0.26681,0.98756,0.26237,0.69461,0.036976,0.35588,0.35318,0.36001,0.8575,0.5269,0.094386,0.12873,0.60178,0.49379,0.66727,-0.035316,0.56988,0.53727,2
0.55526,0.61454,0.53273,0.73335,0.46682,0.23074,0.66191,0.81122,0.90882,0.92322,0.69824,0.50616,0.74044,0.18943,0.14126,0.63175,0.30722,0.75385,0.23326,0.74447,0.51196,1
0.89454,0.40357,0.83634,0.1858,0.87503,0.3697,0.65178,0.063693,0.30799,0.42021,0.27702,0.83436,0.54983,0.35278,0.17476,0.49976,0.46642,0.63376,0.043989,0.56625,0.49648,2
0.85402,0.42968,0.7869,0.20988,0.92151,0.32331,0.61117,0.092685,0.28096,0.45823,0.29416,0.88614,0.54119,0.23388,0.088677,0.5043,0.49828,0.55942,0.092781,0.54429,0.43988,2
-0.016396,0.34211,0.393,0.21089,0.31667,0.69876,0.28044,0.58872,0.044511,0.78326,0.94655,0.40489,0.66726,0.57693,0.52995,0.53183,0.91352,0.44547,-0.01468,0.21735,0.29148,3
0.54263,0.46135,0.54678,0.67538,0.50975,0.13322,0.63774,0.71301,0.76721,0.90772,0.55416,0.45825,0.54696,0.19183,0.19885,0.55746,0.27424,0.66454,0.048401,0.62583,0.49024,1
0.068024,0.27669,0.39517,0.23626,0.34104,0.8316,0.30384,0.65269,0.13796,0.73363,0.94029,0.32831,0.62596,0.64582,0.68196,0.58348,0.89458,0.41673,0.035597,0.18809,0.30935,3
0.76335,0.5332,0.70684,0.3028,0.9424,0.35308,0.51974,-0.19629,0.15641,0.29931,0.40595,1.1304,0.25097,0.1553,-0.10027,0.43204,0.33387,0.51628,0.41733,0.54125,0.36564,2
0.042594,0.35033,0.43515,0.26733,0.38071,0.82924,0.33641,0.76393,0.12661,0.83416,0.95237,0.34661,0.69613,0.58055,0.59969,0.61978,0.8962,0.47246,0.053384,0.26135,0.32816,3
0.83696,0.44294,0.78951,0.24272,0.92276,0.30513,0.61871,0.089353,0.27379,0.45597,0.29921,0.85607,0.53737,0.22542,0.12367,0.48364,0.53887,0.60201,0.094919,0.55296,0.43974,2
0.83904,0.44262,0.78438,0.23776,0.92502,0.30945,0.62053,0.093196,0.27512,0.45781,0.30134,0.85742,0.54003,0.22874,0.12318,0.48368,0.53614,0.6012,0.093179,0.55185,0.44165,2
0.91076,0.53772,0.9015,0.30026,0.94581,0.2183,0.6463,0.2373,0.13978,0.4581,0.1375,0.91037,0.47465,0.18498,0.018101,0.55354,0.46296,0.58347,0.1331,0.46665,0.48966,2
0.55601,0.11179,0.98819,0.12867,0.73248,-0.024816,0.34042,0.051288,0.19718,0.40057,0.39379,0.97243,0.46736,0.34126,0.071047,0.42898,0.66467,0.60662,-0.10909,0.32633,0.41913,2
0.87104,0.49904,0.7523,0.19175,0.97964,0.25767,0.59542,0.066245,0.24056,0.31622,0.27595,0.83752,0.6378,0.23372,0.032842,0.53224,0.61529,0.61593,0.083946,0.51255,0.46914,2
0.97908,0.29222,0.72955,0.27512,0.995,0.30778,0.5966,0.0035193,0.31931,0.49177,0.2852,0.77089,0.54085,0.21103,0.1026,0.62413,0.57017,0.56861,0.14209,0.56804,0.39867,2
0.66097,0.53064,0.62137,0.71713,0.45515,0.34106,0.63673,0.84404,0.81823,1.0054,0.58464,0.5682,0.61075,0.30016,0.23242,0.54272,0.22464,0.77363,0.012775,0.88352,0.49555,1
0.12627,0.26227,0.33353,0.20246,0.39151,0.78046,0.3493,0.65965,0.006395,0.7724,0.95059,0.32331,0.623,0.63455,0.55221,0.56457,0.89134,0.4952,0.099607,0.17812,0.265,3
0.54002,0.53784,0.51807,0.70019,0.4972,0.051019,0.56428,0.70523,0.81636,0.86506,0.65305,0.51145,0.51748,0.17239,0.1347,0.57992,0.27097,0.74707,0.16884,0.67709,0.44553,1
0.88721,0.47404,0.65178,0.35316,0.93881,0.40666,0.53606,0.31279,0.2848,0.34351,0.35967,0.80559,0.59278,0.21435,0.18812,0.54533,0.44051,0.55713,0.096376,0.55557,0.51088,2
0.87842,0.4639,0.78511,0.21552,0.98028,0.3364,0.60861,0.12514,0.27479,0.43216,0.33388,0.83928,0.54365,0.1672,0.059758,0.48008,0.47452,0.63439,0.12394,0.59697,0.38579,2
0.82248,0.42779,0.79358,0.25045,0.92523,0.30487,0.61777,0.095867,0.27169,0.44386,0.3073,0.85145,0.5334,0.23185,0.12139,0.5045,0.53674,0.59692,0.07478,0.56763,0.45346,2
0.56453,0.50142,0.54963,0.69652,0.53234,0.19663,0.73534,0.72533,0.82782,0.9708,0.59769,0.58764,0.55494,0.21538,0.17871,0.6053,0.28808,0.75294,0.12401,0.71245,0.55226,1
0.5695,0.54728,0.5837,0.70026,0.45932,0.16364,0.65789,0.74671,0.80147,0.92063,0.59886,0.52538,0.56789,0.20943,0.21679,0.57319,0.27335,0.74588,0.085794,0.78002,0.50793,1
0.55255,0.53361,0.58568,0.70626,0.52987,0.17935,0.66255,0.71766,0.82315,0.95878,0.5996,0.54734,0.5752,0.21009,0.14588,0.58447,0.26879,0.68879,0.11697,0.70202,0.50142,1
0.82036,0.42864,0.79586,0.23487,0.92803,0.29874,0.60699,0.082612,0.30524,0.42339,0.26854,0.8543,0.54749,0.24401,0.11771,0.48191,0.57036,0.58091,0.062776,0.55519,0.46395,2
0.045904,0.30361,0.35415,0.22203,0.32274,0.75446,0.3023,0.60267,0.10524,0.71183,0.91978,0.26532,0.61355,0.54285,0.57566,0.57242,0.85732,0.48948,0.072723,0.13941,0.30386,3
0.88607,0.42729,0.74379,0.23679,0.87873,0.26043,0.56635,0.04078,0.25471,0.46999,0.2725,0.87867,0.48093,0.29555,0.11009,0.42196,0.4892,0.46724,0.098272,0.61627,0.4548,2
0.61364,0.51966,0.4717,0.68766,0.52701,0.15175,0.64488,0.68581,0.80926,0.8993,0.56507,0.4857,0.53195,0.16387,0.20369,0.55411,0.28436,0.72845,0.010027,0.70089,0.48048,1
0.69027,0.35089,0.7844,0.3314,0.77075,0.44558,0.60921,0.25402,0.37233,0.49939,0.45011,1.0349,0.44654,0.20709,0.22178,0.34002,0.46855,0.77998,0.022875,0.66813,0.60033,2
0.78648,0.29025,0.772,0.33934,1.0037,0.43815,0.62481,0.064695,0.21001,0.3988,0.44904,0.71866,0.64519,0.21249,-0.13231,0.31909,0.65278,0.52568,0.22648,0.72801,0.40576,2
0.83498,0.4505,0.79012,0.22415,0.94565,0.32355,0.58991,0.10046,0.25468,0.45274,0.34232,0.88612,0.56159,0.24061,0.13925,0.46398,0.54122,0.60625,0.13757,0.58024,0.43601,2
0.072816,0.30862,0.43344,0.30659,0.40275,0.83623,0.33445,0.69239,0.16027,0.76203,0.92415,0.32374,0.67594,0.60788,0.64326,0.59353,0.92181,0.49048,0.12044,0.22997,0.29441,3
0.71265,0.50124,0.82255,0.35548,0.84132,0.28218,0.5843,-0.22963,0.56777,0.5971,0.37587,0.87677,0.48558,0.24431,0.11357,0.48385,0.73062,0.4664,0.14367,0.5081,0.50375,2
0.85332,0.3293,0.62911,0.31772,1.0711,0.3314,0.54387,0.17017,0.40795,0.58808,0.54535,0.56903,0.26162,0.24964,-0.071849,0.43981,0.44049,0.49578,0.10102,0.84911,0.45895,2
0.86847,0.50987,0.67474,0.45765,0.89944,0.010478,0.51412,0.13406,0.16884,0.55933,0.27959,0.95578,0.48406,0.18024,0.29453,0.45076,0.48908,0.72422,0.021792,0.48618,0.21265,2
0.55627,0.53984,0.68983,0.68746,0.46544,0.25365,0.69244,0.75529,0.75134,0.96366,0.65046,0.48239,0.56541,0.26136,0.23919,0.50084,0.298,0.71673,0.17693,0.63806,0.56188,1
0.83847,0.46545,0.77576,0.24347,0.92367,0.31062,0.6254,0.10351,0.2751,0.44577,0.30608,0.86422,0.55057,0.23102,0.12242,0.49389,0.53963,0.60794,0.093218,0.53306,0.43967,2
0.59969,0.52855,0.54001,0.64796,0.48669,0.16403,0.61029,0.69029,0.82376,0.93781,0.57227,0.45819,0.54519,0.093297,0.17638,0.52355,0.26731,0.65537,0.074351,0.68364,0.46461,1
0.83856,0.44004,0.78509,0.24074,0.92491,0.30846,0.6152,0.092114,0.27187,0.45296,0.30181,0.85219,0.5392,0.22735,0.12507,0.48251,0.53575,0.59997,0.096349,0.55251,0.442,2
0.95484,0.34499,0.96171,0.2928,1.0151,0.21291,0.67179,-0.024873,0.18427,0.51736,0.33313,0.75328,0.39168,0.21692,0.18106,0.45522,0.65728,0.46195,0.13017,0.51752,0.61885,2
0.58543,0.51012,0.58602,0.68878,0.4736,0.17534,0.61635,0.75257,0.84097,0.92509,0.60615,0.52951,0.59601,0.16582,0.15155,0.57667,0.31415,0.68205,0.094967,0.76248,0.51971,1
0.84237,0.43717,0.79271,0.23299,0.92911,0.31307,0.61278,0.093217,0.27103,0.45001,0.30899,0.86459,0.53854,0.23211,0.13422,0.47124,0.54526,0.60146,0.091461,0.54794,0.44741,2
0.47686,0.50425,0.50499,0.78698,0.4726,0.19086,0.59354,0.67935,0.84558,1.0448,0.70494,0.64016,0.55278,0.050291,0.069616,0.38325,0.34575,0.70143,0.014082,0.65615,0.37649,1
0.52935,0.51352,0.59819,0.6765,0.53886,0.15953,0.63259,0.74471,0.82647,0.93117,0.63237,0.49539,0.60152,0.20645,0.26131,0.53064,0.36726,0.73644,0.083588,0.75616,0.52084,1
0.83496,0.43727,0.78636,0.23625,0.91874,0.3024,0.61084,0.095338,0.27949,0.45202,0.30166,0.84401,0.54129,0.22715,0.11578,0.49013,0.5424,0.61043,0.096797,0.54359,0.44716,2
0.82661,0.44073,0.78462,0.2316,0.91501,0.31352,0.61463,0.097964,0.26541,0.44116,0.31725,0.85423,0.53392,0.22569,0.13137,0.49584,0.54351,0.5993,0.08256,0.55243,0.44272,2
0.66535,0.51992,0.5633,0.74276,0.52514,0.20365,0.6398,0.73131,0.88638,0.93725,0.69113,0.57979,0.55867,0.17323,0.20474,0.57364,0.3151,0.72824,0.039025,0.67906,0.53526,1
0.64609,0.40417,0.58411,0.1895,1.0038,0.32228,0.4858,0.36791,0.37675,0.45142,0.33334,0.84937,0.48657,0.15087,0.11126,0.42417,0.63052,0.68903,0.17739,0.6089,0.31649,2
0.58736,0.53766,0.50626,0.67352,0.43037,0.17892,0.65852,0.71278,0.85877,0.88266,0.50884,0.48979,0.59472,0.13001,0.21398,0.55879,0.26061,0.71282,0.023715,0.691,0.50713,1
0.83543,0.4352,0.78546,0.24032,0.92653,0.31269,0.61955,0.082105,0.27254,0.45605,0.29873,0.862,0.54089,0.23251,0.13027,0.48439,0.53278,0.59241,0.089538,0.53979,0.44867,2
0.97283,0.32038,0.85432,0.22168,0.97799,0.3037,0.5365,0.059754,0.43761,0.39929,0.4103,0.92227,0.52812,0.10689,0.12136,0.45792,0.4794,0.47942,0.054886,0.60045,0.42066,2
0.83218,0.43422,0.78115,0.25952,0.9076,0.30917,0.60258,0.099449,0.27713,0.43992,0.30993,0.8528,0.54923,0.22937,0.11785,0.48351,0.52533,0.6035,0.094069,0.53293,0.4484,2
0.9226,0.49843,0.8797,0.16419,0.82281,0.29942,0.52162,0.10263,0.35975,0.4023,0.38951,0.87352,0.5038,0.21354,0.072672,0.54602,0.58849,0.71129,0.18659,0.49137,0.42341,2
0.57357,0.49466,0.54875,0.6615,0.42848,0.090098,0.62383,0.74373,0.77364,0.87501,0.57421,0.50431,0.54844,0.14477,0.20265,0.51126,0.18608,0.69688,0.096745,0.71139,0.48634,1
0.84911,0.4518,0.79493,0.23858,0.92098,0.30562,0.60531,0.069085,0.29825,0.46782,0.31526,0.83979,0.53558,0.22063,0.13062,0.48319,0.55347,0.59783,0.096318,0.55191,0.43709,2
0.57317,0.54187,0.54315,0.72145,0.45704,0.14686,0.64065,0.73328,0.80844,0.94746,0.62769,0.61047,0.58784,0.15677,0.21085,0.55343,0.31044,0.74392,0.083325,0.72059,0.47933,1
0.99332,0.30681,0.87861,0.22486,0.73816,0.42638,0.59517,0.080192,0.065985,0.6294,0.41118,0.90961,0.61705,0.27795,0.12032,0.45297,0.5829,0.62682,0.25555,0.43692,0.18397,2
0.60447,0.60503,0.55457,0.66906,0.49322,0.21033,0.6789,0.77052,0.77198,0.96049,0.64942,0.56113,0.5792,0.19115,0.23646,0.63238,0.3223,0.76626,0.069789,0.68064,0.48183,1
0.56505,0.43598,0.60216,0.57083,0.55157,0.25652,0.66332,0.67139,0.90093,0.87467,0.64214,0.44777,0.63522,0.22758,0.10035,0.46811,0.19266,0.69133,-0.010509,0.79393,0.35406,1
0.87614,0.54213,0.80688,0.29139,0.88361,0.32134,0.61795,0.11581,0.34501,0.51185,0.27774,0.78581,0.5659,0.19956,0.14776,0.51444,0.45519,0.5739,0.082443,0.57769,0.43985,2
0.78249,0.42272,0.74205,0.34124,0.95035,0.30809,0.65483,0.17064,0.30141,0.42102,0.18939,0.83391,0.48591,0.20575,0.16602,0.51534,0.46853,0.56399,0.1261,0.52486,0.32342,2
0.5007,0.53174,0.55545,0.66498,0.39691,0.1609,0.59371,0.69116,0.73337,0.87635,0.49497,0.5011,0.55947,0.10886,0.128,0.60666,0.24015,0.66373,-0.057305,0.66535,0.50938,1
0.84823,0.46964,0.79707,0.2046,0.93889,0.2729,0.64909,0.050968,0.21955,0.48288,0.26575,0.86269,0.51006,0.21868,0.084406,0.48354,0.59535,0.54268,0.082251,0.57332,0.39323,2
0.53062,0.47164,0.50804,0.68902,0.46567,0.14742,0.64602,0.71206,0.78925,0.88219,0.54266,0.52048,0.55759,0.17878,0.19934,0.59003,0.28089,0.69264,0.11902,0.67802,0.46403,1
0.61397,0.57114,0.59326,0.73605,0.56563,0.078767,0.65142,0.66379,0.7804,0.95483,0.60027,0.49993,0.58875,0.20178,0.1808,0.63404,0.32881,0.69368,0.094696,0.69165,0.50659,1
0.84338,0.44474,0.78847,0.23857,0.92601,0.31312,0.61322,0.093684,0.28353,0.46651,0.29165,0.85894,0.52713,0.22192,0.12432,0.48474,0.53587,0.60293,0.094342,0.54931,0.43507,2
0.8306,0.41343,0.86443,0.24142,0.97494,0.1106,0.62757,-0.07976,0.29495,0.46968,0.1167,0.80646,0.39834,0.36544,0.0021278,0.61488,0.56068,0.57019,0.1949,0.57655,0.30828,2
0.86328,0.43708,0.80185,0.23122,0.89398,0.30674,0.62561,0.12073,0.25226,0.45627,0.29041,0.86092,0.51917,0.23246,0.15623,0.47231,0.50613,0.60805,0.10156,0.56707,0.45201,2
1.0031,0.49106,0.94745,0.35235,0.75544,-0.035382,0.70009,0.27832,0.29584,0.60983,0.21936,0.88002,0.25268,0.17709,0.23721,0.31568,0.51293,0.62602,0.080104,0.65765,0.29506,2
0.55236,0.60016,0.59259,0.63294,0.54863,0.15194,0.68342,0.78521,0.84114,0.9332,0.66168,0.51161,0.55791,0.2993,0.14198,0.55852,0.25024,0.73646,0.018321,0.77062,0.47312,1
0.84588,0.41539,0.80588,0.23255,0.89741,0.30326,0.63286,0.11414,0.26789,0.47239,0.27173,0.8369,0.49726,0.17218,0.1127,0.44261,0.54365,0.60078,0.054737,0.56263,0.46195,2
0.54263,0.55265,0.6117,0.6689,0.50324,0.16417,0.5902,0.72299,0.84548,0.88787,0.59272,0.50094,0.48081,0.069677,0.15784,0.61618,0.22249,0.71322,0.046163,0.73033,0.44225,1
0.85895,0.44216,0.72513,0.22248,0.96718,0.31945,0.66305,0.10078,0.25177,0.45787,0.26424,0.8664,0.52902,0.20376,0.15457,0.4698,0.56211,0.5799,0.055626,0.53539,0.4363,2
0.83532,0.45963,0.81866,0.22643,0.90383,0.31005,0.69722,0.050073,0.30314,0.42256,0.3352,0.84941,0.55568,0.21476,0.15372,0.49607,0.55735,0.60379,0.075219,0.50542,0.48686,2
0.5973,0.60963,0.5215,0.64368,0.57124,0.18483,0.61803,0.7444,0.85682,0.92971,0.65461,0.50721,0.56015,0.18003,0.20732,0.56542,0.28712,0.75063,0.05441,0.70616,0.53055,1
0.86338,0.48331,0.81374,0.21541,0.92427,0.23379,0.64059,0.12472,0.2452,0.50249,0.36013,0.78728,0.51553,0.13487,0.18297,0.46725,0.53622,0.6482,0.13952,0.59005,0.40393,2
0.74888,0.32833,1.0189,0.098358,1.1785,0.26931,0.45923,0.0086108,0.17983,0.26412,-0.12922,0.79678,0.86492,0.24807,0.34333,0.31257,0.74148,0.97169,0.087165,0.23648,0.51543,2
0.92551,0.62979,0.66635,0.12206,0.91121,0.37304,0.59978,-0.05199,0.32424,0.65627,0.19616,0.99296,0.43572,0.24732,0.14319,0.64808,0.55063,0.64107,0.10081,0.49557,0.39524,2
0.53456,0.4795,0.54063,0.65891,0.52028,0.11181,0.62723,0.74368,0.78285,0.89915,0.62889,0.46724,0.59903,0.12638,0.17486,0.55215,0.25997,0.70809,0.077801,0.75043,0.46574,1
1.0031,0.47453,0.70714,0.25662,0.94644,0.31901,0.61789,0.059935,0.2558,0.33617,0.3619,0.95472,0.52674,0.2434,0.15708,0.60367,0.56418,0.48162,0.10128,0.58083,0.45956,2
0.84183,0.4869,0.92747,0.33268,0.85815,0.4105,0.81658,0.0053779,0.26127,0.32472,0.37018,0.61734,0.58956,0.20908,0.0054722,0.49649,0.5696,0.68545,0.036871,0.62124,0.56483,2
0.58583,0.56425,0.58839,0.66726,0.57823,0.19896,0.65427,0.68648,0.82009,0.93906,0.61929,0.50376,0.74454,0.24294,0.14352,0.53275,0.26398,0.69318,0.13586,0.73914,0.39696,1
0.56133,0.47451,0.56616,0.67649,0.48033,0.13618,0.62492,0.7211,0.81488,0.95722,0.52746,0.5169,0.55713,0.17484,0.20802,0.4533,0.24081,0.67894,0.13026,0.70196,0.479,1
0.94269,0.44671,0.81958,0.22243,0.88541,0.27284,0.61339,0.12071,0.32273,0.45565,0.34676,0.82473,0.50721,0.19471,0.14878,0.5515,0.48551,0.52469,0.071216,0.50303,0.44972,2
0.89983,0.49424,0.99483,0.17959,0.95941,0.6964,0.48908,0.29877,-0.082153,0.18686,0.21367,0.67607,0.52531,0.23768,-0.13683,0.55128,0.59653,0.31921,0.079167,0.62677,0.64785,2
0.89835,0.36052,0.8959,0.1431,1.0807,0.1377,0.56609,0.1159,-0.022551,0.51052,0.276,0.67084,0.43265,0.16948,0.36303,0.54092,0.61221,0.58402,0.19096,0.48372,0.39568,2
0.76713,0.37335,0.7302,0.28133,0.93825,0.32929,0.54844,0.033322,0.26566,0.48714,0.40565,0.78746,0.46192,0.36161,0.27377,0.49241,0.48298,0.44239,0.1253,0.54614,0.55263,2
0.81802,0.55966,0.72914,0.40005,0.97185,0.279,0.5586,0.29805,0.01613,0.25301,0.59034,0.6814,0.86081,0.26774,-0.15565,0.38891,0.83832,0.87036,0.14242,0.62018,0.42804,2
0.66773,0.49263,0.53576,0.62554,0.47697,0.10399,0.63816,0.63598,0.8854,0.96929,0.58798,0.65899,0.47673,0.25607,0.17311,0.58793,0.32088,0.7784,0.0027033,0.73634,0.54489,1
0.07972,0.30737,0.38489,0.27705,0.35627,0.84868,0.31461,0.72309,0.1615,0.76708,0.94706,0.34415,0.71236,0.60163,0.67454,0.59305,0.94509,0.51103,0.07388,0.20219,0.31991,3
0.83693,0.45054,0.80576,0.21108,0.91016,0.29074,0.59871,0.089742,0.26322,0.48755,0.29953,0.86817,0.56131,0.21221,0.11204,0.49772,0.51582,0.59175,0.070205,0.54864,0.42632,2
0.59825,0.53912,0.54278,0.65851,0.4698,0.13989,0.61589,0.67753,0.79011,0.90927,0.59276,0.5054,0.58274,0.15744,0.17232,0.54117,0.26485,0.63043,0.055464,0.66603,0.48738,1
0.52058,0.55422,0.55973,0.67589,0.54473,0.13518,0.58385,0.67743,0.78805,0.95704,0.59443,0.53323,0.56545,0.12924,0.13073,0.53287,0.24409,0.70129,0.066622,0.66642,0.43754,1
0.73884,0.5112,0.79271,0.11876,0.8486,0.39003,0.51616,0.10426,0.28089,0.3942,0.37191,0.82461,0.58132,0.17306,0.10153,0.47271,0.46217,0.58321,0.15167,0.62533,0.34485,2
-0.057953,0.29588,0.34756,0.11436,0.31363,0.79341,0.32128,0.67555,0.10324,0.76296,0.77112,0.29544,0.51377,0.52433,0.44493,0.55091,0.73944,0.47445,0.055967,0.082432,0.353,3
0.91613,0.29653,0.83885,0.25473,0.78955,0.44181,0.52918,0.085589,0.33119,0.51477,0.15364,1.0799,0.55572,0.082795,0.077004,0.51743,0.49311,0.52801,0.16041,0.37042,0.45645,2
0.62195,0.49312,0.56039,0.71886,0.51407,0.18321,0.60526,0.77659,0.83922,0.90444,0.62671,0.51131,0.55334,0.17812,0.1745,0.58222,0.32771,0.7526,0.095778,0.69644,0.48447,1
1.1374,0.39334,0.9366,0.23033,0.87743,0.27796,0.59487,0.16708,0.24913,0.54367,0.37268,1.0333,0.36437,0.55184,0.2563,0.21305,0.48535,0.69023,0.12022,0.67857,0.50994,2
0.90775,0.47224,0.77026,0.17986,0.9173,0.32541,0.54948,0.076459,0.2826,0.39791,0.36616,0.90251,0.45945,0.21142,0.10242,0.48884,0.53954,0.5117,-0.18602,0.53019,0.42577,2
0.73975,0.46933,0.80199,0.19239,0.88847,0.34563,0.66214,0.11734,0.29934,0.48178,0.28331,0.8499,0.48596,0.36406,0.15385,0.40882,0.60784,0.57253,0.00015336,0.64438,0.53903,2
0.85033,0.46505,0.7892,0.22114,0.93451,0.30647,0.61914,0.097093,0.2582,0.45673,0.30493,0.87151,0.54303,0.21765,0.1119,0.48618,0.52959,0.61188,0.081687,0.55917,0.43725,2
0.73792,0.36445,0.83285,0.13278,1.0561,0.39472,0.54545,0.11997,0.29952,0.28984,0.32945,0.89733,0.67727,0.24701,-0.053986,0.50051,0.47515,0.59883,0.16379,0.60409,0.50692,2
0.53162,0.49349,0.52234,0.69609,0.46851,0.16387,0.63217,0.68516,0.77931,0.8971,0.54887,0.46318,0.53576,0.19368,0.14444,0.56265,0.28978,0.68599,0.10478,0.67043,0.47218,1
0.79269,0.35049,0.76984,0.21955,1.0159,0.29209,0.65851,0.13632,0.26588,0.42828,0.30389,0.87396,0.57327,0.2468,0.11319,0.50339,0.58498,0.59448,0.13334,0.60484,0.52925,2
0.58804,0.46209,0.54378,0.71607,0.38096,0.092767,0.67189,0.67196,0.87504,0.85233,0.5471,0.47079,0.50963,0.14742,0.21011,0.48742,0.21001,0.6222,0.071842,0.61289,0.46986,1
0.94522,0.60075,0.74759,0.15444,0.86788,0.36429,0.65552,0.079357,0.1992,0.34559,0.35653,0.97276,0.64035,0.19467,0.11329,0.43696,0.68361,0.64321,0.076344,0.74585,0.44757,2
0.063214,0.23962,0.35113,0.21188,0.33168,0.8293,0.30111,0.66591,0.13339,0.72214,0.80848,0.2956,0.66971,0.58623,0.6252,0.56116,0.91444,0.50974,0.0059534,0.051763,0.29315,3
0.46554,0.36741,0.42972,0.90369,0.36338,0.095187,0.22933,0.67112,0.21118,0.11798,0.6869,0.66313,0.60173,0.20627,0.30727,0.44968,0.36815,0.44032,0.84536,0.21531,0.44157,0
0.5004,0.52683,0.54359,0.70381,0.46348,0.14908,0.62164,0.6725,0.86024,0.92361,0.60724,0.4999,0.55285,0.13965,0.16224,0.51067,0.2315,0.7163,0.015704,0.72186,0.49474,1
0.98303,0.38923,0.81384,0.2159,0.96826,0.29716,0.56933,0.050954,0.30849,0.53213,0.42183,0.933,0.44871,0.080306,0.088794,0.6633,0.38571,0.65305,0.11172,0.42419,0.45233,2
0.82051,0.33749,0.63704,0.36682,1.0023,0.36829,0.30755,0.2593,0.2771,0.65059,0.41142,0.73078,0.39374,0.29161,0.076939,0.55839,0.34728,0.52306,-0.1161,0.10445,0.60686,2
0.63066,0.54129,0.5232,0.71544,0.47344,0.16006,0.57627,0.68734,0.80206,0.98364,0.611,0.50115,0.49554,0.1963,0.20686,0.5872,0.31,0.72599,0.17251,0.75255,0.52196,1
0.53093,0.45701,0.55134,0.64213,0.57,0.17084,0.66162,0.71397,0.80184,0.90419,0.58984,0.46746,0.52357,0.17275,0.11326,0.60184,0.26747,0.71204,0.033114,0.66297,0.48185,1
0.54223,0.52436,0.4476,0.52743,0.47977,0.086175,0.65714,0.6015,0.74911,0.939,0.66566,0.48095,0.49327,0.074396,0.15368,0.61406,0.26542,0.7045,0.094666,0.6915,0.49074,1
0.84533,0.50084,0.91006,0.19754,0.98314,0.26652,0.59918,0.025083,0.23733,0.52266,0.27667,0.88925,0.60306,0.20491,0.15217,0.51069,0.52387,0.56311,-0.041727,0.47697,0.41749,2
0.59374,0.53444,0.49417,0.68803,0.5115,0.12977,0.63729,0.74315,0.79115,0.9761,0.59864,0.59296,0.53777,0.18793,0.25678,0.6046,0.38226,0.73381,0.069356,0.70026,0.49719,1
0.72195,0.47515,1.0175,0.13289,1.0928,0.41718,0.63587,-0.03965,0.3136,0.54019,0.23235,0.94023,0.82867,0.23488,0.13961,0.69532,0.52395,0.4053,0.1071,0.3947,0.46058,2
