@relation overlap_data_15-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23}

@data
0.030338,0.27132,0.47724,0.84495,0.033685,0.2096,16
0.18547,0.086455,0.75109,0.23527,0.85571,0.63792,17
0.66712,0.66821,0.33383,0.63694,0.030703,0.45554,11
0.66655,0.6677,0.33508,0.63683,0.030928,0.45618,11
0.86551,0.55756,0.80153,0.37428,0.61929,0.77641,6
0.09334,0.20901,0.30235,0.78492,0.089571,0.79875,9
0.54313,0.016367,0.23967,0.71144,0.065875,0.094548,22
0.41395,0.22739,0.46347,0.23032,0.52882,0.19552,10
0.66674,0.66771,0.33366,0.63682,0.030794,0.45656,11
0.66648,0.66853,0.33414,0.63684,0.0313,0.45537,11
0.97099,0.96972,0.33157,0.24499,0.27367,0.12189,8
0.17868,0.018276,0.76424,0.26758,0.86479,0.60275,17
0.51289,0.67188,0.75841,0.57478,0.36192,0.84907,12
0.87954,0.54275,0.8065,0.35088,0.60299,0.79746,6
0.025568,0.26153,0.49281,0.84849,0.030806,0.21049,16
0.089546,0.21272,0.30333,0.78432,0.090028,0.79425,9
0.087473,0.96904,0.39757,0.79084,0.39369,0.70097,1
0.13588,0.034952,0.69148,0.27692,0.36523,0.21878,15
0.46176,0.23924,0.47211,0.24195,0.56125,0.17167,10
0.20372,0.79733,0.12355,0.15725,0.056615,0.29815,20
0.55426,0.026956,0.25165,0.66944,0.022636,0.083293,22
0.091993,0.75744,0.030716,0.35951,0.54599,0.15025,2
0.029353,0.27854,0.48199,0.8386,0.03566,0.22112,16
0.18689,0.77703,0.13549,0.15335,0.073582,0.31017,20
0.059453,0.69518,0.90907,0.72787,0.96664,0.87739,7
0.56514,0.050876,0.22443,0.66845,0.06339,0.072292,22
0.087778,0.96788,0.39272,0.78503,0.39245,0.69852,1
0.97113,0.97143,0.33482,0.24168,0.27127,0.12085,8
0.12618,0.02966,0.66724,0.26379,0.36064,0.20732,15
0.088518,0.21291,0.30297,0.78411,0.092403,0.79214,9
0.88276,0.55788,0.81855,0.36813,0.5982,0.79503,6
0.869,0.54165,0.80352,0.36686,0.61578,0.77068,6
0.122,0.0185,0.66908,0.2623,0.35066,0.20812,15
0.031689,0.27321,0.48375,0.84199,0.032892,0.21207,16
0.55427,0.02189,0.23941,0.67098,0.063612,0.074044,22
0.17706,0.18152,0.57463,0.36196,0.48084,0.33571,19
0.18072,0.77611,0.10801,0.15341,0.067886,0.28788,20
0.70276,0.083059,0.059055,0.96864,0.45681,0.8464,21
0.86936,0.55432,0.81953,0.37009,0.61765,0.7892,6
0.52085,0.14774,0.95243,0.32553,0.5171,0.91304,18
0.97071,0.96931,0.3331,0.24182,0.27687,0.1197,8
0.57704,0.043987,0.21372,0.67927,0.074879,0.090916,22
0.061638,0.69714,0.90929,0.73031,0.96817,0.87998,7
0.51482,0.30366,0.27301,0.4537,0.12021,0.51529,5
0.71867,0.088534,0.052413,0.97068,0.44334,0.83084,21
0.86885,0.55237,0.81936,0.35739,0.60136,0.77975,6
0.53846,-0.021429,0.24912,0.64717,0.012683,0.077398,22
0.060011,0.69322,0.90972,0.72997,0.96806,0.87835,7
0.57861,-0.022817,0.22844,0.67909,0.06923,0.11234,22
0.6663,0.66951,0.33387,0.63677,0.031508,0.45529,11
0.66682,0.66801,0.33389,0.63653,0.030763,0.45571,11
0.59515,0.048869,0.23947,0.68015,0.066147,0.11228,22
0.97151,0.9681,0.33589,0.24291,0.27224,0.12053,8
0.090364,0.21265,0.30356,0.78445,0.091229,0.79159,9
0.43303,0.23491,0.49755,0.23086,0.54806,0.18427,10
0.18894,0.1824,0.57697,0.36161,0.48547,0.33709,19
0.1842,0.18009,0.57187,0.36366,0.48557,0.33135,19
0.44546,0.20853,0.47943,0.21461,0.58363,0.15666,10
0.029748,0.27155,0.48841,0.84857,0.024265,0.21558,16
0.57137,0.032305,0.23199,0.67235,0.055937,0.098031,22
0.12846,0.03579,0.67705,0.28351,0.37127,0.21548,15
0.69439,0.091765,0.05417,0.97681,0.44941,0.84694,21
0.70878,0.090968,0.054342,0.96185,0.45801,0.84562,21
0.09158,0.97151,0.39379,0.79192,0.39207,0.69579,1
0.6906,0.086914,0.063241,0.9702,0.44689,0.84473,21
0.43246,0.2296,0.49723,0.24194,0.55424,0.18504,10
0.42574,0.25474,0.50168,0.26054,0.54541,0.17974,10
0.129,0.025767,0.66225,0.27452,0.35949,0.20046,15
0.18023,0.03025,0.33237,0.97125,0.33234,0.8779,3
0.86991,0.54171,0.82122,0.35614,0.60461,0.77762,6
0.42468,0.23901,0.49877,0.25786,0.569,0.20653,10
0.4145,0.23464,0.49223,0.26748,0.55774,0.18466,10
0.11238,0.034414,0.69039,0.27413,0.37213,0.21531,15
0.087307,0.96745,0.39245,0.79148,0.39584,0.69795,1
0.028719,0.2702,0.48207,0.85417,0.033892,0.20702,16
0.18211,0.030174,0.33276,0.97067,0.33403,0.87781,3
0.060838,0.69681,0.90823,0.72893,0.96924,0.87853,7
0.13054,0.031307,0.68118,0.28949,0.36919,0.19594,15
0.18164,0.18223,0.57549,0.36235,0.48595,0.3354,19
0.87923,0.54012,0.81811,0.35524,0.61642,0.77407,6
0.3986,0.24321,0.48124,0.26248,0.55246,0.18975,10
0.69855,0.09077,0.056737,0.97679,0.45845,0.84107,21
0.66858,0.7904,0.17934,0.18371,0.33091,0.63703,4
0.9171,0.93609,0.056979,0.060596,0.78608,0.40396,14
0.97235,0.96978,0.33403,0.24307,0.27303,0.12146,8
0.50973,0.13177,0.96777,0.33748,0.51258,0.9478,18
0.53467,0.15843,0.97281,0.33151,0.48762,0.93534,18
0.18226,0.18174,0.57471,0.36109,0.48568,0.33604,19
0.18261,0.030266,0.33273,0.96993,0.33164,0.87916,3
0.4052,0.072477,0.2411,0.35962,0.78035,0.78232,23
0.13311,0.016156,0.67759,0.29024,0.36674,0.21463,15
0.91205,0.93039,0.070484,0.050405,0.79914,0.38948,14
0.08797,0.97419,0.39185,0.78717,0.39367,0.69847,1
0.88152,0.56363,0.8015,0.36812,0.61447,0.79599,6
0.12462,0.022589,0.64546,0.25241,0.36748,0.20448,15
0.18262,0.184,0.57725,0.36583,0.48771,0.33607,19
0.57409,0.016982,0.2179,0.6558,0.049677,0.085429,22
0.13149,0.036243,0.66706,0.27237,0.35696,0.21783,15
0.66672,0.78697,0.18435,0.1824,0.33653,0.6335,4
0.028516,0.27212,0.4869,0.85156,0.026243,0.21164,16
0.033886,0.20908,0.91211,0.21463,0.93338,0.27496,13
0.91576,0.9347,0.065051,0.057901,0.80229,0.39,14
0.092949,0.96866,0.39184,0.78926,0.39054,0.70103,1
0.18718,0.091992,0.75236,0.24331,0.85544,0.6233,17
0.058404,0.6949,0.90783,0.72825,0.96715,0.87812,7
0.182,0.18277,0.57538,0.36324,0.48661,0.33361,19
0.18157,0.029302,0.33429,0.97222,0.33066,0.88183,3
0.12101,0.040024,0.67455,0.2709,0.368,0.21709,15
0.091819,0.97203,0.39154,0.78765,0.39055,0.69734,1
0.86988,0.55247,0.8165,0.35235,0.60115,0.77393,6
0.91926,0.92973,0.060806,0.039472,0.78485,0.38771,14
0.093175,0.97014,0.39492,0.79079,0.39243,0.70096,1
0.060554,0.69729,0.90954,0.72896,0.96796,0.88085,7
0.18288,0.17944,0.57616,0.3636,0.49433,0.33723,19
0.96995,0.97221,0.33359,0.24214,0.27283,0.12168,8
0.029978,0.27264,0.48394,0.84896,0.030122,0.21184,16
0.036293,0.26959,0.48904,0.85887,0.027086,0.21005,16
0.18191,0.030275,0.33239,0.97064,0.33325,0.88049,3
0.058684,0.69364,0.90978,0.72955,0.96764,0.87718,7
0.060308,0.69606,0.90841,0.72781,0.96625,0.87773,7
0.52031,0.66587,0.75686,0.58157,0.36904,0.84917,12
0.66181,0.78745,0.18028,0.1803,0.33245,0.63307,4
0.92735,0.92947,0.065784,0.05399,0.78224,0.39148,14
0.18162,0.18199,0.57571,0.36368,0.48642,0.33663,19
0.1815,0.030386,0.33183,0.97092,0.33288,0.87854,3
0.1274,0.032814,0.67143,0.2885,0.37526,0.22105,15
0.4108,0.058962,0.2476,0.35318,0.7847,0.79157,23
0.088337,0.96968,0.39454,0.78754,0.39526,0.69872,1
0.18283,0.09801,0.75408,0.23249,0.87508,0.64543,17
0.18433,0.76459,0.13272,0.15148,0.049574,0.31028,20
0.9041,0.9439,0.064071,0.065644,0.78781,0.38906,14
0.97203,0.97065,0.33426,0.24412,0.272,0.12133,8
0.11649,0.027077,0.66642,0.27278,0.3515,0.20653,15
0.060844,0.69755,0.9087,0.72876,0.96997,0.87874,7
0.90728,0.92865,0.065364,0.064235,0.78692,0.39663,14
0.0597,0.69594,0.90925,0.72911,0.96803,0.87943,7
0.90336,0.93346,0.050603,0.068422,0.80577,0.39019,14
0.18312,0.090203,0.75629,0.24384,0.85077,0.63496,17
0.090038,0.21236,0.30354,0.7846,0.091129,0.79144,9
0.51037,0.66372,0.75359,0.56799,0.36264,0.84764,12
0.08854,0.9728,0.39616,0.78959,0.39601,0.69879,1
0.1882,0.12533,0.74817,0.20569,0.85437,0.61993,17
0.41528,0.23015,0.50053,0.23902,0.53402,0.2033,10
0.18218,0.18214,0.57592,0.36302,0.48647,0.33447,19
0.09008,0.21239,0.30346,0.78449,0.09109,0.79188,9
0.51378,0.6667,0.76301,0.57925,0.36068,0.84911,12
0.87886,0.54144,0.81681,0.35561,0.60311,0.78925,6
0.089015,0.22277,0.29932,0.78078,0.083886,0.80326,9
0.42696,0.24359,0.49767,0.24632,0.5612,0.18919,10
0.97194,0.97017,0.33197,0.24259,0.27221,0.1223,8
0.18301,0.029695,0.33276,0.97084,0.33285,0.87945,3
0.58961,0.013556,0.29806,0.67895,0.10555,0.11081,22
0.029194,0.27699,0.48671,0.85008,0.027959,0.21464,16
0.88043,0.53044,0.82213,0.36849,0.60327,0.77899,6
0.42479,0.061064,0.24471,0.37475,0.78996,0.79053,23
0.090074,0.21283,0.30355,0.78458,0.090888,0.79151,9
0.51206,0.66654,0.7648,0.57586,0.3614,0.84992,12
0.97323,0.96806,0.33182,0.24211,0.27319,0.12203,8
0.060327,0.69301,0.90722,0.72709,0.96774,0.87779,7
0.060787,0.69749,0.90912,0.72895,0.97028,0.87728,7
0.087605,0.97102,0.39447,0.79044,0.39233,0.69743,1
0.86819,0.53902,0.80433,0.3703,0.61301,0.79611,6
0.033421,0.20909,0.91107,0.21056,0.93969,0.26976,13
0.43799,0.24358,0.48998,0.23883,0.55987,0.18384,10
0.030894,0.27459,0.47382,0.84755,0.026341,0.21614,16
0.12121,0.037134,0.66115,0.27785,0.36815,0.21648,15
0.030252,0.27294,0.48331,0.84944,0.030295,0.21171,16
0.60122,0.008665,0.2716,0.66885,0.089668,0.085142,22
0.40766,0.25955,0.47159,0.22826,0.54134,0.17516,10
0.19839,0.77136,0.12259,0.14933,0.045242,0.29583,20
0.18248,0.18207,0.57513,0.36226,0.48482,0.33497,19
0.11947,0.022938,0.66466,0.28375,0.35436,0.20642,15
0.90067,0.9308,0.072352,0.062041,0.78844,0.38916,14
0.51482,0.30257,0.27266,0.45403,0.12095,0.51504,5
0.51682,0.66781,0.75687,0.57517,0.36748,0.8475,12
0.10526,0.016218,0.66614,0.2626,0.35879,0.20727,15
0.039818,0.26622,0.48227,0.85366,0.027919,0.2095,16
0.086617,0.20408,0.29346,0.78979,0.091861,0.79866,9
0.12287,0.035975,0.65912,0.26803,0.36996,0.21842,15
0.41787,0.25937,0.48568,0.23244,0.53951,0.17432,10
0.90721,0.93477,0.055395,0.060531,0.78277,0.39402,14
0.061783,0.69573,0.90818,0.72973,0.96829,0.87819,7
0.060555,0.69663,0.90989,0.72671,0.97076,0.87936,7
0.17994,0.027201,0.33295,0.96896,0.33422,0.87919,3
0.036519,0.26925,0.48664,0.85076,0.034105,0.21585,16
0.18136,0.18018,0.57511,0.36139,0.48605,0.33428,19
0.92273,0.9289,0.059739,0.070906,0.77989,0.38532,14
0.90906,0.93641,0.066995,0.0586,0.7885,0.38718,14
0.52096,0.15043,0.96861,0.3297,0.50933,0.94114,18
0.42289,0.24316,0.48335,0.25527,0.54423,0.17691,10
0.41443,0.25214,0.48907,0.21348,0.52345,0.20155,10
0.1915,0.072269,0.7383,0.24182,0.86131,0.6389,17
0.56964,0.0165,0.24822,0.58211,0.078594,0.1235,22
0.038483,0.27107,0.4874,0.85087,0.027903,0.21538,16
0.69941,0.096717,0.059305,0.97247,0.45389,0.85682,21
0.50698,0.13255,0.96548,0.33001,0.51519,0.95865,18
0.17761,0.0992,0.72859,0.25593,0.85953,0.66761,17
0.18183,0.030273,0.33319,0.97082,0.33272,0.87873,3
0.97341,0.97071,0.33138,0.2413,0.27326,0.12124,8
0.18963,0.18002,0.58109,0.35459,0.48777,0.33222,19
0.20281,0.093198,0.73929,0.23537,0.82797,0.59548,17
0.69791,0.097885,0.062293,0.97832,0.45513,0.84985,21
0.028701,0.27051,0.48535,0.84847,0.030333,0.21132,16
0.6667,0.78954,0.18442,0.18281,0.33091,0.63204,4
0.70816,0.071637,0.053967,0.97227,0.45437,0.85493,21
0.1665,0.067261,0.74585,0.24277,0.85994,0.62206,17
0.030916,0.27413,0.47837,0.84316,0.032911,0.20613,16
0.90777,0.94159,0.062491,0.057944,0.78255,0.3811,14
0.51895,0.15176,0.97218,0.32533,0.52268,0.94588,18
0.18063,0.18013,0.57354,0.36342,0.48273,0.3342,19
0.061005,0.69495,0.90684,0.72821,0.96884,0.87905,7
0.87026,0.55428,0.80177,0.36855,0.59848,0.78933,6
0.51496,0.30364,0.27243,0.4539,0.1203,0.51513,5
0.090177,0.97172,0.396,0.79057,0.39207,0.69844,1
0.18321,0.027041,0.33273,0.97261,0.33463,0.87832,3
0.12527,0.017906,0.65437,0.27166,0.36155,0.21739,15
0.53175,0.15664,0.96945,0.33122,0.51757,0.94535,18
0.17489,0.095183,0.72523,0.26588,0.83271,0.58655,17
0.03516,0.26863,0.48101,0.86292,0.03221,0.21155,16
0.66738,0.66804,0.33422,0.63746,0.0311,0.45563,11
0.92199,0.94349,0.065836,0.063704,0.78724,0.39548,14
0.97267,0.96917,0.33447,0.2433,0.2725,0.11993,8
0.69453,0.091278,0.062435,0.97384,0.4637,0.85137,21
0.42792,0.056185,0.24382,0.36956,0.7843,0.79314,23
0.90553,0.94503,0.058695,0.07199,0.7871,0.40087,14
0.86734,0.55654,0.81818,0.36663,0.61491,0.78964,6
0.51087,1.0961,0.76733,0.21301,0.088635,0.75646,0
0.028184,0.27328,0.48277,0.85052,0.030653,0.21123,16
0.97169,0.9717,0.33265,0.24088,0.27159,0.12002,8
0.97365,0.96984,0.33212,0.24369,0.27305,0.12193,8
0.40935,0.072013,0.23501,0.36495,0.77893,0.80081,23
0.17873,0.17612,0.57797,0.36124,0.48876,0.3296,19
0.092204,0.97332,0.39829,0.78726,0.39805,0.6992,1
0.18201,0.17103,0.574,0.36529,0.48187,0.33695,19
0.12144,0.02168,0.66186,0.27213,0.3601,0.21918,15
0.51361,0.15497,0.96268,0.34127,0.50591,0.95437,18
0.18222,0.18219,0.5754,0.36263,0.48649,0.33424,19
0.17935,0.090255,0.75364,0.23352,0.8549,0.64551,17
0.86573,0.5446,0.80119,0.3689,0.60259,0.7785,6
0.51526,0.67047,0.76015,0.56959,0.3671,0.84778,12
0.1905,0.10134,0.76135,0.24563,0.83627,0.6487,17
0.51156,0.66708,0.76064,0.57564,0.36271,0.8502,12
0.089052,0.21565,0.29953,0.78385,0.087761,0.79403,9
0.97286,0.96992,0.33149,0.24216,0.27307,0.12264,8
0.09356,0.97326,0.39858,0.78648,0.39746,0.70199,1
0.68153,0.086877,0.056862,0.9718,0.45634,0.83895,21
0.097657,0.76833,0.02069,0.37628,0.54752,0.15172,2
0.089319,0.97153,0.39207,0.78683,0.39059,0.70277,1
0.061206,0.69754,0.90697,0.72927,0.96849,0.87782,7
0.059634,0.69539,0.91102,0.72811,0.96932,0.87921,7
0.10802,0.021929,0.6598,0.27385,0.35395,0.21116,15
0.57554,0.034902,0.24935,0.68231,0.028253,0.091935,22
0.41705,0.2268,0.49137,0.25972,0.52814,0.20308,10
0.57806,0.01986,0.28502,0.68667,0.11032,0.077736,22
0.87973,0.54455,0.81964,0.3504,0.60449,0.791,6
0.87955,0.54221,0.81711,0.3708,0.61612,0.77697,6
0.52729,0.13957,0.97184,0.33363,0.51524,0.96345,18
0.71906,0.089166,0.048104,0.9884,0.45464,0.84694,21
0.19274,0.11147,0.7491,0.23947,0.84869,0.62266,17
0.66786,0.66781,0.33433,0.6365,0.030984,0.45538,11
0.18949,0.17821,0.57965,0.36136,0.48873,0.33179,19
0.17903,0.18213,0.57821,0.36129,0.47767,0.33286,19
0.66666,0.66791,0.33438,0.63751,0.030884,0.45605,11
0.12915,0.030717,0.65417,0.26798,0.35799,0.21375,15
0.41461,0.072267,0.2424,0.38352,0.78436,0.80023,23
0.97066,0.97047,0.33203,0.24142,0.27274,0.12152,8
0.91018,0.93527,0.067077,0.049587,0.78402,0.40135,14
0.17545,0.18414,0.57572,0.35446,0.48235,0.34292,19
0.90666,0.93978,0.076229,0.072702,0.77896,0.39658,14
0.12347,0.021892,0.66571,0.27496,0.36577,0.20355,15
0.028326,0.2746,0.48291,0.84102,0.029739,0.21662,16
0.034115,0.2152,0.91145,0.21539,0.93774,0.26892,13
0.091003,0.22149,0.30263,0.78923,0.10361,0.80549,9
0.42059,0.2231,0.48176,0.25077,0.54363,0.18766,10
0.90879,0.94154,0.062564,0.050546,0.7968,0.39107,14
0.10108,0.023038,0.67105,0.27727,0.34622,0.21363,15
0.42865,0.2347,0.4586,0.22899,0.54205,0.19667,10
0.51497,0.3026,0.27233,0.45426,0.12039,0.51462,5
0.55337,0.051444,0.21117,0.58233,0.058366,0.069384,22
0.69412,0.092749,0.070359,0.96815,0.45857,0.83568,21
0.66726,0.66809,0.33396,0.63753,0.032474,0.45543,11
0.89802,0.93425,0.073196,0.05669,0.77892,0.39911,14
0.86705,0.55546,0.80015,0.35838,0.60084,0.77744,6
0.5096,0.14994,0.96883,0.33403,0.50894,0.94828,18
0.1819,0.030531,0.33153,0.97204,0.3323,0.87999,3
0.88215,0.54383,0.80323,0.36836,0.61507,0.79194,6
0.58052,0.057112,0.18616,0.64369,0.065335,0.088992,22
0.13361,0.032267,0.66434,0.27296,0.37052,0.21479,15
0.97219,0.96879,0.33452,0.24228,0.27277,0.12027,8
0.17597,0.17535,0.57148,0.36171,0.48334,0.32623,19
0.86934,0.54198,0.80653,0.3539,0.61572,0.77714,6
0.66437,0.7895,0.17997,0.1858,0.33198,0.63564,4
0.029623,0.27378,0.48266,0.84955,0.030931,0.21181,16
0.66764,0.66775,0.33399,0.63672,0.031072,0.45516,11
0.88419,0.54109,0.8004,0.35541,0.61276,0.79006,6
0.85984,0.53694,0.81653,0.37432,0.6025,0.79237,6
0.032575,0.21365,0.90988,0.21013,0.93944,0.27559,13
0.42158,0.22845,0.48881,0.23615,0.54537,0.17453,10
0.05879,0.69365,0.90717,0.72714,0.96771,0.87649,7
0.51427,0.30334,0.27275,0.45395,0.12106,0.51505,5
0.18037,0.070164,0.76279,0.22115,0.85233,0.62219,17
0.088765,0.97266,0.39099,0.78602,0.3905,0.70294,1
0.51323,0.6662,0.75648,0.56959,0.36297,0.84814,12
0.5124,0.6661,0.75639,0.57152,0.36196,0.84943,12
0.91661,0.93645,0.052778,0.060638,0.7947,0.38967,14
0.1864,0.084099,0.76675,0.23045,0.83792,0.61846,17
0.18126,0.184,0.57342,0.36199,0.48568,0.33311,19
0.18115,0.029859,0.33314,0.97071,0.33254,0.87827,3
0.060784,0.69536,0.90981,0.73082,0.96852,0.87904,7
0.088452,0.97165,0.39463,0.79126,0.39113,0.69733,1
0.030391,0.27356,0.48331,0.84905,0.030308,0.21213,16
0.56237,0.049426,0.2514,0.63079,0.036704,0.080695,22
0.97015,0.97085,0.33319,0.24258,0.27311,0.12204,8
0.18246,0.18133,0.57598,0.36327,0.48649,0.33364,19
0.17383,0.1913,0.57713,0.36035,0.48192,0.33711,19
0.52494,0.15117,0.9702,0.33497,0.50449,0.94607,18
0.66689,0.66802,0.33433,0.6371,0.031025,0.45605,11
0.12217,0.036826,0.64834,0.26399,0.36838,0.21673,15
0.092425,0.97087,0.3959,0.7884,0.39786,0.70294,1
0.51418,0.30276,0.27209,0.45502,0.12163,0.51585,5
0.18734,0.7868,0.12876,0.14707,0.061248,0.31153,20
0.42239,0.23504,0.46261,0.20666,0.53344,0.17591,10
0.69178,0.092849,0.054615,0.95508,0.46311,0.85639,21
0.10832,0.019877,0.6507,0.26645,0.35781,0.20811,15
0.08969,0.75644,0.031588,0.36411,0.54513,0.15159,2
0.18213,0.13737,0.74883,0.24005,0.89915,0.66829,17
0.53396,0.13807,0.96599,0.33616,0.51802,0.96288,18
0.11498,0.022386,0.64958,0.27098,0.37214,0.21003,15
0.56766,0.021138,0.2633,0.64096,0.048976,0.085841,22
0.66689,0.66859,0.3349,0.63678,0.031923,0.45544,11
0.91203,0.93364,0.050078,0.061762,0.78535,0.39809,14
0.91531,0.93569,0.058915,0.075806,0.78705,0.39036,14
0.15711,0.12004,0.70985,0.23609,0.87891,0.61261,17
0.42467,0.20924,0.47582,0.23507,0.57195,0.17528,10
0.099116,0.22259,0.32073,0.77501,0.086328,0.80845,9
0.90577,0.93839,0.068255,0.069261,0.78396,0.38678,14
0.91447,0.93567,0.059435,0.060757,0.79465,0.38877,14
0.91216,0.95151,0.05944,0.050403,0.80206,0.39654,14
0.091175,0.7551,0.029849,0.36098,0.54703,0.1516,2
0.041371,0.27888,0.48816,0.8498,0.027786,0.21459,16
0.86709,0.55394,0.79781,0.36831,0.61248,0.77932,6
0.4154,0.27456,0.48229,0.24913,0.53629,0.21302,10
0.031499,0.2724,0.48462,0.85064,0.029245,0.21281,16
0.031961,0.20951,0.91102,0.2099,0.93762,0.27065,13
0.17696,0.18951,0.57213,0.35517,0.48555,0.33439,19
0.51726,0.6659,0.76424,0.57195,0.36381,0.84653,12
0.90362,0.93657,0.06539,0.060844,0.78688,0.41619,14
0.66704,0.66899,0.33432,0.63644,0.030743,0.45535,11
0.11641,0.023665,0.66814,0.26542,0.35878,0.21237,15
0.66627,0.66768,0.33408,0.63675,0.031145,0.45539,11
0.4254,0.24732,0.47997,0.24193,0.55388,0.18125,10
0.51042,0.14215,0.96979,0.33391,0.50144,0.94775,18
0.058336,0.69627,0.90716,0.72877,0.96929,0.88028,7
0.18391,0.089355,0.76271,0.24435,0.84889,0.63609,17
0.061162,0.6956,0.90771,0.7293,0.96734,0.87999,7
0.7055,0.090847,0.066308,0.96827,0.45011,0.84551,21
0.091795,0.96878,0.39823,0.79207,0.39087,0.69728,1
0.028723,0.27185,0.48428,0.84502,0.025926,0.20471,16
0.18655,0.13156,0.76945,0.25133,0.87049,0.66569,17
0.87014,0.55364,0.81557,0.35817,0.61584,0.77636,6
0.90483,0.93321,0.063084,0.05824,0.78977,0.38417,14
0.51515,0.30395,0.27309,0.45374,0.12148,0.5152,5
0.029312,0.27328,0.48433,0.85077,0.032343,0.21134,16
0.18221,0.18182,0.57546,0.36273,0.4866,0.33387,19
0.91991,0.93567,0.072472,0.061293,0.78936,0.38939,14
0.08804,0.21331,0.3058,0.78163,0.090575,0.79196,9
0.030138,0.27318,0.48259,0.84984,0.030925,0.21114,16
0.060131,0.6949,0.91012,0.72799,0.96815,0.87955,7
0.66629,0.66834,0.33403,0.63658,0.031246,0.4557,11
0.97126,0.96826,0.33108,0.24511,0.27354,0.12131,8
0.18097,0.030469,0.33399,0.9719,0.33258,0.87815,3
0.66681,0.66796,0.3341,0.63641,0.030887,0.45521,11
0.061054,0.69483,0.9087,0.73052,0.96795,0.87929,7
0.091013,0.97192,0.39688,0.78895,0.39364,0.70126,1
0.25062,0.14213,0.72196,0.23942,0.85878,0.60859,17
0.51546,0.30309,0.2726,0.45423,0.1214,0.51581,5
0.17773,0.091324,0.77348,0.24259,0.86024,0.6418,17
0.031094,0.27479,0.47899,0.84794,0.038366,0.21146,16
0.70554,0.098893,0.054338,1.007,0.46293,0.85625,21
0.41875,0.065177,0.23859,0.36553,0.79158,0.80173,23
0.91048,0.95258,0.047561,0.057115,0.80881,0.39802,14
0.059639,0.69602,0.90797,0.72987,0.9681,0.87795,7
0.8691,0.55512,0.80257,0.36926,0.60166,0.79623,6
0.17126,0.072002,0.7775,0.24638,0.85863,0.63948,17
0.97139,0.97003,0.33418,0.24527,0.2721,0.12182,8
0.87807,0.54389,0.81818,0.37324,0.59951,0.79111,6
0.035437,0.27471,0.48957,0.84709,0.036733,0.20573,16
0.17902,0.18336,0.56988,0.35971,0.48559,0.32177,19
0.061617,0.69496,0.90995,0.73018,0.9699,0.87909,7
0.66704,0.6684,0.3337,0.63727,0.030671,0.45563,11
0.52832,0.66494,0.75938,0.56893,0.3621,0.84262,12
0.091488,0.2174,0.30259,0.78064,0.10675,0.7969,9
0.18238,0.18217,0.57541,0.36234,0.48652,0.33438,19
0.97182,0.96915,0.33286,0.24236,0.27497,0.12129,8
0.86672,0.30138,0.77359,0.59073,0.67765,0.37003,0
0.89791,0.94058,0.060625,0.057394,0.77881,0.4057,14
0.11653,0.038068,0.67037,0.27162,0.34505,0.19612,15
0.97016,0.97024,0.33428,0.24108,0.27347,0.12171,8
0.086038,0.20829,0.29949,0.78848,0.088231,0.78544,9
0.54216,0.044516,0.23294,0.67792,0.016485,0.083522,22
0.66698,0.66762,0.3346,0.6364,0.031182,0.45515,11
0.11617,0.019103,0.65835,0.27381,0.37029,0.21362,15
0.66555,0.78843,0.17972,0.18098,0.33192,0.63436,4
0.1818,0.030321,0.33319,0.97083,0.3327,0.87871,3
0.88037,0.55704,0.80234,0.35567,0.60334,0.77502,6
0.68447,0.08573,0.055827,0.96249,0.45201,0.85063,21
0.66641,0.66765,0.33398,0.63669,0.031222,0.45566,11
0.11813,0.028124,0.66409,0.27826,0.35925,0.20149,15
0.092643,0.21168,0.29395,0.78809,0.093271,0.78913,9
0.89204,0.93591,0.070753,0.061352,0.78341,0.38958,14
0.55455,0.036643,0.2573,0.66106,0.082345,0.095279,22
0.17906,0.10685,0.74528,0.23848,0.86603,0.63328,17
0.57857,0.033345,0.25746,0.66349,0.061896,0.07897,22
0.52099,0.14335,0.96221,0.33251,0.52655,0.93999,18
0.030328,0.27294,0.48334,0.84963,0.030305,0.21182,16
0.18282,0.032033,0.33444,0.96897,0.3304,0.87777,3
0.9724,0.97012,0.33403,0.2443,0.27122,0.12,8
0.53205,0.028019,0.23497,0.66305,0.075061,0.071713,22
0.42749,0.06452,0.24369,0.3634,0.7784,0.79869,23
0.66559,0.79058,0.18244,0.18233,0.33145,0.63496,4
0.18201,0.18219,0.57542,0.36302,0.48632,0.33384,19
0.44239,0.22542,0.47518,0.24729,0.54104,0.19324,10
0.7016,0.086806,0.061196,0.97889,0.45691,0.8433,21
0.90887,0.92921,0.066651,0.069588,0.78079,0.40315,14
0.66771,0.6685,0.33419,0.63706,0.030927,0.45509,11
0.69065,0.099502,0.062433,0.97173,0.45407,0.84565,21
0.66771,0.79297,0.18048,0.17883,0.3324,0.63644,4
0.86932,0.55367,0.80383,0.35373,0.6144,0.79039,6
0.66626,0.66876,0.334,0.63746,0.031119,0.45595,11
0.59174,0.060876,0.2666,0.66336,0.081605,0.043206,22
0.12962,0.028495,0.67345,0.27396,0.36908,0.20991,15
0.18159,0.030431,0.33367,0.97095,0.33248,0.87889,3
