@relation overlap_data_11-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30}

@data
0.73926,0.87211,0.76693,0.45589,0.2727,0.92886,0.80941,0.41082,0.053742,0.8451,0.65291,0.54312,0.53891,0.57607,0.12451,0.32017,0.58489,0.24675,0.40236,0.35098,0.74518,0.78647,0.27305,0.54549,29
0.61279,0.60689,0.35216,0.21416,0.69343,0.34757,0.34592,0.68718,0.54537,0.14312,0.14288,0.09196,0.81324,0.8721,0.14975,0.28022,0.087379,0.94009,0.89384,0.28488,0.94158,0.48917,0.15429,0.60668,24
0.73088,0.6716,0.19867,0.80914,0.47232,0.52451,0.54332,0.59891,0.80289,0.74313,0.33517,0.93289,0.86444,0.53275,0.41143,0.062953,0.81266,0.91269,0.59982,0.80017,0.5258,0.20257,0.53924,0.86393,26
0.20339,0.60405,0.40302,0.40622,0.60363,0.27022,0.33913,0.93884,0.74499,0.26931,0.47122,0.26975,0.66491,0.33855,0.13655,0.66675,0.27488,0.60954,0.40938,0.53728,0.93629,0.86241,0.73381,0.80482,16
0.46382,0.056155,0.71613,0.046274,0.60307,0.69076,0.79405,0.68184,0.78437,0.20719,0.53297,0.91372,0.8763,0.87779,0.36507,0.94182,0.32349,0.06994,0.54225,0.72409,0.93181,0.47395,0.18023,0.53607,21
0.47851,0.075354,0.73394,0.07566,0.5871,0.66229,0.80087,0.70929,0.78701,0.20214,0.52959,0.92317,0.8699,0.88693,0.3367,0.93435,0.32577,0.091329,0.51965,0.72352,0.93662,0.47106,0.19603,0.51818,21
0.92061,0.39663,0.46834,0.21467,0.048754,0.13361,0.53324,0.47111,0.9285,0.93963,0.067681,0.19021,0.032289,0.94399,0.62728,0.083301,0.083241,0.42316,0.71619,0.23617,0.11133,0.3998,0.18952,0.53886,20
0.47502,0.053923,0.7759,0.051318,0.5961,0.67641,0.80349,0.66289,0.77719,0.18833,0.53248,0.92496,0.85038,0.86499,0.36018,0.92302,0.3205,0.081402,0.53688,0.7345,0.9273,0.46763,0.20495,0.54814,21
0.71414,0.91494,0.71502,0.46359,0.29257,0.93116,0.81984,0.3823,0.074477,0.74848,0.63778,0.49361,0.53993,0.65913,0.15846,0.35484,0.60467,0.24786,0.4169,0.31915,0.7643,0.80951,0.28239,0.53724,29
0.084384,0.20568,0.12171,0.84026,0.862,0.80303,0.92152,0.7782,0.052981,0.12391,0.46423,0.53793,0.86423,0.585,0.29037,0.062757,0.93963,0.9336,0.76409,0.26606,0.13763,0.6794,0.062569,0.65344,1
0.54065,0.47024,0.53228,0.40253,0.46738,0.87018,0.92553,0.93642,0.6646,0.93385,0.33793,0.52651,0.13275,0.87297,0.26792,0.26936,0.78936,0.59558,0.26959,0.93677,0.064699,0.66671,0.469,0.13159,6
0.3337,0.35462,0.52381,0.93993,0.19912,0.4796,0.72639,0.33783,0.46042,0.9428,0.32693,0.65735,0.069424,0.26715,0.19208,0.54856,0.53047,0.45966,0.86286,0.53313,0.87365,0.14383,0.52749,0.24077,28
0.60037,0.40726,0.49171,0.17418,0.14454,0.2163,0.70837,0.16981,0.24655,0.2425,0.11705,0.46465,0.085648,0.18847,0.45856,0.53377,0.2266,0.13072,0.88954,0.1656,0.3921,0.67587,0.78967,0.53743,3
0.60393,0.5531,0.75355,0.054611,0.79324,0.36552,0.8849,0.46351,0.45562,0.70421,0.39044,0.45813,0.48704,0.077831,0.49242,0.89412,0.31639,0.8033,0.5179,0.67296,0.12374,0.71004,0.93966,0.54745,19
0.67647,0.59642,0.92825,0.51641,0.77705,0.1817,0.3152,0.35949,0.77158,0.94334,0.77654,0.60487,0.46664,0.70378,0.56078,0.39518,0.3921,0.32034,0.54827,0.64307,0.89515,0.78013,0.18795,0.4546,11
0.25961,0.13755,0.89292,0.48042,0.85102,0.76273,0.58498,0.74852,0.64855,0.3596,0.77964,0.38892,0.6447,0.070914,0.33197,0.45937,0.40938,0.68311,0.60602,0.33886,0.935,0.57442,0.29541,0.16105,5
0.43136,0.57081,0.89904,0.41416,0.6876,0.10946,0.37283,0.46599,0.73627,0.70993,0.67667,0.63625,0.48172,0.58486,0.53698,0.15279,0.46868,0.18597,0.37658,0.87483,0.82095,0.77088,0.18686,0.51532,11
0.71967,0.66997,0.20553,0.80341,0.47298,0.52859,0.53378,0.59217,0.8009,0.74266,0.33544,0.92634,0.86406,0.533,0.39988,0.066172,0.81144,0.9084,0.60098,0.80057,0.52457,0.19972,0.54039,0.87102,26
0.4766,0.41314,0.18487,0.58487,0.60653,0.7858,0.86232,0.19382,0.60235,0.28244,0.11797,0.73409,0.41954,0.071805,0.65899,0.34749,0.19572,0.47292,0.6647,0.87529,0.51748,0.48369,0.7684,0.8707,17
0.46922,0.06233,0.72649,0.059305,0.58529,0.66264,0.81371,0.67819,0.79862,0.17645,0.52386,0.93175,0.88772,0.88667,0.32809,0.93158,0.31461,0.078481,0.54619,0.7245,0.94708,0.48648,0.19616,0.53323,21
0.20036,0.065267,0.59908,0.72488,0.13215,0.72948,0.33468,0.13492,0.070608,0.3982,0.66482,0.40095,0.864,0.26717,0.93609,0.87011,0.80163,0.13108,0.52792,0.2685,0.33037,0.53481,0.59505,0.79743,27
0.61711,0.61904,0.35156,0.21365,0.70059,0.34742,0.33942,0.70079,0.54975,0.13761,0.14041,0.082297,0.81531,0.86531,0.13949,0.28557,0.083797,0.95092,0.91113,0.28883,0.93692,0.48114,0.14959,0.61743,24
0.44277,0.4149,0.26416,0.61676,0.54565,0.72684,0.888,0.19605,0.64565,0.1838,0.095649,0.74066,0.37859,0.10377,0.61004,0.28391,0.28532,0.36191,0.58301,0.86185,0.47333,0.45114,0.7289,0.98871,17
0.80369,0.20513,0.66388,0.72602,0.39417,0.80358,0.94103,0.47201,0.72554,0.86577,0.73698,0.4699,0.070785,0.47191,0.06969,0.20318,0.33036,0.46294,0.13705,0.79362,0.92835,0.79516,0.66556,0.8034,30
0.54185,0.20313,0.95124,0.64889,0.9218,0.12126,0.67446,0.30465,0.72122,0.49734,0.20901,0.78191,0.81169,0.9366,0.51878,0.40522,0.91193,0.67221,0.56246,0.36461,0.77822,0.65746,0.4282,0.7648,8
0.66723,0.93487,0.40001,0.86475,0.79954,0.26536,0.40247,0.065442,0.53029,0.068579,0.93413,0.065169,0.92848,0.33302,0.66374,0.065284,0.53204,0.13376,0.06492,0.86587,0.26621,0.6699,0.86594,0.26451,18
0.73592,0.88316,0.7209,0.47831,0.27313,0.89298,0.80814,0.41089,0.063908,0.779,0.66891,0.52226,0.48958,0.62836,0.15905,0.32105,0.63811,0.27986,0.36682,0.34218,0.75477,0.83067,0.28403,0.5519,29
0.47928,0.066645,0.72861,0.067551,0.6016,0.66214,0.80642,0.67823,0.77116,0.21291,0.53017,0.93378,0.8569,0.86281,0.34177,0.92636,0.33231,0.075934,0.50961,0.71961,0.93641,0.47461,0.20486,0.52402,21
0.80711,0.9364,0.1394,0.33442,0.86492,0.53293,0.92707,0.6673,0.59471,0.75157,0.33124,0.13244,0.19316,0.38672,0.59464,0.47075,0.32703,0.39565,0.91717,0.40102,0.13183,0.26646,0.79488,0.79734,14
0.7238,0.6713,0.19809,0.79733,0.47209,0.52544,0.53474,0.59474,0.81017,0.74138,0.34,0.92965,0.86577,0.53604,0.40078,0.06116,0.80637,0.91804,0.59503,0.78636,0.52001,0.20158,0.5454,0.86957,26
0.79774,0.93349,0.1362,0.33041,0.85255,0.52635,0.92719,0.67048,0.59501,0.7359,0.32777,0.13127,0.20477,0.4005,0.59525,0.46309,0.32549,0.40491,0.93863,0.39186,0.12318,0.25789,0.80549,0.80307,14
0.79262,0.93449,0.12442,0.33201,0.87445,0.53832,0.92163,0.6749,0.58787,0.72837,0.33332,0.13135,0.20271,0.40049,0.59205,0.46811,0.32788,0.39361,0.94282,0.40618,0.13057,0.25868,0.79379,0.80686,14
0.28516,0.16591,0.96142,0.46874,0.86072,0.71821,0.60033,0.7468,0.58994,0.36013,0.79503,0.43277,0.67203,0.074031,0.33618,0.41968,0.38756,0.66455,0.58878,0.3478,0.92499,0.56182,0.31867,0.16921,5
0.20522,0.60308,0.4026,0.40563,0.60412,0.26729,0.33974,0.93704,0.74363,0.27247,0.47288,0.27211,0.66467,0.33593,0.13672,0.66652,0.26936,0.60636,0.40738,0.54016,0.93609,0.86499,0.7327,0.80559,16
0.54901,0.47175,0.51932,0.43894,0.46671,0.8694,0.89177,0.91579,0.68108,0.92696,0.33651,0.52841,0.18418,0.88795,0.27133,0.26797,0.79363,0.60472,0.21019,0.94271,0.041528,0.64815,0.46185,0.099767,6
0.056946,0.22064,0.12391,0.86987,0.87061,0.86191,0.93859,0.81003,0.086759,0.14139,0.48034,0.61622,0.87954,0.60875,0.25755,0.06543,0.92699,0.92849,0.74433,0.2321,0.14865,0.66808,0.078862,0.67583,1
0.53176,0.46666,0.53199,0.4014,0.46551,0.86883,0.93154,0.93147,0.66322,0.92983,0.33123,0.53351,0.13357,0.86661,0.26846,0.26663,0.80043,0.59887,0.26566,0.93314,0.064926,0.6668,0.46529,0.13309,6
0.045281,0.89897,0.70918,0.054642,0.053971,0.6422,0.50213,0.56721,0.47014,0.43555,0.28432,0.53887,0.49185,0.27981,0.31846,0.29688,0.34711,0.80361,0.43112,0.25024,0.85675,0.69815,0.24642,0.55739,15
0.27634,0.0999,0.92899,0.50375,0.8399,0.6362,0.62279,0.7654,0.68067,0.33579,0.79078,0.46581,0.70199,0.069106,0.36182,0.48657,0.38398,0.64575,0.67475,0.32027,0.8838,0.6003,0.3269,0.1834,5
0.46297,0.1994,0.069771,0.47173,0.069576,0.86063,0.26877,0.3366,0.66565,0.53307,0.72866,0.2013,0.13083,0.53572,0.40421,0.53354,0.40333,0.40196,0.53496,0.73662,0.66758,0.86289,0.73042,0.86966,23
0.93448,0.79978,0.66717,0.60492,0.47024,0.13715,0.20079,0.67352,0.60207,0.070739,0.60348,0.13419,0.93646,0.59936,0.40452,0.40253,0.13418,0.73746,0.066825,0.4001,0.79928,0.60219,0.46682,0.80365,10
0.93432,0.41938,0.45682,0.19361,0.050127,0.13146,0.55314,0.44719,0.9309,0.96509,0.099561,0.20168,0.060336,0.93984,0.65595,0.066841,0.091601,0.3714,0.62331,0.20923,0.133,0.38294,0.2269,0.55073,20
0.39528,0.34464,0.066471,0.70953,0.29342,0.19911,0.715,0.84663,0.713,0.80449,0.4397,0.12763,0.25984,0.70777,0.28225,0.63071,0.77449,0.12207,0.75704,0.065896,0.79113,0.86273,0.12621,0.65921,0
0.46177,0.055132,0.73184,0.069105,0.57194,0.6946,0.78783,0.67223,0.76289,0.21298,0.53052,0.9539,0.86364,0.8831,0.33423,0.93352,0.33709,0.07246,0.5331,0.70781,0.93679,0.46354,0.22692,0.54444,21
0.23009,1.0743,0.66271,0.11882,0.25076,0.80808,0.6035,0.58353,0.55239,0.46985,0.22545,0.62957,0.39615,0.27569,0.32244,0.28191,0.52132,0.94587,0.48884,0.16374,0.99464,0.92419,0.29547,0.76956,15
0.72683,0.064551,0.79631,0.12899,0.20976,0.79852,0.33338,0.66255,0.45409,0.46418,0.4688,0.73571,0.063787,0.59776,0.40263,0.72674,0.58448,0.80168,0.40628,0.59811,0.27542,0.14257,0.20234,0.27411,13
0.079216,0.18297,0.14869,0.78241,0.84739,0.86173,0.8939,0.83603,0.055303,0.097871,0.47353,0.5497,0.85692,0.57625,0.26916,0.083471,0.90446,0.91309,0.70187,0.17625,0.11157,0.67803,0.11161,0.65592,1
0.66486,0.74622,0.72738,0.82835,0.72199,0.095176,0.34273,0.13992,0.059905,0.059955,0.18668,0.92515,0.73537,0.27981,0.32606,0.83993,0.5338,0.79588,0.18673,0.074475,0.23913,0.14069,0.7379,0.3991,9
0.58565,0.52318,0.75005,0.057672,0.77663,0.37951,0.91636,0.45783,0.47715,0.72905,0.3881,0.44766,0.48317,0.087872,0.48419,0.88205,0.32475,0.8034,0.54184,0.63738,0.12064,0.73644,0.95208,0.5233,19
0.80112,0.20294,0.66215,0.72613,0.39516,0.79907,0.94183,0.47367,0.73326,0.85995,0.72978,0.47188,0.068587,0.4727,0.071936,0.19733,0.33529,0.46287,0.13669,0.79464,0.93488,0.79585,0.67377,0.80495,30
0.27592,0.091644,0.95325,0.46152,0.86186,0.75612,0.59971,0.76082,0.59869,0.35666,0.80857,0.39076,0.66669,0.043262,0.32653,0.44336,0.4096,0.65706,0.60839,0.33698,0.96454,0.5783,0.32326,0.19779,5
0.60781,0.56082,0.75462,0.085207,0.81243,0.40803,0.91694,0.4612,0.47894,0.70302,0.387,0.4734,0.4851,0.048284,0.45861,0.8865,0.32008,0.7835,0.53856,0.68098,0.14482,0.71668,0.92199,0.52411,19
0.36865,0.8701,0.052445,0.19193,0.48774,0.32599,0.50801,0.91764,0.76718,0.83301,0.7952,0.41831,0.71297,0.50161,0.1476,0.018844,0.80683,0.38256,0.056102,0.23672,0.19523,0.81661,0.36295,0.8351,12
0.7488,0.89129,0.73175,0.4725,0.27136,0.95995,0.80907,0.41474,0.074979,0.81318,0.64117,0.51855,0.51605,0.58208,0.13739,0.27911,0.60725,0.23587,0.43543,0.32791,0.72683,0.79107,0.30014,0.5328,29
0.43179,0.57178,0.88204,0.25378,0.75947,0.17248,0.43773,0.41842,0.76355,0.65351,0.70461,0.71918,0.29732,0.61965,0.44058,0.17926,0.48214,0.19459,0.43582,0.77764,0.86061,0.6635,0.054461,0.43746,11
0.49056,0.04043,0.71663,0.095111,0.59812,0.67236,0.80973,0.67639,0.78188,0.20863,0.53452,0.93082,0.86408,0.88347,0.36892,0.92565,0.32226,0.082141,0.51409,0.73999,0.95059,0.4536,0.21918,0.54162,21
0.3491,0.29188,0.52397,0.96553,0.20671,0.48568,0.6961,0.33533,0.48408,0.88983,0.32846,0.65667,0.06712,0.27225,0.19921,0.53559,0.53032,0.42841,0.92401,0.52685,0.87915,0.1534,0.51102,0.25997,28
0.90751,0.30837,0.50309,0.3742,0.95886,0.97464,0.47254,0.40887,0.48517,0.34967,0.17688,0.73696,0.89688,0.708,0.73618,0.16377,0.74867,0.69718,0.80729,0.21362,0.12995,0.95024,0.79103,0.10867,2
0.77808,0.8968,0.75989,0.45146,0.27973,0.92248,0.81436,0.39833,0.056579,0.78322,0.67059,0.54892,0.50691,0.60038,0.1117,0.3171,0.58973,0.26088,0.38597,0.37424,0.76805,0.78647,0.27515,0.53481,29
0.20005,0.070699,0.60155,0.73265,0.13533,0.72836,0.33066,0.13444,0.068543,0.40402,0.66553,0.40082,0.862,0.26541,0.93686,0.87224,0.79702,0.13102,0.53145,0.26654,0.33497,0.53495,0.59788,0.80092,27
0.29588,0.15573,1.0208,0.53371,0.79919,0.81955,0.47274,0.73834,0.73759,0.24318,0.71524,0.36749,0.63352,-0.068222,0.29951,0.41719,0.38813,0.71536,0.70958,0.352,0.9736,0.52728,0.39545,0.23189,5
0.46592,0.20278,0.067248,0.46908,0.062842,0.85951,0.26754,0.33214,0.6635,0.53651,0.73082,0.19741,0.13227,0.53205,0.39777,0.53609,0.40129,0.40211,0.53545,0.73788,0.6659,0.86702,0.73007,0.87132,23
0.26018,0.067206,0.58758,0.46384,0.20733,0.60882,0.94568,0.59606,0.070841,0.59107,0.18642,0.28659,0.43736,0.76252,0.39969,0.68087,0.57483,0.06627,0.59409,0.67433,0.89192,0.22112,0.074085,0.26898,7
0.94264,0.41518,0.47247,0.19932,0.07753,0.13098,0.52237,0.47083,0.97076,0.93342,0.074327,0.19689,0.053308,0.91654,0.65501,0.079339,0.054266,0.39708,0.68046,0.19002,0.10406,0.40874,0.19317,0.53811,20
0.53591,0.14028,0.88308,0.59438,0.84946,0.18199,0.6295,0.37098,0.71078,0.46561,0.059987,0.83074,0.7721,0.88245,0.52727,0.45284,0.98678,0.70622,0.58041,0.3585,0.83207,0.62648,0.47383,0.71002,8
0.66524,0.93408,0.40208,0.86401,0.80247,0.26853,0.40282,0.066773,0.53158,0.065701,0.93368,0.068846,0.92934,0.33325,0.66392,0.066617,0.52988,0.13376,0.067713,0.86816,0.2647,0.66605,0.86349,0.26691,18
0.45393,0.77718,0.17863,0.34928,0.38491,0.52399,0.38174,0.84773,0.84329,0.91576,0.7899,0.4277,0.63721,0.61636,0.20969,0.065682,0.8783,0.48559,0.22727,0.21407,0.1887,0.82139,0.17241,0.86366,12
0.37811,0.67706,0.83759,0.49545,0.82576,0.072316,0.45988,0.48256,0.94894,0.7968,0.88666,0.73111,0.40036,0.71922,0.63831,0.11098,0.50884,0.26256,0.50944,0.92067,0.93071,0.78228,0.30793,0.66004,11
0.54575,0.19012,0.92235,0.58066,0.92469,0.12821,0.68365,0.31296,0.71679,0.49414,0.22096,0.80687,0.78594,0.97294,0.5228,0.40725,0.92431,0.70429,0.54898,0.31393,0.76754,0.68798,0.43739,0.74762,8
0.29829,0.10356,0.56946,0.46763,0.17966,0.61963,0.93328,0.58845,0.076294,0.53019,0.20157,0.27325,0.47689,0.71645,0.41489,0.65159,0.52535,0.060355,0.59451,0.67025,0.95782,0.19814,0.071489,0.26332,7
0.33806,0.33095,0.53364,0.93489,0.20196,0.46884,0.72986,0.33109,0.46463,0.93196,0.33719,0.6686,0.064966,0.26516,0.19825,0.53577,0.53696,0.46368,0.87423,0.53147,0.86665,0.13292,0.53455,0.26674,28
0.54325,0.48964,0.51289,0.39482,0.4637,0.86074,0.94406,0.92102,0.67953,0.93978,0.32308,0.53483,0.11063,0.86156,0.26942,0.27741,0.80999,0.60396,0.24188,0.94293,0.059181,0.68556,0.47258,0.12352,6
0.046525,0.98005,0.56745,0.1089,0.065878,0.56555,0.52751,0.5467,0.59311,0.52456,0.23927,0.52894,0.58039,0.21618,0.31479,0.27258,0.37996,0.83213,0.42341,0.11215,0.86762,0.76632,0.25672,0.56336,15
0.93496,0.80073,0.66782,0.60464,0.46969,0.13633,0.20074,0.67059,0.60149,0.069129,0.60238,0.13484,0.93519,0.60174,0.40608,0.40091,0.13512,0.73625,0.06782,0.40043,0.79967,0.60246,0.46768,0.80286,10
0.74348,0.74322,0.46858,0.26397,0.13565,0.59943,0.34427,0.12711,0.66691,0.20616,0.60606,0.61177,0.32739,0.1434,0.68711,0.14229,0.60872,0.78426,0.36832,0.85926,0.72346,0.42079,0.74895,0.47516,4
0.37653,0.72399,0.91884,0.3598,0.77914,0.14165,0.50649,0.59878,0.72591,0.82104,0.83317,0.74895,0.48672,0.71632,0.5598,0.23009,0.49932,0.30626,0.46012,0.82272,0.9777,0.5918,0.16758,0.55642,11
0.72655,0.67835,0.19595,0.80826,0.47591,0.5305,0.54014,0.59031,0.80028,0.73749,0.328,0.92716,0.86933,0.53858,0.40103,0.067715,0.81031,0.91356,0.59638,0.7961,0.52704,0.19997,0.53915,0.86937,26
0.2668,0.14155,0.92843,0.47303,0.8637,0.7291,0.59194,0.73119,0.59374,0.33693,0.79842,0.39194,0.66018,0.072452,0.32838,0.45974,0.41809,0.67084,0.58924,0.3311,0.93985,0.60284,0.33894,0.19997,5
0.86203,0.28564,0.47707,0.44459,0.94341,0.90668,0.49968,0.45705,0.46315,0.42683,0.12487,0.73623,0.86724,0.77215,0.72155,0.13826,0.78977,0.70175,0.81819,0.16569,0.11704,0.92295,0.82103,0.078801,2
0.53318,0.45934,0.5322,0.40021,0.46599,0.86568,0.92829,0.93441,0.65961,0.9262,0.32838,0.5341,0.13803,0.86585,0.26718,0.2633,0.80259,0.59337,0.27342,0.94127,0.069736,0.66466,0.46313,0.13609,6
0.26705,0.097461,0.9676,0.45863,0.85525,0.68455,0.63017,0.74251,0.62264,0.29707,0.77582,0.40684,0.67299,0.04992,0.36115,0.47548,0.35259,0.63579,0.64865,0.30459,0.91428,0.60859,0.34947,0.20881,5
0.10126,0.53183,0.80903,0.21472,0.80244,0.10487,0.40791,0.38474,0.72382,0.54541,0.72434,0.52101,0.46549,0.45341,0.49789,0.19418,0.56617,0.20956,0.4354,0.76625,0.94907,0.67746,0.015298,0.63186,11
0.7956,0.20409,0.66246,0.73421,0.39567,0.80483,0.93321,0.46436,0.73151,0.86721,0.72661,0.46958,0.064142,0.47004,0.072259,0.19284,0.32582,0.46447,0.13065,0.79477,0.9264,0.80094,0.66539,0.79876,30
0.039262,0.9661,0.62899,0.19724,0.089737,0.69053,0.64626,0.5324,0.55396,0.52035,0.36433,0.51902,0.61975,0.31403,0.30017,0.3754,0.42905,0.89386,0.52842,0.29173,0.91443,0.83608,0.31183,0.70049,15
0.72791,0.58559,0.30818,0.65881,0.914,0.072323,0.20408,0.30231,0.33643,0.21302,0.68931,0.5835,0.68826,0.68229,0.40008,0.54125,0.187,0.080216,0.14795,0.3195,0.81361,0.080559,0.18843,0.40379,22
0.99916,0.7735,0.61187,0.35509,0.57021,0.39257,0.96693,0.58369,0.44923,0.83043,0.46472,1.0591,0.27765,0.061262,0.071287,1.0444,0.22252,0.24147,0.94636,0.79292,0.8077,0.073886,0.86151,0.26055,0
0.55692,0.2224,0.93496,0.56732,0.95325,0.12781,0.76684,0.26229,0.77026,0.50837,0.15443,0.85156,0.77074,0.97795,0.53125,0.39343,0.93897,0.6602,0.55996,0.29694,0.73358,0.68295,0.47092,0.64789,8
0.46691,0.19926,0.067997,0.47022,0.067475,0.85791,0.26544,0.33842,0.66907,0.54015,0.72923,0.19836,0.13538,0.5335,0.40247,0.54009,0.40259,0.40367,0.53641,0.73594,0.66414,0.86499,0.73126,0.87181,23
0.53064,0.46462,0.53901,0.4032,0.45649,0.87745,0.93149,0.92833,0.65382,0.92398,0.32355,0.5308,0.11908,0.87362,0.26937,0.26747,0.79772,0.59969,0.27628,0.92449,0.0552,0.66417,0.47268,0.12746,6
0.73042,0.67001,0.19804,0.80438,0.47428,0.52484,0.53746,0.58754,0.80437,0.73882,0.33384,0.93358,0.85958,0.53263,0.40065,0.062769,0.81308,0.90623,0.6034,0.79238,0.52297,0.19662,0.53767,0.86316,26
0.089101,0.22269,0.12773,0.86207,0.82129,0.88138,0.93188,0.80995,0.071665,0.18746,0.47295,0.62759,0.88392,0.59863,0.28935,0.034339,0.94713,0.9437,0.6954,0.16652,0.12315,0.70037,0.041988,0.67545,1
0.26168,0.13381,0.9301,0.46088,0.85955,0.73289,0.60085,0.74566,0.61166,0.32966,0.80558,0.38964,0.67999,0.067841,0.33877,0.46206,0.39535,0.67357,0.60648,0.33301,0.9286,0.5987,0.3355,0.1884,5
0.4261,0.35201,0.19998,0.58705,0.62609,0.80193,0.86348,0.19041,0.57667,0.24713,0.11182,0.73828,0.45367,0.078415,0.66657,0.30654,0.18734,0.42472,0.6055,0.90389,0.5138,0.45714,0.78341,0.85132,17
0.64232,0.64597,0.75223,0.82192,0.78422,0.083282,0.37503,0.12179,0.045543,0.20184,0.1895,0.99252,0.67563,0.20776,0.31393,0.81546,0.55392,0.77074,0.093564,0.17174,0.28942,0.11911,0.77516,0.35649,9
0.32163,0.33113,0.54151,0.93508,0.18114,0.46747,0.70559,0.36286,0.46322,0.92483,0.34931,0.6794,0.080663,0.2651,0.21579,0.53232,0.5387,0.46396,0.86502,0.53004,0.84679,0.11924,0.51055,0.27874,28
0.73308,0.66866,0.19544,0.80493,0.47552,0.53337,0.54131,0.59942,0.80979,0.73884,0.33247,0.92804,0.86198,0.53799,0.41033,0.067624,0.80605,0.9173,0.60594,0.79819,0.53072,0.19774,0.54048,0.86508,26
0.52643,0.60605,0.88118,0.42106,0.9428,0.14998,0.62659,0.37477,1.0396,0.72485,0.80852,0.74512,0.51541,0.58802,0.57773,0.21159,0.40958,0.3174,0.3671,0.92645,0.91747,0.69619,0.22029,0.48271,11
-0.084404,0.83222,0.6619,-0.032015,0.16957,0.7419,0.4428,0.44699,0.58104,0.45955,0.24399,0.44674,0.43356,0.22369,0.33304,0.25157,0.35893,0.89122,0.49893,0.12395,0.86143,0.66822,0.18818,0.4685,15
0.85116,0.28175,0.45794,0.37242,0.89787,0.94934,0.46346,0.38623,0.43526,0.38087,0.14469,0.73508,0.87056,0.69701,0.71268,0.11718,0.74196,0.65733,0.80933,0.070835,0.090131,0.88941,0.84235,0.059225,2
0.79814,0.92874,0.11844,0.32837,0.87317,0.5348,0.92048,0.6674,0.60106,0.74572,0.33877,0.12011,0.18759,0.40089,0.60136,0.48007,0.33429,0.40196,0.92914,0.39661,0.14037,0.27429,0.79339,0.80215,14
0.49162,0.086236,0.72929,0.079456,0.58956,0.66411,0.79817,0.66972,0.77821,0.20423,0.51558,0.91865,0.88422,0.86904,0.34711,0.92438,0.34168,0.064344,0.52118,0.72161,0.93298,0.4758,0.20413,0.54048,21
0.074734,0.99727,0.66983,0.044279,0.073621,0.66592,0.57568,0.58849,0.39621,0.45841,0.26075,0.46727,0.48148,0.41097,0.31606,0.32052,0.22673,0.84361,0.46296,0.10928,0.88481,0.86415,0.28832,0.58369,15
0.2031,0.067659,0.59996,0.73534,0.13147,0.73282,0.3275,0.13274,0.065214,0.40168,0.66575,0.40148,0.86566,0.26626,0.93298,0.87296,0.80068,0.13644,0.52761,0.26512,0.33554,0.53406,0.5981,0.80071,27
0.81369,0.9316,0.13904,0.33044,0.85199,0.53808,0.93722,0.65439,0.59706,0.72625,0.32919,0.13841,0.21293,0.39788,0.5958,0.467,0.32965,0.40071,0.91749,0.39518,0.13992,0.26534,0.80355,0.79908,14
0.46375,0.20286,0.066074,0.46772,0.072002,0.85846,0.26749,0.33533,0.66523,0.53671,0.73115,0.19867,0.13273,0.53553,0.39793,0.53454,0.40721,0.39942,0.53272,0.73492,0.66677,0.86395,0.73227,0.8727,23
0.62512,0.61548,0.35466,0.20719,0.69199,0.35261,0.34303,0.68406,0.54402,0.1382,0.13648,0.078814,0.80546,0.87636,0.13885,0.29216,0.088823,0.93981,0.89735,0.29112,0.93784,0.48643,0.14553,0.6124,24
0.1044,0.89127,0.63952,0.18217,0.26266,0.67281,0.51528,0.60634,0.49514,0.50776,0.36593,0.56043,0.52022,0.33289,0.38189,0.36342,0.42883,0.83912,0.52159,0.20648,0.88882,0.83464,0.41526,0.54164,15
0.618,0.59817,0.35481,0.21128,0.69646,0.34253,0.3436,0.68291,0.55434,0.14435,0.14115,0.091514,0.80759,0.86468,0.1485,0.28448,0.091671,0.93939,0.89205,0.28126,0.94377,0.47864,0.14281,0.61782,24
0.051961,0.17482,0.10375,0.85387,0.9031,0.88634,0.85559,0.79934,0.10132,0.095182,0.52773,0.64663,0.88994,0.60012,0.29538,-0.022592,0.97575,1.0079,0.71851,0.16281,0.14144,0.65214,0.020732,0.63331,1
0.17506,0.90193,0.71915,0.18298,0.25472,0.64575,0.65442,0.54234,0.61309,0.61194,0.39833,0.62184,0.4224,0.46553,0.5187,0.40001,0.19571,1.1066,0.4533,0.15609,0.98351,0.81169,0.27961,0.70035,15
0.71018,0.8818,0.71985,0.47708,0.27094,0.91737,0.83777,0.43317,0.06325,0.78713,0.67799,0.50822,0.5248,0.62547,0.15608,0.35678,0.63212,0.27314,0.42434,0.35338,0.78666,0.79256,0.26295,0.52311,29
