@relation overlap_data_10-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33}

@data
0.15915,0.28826,0.82981,0.54735,0.93626,0.95297,0.15732,0.56571,0.96591,0.40723,0.15386,0.90428,0.21382,0.17355,0.17422,0.049814,0.5648,0.73236,0.2075,0.55808,0.061057,0.39556,0.71179,0.21079,0.27864,0.17721,0.22077,0.61583,12
0.21757,0.11431,0.76,0.65802,0.33314,0.11751,0.72537,0.66205,0.32876,0.76924,0.38914,0.10968,0.33721,0.23318,0.22707,0.33393,0.39182,0.67028,0.17246,0.10999,0.73473,0.38346,0.55366,0.38924,0.50438,0.16199,0.17093,0.39009,4
0.13209,0.46328,0.86725,0.73443,0.40708,0.52712,0.50272,0.071988,0.67685,0.49449,-0.0099883,0.13496,0.50843,0.30264,0.72099,0.18336,0.3993,0.12989,0.99913,0.33311,0.49128,0.24007,0.97035,0.27711,0.20482,0.337,0.77458,0.85651,20
0.50633,0.050155,0.4636,0.27619,0.52925,0.71025,0.55891,0.070982,0.90379,0.32662,0.61829,0.51618,0.20214,0.77023,0.88746,0.12785,0.85762,0.93007,0.62849,0.48536,0.93881,0.098073,0.054152,0.4511,0.72194,0.23708,0.72754,0.65553,17
0.11744,0.55474,0.14254,0.76616,0.20705,0.54811,0.91858,0.93718,0.58183,0.96743,0.6631,0.052274,0.68913,0.56474,0.70727,0.06535,0.80146,0.40672,0.17721,0.86254,0.78144,0.32901,0.60325,0.63699,0.39884,0.31156,0.14803,0.8579,31
0.49924,0.6142,0.057357,0.11122,0.38785,0.33423,0.55771,0.057849,0.5008,0.4986,0.55197,0.27564,0.55509,0.55603,0.27569,0.49881,0.88529,0.6654,0.11081,0.7786,0.94008,0.8915,0.83503,0.8372,0.1115,0.66917,0.88922,0.72471,7
0.55681,0.83508,0.26234,0.27254,0.27244,0.6722,0.065136,0.28488,0.66422,0.11889,0.45034,0.3773,0.55768,0.17488,0.11198,0.67768,0.04425,0.11257,0.11138,0.49918,0.39022,0.27575,0.15595,0.37424,0.27705,0.036502,0.66848,0.16347,25
0.052906,0.66823,0.16461,0.1057,0.71461,0.046858,0.88786,0.55695,0.50117,0.88971,0.88584,0.88007,0.1175,0.16007,0.72454,0.050673,0.67189,0.10849,0.056019,0.66486,0.056267,0.22271,0.49529,0.72115,0.10212,0.9384,0.83308,0.39414,1
0.44506,0.44353,0.49934,0.11102,0.94599,0.89034,0.55421,0.501,0.55896,0.44346,0.49913,0.27776,0.66673,0.88559,0.83017,0.615,0.44387,0.38709,0.44455,0.11068,0.11112,0.33355,0.66811,0.5552,0.61083,0.44315,0.49848,0.83013,18
0.86006,0.53298,0.30954,0.59902,0.80152,0.36423,0.45313,0.17556,0.39903,0.48273,0.28402,0.53512,0.75531,0.45044,0.95233,0.062641,0.71658,0.5004,0.58751,1.0047,0.23788,0.86199,0.11336,0.49141,0.85826,0.62899,0.43406,0.068504,6
0.46436,0.41517,0.50461,0.099554,0.96898,0.88604,0.60447,0.4974,0.57999,0.46812,0.46067,0.28674,0.64059,0.88235,0.84387,0.61421,0.44594,0.4085,0.44665,0.12282,0.11963,0.31704,0.67035,0.55045,0.62944,0.45584,0.46968,0.84783,18
0.1206,0.59252,0.15067,0.74582,0.19435,0.56514,0.92877,0.92221,0.58764,0.97518,0.70916,0.051794,0.65037,0.54304,0.74948,0.077848,0.79317,0.36559,0.17196,0.8052,0.74125,0.33753,0.56992,0.60463,0.37708,0.32191,0.15467,0.81931,31
0.3462,0.44582,0.83554,0.95985,0.89271,0.71596,0.94532,0.66812,0.77963,0.67213,0.73097,0.43557,0.76876,0.94483,0.54937,0.78122,0.65781,0.16435,0.82875,0.60772,0.34871,0.10122,0.29081,0.34514,0.44752,0.063167,0.23127,0.94525,14
0.77453,0.67135,0.78981,0.70692,0.22367,0.24672,0.034441,0.31953,0.54554,0.51531,0.79701,-0.079044,0.81158,0.050548,0.034996,0.54366,0.36092,0.67334,0.62324,0.41264,0.30849,0.48445,0.33447,0.39861,0.82674,0.097009,0.69242,0.51023,22
0.28341,0.65742,0.16264,0.11645,0.10918,0.94491,0.15929,0.55038,0.67468,0.10766,0.2253,0.55685,0.17146,0.4414,0.11105,0.62098,0.16228,0.71637,0.22377,0.83366,0.50584,0.61352,0.21616,0.50305,0.66446,0.16415,0.28112,0.71734,15
0.057219,0.05987,0.9502,0.27637,0.051692,0.88241,0.44936,0.50336,0.44302,0.89732,0.2188,0.55094,0.33118,0.054281,0.49966,0.44328,0.053199,0.38557,0.11224,0.39152,0.33276,0.16587,0.16186,0.38963,0.16472,0.048521,0.27871,0.21733,16
0.81467,0.66837,1.0125,0.64319,0.28242,0.14776,0.23201,0.3596,0.4156,0.52276,0.8107,0.084067,0.82049,0.08071,0.038068,0.67254,0.38442,0.57232,0.50143,0.47905,0.25164,0.56231,0.19813,0.48669,0.89853,0.080299,0.67466,0.54422,22
0.87431,0.56891,0.41918,0.64073,0.89975,0.40273,0.4227,0.24095,0.45832,0.61636,0.30467,0.43933,0.70876,0.39535,0.99536,0.095544,0.82869,0.55187,0.47195,0.93963,0.23086,0.78881,0.0054453,0.61984,0.89405,0.69387,0.49712,-0.0015233,6
0.67142,0.90046,0.050919,0.056512,0.22587,0.6788,0.60603,0.83357,0.94691,0.334,0.39349,0.44545,0.60741,0.73789,0.61626,0.94963,0.38768,0.67307,0.3922,0.66511,0.62006,0.058449,0.67316,0.49736,0.66359,0.55497,0.16605,0.83033,32
0.67115,0.6721,0.78539,0.67014,0.33448,0.49907,0.39568,0.94813,0.56029,0.28691,0.55612,0.77964,0.61885,0.73036,0.83792,0.17488,0.89684,0.06089,0.55602,0.057987,0.27948,0.060145,0.55855,0.73003,0.3385,0.50254,0.17186,0.61711,27
0.1059,0.20984,0.052581,0.54911,0.10523,0.10583,0.49395,0.11205,0.50639,0.11278,0.55783,0.062689,0.60574,0.33919,0.49359,0.44278,0.21345,0.16873,0.60799,0.55018,0.88768,0.83943,0.93293,0.27938,0.54585,0.77173,0.65071,0.40623,8
0.50305,0.61305,0.056661,0.11203,0.38596,0.33471,0.55906,0.053881,0.49709,0.49799,0.55383,0.2779,0.55415,0.55545,0.27789,0.50184,0.88705,0.66806,0.10918,0.77949,0.94324,0.8911,0.83433,0.83744,0.11015,0.66833,0.88782,0.72151,7
0.44855,0.8196,0.90428,0.15573,0.32901,0.11243,0.5994,0.88791,0.80084,0.55643,0.17898,0.29515,0.6676,0.70409,0.28259,0.11743,0.61298,0.82378,0.6229,0.14819,0.050324,0.29748,0.24121,0.84307,0.17931,0.34057,0.061216,0.11173,0
0.6105,0.8875,0.95781,0.17872,0.95329,0.062482,0.83702,0.67579,0.33992,0.16998,0.55856,0.62067,0.5012,0.88872,0.73635,0.11738,0.50793,0.83713,0.33234,0.89707,0.44906,0.72775,0.6186,0.71566,0.72246,0.56006,0.84351,0.55884,21
0.57531,0.85059,0.29718,0.29066,0.28522,0.67961,0.040013,0.29108,0.68125,0.074048,0.42743,0.39496,0.51637,0.12373,0.094243,0.65238,0.04084,0.11813,0.12716,0.53234,0.36193,0.27991,0.15454,0.39821,0.25575,0.042238,0.67703,0.16878,25
0.62874,0.9916,0.86,0.33711,0.56487,0.28033,0.11153,0.25584,0.58041,0.3338,0.60988,0.93465,0.51738,1.091,0.12808,0.96086,0.92578,0.43476,0.80493,0.40161,0.38869,0.5908,0.35232,0.767,0.8866,0.14164,0.92585,0.45842,33
0.82592,0.62503,0.4091,0.64107,0.82301,0.41933,0.50342,0.15545,0.36388,0.50906,0.28628,0.52891,0.68967,0.49867,0.93969,0.11026,0.726,0.6592,0.50344,0.88825,0.27048,0.7681,0.051776,0.63031,0.96987,0.63786,0.45273,0.13746,6
0.56668,0.58952,0.47622,0.72614,0.53373,0.4356,0.26849,0.35471,0.045536,0.94706,0.18464,0.66043,0.27546,0.78482,0.48897,0.37978,0.61095,0.258,0.3776,0.67477,0.14393,0.64952,0.45614,0.86375,0.60878,0.6944,0.33489,0.21112,13
0.2174,0.10438,0.77064,0.6547,0.32509,0.11015,0.71888,0.65831,0.32991,0.77129,0.38717,0.10812,0.34065,0.22516,0.22478,0.33139,0.38689,0.67924,0.17396,0.1213,0.7389,0.38395,0.55836,0.39329,0.5008,0.16063,0.16574,0.37757,4
0.10871,0.54895,0.16184,0.76385,0.21382,0.55115,0.89381,0.93169,0.61344,0.95361,0.66815,0.051947,0.65987,0.54245,0.71995,0.061483,0.76937,0.3862,0.16425,0.82758,0.76394,0.33004,0.61088,0.61364,0.39061,0.32757,0.16337,0.83444,31
0.67009,0.89289,0.053373,0.051821,0.21922,0.67515,0.60891,0.83407,0.94434,0.33608,0.39659,0.44634,0.60576,0.73076,0.61185,0.94844,0.38894,0.67433,0.39234,0.66418,0.61683,0.056367,0.66895,0.50256,0.66757,0.55486,0.16748,0.83289,32
0.10985,0.67173,0.38699,0.93922,0.72361,0.22391,0.27282,0.39013,0.17296,0.94107,0.89776,0.4485,0.5045,0.1033,0.78636,0.0554,0.27684,0.28063,0.94467,0.77893,0.44321,0.11339,0.72031,0.33173,0.11172,0.33724,0.88972,0.67017,26
0.72628,0.45241,0.61472,0.94463,0.39397,0.72685,0.56263,0.119,0.22584,0.39018,0.78598,0.34378,0.61008,0.90099,0.55944,0.11527,0.95258,0.11496,0.38905,0.28792,0.94415,0.1106,0.1678,0.78151,0.28192,0.16844,0.058212,0.28153,2
0.69392,0.80754,0.87194,0.24772,0.57284,0.22009,0.15096,0.20209,0.50257,0.35604,0.64591,0.90586,0.58474,0.98337,0.21384,0.97485,0.9672,0.44977,0.87345,0.38978,0.5322,0.6439,0.26191,0.88654,0.83259,0.084643,0.70906,0.40059,33
0.72291,0.45403,0.61296,0.94782,0.39471,0.72622,0.56317,0.11961,0.22706,0.38999,0.78393,0.33948,0.61046,0.90448,0.56111,0.11381,0.95069,0.11695,0.3899,0.28083,0.94382,0.11182,0.1696,0.78288,0.28516,0.16718,0.057572,0.28262,2
0.4552,0.95753,0.28051,0.18311,0.75752,0.067329,0.12275,0.40153,0.52208,0.75215,0.69594,0.83435,0.83415,0.12178,0.28177,0.95348,0.28667,0.50967,0.11766,0.3961,0.72274,0.95266,0.39648,0.44955,0.72796,0.45747,0.29671,0.82146,23
0.57577,0.28787,0.065969,0.8608,0.052962,1.0384,0.60785,0.73218,0.8647,0.26242,0.67176,0.58221,0.22993,0.061108,0.24288,0.36157,0.81888,0.58084,0.80487,0.46279,0.75228,0.050427,0.88368,0.12082,0.59108,0.95562,0.23239,0.51198,0
0.11884,0.50164,0.17223,0.76214,0.19149,0.55227,0.90615,0.93304,0.60277,0.95609,0.68001,0.053256,0.65909,0.5526,0.74152,0.059138,0.781,0.40215,0.16202,0.86039,0.79438,0.35588,0.59889,0.62946,0.37788,0.33804,0.20275,0.81422,31
0.33638,0.43101,0.8546,0.95419,0.89404,0.72148,0.94512,0.6572,0.77561,0.68165,0.72289,0.44758,0.77651,0.93217,0.55183,0.77784,0.67928,0.17452,0.8273,0.60791,0.34114,0.11438,0.28481,0.32998,0.43867,0.062988,0.2256,0.93541,14
0.61419,0.8842,0.95491,0.17628,0.9599,0.057182,0.83862,0.67064,0.33808,0.17084,0.55876,0.6155,0.50344,0.88995,0.73444,0.1151,0.50469,0.83593,0.33573,0.89716,0.4496,0.72767,0.61819,0.71731,0.72154,0.56053,0.83846,0.56065,21
0.57036,0.80922,0.22055,0.23594,0.28716,0.64688,0.067916,0.27731,0.69778,0.12675,0.45313,0.39011,0.56649,0.15426,0.11491,0.65021,0.04707,0.15388,0.11103,0.49753,0.40647,0.29633,0.14298,0.39244,0.28887,0.032189,0.65099,0.18743,25
0.33287,0.66508,0.55521,0.27588,0.112,0.44821,0.89046,0.83605,0.89252,0.39239,0.17002,0.67083,0.78056,0.94577,0.55553,0.60782,0.94347,0.8321,0.60925,0.94755,0.16838,0.052662,0.71935,0.28093,0.38715,0.27877,0.83465,0.16961,3
0.17878,0.27198,0.80981,0.56865,0.93151,0.94492,0.14596,0.56153,0.95226,0.37544,0.16374,0.88074,0.2431,0.16206,0.1648,0.065511,0.57735,0.72689,0.21881,0.55153,0.07075,0.38099,0.71676,0.22063,0.29434,0.18127,0.2009,0.61121,12
0.10213,0.66833,0.38475,0.94619,0.71924,0.21723,0.27748,0.38724,0.16981,0.94885,0.89388,0.44478,0.49619,0.11416,0.77763,0.057822,0.27988,0.28098,0.94649,0.78112,0.43829,0.11123,0.72442,0.33354,0.10878,0.33409,0.89582,0.67249,26
0.109,0.66752,0.38116,0.94894,0.72033,0.22639,0.27532,0.39312,0.16751,0.94578,0.89276,0.44281,0.499,0.11037,0.77942,0.053447,0.27604,0.27775,0.94585,0.7816,0.4394,0.10983,0.71941,0.33272,0.11189,0.32812,0.88758,0.66675,26
0.72472,0.45352,0.61483,0.94472,0.39152,0.72603,0.56378,0.11764,0.22443,0.38924,0.78501,0.33928,0.60992,0.9004,0.55936,0.11297,0.95268,0.1146,0.38985,0.28137,0.94528,0.11109,0.16898,0.78343,0.28317,0.16724,0.06253,0.28223,2
0.67241,0.67372,0.78369,0.66888,0.33395,0.50043,0.39287,0.94712,0.56055,0.2847,0.55515,0.77776,0.61942,0.73145,0.83973,0.1717,0.89291,0.060095,0.55538,0.057231,0.28078,0.064955,0.56161,0.72946,0.33552,0.5067,0.17123,0.6153,27
0.13006,0.56472,0.16538,0.78236,0.26196,0.59927,0.85496,0.95522,0.59764,0.97139,0.64929,0.089432,0.68848,0.52944,0.73683,0.060137,0.84056,0.35599,0.1586,0.85031,0.8096,0.30081,0.6249,0.62799,0.36749,0.34984,0.17069,0.87397,31
0.4882,0.035748,0.25591,0.3063,0.45068,0.87752,0.6268,0.035739,0.73493,0.44968,0.53122,0.31223,-0.16765,0.92543,0.96794,0.20939,0.7824,1.0784,0.66689,0.47565,1.0093,0.11585,0.14613,0.44558,0.76768,0.15513,0.74726,0.66854,17
0.81257,0.5855,0.36407,0.57959,0.81275,0.2926,0.41946,0.17975,0.37359,0.54143,0.34084,0.52358,0.7241,0.45527,1.0224,0.13294,0.76042,0.52008,0.46288,0.94247,0.28138,0.87227,0.018892,0.56127,0.90338,0.74426,0.53687,0.091331,6
0.10651,0.22289,0.064883,0.55118,0.1181,0.11546,0.51509,0.096143,0.50944,0.10643,0.55417,0.056372,0.59885,0.34589,0.50117,0.44237,0.21654,0.16055,0.60999,0.55661,0.88823,0.8424,0.93526,0.28161,0.5584,0.77961,0.66137,0.39176,8
0.5027,0.6134,0.05694,0.11129,0.38531,0.33608,0.5548,0.055883,0.49915,0.49986,0.5538,0.27834,0.55677,0.55465,0.27593,0.50156,0.88583,0.66412,0.11059,0.77553,0.94401,0.89248,0.83617,0.83742,0.1118,0.66654,0.88894,0.72349,7
0.29684,0.12822,0.39611,0.42872,0.45108,0.15868,0.56116,0.16835,0.7239,0.33062,0.89274,0.84377,0.40045,0.77122,0.13963,0.64845,0.94642,0.51843,0.75947,0.78916,0.43474,0.57192,0.15977,0.20315,0.42551,0.80707,0.13192,0.76826,29
0.55871,0.1458,0.36551,0.037916,0.016363,0.86545,0.77201,0.87539,0.80279,0.59775,0.47045,0.83655,0.92998,0.55891,0.56214,0.64934,0.13797,0.054186,0.55755,0.89739,0.88242,0.53931,0.77005,0.70274,0.43111,0.46187,0.2083,0.55036,9
0.66785,0.8929,0.054443,0.05763,0.22325,0.67665,0.60728,0.82883,0.94234,0.33291,0.39259,0.44426,0.60342,0.732,0.61453,0.95048,0.3888,0.67632,0.39228,0.66601,0.6194,0.055952,0.67034,0.50034,0.66758,0.5583,0.17155,0.83228,32
0.11213,0.66072,0.38748,0.94509,0.71992,0.22796,0.2866,0.39375,0.16336,0.94752,0.89141,0.44224,0.50423,0.10171,0.78166,0.057338,0.27859,0.27722,0.94192,0.78455,0.44571,0.10914,0.72227,0.33177,0.10572,0.3286,0.89183,0.6706,26
0.6681,0.89438,0.054264,0.05258,0.21998,0.67629,0.60908,0.82931,0.94387,0.3336,0.3921,0.44364,0.60558,0.73751,0.615,0.94594,0.38623,0.6737,0.39475,0.66832,0.62049,0.055203,0.66899,0.50163,0.66002,0.55119,0.17006,0.83375,32
0.57025,0.84851,0.29268,0.26599,0.27451,0.67183,0.045168,0.27753,0.66061,0.12349,0.41958,0.36767,0.53754,0.13734,0.13224,0.65856,0.059786,0.10151,0.1147,0.5216,0.36577,0.2796,0.16177,0.36999,0.26923,0.065187,0.65825,0.15781,25
0.90806,0.6724,0.92917,0.62671,0.39166,0.28733,0.19941,0.3362,0.56394,0.5859,0.82687,0.11259,0.78671,0.091474,0.032803,0.70958,0.50507,0.73802,0.65606,0.39818,0.262,0.52343,0.2671,0.44323,0.82601,0.27526,0.6934,0.60343,22
0.13024,0.54797,0.16029,0.74458,0.22069,0.58238,0.85867,0.92953,0.60573,0.93777,0.65003,0.051509,0.67719,0.61335,0.68869,0.054113,0.7442,0.39614,0.15989,0.79214,0.8121,0.35582,0.62801,0.62711,0.40438,0.33632,0.13301,0.91298,31
0.44401,0.84458,0.32858,0.10896,0.89155,0.22032,0.95208,0.67559,0.44173,0.49487,0.38401,0.22567,0.72216,0.055991,0.21998,0.16279,0.10615,0.94888,0.50395,0.49975,0.051608,0.056983,0.73406,0.49928,0.50219,0.71968,0.43816,0.49576,24
0.44161,0.843,0.3327,0.11466,0.89024,0.21842,0.94795,0.66901,0.44487,0.49732,0.38865,0.21815,0.72276,0.060747,0.22413,0.16205,0.10758,0.9417,0.50027,0.4968,0.053878,0.056769,0.73184,0.493,0.50664,0.71623,0.44691,0.50054,24
0.44921,0.84843,0.33203,0.11252,0.89004,0.2199,0.94868,0.67231,0.44308,0.50463,0.38554,0.21891,0.71681,0.057937,0.21762,0.16478,0.10658,0.93992,0.50409,0.50588,0.057277,0.05158,0.73435,0.49904,0.49794,0.72244,0.44138,0.49973,24
0.53691,0.28737,0.14438,0.97231,0.36332,0.53161,0.84236,0.68439,0.92198,0.4033,0.49371,0.10664,0.74651,0.26498,0.52206,0.9739,0.7856,0.53427,0.30968,0.80448,0.80169,0.10733,0.21952,0.83416,0.72194,0.07171,0.57201,0.18495,19
0.67373,0.89906,0.054838,0.056116,0.21859,0.67507,0.60467,0.83484,0.94428,0.33593,0.39184,0.44771,0.60652,0.7338,0.60958,0.95121,0.38728,0.67396,0.38982,0.6637,0.61985,0.05776,0.67059,0.50241,0.66732,0.55132,0.16739,0.83439,32
0.72221,0.45165,0.61405,0.94643,0.3922,0.72662,0.56602,0.1176,0.22363,0.38989,0.78361,0.33896,0.61103,0.90085,0.55881,0.11177,0.95123,0.11494,0.38857,0.28482,0.94487,0.11073,0.1702,0.78224,0.28344,0.1678,0.059049,0.28035,2
0.21773,0.11666,0.7705,0.65338,0.32266,0.10357,0.73413,0.66421,0.3343,0.77911,0.39126,0.11458,0.32712,0.22014,0.21493,0.33657,0.37974,0.6726,0.16579,0.099874,0.72057,0.37473,0.56373,0.38563,0.49633,0.17936,0.16765,0.38524,4
0.49338,0.081951,0.52704,0.26869,0.54451,0.76293,0.55413,-0.01115,0.89812,0.30251,0.62152,0.47518,0.30423,0.84894,0.88104,0.060458,0.85362,0.98518,0.59744,0.48857,0.93491,0.058283,0.053327,0.37696,0.72794,0.3405,0.72208,0.73827,17
0.72108,0.45228,0.61535,0.9459,0.39491,0.72871,0.56187,0.11858,0.22713,0.39049,0.78487,0.33837,0.60991,0.89863,0.56323,0.11309,0.95022,0.11173,0.38956,0.28137,0.94427,0.11103,0.17006,0.78143,0.28285,0.16996,0.057692,0.28079,2
0.72125,0.4564,0.61362,0.94943,0.39082,0.72467,0.56263,0.11811,0.22305,0.39051,0.78443,0.3411,0.61134,0.90039,0.55793,0.11324,0.95065,0.11328,0.38818,0.28233,0.94521,0.11102,0.16871,0.78084,0.2818,0.16902,0.058007,0.28061,2
0.11599,0.20547,0.043782,0.5495,0.11729,0.10783,0.50439,0.11403,0.50467,0.10913,0.55472,0.056981,0.60269,0.31871,0.51038,0.43879,0.21593,0.16738,0.61483,0.5499,0.89608,0.83695,0.94021,0.27559,0.55998,0.77972,0.66093,0.38474,8
0.11101,0.55434,0.19962,0.75396,0.21528,0.52952,0.87236,0.92653,0.59259,0.91411,0.6523,0.042529,0.7172,0.55623,0.70874,0.066123,0.75396,0.41407,0.17642,0.8289,0.80639,0.29728,0.62193,0.60193,0.3273,0.33248,0.13221,0.87813,31
0.57596,0.83289,0.28676,0.27543,0.26699,0.66726,0.054228,0.27616,0.69005,0.11553,0.44035,0.37594,0.5505,0.1777,0.1137,0.68024,0.059851,0.12709,0.1086,0.49726,0.38742,0.26055,0.15076,0.36452,0.26143,0.074687,0.68746,0.16191,25
0.21864,0.12103,0.78043,0.6655,0.33437,0.11493,0.72908,0.66348,0.34217,0.76592,0.38377,0.10432,0.32307,0.22421,0.23246,0.34604,0.3884,0.67448,0.17128,0.11753,0.72477,0.38168,0.56495,0.39498,0.49582,0.16502,0.16057,0.37876,4
0.055828,0.061114,0.949,0.28117,0.056071,0.88563,0.44145,0.50179,0.44608,0.89159,0.21933,0.55186,0.32713,0.053869,0.50313,0.44852,0.056321,0.38945,0.11243,0.39252,0.33559,0.16387,0.16583,0.38706,0.16616,0.057542,0.2782,0.22233,16
0.55835,0.1196,0.385,0.062457,0.062034,0.89729,0.78851,0.83416,0.82081,0.59705,0.43644,0.82366,0.94631,0.56505,0.61567,0.66133,0.11021,0.040467,0.54269,0.94315,0.87596,0.50606,0.70538,0.72125,0.44837,0.49085,0.22314,0.56289,9
0.10907,0.67018,0.38584,0.93739,0.72443,0.22153,0.28176,0.38851,0.16193,0.94672,0.89086,0.44457,0.49852,0.11361,0.77961,0.056929,0.27684,0.27768,0.95052,0.76693,0.44746,0.11306,0.72103,0.33014,0.11165,0.33953,0.88905,0.6744,26
0.49805,0.062139,0.50968,0.28045,0.54064,0.70509,0.56969,0.058175,0.88171,0.33633,0.61961,0.5062,0.22064,0.75704,0.90269,0.11127,0.86211,0.94999,0.6199,0.49457,0.93866,0.10598,0.056707,0.4534,0.73163,0.2286,0.73122,0.64901,17
0.17803,0.27117,0.83141,0.56043,0.95309,0.94471,0.16673,0.54426,0.95147,0.38286,0.17789,0.8912,0.22366,0.16017,0.15527,0.061231,0.54845,0.72562,0.22013,0.5519,0.054081,0.39135,0.71372,0.2224,0.28235,0.15453,0.22155,0.6066,12
0.51622,0.056188,0.48996,0.28156,0.58443,0.63935,0.56733,0.19789,0.87876,0.3059,0.63356,0.45562,0.23629,0.74475,0.91109,0.13843,0.85056,0.9515,0.67447,0.52249,0.98996,0.19008,0.035266,0.45929,0.69104,0.16898,0.67715,0.63174,17
0.44253,0.84291,0.32918,0.10591,0.88538,0.22161,0.94749,0.66989,0.43775,0.49727,0.39279,0.22357,0.71783,0.05336,0.21713,0.16366,0.10665,0.93962,0.49796,0.50596,0.057237,0.051702,0.73276,0.49189,0.50208,0.71542,0.44082,0.49922,24
0.28589,0.72388,0.67157,0.28609,0.93995,0.61389,0.27614,0.88326,0.94336,0.17062,0.77912,0.15992,0.28283,0.78256,0.61435,0.59959,0.17782,0.27968,0.92926,0.60794,0.10494,0.056679,0.65803,0.27137,0.95705,0.29031,0.60443,0.053849,5
0.44625,0.84836,0.33024,0.10677,0.8936,0.21954,0.95279,0.67108,0.44263,0.49705,0.38942,0.22223,0.71767,0.060092,0.22079,0.16938,0.10652,0.9416,0.49789,0.50517,0.053142,0.050635,0.73141,0.49506,0.50201,0.71782,0.44109,0.49819,24
0.45002,0.8425,0.33602,0.10707,0.88614,0.2213,0.94962,0.66602,0.43913,0.5008,0.38889,0.22541,0.72588,0.054592,0.22318,0.16482,0.11188,0.9424,0.50286,0.49947,0.053486,0.057808,0.73164,0.49206,0.49967,0.71863,0.44614,0.49497,24
0.593,0.4767,0.63715,0.63886,0.43781,0.80401,0.69263,0.32887,0.82759,0.27355,0.98397,0.85425,0.52111,0.66158,0.18305,0.63394,1.0318,0.055637,0.23032,0.2759,0.53708,0.81896,0.86509,0.62954,0.67251,0.66549,0.24909,0.40704,0
0.39659,0.082915,0.40669,0.49254,0.43026,0.20753,0.4803,0.13775,0.66563,0.36383,0.88674,0.9329,0.40552,0.79658,0.11463,0.72366,0.93142,0.51688,0.77845,0.80712,0.45941,0.59558,0.15125,0.2374,0.51164,0.7965,0.13907,0.70272,29
0.22483,0.11425,0.7808,0.65564,0.33028,0.11312,0.72827,0.65865,0.3363,0.77231,0.39364,0.10911,0.32799,0.22493,0.22377,0.3254,0.38648,0.67898,0.1647,0.11185,0.72489,0.3908,0.56032,0.39213,0.50502,0.1713,0.16569,0.3814,4
0.21901,0.11985,0.76224,0.66267,0.32792,0.11633,0.73119,0.65913,0.32779,0.76849,0.39424,0.1119,0.33783,0.22435,0.22361,0.32831,0.39076,0.6811,0.17265,0.11204,0.72596,0.38336,0.5619,0.39873,0.5,0.16933,0.16177,0.39953,4
0.40394,0.11881,0.40783,0.44186,0.41737,0.24848,0.47816,0.11803,0.66879,0.37001,0.8843,0.91412,0.35806,0.81751,0.13754,0.70228,0.93388,0.51467,0.69854,0.79848,0.46424,0.58294,0.1662,0.19787,0.50423,0.75925,0.16984,0.73116,29
0.11541,0.67089,0.38831,0.94598,0.72067,0.22047,0.27737,0.38279,0.16967,0.94827,0.89723,0.44468,0.50495,0.11247,0.77955,0.054613,0.27802,0.27958,0.94614,0.77356,0.44373,0.10679,0.72338,0.3374,0.10911,0.3331,0.89391,0.67423,26
0.52307,0.04678,0.50294,0.24926,0.52019,0.6901,0.56774,0.044805,0.91039,0.36048,0.64127,0.50857,0.21475,0.75756,0.90073,0.10183,0.86339,0.96587,0.64741,0.46812,0.96167,0.080067,0.04017,0.46917,0.74165,0.20459,0.744,0.66697,17
0.22616,0.11328,0.77415,0.66329,0.3237,0.11047,0.7204,0.66682,0.33763,0.77006,0.39504,0.11335,0.33073,0.22795,0.21445,0.328,0.37981,0.66386,0.16392,0.1132,0.72602,0.38137,0.56367,0.38585,0.49605,0.16756,0.16968,0.37724,4
0.32947,0.66199,0.55852,0.27845,0.11127,0.44248,0.89072,0.83285,0.89138,0.38903,0.16558,0.66887,0.78125,0.9496,0.55087,0.60613,0.94227,0.83374,0.60931,0.94382,0.16576,0.054818,0.72057,0.26989,0.38892,0.27893,0.83475,0.16656,3
0.58156,0.13244,0.41637,0.043973,0.082273,0.82082,0.82295,0.90321,0.87594,0.58355,0.38067,0.82457,0.92015,0.51727,0.60683,0.6501,0.095418,0.041132,0.52788,0.96545,0.8304,0.49455,0.74853,0.74935,0.44108,0.53579,0.19467,0.5453,9
0.1068,0.67825,0.3885,0.94535,0.72578,0.21985,0.27907,0.38182,0.16626,0.94274,0.89164,0.4455,0.49774,0.11447,0.78089,0.05385,0.27393,0.28146,0.94374,0.78208,0.44709,0.11053,0.7189,0.32795,0.11498,0.33212,0.89202,0.66149,26
