@relation dens-diff_data_15-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}

@data
0.16597,0.7082,0.48724,0.18662,0.89432,0.16473,12
0.2012,0.01549,0.93368,0.41858,0.049291,0.9017,1
0.71742,0.51697,0.9484,0.084398,0.34937,0.80042,6
0.34696,0.068761,0.41199,0.14559,0.92577,0.43903,8
0.75404,0.98319,0.76339,0.016583,0.36692,0.8816,4
0.20119,0.017201,0.93276,0.4184,0.049996,0.9018,1
0.70106,0.84947,0.63548,0.63621,0.36772,0.3005,7
0.75034,0.98279,0.76651,0.013698,0.36809,0.8811,4
0.15342,0.73659,0.51089,0.15061,0.89145,0.13904,12
0.96662,0.48369,0.24959,0.55029,0.050242,0.33312,11
0.74966,0.98301,0.76681,0.01492,0.36692,0.88393,4
0.1407,0.72598,0.51774,0.20858,0.89053,0.1235,12
0.96874,0.53161,0.68586,0.1157,0.23255,0.25099,2
0.38035,0.78257,0.92977,0.39964,0.56939,0.38432,10
0.66963,0.43159,0.58493,0.23111,0.84655,0.066258,9
0.74849,0.98349,0.76489,0.016498,0.36675,0.88298,4
0.71605,0.51323,0.94751,0.082013,0.35477,0.80419,6
0.13869,0.72292,0.51528,0.19368,0.89956,0.14684,12
0.14945,0.72685,0.51171,0.15996,0.90199,0.14457,12
0.34596,0.063887,0.41486,0.15257,0.9333,0.43935,8
0.66775,0.43301,0.58348,0.23501,0.85096,0.063602,9
0.14792,0.73556,0.51522,0.19594,0.88915,0.15127,12
0.35318,0.069687,0.41889,0.15612,0.93438,0.42975,8
0.66953,0.43131,0.58462,0.23326,0.85056,0.06527,9
0.35294,0.070636,0.41895,0.15208,0.9328,0.43568,8
0.96647,0.48376,0.25057,0.55012,0.05001,0.33336,11
0.15486,0.73799,0.51469,0.19759,0.88858,0.14975,12
0.19914,0.016654,0.93048,0.41861,0.051158,0.90098,1
0.96594,0.48295,0.24989,0.55011,0.049803,0.33303,11
0.66819,0.43038,0.58539,0.23481,0.85061,0.065507,9
0.19994,0.018356,0.93081,0.41705,0.050005,0.90231,1
0.14539,0.73203,0.51832,0.20151,0.88819,0.14557,12
0.70854,0.51307,0.95848,0.080327,0.35211,0.79509,6
0.19762,0.017029,0.93196,0.41791,0.048193,0.90167,1
0.82661,0.19669,0.047418,0.68525,0.54255,0.015332,0
0.58587,0.91096,0.58017,0.048154,0.85218,0.11947,13
0.58038,0.9092,0.579,0.043623,0.84624,0.12058,13
0.58241,0.91525,0.58771,0.053705,0.85064,0.11987,13
0.75088,0.98212,0.7643,0.017401,0.36728,0.88227,4
0.58477,0.91327,0.58692,0.052283,0.85011,0.12007,13
0.14552,0.73278,0.52335,0.17635,0.89368,0.15313,12
0.74951,0.98346,0.76754,0.018216,0.36877,0.88223,4
0.71549,0.51965,0.95299,0.082617,0.34707,0.79799,6
0.96619,0.48368,0.24985,0.54954,0.050101,0.33307,11
0.14758,0.25322,0.71811,0.54834,0.21945,0.36158,14
0.74943,0.98157,0.7645,0.016205,0.36658,0.88005,4
0.584,0.91663,0.5813,0.051363,0.84963,0.11918,13
0.14711,0.25397,0.71692,0.55171,0.21633,0.36328,14
0.15625,0.72942,0.5276,0.18273,0.88394,0.14282,12
0.71771,0.5186,0.95174,0.084421,0.35203,0.79908,6
0.6983,0.84987,0.63263,0.63273,0.36726,0.30251,7
0.19804,0.018431,0.93412,0.41659,0.048159,0.90293,1
0.71581,0.51373,0.94938,0.075724,0.34943,0.79929,6
0.14941,0.24792,0.71594,0.55089,0.21707,0.36339,14
0.89946,0.16764,0.35018,0.20002,0.14905,0.30082,5
0.7114,0.51152,0.95179,0.085853,0.35249,0.79724,6
0.14012,0.73231,0.52312,0.18282,0.88838,0.16413,12
0.016288,0.31734,0.69982,0.33285,0.41601,0.25103,15
0.91732,0.1934,0.13153,0.48885,0.65407,0.13208,0
0.14674,0.74016,0.5169,0.18292,0.89638,0.15959,12
0.38243,0.78328,0.93317,0.40167,0.56496,0.38358,10
0.14295,0.73691,0.52054,0.19651,0.89971,0.15046,12
0.69808,0.84845,0.6347,0.63358,0.36656,0.30119,7
0.016677,0.31712,0.69765,0.33227,0.41691,0.24935,15
0.22103,0.25806,0.32648,0.88112,0.026525,0.10336,0
0.10391,0.93451,0.33982,0.065559,0.6229,0.21377,0
0.72038,0.51631,0.95626,0.081791,0.35079,0.79977,6
0.718,0.5133,0.94272,0.081621,0.34953,0.80299,6
0.15156,0.72499,0.50958,0.19373,0.89223,0.15161,12
0.58327,0.91881,0.58021,0.051696,0.84793,0.11688,13
0.017029,0.31687,0.69933,0.3318,0.41464,0.2505,15
0.14399,0.70304,0.52298,0.20144,0.88965,0.14711,12
0.70266,0.84898,0.63282,0.62989,0.36902,0.29965,7
0.75068,0.98394,0.76561,0.017089,0.36916,0.88299,4
0.15201,0.73576,0.52489,0.19879,0.90185,0.14192,12
0.66723,0.43499,0.58327,0.23399,0.84921,0.066581,9
0.70105,0.84875,0.6317,0.63474,0.36502,0.30152,7
0.15408,0.25199,0.71825,0.55062,0.21854,0.37007,14
0.71779,0.51347,0.95124,0.08206,0.34575,0.79336,6
0.96548,0.48328,0.25061,0.55037,0.050327,0.33367,11
0.74822,0.98236,0.76508,0.015972,0.36551,0.88287,4
0.66969,0.43457,0.58381,0.23312,0.85109,0.067228,9
0.3479,0.064351,0.41029,0.14549,0.924,0.4366,8
0.75411,0.98239,0.76695,0.016319,0.36973,0.88318,4
0.15402,0.2518,0.7132,0.55484,0.21104,0.35638,14
0.75332,0.98415,0.76553,0.013824,0.36814,0.88156,4
0.017168,0.31512,0.69859,0.33122,0.41613,0.24923,15
0.14891,0.72616,0.53022,0.17922,0.88572,0.14881,12
0.57599,0.91434,0.58436,0.047453,0.8413,0.11811,13
0.1361,0.72133,0.52799,0.17465,0.88159,0.17024,12
0.20051,0.017439,0.93309,0.4163,0.05052,0.9012,1
0.58418,0.91603,0.58185,0.050077,0.84779,0.11598,13
0.75131,0.98376,0.76335,0.016462,0.36974,0.88114,4
0.34764,0.071691,0.42003,0.145,0.92808,0.42876,8
0.7499,0.98097,0.76605,0.016254,0.36698,0.8816,4
0.74866,0.98022,0.76587,0.015908,0.36963,0.88359,4
0.34646,0.069164,0.41382,0.14756,0.93393,0.42944,8
0.16174,0.71355,0.52354,0.18352,0.88901,0.12892,12
0.70831,0.52212,0.95408,0.086482,0.34626,0.80948,6
0.75315,0.98252,0.76333,0.016101,0.36632,0.88136,4
0.35227,0.068717,0.41479,0.14601,0.92712,0.43006,8
0.15231,0.72907,0.51026,0.17101,0.89622,0.14928,12
0.14128,0.76084,0.52284,0.1751,0.88251,0.14057,12
0.69932,0.84872,0.63335,0.63237,0.36616,0.30189,7
0.7013,0.84865,0.63288,0.63471,0.36625,0.30195,7
0.19944,0.015698,0.93175,0.41535,0.050347,0.901,1
0.14346,0.72149,0.51772,0.18527,0.88414,0.15053,12
0.74964,0.9844,0.76675,0.017254,0.36546,0.88283,4
0.15328,0.25012,0.71077,0.54769,0.2139,0.36334,14
0.66677,0.43397,0.58512,0.2315,0.84928,0.067794,9
0.74966,0.98428,0.76518,0.016909,0.37105,0.88316,4
0.71965,0.69603,0.16842,0.16897,0.18143,0.85365,3
0.34687,0.063298,0.41357,0.14758,0.93669,0.42963,8
0.67065,0.43472,0.5823,0.23207,0.84917,0.065639,9
0.58353,0.91361,0.58472,0.048715,0.84958,0.12603,13
0.15434,0.71919,0.52425,0.18732,0.89259,0.15319,12
0.70021,0.84923,0.63311,0.63157,0.36561,0.30067,7
0.96596,0.48325,0.24971,0.55027,0.050627,0.33346,11
0.15768,0.7403,0.50762,0.17909,0.90623,0.14282,12
0.75079,0.98195,0.76288,0.016851,0.36825,0.88256,4
0.14341,0.73499,0.51545,0.17736,0.90921,0.13956,12
0.67064,0.43125,0.58487,0.23426,0.8534,0.065804,9
0.96654,0.48398,0.24966,0.55037,0.050063,0.33396,11
0.96644,0.48411,0.25005,0.55072,0.04982,0.33343,11
0.69943,0.84964,0.6349,0.63499,0.37033,0.30134,7
0.58503,0.91267,0.58148,0.042777,0.84728,0.11045,13
0.96574,0.4843,0.25004,0.55084,0.050257,0.33385,11
0.5791,0.91345,0.58158,0.052056,0.845,0.12077,13
0.19995,0.016226,0.93368,0.41537,0.049202,0.90146,1
0.71787,0.51588,0.94782,0.084448,0.356,0.80107,6
0.19869,0.015943,0.93315,0.41549,0.05051,0.90156,1
0.15031,0.24652,0.71713,0.54443,0.21376,0.36554,14
0.15329,0.25064,0.71756,0.55095,0.21626,0.36834,14
0.66836,0.4362,0.58412,0.23197,0.8506,0.067543,9
0.75165,0.98195,0.76628,0.015936,0.36525,0.88196,4
0.71968,0.51919,0.9481,0.084811,0.35251,0.80101,6
0.16451,0.7396,0.50951,0.19522,0.90238,0.15057,12
0.7197,0.69981,0.16508,0.16846,0.18476,0.84771,3
0.15803,0.74186,0.51382,0.182,0.87808,0.15206,12
0.14291,0.71753,0.51626,0.18418,0.90005,0.14159,12
0.66903,0.43111,0.5825,0.23556,0.85076,0.066493,9
0.16626,0.74583,0.4963,0.17594,0.89717,0.15354,12
0.70031,0.85068,0.63328,0.63121,0.36428,0.30353,7
0.58717,0.91307,0.58637,0.053553,0.85086,0.1173,13
0.1468,0.74398,0.51733,0.18456,0.90504,0.14514,12
0.20081,0.01825,0.9319,0.41773,0.052003,0.90262,1
0.017544,0.31643,0.69802,0.33173,0.4156,0.25063,15
0.69866,0.84928,0.634,0.6318,0.36576,0.30034,7
0.71805,0.69601,0.16655,0.16379,0.18375,0.8494,3
0.19894,0.016483,0.93184,0.41658,0.049144,0.90398,1
0.38362,0.7799,0.93287,0.39694,0.56894,0.38497,10
0.6669,0.43265,0.58249,0.23106,0.84833,0.06866,9
0.71883,0.69521,0.16841,0.16798,0.18274,0.8535,3
0.15034,0.7348,0.50887,0.1791,0.87987,0.13859,12
0.37929,0.78089,0.93303,0.39625,0.56508,0.38498,10
0.1996,0.015412,0.93332,0.41861,0.051441,0.90315,1
0.71587,0.69571,0.16606,0.1656,0.18308,0.84682,3
0.35265,0.068703,0.41459,0.15204,0.92692,0.43789,8
0.15623,0.71656,0.52181,0.17633,0.88802,0.15623,12
0.71732,0.6941,0.16688,0.16808,0.18279,0.84995,3
0.69877,0.85104,0.63748,0.63104,0.36925,0.30187,7
0.20111,0.018481,0.93263,0.4168,0.048466,0.90073,1
0.15966,0.73622,0.52585,0.18106,0.89439,0.15399,12
0.016598,0.31709,0.69842,0.33229,0.41428,0.24903,15
0.14775,0.74335,0.5127,0.18396,0.90901,0.14123,12
0.72068,0.6985,0.16513,0.16703,0.18551,0.84803,3
0.38335,0.78462,0.93286,0.39972,0.56984,0.38316,10
0.6665,0.43277,0.58349,0.22843,0.85017,0.064435,9
0.20039,0.015221,0.93399,0.41811,0.05125,0.90409,1
0.75033,0.98286,0.76738,0.017439,0.36629,0.882,4
0.72435,0.52011,0.95232,0.087792,0.34607,0.80149,6
0.14551,0.72607,0.52012,0.18908,0.88334,0.14559,12
0.3831,0.78353,0.93157,0.40261,0.56499,0.38499,10
0.71646,0.51958,0.95148,0.084034,0.35126,0.80014,6
0.58001,0.9103,0.58509,0.046376,0.84759,0.11651,13
0.19806,0.018204,0.93107,0.41743,0.049551,0.90424,1
0.15833,0.24466,0.71578,0.54629,0.20932,0.36871,14
0.66562,0.43135,0.58183,0.23033,0.85021,0.068543,9
0.66668,0.43366,0.58156,0.23151,0.85089,0.066393,9
0.1979,0.014891,0.93343,0.41648,0.051832,0.90405,1
0.14969,0.24903,0.71247,0.5467,0.21678,0.36684,14
0.19976,0.016926,0.93292,0.41645,0.050794,0.90415,1
0.19866,0.015865,0.93271,0.41618,0.050857,0.90327,1
0.66626,0.43351,0.58116,0.23071,0.8507,0.070831,9
0.21244,0.75262,0.70875,0.64386,0.29305,0.60193,0
0.66919,0.43065,0.58385,0.23215,0.85256,0.06869,9
0.69898,0.84783,0.63306,0.63376,0.3686,0.30103,7
0.13349,0.72718,0.51443,0.18167,0.89033,0.16022,12
0.75093,0.98155,0.76647,0.016214,0.36878,0.88284,4
0.38404,0.78409,0.92911,0.4004,0.56775,0.3818,10
0.75048,0.98209,0.76638,0.015802,0.36958,0.88177,4
0.16459,0.73412,0.51633,0.18148,0.89289,0.15838,12
0.96636,0.48281,0.24988,0.54977,0.04972,0.33323,11
0.4776,0.97404,0.87643,0.36448,0.7324,0.28392,0
0.14232,0.24349,0.71629,0.54873,0.21592,0.36837,14
0.75164,0.98308,0.76376,0.018368,0.368,0.88159,4
0.15051,0.74153,0.51221,0.17865,0.89759,0.14218,12
0.19795,0.014704,0.93301,0.41731,0.048246,0.90265,1
0.59027,0.91016,0.57947,0.049239,0.84759,0.12446,13
0.69947,0.85208,0.63303,0.63336,0.36554,0.29999,7
0.14534,0.71522,0.50268,0.18915,0.90893,0.16389,12
0.14895,0.74115,0.51952,0.18146,0.90796,0.15165,12
0.7496,0.98408,0.76561,0.016646,0.36708,0.88371,4
0.16133,0.73403,0.51462,0.18577,0.88657,0.1458,12
0.19843,0.015063,0.93275,0.41824,0.051706,0.90141,1
0.20007,0.016823,0.93388,0.4177,0.05111,0.90105,1
0.1556,0.72022,0.51052,0.17242,0.89077,0.15166,12
0.16479,0.72615,0.51609,0.17676,0.90156,0.13823,12
0.15791,0.72681,0.50367,0.17256,0.89227,0.1487,12
0.75062,0.98271,0.76544,0.014434,0.36678,0.88344,4
0.74971,0.98058,0.76484,0.017589,0.36527,0.88167,4
0.5868,0.91263,0.58773,0.049659,0.84797,0.12074,13
0.7156,0.69458,0.16597,0.16606,0.18681,0.84587,3
0.7019,0.84684,0.63255,0.63309,0.36809,0.3012,7
0.58747,0.91191,0.58671,0.05116,0.848,0.12022,13
0.57864,0.9164,0.58323,0.042505,0.84411,0.11308,13
0.71446,0.5172,0.9568,0.080819,0.35223,0.80674,6
0.7486,0.98257,0.76464,0.017189,0.36879,0.88153,4
0.96983,0.54421,0.69201,0.11789,0.22557,0.24236,2
0.15267,0.72652,0.53096,0.18408,0.89965,0.16106,12
0.71853,0.51502,0.9527,0.077545,0.34849,0.80085,6
0.58247,0.91453,0.57813,0.045204,0.84361,0.1207,13
0.71753,0.51708,0.94887,0.083602,0.34813,0.79991,6
0.71795,0.51369,0.94556,0.082627,0.3467,0.79914,6
0.14131,0.72433,0.52654,0.19213,0.87816,0.13438,12
0.58185,0.91181,0.57753,0.053979,0.85131,0.12226,13
0.66934,0.43162,0.58331,0.22823,0.85012,0.064373,9
0.96573,0.48352,0.24975,0.55033,0.0501,0.3337,11
0.14352,0.73776,0.51135,0.1788,0.89975,0.15064,12
0.35443,0.064827,0.41486,0.15148,0.92858,0.42883,8
0.75045,0.98202,0.76628,0.017344,0.36673,0.88268,4
0.66844,0.43383,0.58244,0.23361,0.85104,0.064703,9
0.74867,0.98184,0.76631,0.017438,0.36752,0.88069,4
0.70317,0.51641,0.94563,0.085024,0.36018,0.80424,6
0.66677,0.43142,0.58907,0.23408,0.85223,0.069175,9
0.75038,0.98221,0.76565,0.017164,0.36965,0.88312,4
0.34771,0.063327,0.42312,0.14738,0.93319,0.43057,8
0.20003,0.017993,0.93268,0.41838,0.050342,0.90218,1
0.70055,0.84639,0.63017,0.63354,0.36713,0.30128,7
0.75057,0.98247,0.76456,0.014829,0.36885,0.88247,4
0.15696,0.7316,0.51807,0.18699,0.88955,0.14693,12
0.66928,0.43446,0.58473,0.23322,0.85076,0.06535,9
0.19767,0.018255,0.93344,0.41862,0.050175,0.90147,1
0.71623,0.51131,0.94862,0.083598,0.34811,0.80091,6
0.96571,0.48253,0.25059,0.5505,0.049404,0.33375,11
0.70047,0.85079,0.63303,0.63186,0.36835,0.30116,7
0.9664,0.48336,0.24933,0.55046,0.049927,0.33285,11
0.74926,0.97952,0.76618,0.015996,0.3697,0.88303,4
0.94837,0.53474,0.65894,0.111,0.25097,0.23445,2
0.34756,0.077155,0.41897,0.15145,0.92707,0.43634,8
0.71586,0.5196,0.94839,0.082983,0.34884,0.79974,6
0.75232,0.31714,0.80132,0.38291,0.56434,0.18814,0
0.15036,0.25255,0.71618,0.54972,0.21194,0.36364,14
0.75065,0.98137,0.76618,0.020439,0.36677,0.87973,4
0.35217,0.064477,0.41371,0.15286,0.93488,0.42778,8
0.15184,0.25256,0.71632,0.55554,0.21861,0.36817,14
0.34566,0.064967,0.41229,0.14708,0.92815,0.43639,8
0.14408,0.74053,0.51308,0.19451,0.90075,0.16906,12
0.38331,0.78194,0.93378,0.40035,0.56351,0.38176,10
0.20034,0.018344,0.9313,0.41767,0.051,0.90431,1
0.19775,0.014977,0.93382,0.41832,0.049335,0.90453,1
0.1995,0.016339,0.93395,0.41504,0.052015,0.90146,1
0.96614,0.48365,0.2498,0.55007,0.049837,0.33325,11
0.19823,0.017302,0.93119,0.41831,0.051307,0.90213,1
0.35182,0.063063,0.4125,0.14748,0.92831,0.42969,8
0.96476,0.52532,0.68486,0.11589,0.22393,0.24989,2
0.66651,0.43142,0.58409,0.23196,0.85248,0.06551,9
0.67184,0.42671,0.5869,0.23201,0.85029,0.066116,9
0.20075,0.014835,0.93396,0.41561,0.048291,0.90316,1
0.85312,0.20478,0.33214,0.37888,0.19224,0.75876,0
0.66751,0.43277,0.58227,0.23149,0.84887,0.066646,9
0.66695,0.43201,0.5784,0.237,0.85235,0.068611,9
0.74947,0.98157,0.7677,0.015814,0.36719,0.88285,4
0.38522,0.78246,0.9317,0.39879,0.56747,0.38609,10
0.015003,0.31641,0.70004,0.33188,0.41497,0.25172,15
0.66674,0.43135,0.58473,0.23477,0.85225,0.064759,9
0.71406,0.51778,0.94862,0.081164,0.35067,0.8006,6
0.96588,0.48321,0.25026,0.55037,0.0503,0.33322,11
0.14068,0.70632,0.51255,0.19181,0.88128,0.15155,12
0.35229,0.064882,0.41286,0.15545,0.93279,0.42972,8
0.58194,0.90519,0.58511,0.05155,0.84743,0.1128,13
0.99688,0.50881,0.71827,0.11253,0.22666,0.25813,2
0.15696,0.25398,0.7185,0.54964,0.22232,0.37168,14
0.38472,0.78017,0.92943,0.39778,0.56636,0.3836,10
0.72037,0.69375,0.16601,0.16874,0.1847,0.84941,3
0.75104,0.98429,0.76528,0.018287,0.36798,0.88077,4
0.15956,0.72483,0.5245,0.18957,0.90226,0.14568,12
0.34482,0.063767,0.42024,0.15279,0.93565,0.42977,8
0.14813,0.73513,0.51363,0.1726,0.89601,0.14643,12
0.71691,0.51515,0.95191,0.085222,0.34988,0.80219,6
0.7207,0.69993,0.16177,0.16834,0.18782,0.8486,3
0.19799,0.018054,0.93247,0.41562,0.051695,0.90367,1
0.41738,0.26151,0.088977,0.38095,0.10679,0.033104,0
0.58551,0.91127,0.58305,0.050931,0.84925,0.11624,13
0.14795,0.74642,0.49715,0.1851,0.89345,0.16207,12
0.15551,0.24983,0.71286,0.55412,0.22232,0.36631,14
0.15572,0.24817,0.72465,0.55253,0.21754,0.36437,14
0.34716,0.063054,0.41881,0.14597,0.926,0.4359,8
0.34706,0.062012,0.41424,0.14723,0.93593,0.42786,8
0.5826,0.9099,0.58381,0.049729,0.84919,0.11705,13
0.66983,0.43241,0.58503,0.23433,0.85018,0.06638,9
0.7513,0.98299,0.76426,0.017324,0.3679,0.88348,4
0.20017,0.01489,0.93381,0.4164,0.051924,0.90161,1
0.38351,0.78232,0.93325,0.40105,0.56797,0.383,10
0.9663,0.48363,0.25041,0.55037,0.049976,0.33355,11
0.16734,0.72073,0.52825,0.18072,0.90591,0.15142,12
0.70027,0.85021,0.63452,0.63416,0.36699,0.30171,7
0.70847,0.51625,0.94993,0.081676,0.3505,0.79683,6
0.14994,0.25246,0.71315,0.55042,0.21905,0.36477,14
0.19908,0.017708,0.93373,0.4167,0.051756,0.90209,1
0.19783,0.018658,0.93091,0.41849,0.048854,0.90323,1
0.714,0.69587,0.16219,0.16981,0.19123,0.85094,3
0.75078,0.98335,0.76459,0.017344,0.36951,0.88465,4
0.71247,0.52035,0.95168,0.080861,0.3564,0.80051,6
0.19901,0.017821,0.93328,0.4157,0.049863,0.90197,1
0.14008,0.75494,0.51727,0.19544,0.89673,0.15506,12
0.017294,0.31638,0.69981,0.33196,0.41701,0.2509,15
0.13215,0.73092,0.50537,0.19924,0.8987,0.14923,12
0.16421,0.72204,0.51259,0.17353,0.8966,0.14193,12
0.71461,0.69736,0.16839,0.16931,0.19135,0.84894,3
0.96724,0.52671,0.68556,0.1268,0.23609,0.25222,2
0.70209,0.84929,0.63544,0.63367,0.36464,0.29818,7
0.57804,0.91306,0.5827,0.051876,0.85171,0.12549,13
0.73661,0.50987,0.94426,0.086488,0.35449,0.7951,6
0.96604,0.53271,0.68579,0.12035,0.2351,0.24554,2
0.7486,0.98208,0.76393,0.01752,0.36989,0.88068,4
0.71515,0.5171,0.94499,0.083412,0.34459,0.80412,6
0.9657,0.48407,0.24992,0.54977,0.049308,0.33314,11
0.69984,0.85034,0.63706,0.63468,0.36598,0.30082,7
0.14463,0.74562,0.51714,0.17503,0.89449,0.13661,12
0.71352,0.52172,0.94883,0.072894,0.34744,0.79542,6
0.75026,0.98329,0.76595,0.014954,0.36654,0.88321,4
0.58196,0.91291,0.58635,0.050997,0.84948,0.11611,13
0.75142,0.98399,0.76277,0.018229,0.36292,0.88119,4
0.90449,0.16905,0.35259,0.20061,0.15346,0.30219,5
0.75186,0.98263,0.76786,0.015052,0.36776,0.88459,4
0.14977,0.25354,0.71484,0.5482,0.21581,0.36654,14
0.71356,0.51168,0.94858,0.084581,0.35246,0.80178,6
0.71815,0.51875,0.94543,0.086486,0.35204,0.8034,6
0.75081,0.98411,0.76241,0.016367,0.36762,0.88258,4
0.19798,0.015705,0.93137,0.41683,0.048642,0.90438,1
0.74993,0.98252,0.76743,0.017448,0.3707,0.88275,4
0.75025,0.9845,0.76414,0.018725,0.36759,0.88168,4
0.20011,0.018131,0.93222,0.41699,0.050914,0.90259,1
0.69816,0.8477,0.63573,0.63317,0.36634,0.30012,7
0.14335,0.74418,0.51003,0.18415,0.89964,0.15331,12
0.71457,0.51711,0.96082,0.085834,0.3611,0.80178,6
0.38413,0.78622,0.92834,0.39691,0.56734,0.38217,10
0.38157,0.78091,0.92783,0.39923,0.5672,0.3804,10
0.19846,0.015638,0.9329,0.41666,0.051882,0.90363,1
0.71216,0.51813,0.95183,0.082848,0.34911,0.7992,6
0.5773,0.91326,0.58289,0.045163,0.85248,0.1157,13
0.35213,0.071698,0.41471,0.15276,0.92819,0.42728,8
0.70227,0.84797,0.63604,0.63298,0.3663,0.29953,7
0.58504,0.9146,0.57901,0.051395,0.85228,0.11503,13
0.38403,0.7839,0.93171,0.39896,0.56777,0.38435,10
0.14938,0.72855,0.52225,0.18102,0.88638,0.15533,12
0.58505,0.90977,0.58091,0.049572,0.84698,0.12484,13
0.71618,0.51641,0.94965,0.083673,0.34886,0.80077,6
0.9764,0.53478,0.68118,0.11406,0.23181,0.24896,2
0.75322,0.98241,0.76359,0.01516,0.36698,0.8814,4
0.35195,0.062232,0.41417,0.14387,0.92611,0.42888,8
0.32706,0.051728,0.46227,0.98803,0.092303,0.52579,0
0.017774,0.31669,0.69949,0.33324,0.41487,0.24865,15
0.96632,0.48356,0.24926,0.5499,0.049848,0.33394,11
0.01819,0.31591,0.69849,0.33379,0.41464,0.25034,15
0.16689,0.74788,0.5178,0.19102,0.90349,0.15399,12
0.71789,0.51343,0.95162,0.087011,0.34671,0.80836,6
0.57859,0.90714,0.58734,0.044494,0.84876,0.12052,13
0.75164,0.98323,0.76785,0.018873,0.3665,0.88223,4
0.15169,0.25207,0.71522,0.54833,0.21638,0.36236,14
0.1503,0.72082,0.52537,0.18646,0.88661,0.13358,12
0.15647,0.74994,0.5136,0.18603,0.89214,0.15259,12
0.66782,0.43102,0.58223,0.23316,0.85298,0.069376,9
0.74881,0.98708,0.76336,0.017726,0.36946,0.88206,4
0.15378,0.72712,0.52217,0.2042,0.9025,0.14063,12
0.75001,0.98285,0.76794,0.017289,0.36529,0.88249,4
0.71565,0.5169,0.95031,0.083006,0.3489,0.80011,6
0.68496,0.89422,0.29809,1.041,0.74883,0.71471,0
0.75101,0.98013,0.76549,0.017156,0.36691,0.88444,4
0.75083,0.98234,0.7654,0.014974,0.36837,0.88328,4
0.67095,0.42981,0.58514,0.23437,0.8478,0.065723,9
0.71929,0.69317,0.16395,0.16783,0.18349,0.84797,3
0.14343,0.73687,0.53858,0.18128,0.90202,0.14492,12
0.15126,0.7176,0.51153,0.16496,0.8915,0.15806,12
0.1987,0.017509,0.93162,0.41683,0.051838,0.90444,1
0.16112,0.2549,0.71665,0.55449,0.22913,0.37133,14
0.69869,0.85024,0.63483,0.63703,0.36816,0.30054,7
0.586,0.90856,0.58335,0.0476,0.85103,0.12038,13
0.38604,0.78398,0.93137,0.39833,0.568,0.37951,10
0.6653,0.43205,0.58294,0.23212,0.85204,0.067521,9
0.75013,0.98442,0.76423,0.01756,0.36831,0.88281,4
0.20034,0.016182,0.93255,0.41671,0.04874,0.90173,1
0.38511,0.78262,0.93072,0.4003,0.5681,0.38598,10
0.9663,0.48276,0.25042,0.54996,0.050314,0.33333,11
0.58448,0.91393,0.58645,0.05321,0.85083,0.11793,13
0.74887,0.98412,0.76599,0.020435,0.36757,0.88076,4
0.71333,0.51838,0.95978,0.084788,0.35187,0.79721,6
0.75031,0.98049,0.7672,0.014612,0.36741,0.88169,4
0.75167,0.98156,0.76622,0.018052,0.36538,0.87961,4
0.38424,0.78424,0.93306,0.40322,0.56712,0.38193,10
0.17391,0.73018,0.50632,0.17937,0.91799,0.14705,12
0.58074,0.91761,0.57927,0.05064,0.84264,0.1162,13
0.66909,0.43329,0.58681,0.23252,0.85039,0.066891,9
0.69954,0.84958,0.63381,0.6298,0.36693,0.29884,7
0.66762,0.43297,0.58515,0.23364,0.85058,0.068531,9
0.14131,0.72095,0.49709,0.15699,0.91236,0.15909,12
0.71637,0.51673,0.94986,0.083317,0.34939,0.80062,6
0.66724,0.43148,0.58635,0.2306,0.85126,0.071129,9
0.75099,0.98231,0.76486,0.013965,0.36997,0.88157,4
0.58932,0.91538,0.57883,0.050603,0.84916,0.11661,13
0.71768,0.6992,0.16379,0.16213,0.18382,0.8466,3
0.71887,0.52,0.95605,0.084061,0.35812,0.80692,6
0.66729,0.43463,0.58631,0.23487,0.85022,0.066076,9
0.75039,0.98311,0.76411,0.016849,0.36887,0.88404,4
0.19805,0.016824,0.93169,0.41809,0.05009,0.9032,1
0.58729,0.91557,0.57808,0.050268,0.84978,0.11924,13
0.14837,0.24898,0.71183,0.54853,0.21316,0.36598,14
0.59657,0.064982,0.22472,0.014335,0.15094,0.6309,0
0.35285,0.069674,0.41902,0.15239,0.92745,0.42849,8
0.38198,0.78324,0.93258,0.39791,0.56971,0.3832,10
0.75023,0.98057,0.76397,0.017538,0.36805,0.88392,4
0.74965,0.98339,0.76694,0.017134,0.36949,0.8803,4
0.75066,0.98415,0.76448,0.015291,0.36827,0.88191,4
0.71768,0.69369,0.16579,0.16514,0.18378,0.85027,3
0.66674,0.43261,0.58501,0.23403,0.84975,0.067044,9
0.5779,0.9127,0.58212,0.048751,0.84666,0.115,13
0.38161,0.78047,0.9344,0.40087,0.5659,0.38137,10
0.74896,0.98521,0.76735,0.016829,0.36736,0.88397,4
0.016799,0.31663,0.69975,0.33288,0.41491,0.25048,15
0.58223,0.92115,0.58759,0.048833,0.84258,0.11773,13
0.71463,0.51421,0.95507,0.084517,0.34594,0.79972,6
0.96664,0.48372,0.2499,0.55061,0.0509,0.33344,11
