@relation dens-diff_data_7-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
0.071586,0.32682,0.87256,0.19974,0.59351,0.33206,0.87435,0.40107,0.52526,0.20501,0.46419,0.73787,0.33668,0.85141,0.53437,0.72288,0.26087,0.80556,0.13337,0.60433,0.79134,7
0.059859,0.67026,0.66898,0.45675,0.13938,0.20456,0.27114,0.060239,0.73259,0.32772,0.45714,0.46478,0.52502,0.53697,0.27056,0.52407,0.7255,0.34246,0.074033,0.80349,0.39488,3
0.85129,0.85958,0.47969,0.59246,0.93855,0.34144,0.3966,0.60129,0.35219,0.34705,0.60741,0.4714,0.7411,0.75508,0.78155,0.85815,0.067072,0.20203,0.88478,0.48,0.06354,9
0.65948,0.8045,0.94282,0.2014,0.86777,0.59379,0.39463,0.26272,0.073737,0.3964,0.27293,0.7391,0.13557,0.19569,0.33159,0.47389,0.12837,0.81157,0.91649,0.93427,0.19968,13
0.48983,0.32219,0.043855,0.048131,0.13335,0.38577,0.27622,0.61952,0.66852,0.66987,0.22285,0.49023,0.29989,0.32786,0.49608,0.13779,0.90367,0.63175,0.84343,0.05984,0.26885,26
0.3192,0.67293,0.86835,0.19298,0.66951,0.25943,0.53151,0.59808,0.86894,0.20134,0.8758,0.40912,0.72112,0.39776,0.39818,0.33046,0.34302,0.93657,0.19945,0.72696,0.92132,23
0.26936,0.12882,0.47214,0.4125,0.1412,0.86189,0.7341,0.67071,0.33435,0.92476,0.26374,0.25563,0.070292,0.25719,0.79074,0.45842,0.25702,0.0777,0.073028,0.88305,0.14027,31
0.81473,0.13282,0.4755,0.74076,0.13163,0.47148,0.26882,0.9279,0.33588,0.33175,0.60741,0.5277,0.87346,0.86572,0.19519,0.47293,0.39358,0.32986,0.26928,0.93632,0.59981,29
0.28883,0.27897,0.20075,0.43247,0.78967,0.049398,0.0045317,0.47515,0.61653,0.37198,0.15596,0.03895,0.71751,0.74508,0.21391,0.77894,0.50748,0.86702,0.5677,0.85486,1.1999,2
0.13153,0.66992,0.20181,0.80373,0.66779,0.32983,0.80003,0.13402,0.061747,0.13715,0.86347,0.13525,0.80565,0.20201,0.66917,0.33544,0.80331,0.46417,0.13104,0.33724,0.86524,19
0.48883,0.80543,0.91709,0.15413,0.45418,0.606,0.28252,0.81585,0.93798,0.7384,0.75817,0.84546,0.58031,0.28835,0.47853,0.24428,0.58928,0.50237,0.25353,0.14308,0.1217,21
0.46397,0.73505,0.3985,0.476,0.79444,0.78882,0.73381,0.33646,0.85877,0.94097,0.86777,0.66332,0.26313,0.92887,0.066379,0.2003,0.60074,0.80973,0.12943,0.53833,0.32981,4
0.67559,0.60537,0.78961,0.13314,0.19859,0.071293,0.47203,0.60031,0.12897,0.33621,0.66844,0.06223,0.66929,0.66517,0.72637,0.8069,0.94059,0.59343,0.46387,0.9299,0.27074,20
0.86276,0.73023,0.79298,0.20054,0.33645,0.86934,0.12873,0.67137,0.87212,0.86895,0.19891,0.66738,0.46474,0.20226,0.33006,0.59746,0.3327,0.19549,0.21427,0.19238,0.79819,5
0.3988,0.8059,0.13478,0.20079,0.59997,0.52823,0.33515,0.72753,0.33674,0.65888,0.26571,0.73085,0.66062,0.19967,0.061074,0.80017,0.80554,0.46456,0.26653,0.33129,0.67021,1
0.78069,0.76305,0.47108,0.057346,0.11511,0.70118,0.056482,0.15125,0.72351,0.084162,0.18478,0.81088,0.61821,0.2112,0.63996,0.414,0.91815,0.7829,0.18594,0.45391,0.12706,17
0.30469,0.37432,0.096883,0.4868,1.0028,0.17316,0.054018,0.4729,0.58816,0.47748,0.13601,0.09891,0.80779,0.72083,0.11638,0.74049,0.64229,0.9654,0.86712,0.82651,0.82904,2
0.19814,0.3361,0.93103,0.33331,0.26822,0.59966,0.66833,0.86266,0.40311,0.2056,0.8649,0.33398,0.7346,0.86206,0.39679,0.929,0.66277,0.070124,0.79805,0.39894,0.92966,10
0.80333,0.27191,0.4099,0.67565,0.1404,0.66274,0.28261,0.86412,0.073922,0.33833,0.070227,0.54858,0.47195,0.53348,0.13487,0.87418,0.93056,0.66914,0.66945,0.54394,0.13697,12
0.06117,0.66097,0.65772,0.4705,0.13024,0.20438,0.27095,0.060543,0.72491,0.34401,0.46528,0.4722,0.52776,0.5342,0.26407,0.53251,0.73838,0.32943,0.062741,0.80626,0.39554,3
0.74315,0.14049,0.60903,0.25507,0.071803,0.47323,0.80595,0.077521,0.61073,0.80935,0.48387,0.2699,0.41068,0.94186,0.52518,0.87816,0.32948,0.79865,0.87909,0.2537,0.32869,16
0.81386,0.13821,0.47433,0.73803,0.13919,0.46953,0.27196,0.93111,0.33595,0.32868,0.60819,0.53672,0.87104,0.85929,0.19829,0.47034,0.3985,0.33157,0.27074,0.93644,0.59774,29
0.39961,0.80574,0.13485,0.20507,0.60109,0.52678,0.3338,0.72597,0.33389,0.65369,0.26797,0.73465,0.65953,0.2043,0.063207,0.80208,0.80508,0.46164,0.26403,0.33014,0.66947,1
0.32886,0.66284,0.86243,0.19339,0.66358,0.27793,0.53636,0.60039,0.86999,0.20749,0.88935,0.40091,0.72459,0.41037,0.40569,0.34212,0.32559,0.92742,0.19903,0.739,0.9195,23
0.074653,0.31091,0.87774,0.19027,0.6131,0.3306,0.83109,0.37724,0.58433,0.24907,0.49168,0.76043,0.32444,0.82681,0.52162,0.74494,0.22616,0.75987,0.080932,0.59124,0.78897,7
0.20232,0.33026,0.93085,0.33669,0.2687,0.60523,0.66446,0.86423,0.40087,0.20304,0.86994,0.33136,0.73111,0.8587,0.39577,0.92325,0.66645,0.064034,0.80086,0.3983,0.92802,10
0.72259,0.12354,0.5866,0.25588,0.072875,0.46142,0.79073,0.08022,0.58997,0.81811,0.47185,0.25632,0.39545,0.92666,0.52672,0.88172,0.34056,0.8003,0.852,0.27368,0.34297,16
0.7413,0.14342,0.58932,0.25057,0.056362,0.47162,0.77462,0.06044,0.61851,0.81326,0.47728,0.27152,0.3942,0.94354,0.53057,0.86443,0.31985,0.79701,0.875,0.25262,0.3292,16
0.72567,0.14762,0.59277,0.25133,0.054763,0.45806,0.79408,0.057036,0.59537,0.79776,0.46088,0.25641,0.38145,0.9279,0.54197,0.86292,0.34454,0.79396,0.8676,0.25791,0.32749,16
0.54762,0.63998,0.59857,0.41956,0.74391,0.2337,0.83169,0.11644,0.49336,0.70273,0.83021,0.30694,0.26471,0.50664,0.41687,0.95115,0.78941,0.62959,0.54039,0.6502,0.09316,30
0.20102,0.33322,0.93447,0.33297,0.26499,0.60453,0.66707,0.86277,0.40365,0.20341,0.86566,0.33292,0.73305,0.85779,0.39792,0.92911,0.66632,0.068144,0.79703,0.40062,0.93259,10
0.34626,0.66214,0.85391,0.19997,0.66472,0.28848,0.53521,0.59621,0.86736,0.18306,0.88358,0.40687,0.72462,0.39418,0.40028,0.32765,0.32889,0.91951,0.21087,0.73494,0.92952,23
0.80677,0.27112,0.40594,0.67769,0.13932,0.66316,0.27521,0.8683,0.073874,0.336,0.070889,0.54463,0.47222,0.53595,0.13505,0.87745,0.93224,0.67159,0.67244,0.53805,0.13453,12
0.40112,0.80842,0.13476,0.20265,0.59633,0.53235,0.33057,0.7277,0.33487,0.65966,0.2673,0.73191,0.66272,0.19824,0.062642,0.80348,0.80324,0.4647,0.26967,0.33494,0.66587,1
0.6654,0.80591,0.93333,0.1935,0.86987,0.59156,0.39731,0.27032,0.063211,0.39681,0.26449,0.74036,0.13505,0.19789,0.33532,0.46492,0.13561,0.80959,0.92546,0.93466,0.20217,13
0.60078,0.59762,0.86688,0.19818,0.0658,0.39946,0.66614,0.26705,0.26758,0.80176,0.26846,0.53772,0.86753,0.39903,0.46618,0.39793,0.33079,0.19968,0.46898,0.8018,0.26441,22
0.78081,0.75746,0.47667,0.075587,0.11321,0.69415,0.080502,0.15566,0.7224,0.057667,0.21293,0.77691,0.59099,0.19323,0.65239,0.38979,0.92403,0.80739,0.21644,0.44973,0.14891,17
0.79954,0.067579,0.13057,0.87829,0.33388,0.79917,0.94248,0.064604,0.26727,0.33333,0.32629,0.93617,0.47175,0.87398,0.32655,0.94358,0.9422,0.79861,0.46646,0.66638,0.27017,6
0.40157,0.80939,0.13377,0.20202,0.60396,0.52769,0.33592,0.72969,0.33617,0.65867,0.26604,0.73491,0.65774,0.20286,0.065923,0.80377,0.80654,0.46969,0.26541,0.33487,0.66766,1
0.20347,0.32948,0.93096,0.33867,0.2661,0.60334,0.66532,0.86945,0.40375,0.20586,0.86585,0.33649,0.73097,0.86067,0.39784,0.93052,0.66447,0.068319,0.79826,0.40074,0.92936,10
0.67227,0.60506,0.79514,0.13692,0.20366,0.068892,0.46907,0.5983,0.13131,0.33925,0.66629,0.063519,0.66698,0.66232,0.7283,0.80667,0.93444,0.59499,0.46347,0.92367,0.27052,20
0.93478,0.93753,0.26268,0.53481,0.33405,0.33109,0.94367,0.066276,0.067769,0.60119,0.26316,0.20296,0.065081,0.39955,0.66468,0.33527,0.13156,0.2674,0.067283,0.86737,0.80538,27
0.81728,0.13395,0.47251,0.73145,0.13948,0.46852,0.27538,0.9289,0.33148,0.32555,0.60849,0.53329,0.87161,0.86231,0.20086,0.47548,0.39581,0.33671,0.26715,0.9335,0.60094,29
0.31714,0.6386,0.85689,0.19922,0.68063,0.26035,0.52613,0.59696,0.87275,0.20058,0.86836,0.39978,0.71779,0.4031,0.3902,0.32968,0.34357,0.9164,0.20941,0.73091,0.93357,23
0.67239,0.81111,0.93239,0.19943,0.87287,0.60101,0.4043,0.26827,0.074843,0.38805,0.27095,0.74308,0.13811,0.19973,0.33725,0.4681,0.12909,0.79956,0.91676,0.93649,0.19854,13
0.40203,0.8111,0.13401,0.20231,0.59806,0.53203,0.33764,0.72972,0.32946,0.65836,0.26858,0.7345,0.65923,0.19961,0.064056,0.80124,0.80545,0.46889,0.26594,0.32909,0.67276,1
0.071913,0.65866,0.67045,0.46074,0.1292,0.20479,0.26096,0.062712,0.72242,0.32416,0.45678,0.45952,0.5388,0.53508,0.25961,0.53279,0.73567,0.34594,0.06076,0.80112,0.40329,3
0.71899,0.14312,0.59525,0.2557,0.079059,0.45944,0.79931,0.079618,0.60921,0.81349,0.47448,0.2593,0.39648,0.92803,0.52704,0.8844,0.32609,0.79393,0.86814,0.26053,0.34148,16
0.20086,0.3298,0.93197,0.33331,0.26471,0.59769,0.67044,0.86331,0.40443,0.20407,0.86587,0.33036,0.73213,0.85792,0.39662,0.9308,0.66621,0.063568,0.79346,0.40282,0.93041,10
0.81356,0.1343,0.46393,0.73361,0.1316,0.47177,0.26752,0.93363,0.33912,0.33221,0.6148,0.52976,0.86538,0.86518,0.20182,0.47535,0.39616,0.3282,0.26466,0.93683,0.60094,29
0.80477,0.73455,0.45236,0.075902,0.15198,0.66159,0.094614,0.12126,0.74848,0.081916,0.18327,0.80464,0.5835,0.21909,0.67418,0.43165,0.92449,0.78631,0.2105,0.45145,0.15389,17
0.044661,0.30475,0.87179,0.20156,0.60603,0.32375,0.86823,0.40842,0.55169,0.21678,0.45894,0.7079,0.33917,0.84689,0.53382,0.76985,0.25409,0.8141,0.14823,0.61813,0.73358,7
0.94609,0.52563,0.54351,0.3874,0.87375,0.61506,0.50354,0.087849,0.80979,0.65725,0.78512,0.62003,0.55169,0.82296,0.88445,0.5005,0.077827,0.34765,0.56432,0.50417,0.24887,14
0.07246,0.67496,0.67141,0.47386,0.12894,0.20548,0.27349,0.070274,0.7336,0.34107,0.45457,0.47213,0.52647,0.53645,0.26381,0.53604,0.73733,0.3296,0.063096,0.79072,0.3907,3
0.813,0.72948,0.44816,0.075474,0.12195,0.69411,0.075697,0.119,0.75714,0.0512,0.20636,0.80465,0.61609,0.21896,0.68001,0.4181,0.91182,0.77941,0.18901,0.48683,0.14313,17
0.80682,0.068747,0.13442,0.87383,0.32987,0.80282,0.93724,0.068283,0.26121,0.33576,0.33233,0.93416,0.46547,0.87325,0.32605,0.94075,0.94166,0.8006,0.46905,0.6725,0.26797,6
0.087694,0.33654,0.85468,0.19843,0.60016,0.31316,0.84699,0.41187,0.54191,0.20846,0.45162,0.72886,0.3113,0.82434,0.54007,0.70465,0.25622,0.84063,0.1161,0.58762,0.73538,7
0.064652,0.31977,0.86495,0.19447,0.58335,0.32889,0.8658,0.37803,0.53017,0.19042,0.47385,0.73565,0.35453,0.85672,0.52248,0.71903,0.25771,0.79736,0.13015,0.61456,0.80275,7
0.14287,0.33658,0.26596,0.46209,0.46715,0.26315,0.60468,0.52963,0.40977,0.207,0.19976,0.92182,0.13659,0.069373,0.076564,0.1937,0.7337,0.7971,0.79175,0.86282,0.68407,28
0.48491,0.37516,0.10216,0.47391,0.90437,0.18513,0.081452,0.53702,0.63593,0.49639,-0.0057913,0.20987,0.7884,0.69985,0.043689,0.8505,0.68572,0.68051,0.7177,0.86955,0.86504,2
0.53116,0.47699,0.46463,0.73233,0.87104,0.4032,0.53508,0.93426,0.80761,0.34349,0.80018,0.20532,0.063824,0.065551,0.92907,0.062773,0.06926,0.19956,0.46767,0.86973,0.59238,15
0.48224,0.65118,0.54529,0.35934,0.75424,0.20459,0.74606,0.11912,0.46838,0.66312,0.88189,0.32883,0.3145,0.53425,0.47892,0.93963,0.87662,0.58803,0.54823,0.55947,0.065736,30
0.5284,0.49709,0.47991,0.72077,0.89239,0.40401,0.51926,0.93646,0.84555,0.3342,0.84941,0.16643,0.03291,0.027628,0.94053,0.058866,0.067634,0.17847,0.46255,0.89018,0.60312,15
0.4728,0.72966,0.40144,0.46674,0.79162,0.7886,0.72529,0.32749,0.85868,0.94866,0.87688,0.65669,0.2623,0.93153,0.065871,0.20316,0.60387,0.80878,0.13687,0.54586,0.32645,4
0.14528,0.33547,0.25815,0.4656,0.46049,0.25638,0.61231,0.53257,0.39465,0.19908,0.1993,0.91514,0.12583,0.069311,0.071014,0.19135,0.73241,0.8155,0.7798,0.84296,0.68671,28
0.50007,1.0279,0.42395,0.90631,0.75657,0.65366,0.070328,0.21452,0.643,0.13265,0.66493,0.78244,0.66552,0.65957,0.99462,0.86968,0.8307,0.63865,0.31114,0.12591,0.25695,0
0.52776,0.46605,0.46877,0.73465,0.88651,0.40771,0.53558,0.94476,0.80365,0.32215,0.81491,0.20709,0.061735,0.075557,0.91546,0.052204,0.069817,0.20835,0.46589,0.87616,0.60066,15
0.33629,0.65344,0.8627,0.20569,0.66534,0.27025,0.53311,0.597,0.86756,0.19801,0.87041,0.39976,0.71709,0.40251,0.39737,0.33336,0.33818,0.93285,0.19563,0.72217,0.92268,23
0.71909,0.14662,0.61378,0.27583,0.072423,0.47211,0.7673,0.075845,0.59585,0.81578,0.46173,0.25445,0.41632,0.92688,0.5494,0.88631,0.32604,0.81601,0.85556,0.25677,0.34657,16
0.13446,0.34237,0.26559,0.46727,0.46535,0.26198,0.59229,0.53167,0.41113,0.19782,0.20848,0.91644,0.14184,0.070358,0.068312,0.19988,0.72393,0.80009,0.7939,0.86542,0.6859,28
0.58186,0.61136,0.8416,0.2303,0.069799,0.384,0.67676,0.25727,0.27777,0.80512,0.25727,0.55804,0.84143,0.40507,0.48484,0.41205,0.32744,0.22602,0.45143,0.80873,0.269,22
0.85917,0.72838,0.77613,0.19502,0.36503,0.88468,0.14092,0.6335,0.85561,0.88082,0.19995,0.64559,0.4709,0.19316,0.33747,0.61459,0.34125,0.1871,0.17209,0.23134,0.76382,5
0.54169,0.4839,0.46893,0.73451,0.87138,0.40358,0.54286,0.94364,0.80823,0.33191,0.81491,0.19249,0.068988,0.070107,0.92985,0.065047,0.067679,0.19492,0.46703,0.86735,0.5978,15
0.60442,0.5999,0.85816,0.19171,0.048076,0.39896,0.66943,0.29048,0.27905,0.80274,0.27414,0.50078,0.86086,0.3923,0.45735,0.37795,0.30597,0.21487,0.47652,0.79286,0.29453,22
0.7997,0.065864,0.1286,0.87242,0.3345,0.80019,0.93995,0.072211,0.26837,0.33403,0.33029,0.9357,0.46742,0.87058,0.33124,0.94274,0.94092,0.80406,0.46673,0.66833,0.26444,6
0.40143,0.80933,0.13686,0.20049,0.60026,0.5272,0.33509,0.72699,0.33695,0.65708,0.26944,0.73105,0.66373,0.20038,0.066581,0.79858,0.80254,0.46837,0.26295,0.32791,0.67066,1
0.19697,0.33562,0.93013,0.33834,0.26547,0.6045,0.67003,0.86685,0.40383,0.19869,0.87093,0.33237,0.7336,0.86141,0.39698,0.92582,0.66787,0.067744,0.79451,0.40289,0.93043,10
0.13114,0.66715,0.20084,0.79804,0.66474,0.33021,0.79909,0.13075,0.064115,0.13159,0.8702,0.12781,0.7986,0.20124,0.66609,0.33211,0.80253,0.46764,0.13132,0.33547,0.86951,19
0.40175,0.80692,0.13115,0.20252,0.60127,0.53041,0.33142,0.72547,0.33035,0.65587,0.26567,0.73108,0.66368,0.20092,0.065065,0.80032,0.80687,0.46706,0.27068,0.3345,0.6687,1
0.74246,0.12902,0.60609,0.27393,0.059702,0.48156,0.79318,0.074689,0.61239,0.80987,0.45021,0.27594,0.41055,0.92628,0.54066,0.86377,0.3416,0.81327,0.85591,0.25556,0.34143,16
0.27176,0.34592,0.67563,0.40489,0.54176,0.27636,0.74465,0.93679,0.93919,0.20141,0.33662,0.072209,0.4819,0.27068,0.60396,0.13711,0.47486,0.87646,0.20785,0.60463,0.86942,8
0.45893,0.80781,0.92828,0.13753,0.46413,0.60333,0.26857,0.79977,0.937,0.7422,0.74404,0.86547,0.60378,0.26507,0.45451,0.27251,0.59759,0.53867,0.26601,0.12799,0.13057,21
0.45544,0.74391,0.88552,0.14366,0.44284,0.62164,0.28541,0.78245,0.94952,0.73929,0.68746,0.86231,0.61681,0.28651,0.46075,0.27681,0.58884,0.54233,0.22549,0.15579,0.11392,21
0.84463,0.85548,0.47207,0.58404,0.94042,0.32912,0.40158,0.59685,0.32776,0.34336,0.61321,0.47132,0.74882,0.75008,0.78884,0.86382,0.06865,0.19818,0.8632,0.47541,0.069732,9
0.2537,0.36449,0.28071,0.45775,0.79317,0.10835,0.091847,0.53032,0.63628,0.43022,0.11152,0.20401,0.59889,0.73528,0.21191,0.94588,0.8253,0.69457,0.75924,1.0243,1.056,2
0.14349,0.83951,0.82062,0.53777,0.95716,0.14624,0.75331,0.89515,0.42252,0.72151,0.28124,0.61948,0.60137,0.34902,0.7621,0.54273,0.13413,0.20647,0.15539,0.91544,0.14634,18
0.66575,0.59875,0.7929,0.13089,0.19435,0.069294,0.46819,0.59239,0.13678,0.33455,0.66218,0.071566,0.67015,0.66875,0.72427,0.80644,0.93836,0.58954,0.46782,0.92328,0.26448,20
0.20993,0.28273,0.38799,0.54118,0.96395,0.85694,0.45194,0.11335,0.5375,0.40012,0.53929,0.74665,0.1285,0.46777,0.12073,0.059911,0.5237,0.60109,0.33935,0.79505,0.45779,11
0.2033,0.33298,0.93298,0.33873,0.26373,0.59957,0.66521,0.86637,0.40379,0.20233,0.86882,0.33658,0.7369,0.85653,0.39656,0.92636,0.66743,0.0688,0.79636,0.40352,0.93439,10
0.20358,0.32968,0.93193,0.33702,0.2619,0.59745,0.667,0.86272,0.40122,0.20029,0.8677,0.33738,0.73562,0.86054,0.39614,0.92929,0.66402,0.068457,0.7934,0.39858,0.93387,10
0.6703,0.8081,0.93486,0.20191,0.86722,0.59559,0.39599,0.2748,0.071861,0.3907,0.25851,0.74028,0.13693,0.20012,0.33469,0.46824,0.13385,0.80677,0.92351,0.93832,0.19012,13
0.46819,0.81879,0.93129,0.13442,0.48231,0.63083,0.30406,0.80943,0.95,0.74356,0.74421,0.83632,0.61455,0.25822,0.45419,0.25393,0.60248,0.52319,0.29543,0.11353,0.12786,21
0.45688,0.79116,0.91436,0.12387,0.46401,0.62076,0.26092,0.79402,0.93655,0.75033,0.74557,0.85529,0.58713,0.26317,0.44677,0.27625,0.59438,0.51695,0.27254,0.14636,0.13025,21
0.80335,0.066343,0.13718,0.87269,0.334,0.79736,0.94134,0.067617,0.26807,0.33319,0.33287,0.93535,0.47157,0.87263,0.33001,0.94003,0.94262,0.79886,0.47121,0.66352,0.27209,6
0.80485,0.068073,0.13172,0.87562,0.33783,0.80326,0.94339,0.06925,0.26908,0.33738,0.33187,0.93625,0.46389,0.86884,0.33445,0.94195,0.94091,0.80382,0.46891,0.66792,0.26528,6
0.73804,0.14353,0.61139,0.25544,0.078608,0.46265,0.79397,0.080031,0.59495,0.81464,0.47131,0.25928,0.39295,0.93943,0.5409,0.87519,0.32435,0.79518,0.85608,0.2744,0.33982,16
0.20351,0.3331,0.93157,0.33473,0.26837,0.60196,0.66691,0.87051,0.40445,0.20281,0.8665,0.33146,0.73477,0.86257,0.39681,0.92864,0.66632,0.064174,0.79355,0.39933,0.92817,10
0.80347,0.75282,0.47041,0.082178,0.12506,0.66988,0.074873,0.14417,0.74528,0.089498,0.17778,0.80205,0.62031,0.18406,0.64633,0.38626,0.92,0.78061,0.2088,0.46196,0.14077,17
0.48007,0.61946,0.5809,0.38777,0.83269,0.19512,0.78414,0.13471,0.47643,0.65076,0.88944,0.34323,0.35229,0.53859,0.45592,0.94349,0.87679,0.60502,0.49892,0.57957,0.063792,30
0.81242,0.13725,0.46437,0.73729,0.1369,0.4729,0.27032,0.93363,0.34194,0.33344,0.60906,0.53394,0.86904,0.86761,0.19599,0.47108,0.39096,0.32561,0.26793,0.93709,0.6022,29
0.82531,0.82422,0.46016,0.54538,0.83675,0.41135,0.33055,0.65253,0.36766,0.40377,0.64797,0.46997,0.81479,0.70057,0.76084,0.85045,0.059049,0.16656,0.85938,0.45188,0.082402,9
0.2719,0.3406,0.67409,0.40495,0.54011,0.27448,0.74145,0.93727,0.93665,0.20241,0.33504,0.069011,0.47655,0.27478,0.60205,0.13985,0.47527,0.8763,0.21099,0.61055,0.87534,8
0.40126,0.80549,0.13612,0.20356,0.59516,0.5296,0.33176,0.72622,0.33548,0.65652,0.26887,0.73086,0.66286,0.19858,0.06663,0.8046,0.80338,0.46521,0.26438,0.33031,0.67381,1
0.66978,0.79869,0.93596,0.19261,0.86911,0.59844,0.40739,0.27082,0.066954,0.39641,0.26654,0.73691,0.13811,0.20358,0.33262,0.4668,0.13625,0.80699,0.91916,0.92731,0.20096,13
0.074945,0.38766,0.84876,0.16857,0.65193,0.32485,0.88038,0.48594,0.54086,0.21825,0.5195,0.77032,0.39827,0.88773,0.55728,0.66378,0.25203,0.8018,0.13112,0.59998,0.79019,7
0.16241,0.33184,0.90103,0.18154,0.64644,0.32863,0.90825,0.36857,0.57039,0.21933,0.52952,0.75728,0.33281,0.8735,0.62873,0.78529,0.19637,0.84553,0.21368,0.64211,0.71744,7
0.35141,0.65839,0.84742,0.20124,0.67315,0.25861,0.53718,0.61452,0.87215,0.21035,0.87409,0.3896,0.73546,0.38521,0.38984,0.33742,0.33009,0.93201,0.21186,0.72103,0.91671,23
0.39981,0.81028,0.13256,0.20041,0.60122,0.52652,0.33473,0.72954,0.33582,0.65385,0.26441,0.73407,0.66289,0.19814,0.063885,0.80048,0.80623,0.47038,0.27068,0.33055,0.67084,1
0.93658,0.93517,0.26819,0.5395,0.33535,0.3366,0.94345,0.067806,0.066295,0.6039,0.26043,0.20261,0.070006,0.40148,0.66631,0.33464,0.13428,0.27079,0.064814,0.86521,0.80027,27
0.072374,0.67545,0.6597,0.46259,0.14187,0.19584,0.26924,0.073515,0.73282,0.32684,0.45256,0.46167,0.52732,0.52555,0.27247,0.5226,0.73423,0.33081,0.072698,0.80093,0.39541,3
0.34359,0.66185,0.85196,0.21277,0.68347,0.27243,0.53187,0.6028,0.86739,0.19764,0.87357,0.41191,0.73483,0.40388,0.40472,0.33191,0.3324,0.92822,0.20522,0.72013,0.926,23
0.40099,0.80498,0.12871,0.19884,0.59742,0.53393,0.33509,0.72643,0.33904,0.65715,0.26758,0.73705,0.66031,0.20262,0.064702,0.80086,0.80497,0.46342,0.26525,0.33103,0.66962,1
0.028855,0.32587,0.86358,0.23355,0.61816,0.31311,0.88412,0.36605,0.51704,0.19863,0.46265,0.73016,0.315,0.82074,0.53504,0.70139,0.27755,0.81234,0.12499,0.61193,0.8099,7
0.46841,0.72921,0.40133,0.4709,0.80247,0.78747,0.72966,0.33516,0.86184,0.93989,0.879,0.65838,0.26585,0.92937,0.070896,0.19857,0.6032,0.80915,0.13429,0.54494,0.32989,4
0.26141,0.1281,0.47599,0.39147,0.13959,0.87213,0.74046,0.67793,0.32287,0.93555,0.27592,0.2631,0.055611,0.26044,0.79262,0.46255,0.25477,0.07383,0.075745,0.87499,0.12871,31
0.4014,0.81196,0.12914,0.20399,0.59904,0.53102,0.33065,0.72952,0.33227,0.65585,0.26968,0.73483,0.66233,0.20133,0.061899,0.79914,0.80741,0.46632,0.2664,0.32851,0.67349,1
0.40008,0.81043,0.13263,0.20206,0.59905,0.53328,0.33196,0.72676,0.33227,0.65373,0.26285,0.73092,0.66527,0.20007,0.065536,0.80397,0.80127,0.46599,0.26672,0.329,0.67253,1
0.24885,0.12576,0.4586,0.39112,0.13852,0.86055,0.71982,0.67121,0.32667,0.94107,0.2614,0.27312,0.070912,0.26126,0.81227,0.47053,0.25298,0.071811,0.076012,0.88112,0.13858,31
0.43895,0.81602,0.93035,0.1411,0.47704,0.61095,0.27195,0.78735,0.93681,0.73687,0.71352,0.87402,0.60418,0.26489,0.45683,0.3015,0.60412,0.53923,0.26556,0.14648,0.14964,21
0.88585,0.88704,0.47175,0.55589,0.91498,0.312,0.4106,0.6205,0.42854,0.34691,0.65496,0.51469,0.69583,0.77772,0.74349,0.89505,0.043059,0.17612,0.80572,0.45903,0.059917,9
0.60026,0.59989,0.86908,0.19351,0.061529,0.40644,0.65646,0.26582,0.27502,0.80397,0.27903,0.53995,0.87583,0.40374,0.4676,0.39643,0.3263,0.20579,0.47341,0.80831,0.26713,22
0.40053,0.80852,0.13495,0.20172,0.60008,0.5302,0.33332,0.72746,0.33234,0.65852,0.26761,0.73556,0.66378,0.19901,0.067837,0.80409,0.80616,0.46362,0.26704,0.33106,0.66929,1
0.051129,0.34525,0.91353,0.17085,0.59573,0.31522,0.88531,0.42734,0.48343,0.17546,0.49539,0.74383,0.33518,0.83424,0.54941,0.73116,0.27826,0.78989,0.15152,0.63839,0.83909,7
0.80051,0.067468,0.128,0.87369,0.33477,0.79766,0.93691,0.070223,0.26755,0.33013,0.33043,0.93931,0.4703,0.87252,0.33325,0.93892,0.94181,0.80156,0.46978,0.67035,0.26919,6
0.80009,0.069192,0.13299,0.87162,0.33324,0.79736,0.94001,0.06681,0.26743,0.33125,0.33261,0.93273,0.46819,0.87415,0.33328,0.94162,0.94263,0.80289,0.4671,0.66899,0.2723,6
0.82849,0.87257,0.44465,0.59344,0.9512,0.30922,0.38058,0.61585,0.33044,0.34573,0.62801,0.46987,0.74642,0.79204,0.78339,0.82255,0.072906,0.18986,0.86762,0.48308,0.061776,9
0.81329,0.13141,0.46698,0.7339,0.13431,0.47183,0.26174,0.92393,0.33001,0.33336,0.60961,0.53359,0.86774,0.8669,0.19972,0.47713,0.39424,0.32948,0.26535,0.93774,0.59549,29
