@relation close_data_8-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38}

@data
0.76769,0.67481,0.89662,0.34842,0.33276,0.77204,0.76731,0.44715,0.22557,0.55674,0.34636,0.53172,0.33992,0.11376,0.20322,17
0.28482,0.37581,0.36312,0.72534,0.59073,0.26919,0.146,0.39791,0.93744,0.35564,0.91111,0.2278,0.57773,0.13901,0.74737,8
0.76483,0.66654,0.89807,0.32671,0.31438,0.77987,0.78381,0.44037,0.22257,0.53944,0.33413,0.54855,0.34657,0.11384,0.22477,17
0.95445,0.68258,0.91601,0.99733,0.18178,0.26986,1.1482,0.15869,0.055218,0.10544,0.064298,0.27582,0.46164,0.3865,0.70304,24
0.83348,0.66191,0.5736,0.34001,1.0625,0.18066,0.82957,0.11168,0.44425,0.64157,0.48959,0.95421,0.15233,0.59771,0.0069035,11
0.10182,0.36419,0.78401,0.11488,0.21114,0.50558,0.62932,0.45632,0.45657,0.079862,0.89257,0.34174,0.10777,0.33321,0.36404,23
0.43368,0.983,0.071694,0.88524,0.26729,0.55009,0.60915,0.62792,0.60578,0.44855,0.77776,0.53322,0.64323,0.53111,0.65428,33
-0.2312,0.80118,0.3975,0.50976,0.1906,0.31058,0.20093,-0.11375,0.68692,1.2889,0.77956,0.89704,1.2718,0.96668,0.85131,22
0.88277,0.67406,0.66032,0.33391,0.77843,0.21014,0.78594,0.11649,0.32634,0.78033,0.56567,0.8881,0.11298,0.55012,0.1078,11
0.60161,0.266,0.89906,0.26025,0.23963,0.12123,0.93113,0.16039,0.56173,0.83257,0.9239,0.52085,0.3599,0.1674,0.24552,34
0.12563,0.10553,0.88946,0.44725,0.22555,0.45876,0.10934,0.12858,0.78324,0.4444,0.78187,0.44798,0.68059,0.13013,0.44416,9
0.81461,0.8733,0.16223,0.66327,0.778,0.18306,0.69778,0.34091,0.8126,0.70127,0.14695,0.94033,0.56002,0.8299,0.40481,6
0.32912,0.55025,0.12521,0.32095,0.45338,0.43973,0.54428,0.10946,0.32668,0.44717,0.66545,0.33769,0.56152,0.5544,0.7736,7
0.28972,0.42039,0.86067,0.30877,0.93294,0.56571,0.7956,0.72478,0.030771,0.50115,0.45065,0.37147,0.74655,0.72885,0.26685,2
0.65745,0.40784,0.65766,0.79241,0.78427,0.060868,0.23087,0.24298,0.74311,0.49109,0.125,0.56932,0.63682,0.30232,0.49595,38
0.84081,0.83074,0.1504,0.70253,0.78784,0.16714,0.69858,0.36643,0.82148,0.68089,0.14081,0.9439,0.54943,0.83324,0.39342,6
0.17845,0.91665,0.6553,0.81746,0.18182,0.84087,0.51863,0.52594,0.91975,0.83417,0.32161,0.71324,0.091412,0.72839,0.90079,28
0.55022,0.56754,0.22234,0.77812,0.90031,0.7896,0.76552,0.5595,0.32937,0.23377,0.77644,0.32366,0.89479,0.56069,0.66158,29
0.60574,0.26382,0.96198,0.24664,0.25961,0.12091,0.90144,0.1794,0.56593,0.81503,0.9269,0.51211,0.35791,0.18362,0.23919,34
0.27588,0.47729,0.25973,0.73119,0.45083,0.38147,0.79876,0.83215,0.93784,0.14646,0.92627,0.23493,0.71653,0.68599,0.59809,20
0.45479,0.88797,0.12172,0.88121,0.31533,0.54426,0.66142,0.65166,0.54728,0.43823,0.79917,0.55147,0.68065,0.56668,0.67222,33
0.11137,0.1119,0.91776,0.44263,0.22469,0.45259,0.12343,0.11335,0.75944,0.44204,0.76414,0.43387,0.67366,0.10849,0.41822,9
0.27827,0.18482,0.45511,0.83086,0.89427,0.60442,0.60556,0.51612,0.45267,0.68836,1.0186,0.24192,0.4261,0.76471,0.13228,5
0.45134,0.54952,0.54852,0.73083,0.76315,0.092482,0.20721,0.20537,0.56004,0.4646,0.21972,0.55804,0.5943,0.32674,0.56233,38
0.82921,0.82009,0.57977,0.43036,0.7719,0.28745,0.46326,0.075686,0.62804,0.31462,0.32969,0.5761,0.19485,0.78394,0.79892,15
0.82039,0.80982,0.18434,0.67155,0.79246,0.1576,0.70148,0.3551,0.80812,0.68375,0.16592,0.93424,0.59035,0.82547,0.40517,6
0.79815,0.79733,0.75765,0.94833,0.6903,0.46777,0.57135,0.48125,0.16425,0.70947,0.51177,0.85827,0.30483,0.29705,0.34012,26
0.0905,0.11767,0.46724,0.22005,0.89054,0.76936,0.22548,0.34992,0.67656,0.7873,0.53896,0.6655,0.21984,0.21628,0.10759,3
0.73972,0.83659,0.36024,0.96359,0.64127,0.38374,0.54925,0.62543,0.27929,0.98258,0.62589,0.61768,0.39993,0.37364,0.32729,26
0.77093,0.69612,0.9181,0.34504,0.29037,0.76752,0.78513,0.45676,0.24471,0.55809,0.34756,0.55141,0.31842,0.095134,0.22093,17
0.278,0.54151,0.34616,0.078693,0.23902,0.62891,0.57492,0.53731,0.089857,0.41859,0.69384,0.2223,0.55491,0.56287,0.89467,27
0.2271,0.54815,0.34185,0.11486,0.22719,0.65289,0.54462,0.55731,0.11298,0.44559,0.67571,0.22208,0.5516,0.54287,0.87775,27
0.23145,0.47863,0.57394,0.019536,1.0064,0.027385,0.14098,0.40552,0.85403,0.876,0.96975,1.2598,-0.13948,0.28125,0.39296,22
0.6025,0.27811,0.91319,0.29395,0.28858,0.12501,0.93657,0.14087,0.58089,0.80687,0.91133,0.50386,0.35743,0.15272,0.27439,34
0.19243,0.42543,0.39577,0.069386,0.31342,0.75063,0.57412,0.639,0.20481,0.45602,0.71267,0.32143,0.55201,0.53381,0.89149,27
0.71371,0.49844,0.68086,0.75569,0.14747,0.22658,0.93872,0.14894,0.15111,-0.16502,-0.17345,0.42804,0.6018,0.37569,0.53078,24
0.78621,0.22167,0.097432,0.64323,0.53422,0.44699,0.108,0.7764,0.33748,0.86808,0.21052,0.33287,0.66552,0.89707,0.11108,37
0.12146,0.10582,0.46346,0.23867,0.88153,0.75811,0.21579,0.3462,0.65555,0.78088,0.55274,0.63461,0.21051,0.22162,0.10396,3
0.79505,0.65622,0.91048,0.36268,0.32064,0.78174,0.77795,0.45917,0.2145,0.53948,0.34498,0.55358,0.33311,0.1012,0.22268,17
0.43549,0.69283,0.74706,0.62653,0.49278,0.46793,0.7118,0.96435,0.52253,0.48547,0.81849,0.54744,0.1612,0.18518,0.26106,16
0.0953,0.85709,0.65819,0.85845,0.20765,0.89039,0.5752,0.41212,0.90859,0.76133,0.27693,0.58817,0.11796,0.77823,0.88714,28
0.78349,0.19873,0.11073,0.65028,0.55521,0.44617,0.10313,0.77465,0.33711,0.8946,0.20408,0.35398,0.64909,0.90061,0.12018,37
0.63295,0.35928,0.55597,0.39118,0.835,0.045467,0.29924,0.85735,0.28992,0.88406,-0.064864,0.18049,0.39893,0.081166,0.31228,30
-0.41208,0.80314,0.76649,0.49979,0.26469,0.14175,-0.18869,0.26119,0.98928,0.56554,0.49645,0.83749,0.20448,-0.14598,0.22369,22
0.10401,0.62429,0.36576,0.65399,0.7346,0.60898,0.19502,0.4019,1.0083,0.72829,0.78449,1.005,0.57656,0.17052,0.078148,22
0.27901,0.34427,0.34955,0.70128,0.59652,0.24911,0.13682,0.37303,0.92729,0.35554,0.92281,0.22973,0.57863,0.18796,0.73608,8
0.76529,0.43741,0.90098,0.60873,0.084152,0.73529,0.22903,-0.50992,0.82716,1.1964,0.68849,0.58465,0.65869,0.44698,0.39242,14
0.33468,0.67068,0.55559,-0.061149,0.94581,0.30274,-0.037023,-0.18978,0.97045,1.2844,0.53087,0.90441,0.19633,-0.098861,0.81523,22
0.81148,0.68962,0.9173,0.34013,0.32483,0.78802,0.77673,0.44298,0.22621,0.54575,0.33238,0.54958,0.32915,0.10874,0.2383,17
0.42194,0.56859,0.51405,0.76523,0.70744,0.12691,0.19534,0.24197,0.55376,0.42716,0.21598,0.56003,0.57671,0.38326,0.5588,38
0.10369,0.12432,0.46196,0.22155,0.89898,0.77798,0.23598,0.33456,0.65342,0.79736,0.55807,0.66295,0.24028,0.20683,0.11567,3
0.88016,0.66873,0.66506,0.3605,0.7938,0.22504,0.76504,0.10635,0.34474,0.77423,0.56323,0.89509,0.10131,0.55665,0.097502,11
0.83476,0.83196,0.15165,0.66513,0.7942,0.19679,0.69522,0.33222,0.82609,0.69004,0.17622,0.95495,0.55419,0.80567,0.40063,6
0.20904,0.18404,0.52795,0.87835,0.79601,0.6746,0.68466,0.49571,0.47595,0.6818,0.80851,0.1872,0.41934,0.75524,0.12113,5
0.27423,0.53086,0.35399,0.095135,0.18277,0.63515,0.54507,0.55103,0.12617,0.44663,0.6561,0.22773,0.58959,0.55965,0.89072,27
0.8223,0.4233,0.51691,0.38013,0.31251,0.83024,0.28128,0.084061,0.84519,0.65685,0.96046,0.31693,0.61568,0.86405,0.4476,14
0.53272,0.76361,0.54509,0.6285,-0.066636,0.79158,0.84342,0.37411,0.16507,1.043,0.91478,0.022644,0.66286,1.0218,1.0108,10
0.2518,0.35128,0.33197,0.72574,0.59708,0.24716,0.12684,0.37707,0.92782,0.34812,0.91913,0.2333,0.59164,0.14884,0.74755,8
0.76501,0.66065,0.9023,0.32711,0.34478,0.78811,0.79177,0.44418,0.23001,0.55546,0.32113,0.55158,0.34476,0.11121,0.21823,17
0.78293,0.23342,0.11671,0.6524,0.56592,0.4487,0.096678,0.76031,0.32886,0.90478,0.18437,0.33117,0.69046,0.89496,0.11393,37
0.37421,0.90302,0.40775,0.5119,0.79589,0.56555,0.63811,0.51196,0.91677,0.48048,0.29337,0.74488,0.51349,0.80572,0.45254,18
0.10073,0.092936,0.44159,0.22337,0.89571,0.77333,0.22426,0.34845,0.66051,0.77153,0.57396,0.63085,0.22816,0.2251,0.096339,3
0.04919,0.96201,0.66426,0.8222,0.22714,0.8694,0.49041,0.44901,0.9524,0.71171,0.33829,0.62108,0.079146,0.87724,0.9624,28
0.59408,0.56813,0.23257,0.75983,0.87782,0.79136,0.76653,0.5578,0.3527,0.2378,0.80117,0.33245,0.89849,0.55259,0.65921,29
0.2244,0.057456,0.54994,0.81235,1.0479,0.57712,0.69403,0.43139,0.4009,0.70968,0.81427,0.27392,0.44825,0.63182,0.067523,5
0.5637,1.0576,0.85985,0.9152,0.17558,0.145,0.37836,0.9408,0.28612,0.74513,0.78068,0.54178,0.49296,0.10984,0.30427,26
0.33532,0.73308,0.69716,1.0451,0.57908,0.32347,0.4739,0.83617,0.1587,0.66975,0.9403,0.55519,0.59701,0.17989,0.24878,26
0.35698,0.66152,0.21798,0.89492,0.34044,0.33861,0.895,0.56234,0.88705,0.89273,0.76635,0.34849,0.3503,0.45584,0.65045,31
0.56742,0.58324,0.79242,0.66282,0.45021,0.45781,0.77448,0.89629,0.43336,0.42998,0.88349,0.52342,0.22498,0.093029,0.12654,16
0.13849,0.10716,0.44404,0.21915,0.88739,0.77198,0.22825,0.34221,0.68727,0.7856,0.54857,0.66976,0.21457,0.23257,0.096736,3
0.78243,0.22718,0.8973,0.20783,0.78096,0.10132,0.91953,0.78183,0.68103,0.66913,0.22992,0.22428,0.76508,0.65934,0.54828,25
0.83696,0.77225,0.6064,0.58181,0.5376,0.27633,0.39522,0.12767,0.62122,0.37958,0.31765,0.58627,0.16609,0.7032,0.85708,15
0.87939,0.68465,0.63427,0.30925,0.7762,0.22763,0.76635,0.090654,0.33669,0.75791,0.60716,0.89837,0.10283,0.54654,0.093696,11
0.79336,0.20165,0.12106,0.63787,0.5461,0.47018,0.098204,0.76074,0.34437,0.88756,0.23151,0.34032,0.65996,0.90227,0.1104,37
0.28811,0.34121,0.34102,0.74163,0.60058,0.23704,0.1662,0.36311,0.9457,0.32294,0.90539,0.22787,0.59546,0.17056,0.78873,8
0.33019,0.68101,0.23371,0.89456,0.33626,0.33396,0.90436,0.55311,0.87783,0.90382,0.78064,0.33549,0.33531,0.43949,0.67994,31
0.29485,0.095889,0.6363,0.97168,0.76276,0.66661,0.6136,0.47446,0.46517,0.69632,0.98282,0.31428,0.44771,0.72677,0.13394,5
0.2555,0.55287,0.38313,0.12786,0.11842,0.63944,0.49502,0.4368,0.11845,0.48452,0.68977,0.22573,0.5486,0.47847,0.88289,27
0.68455,0.37252,0.81385,0.80944,0.23458,0.40868,0.91361,0.15293,0.47668,-0.20185,0.21143,0.50264,0.70886,0.21601,0.59112,24
0.39369,0.44613,0.64063,0.19898,0.92933,0.90427,0.81596,0.7503,0.15905,0.5093,0.50077,0.33555,0.65706,0.73363,0.47338,2
0.26212,0.34787,0.34442,0.71705,0.60293,0.24162,0.18594,0.34274,0.92518,0.32642,0.99394,0.22757,0.59935,0.15293,0.76014,8
0.33076,0.67005,0.21753,0.89651,0.34018,0.34797,0.88555,0.55264,0.87804,0.91939,0.77376,0.32693,0.32959,0.4565,0.64628,31
0.48069,0.97155,-0.40736,-0.014518,0.3287,0.81655,0.25934,0.09458,0.33846,0.77115,0.65773,0.73694,0.37595,-0.20071,0.56717,22
0.88737,0.80643,0.53774,0.48675,0.66143,0.32134,0.47791,0.15553,0.61448,0.40258,0.38219,0.54777,0.21452,0.77622,0.68825,15
0.79069,0.19824,0.89288,0.23047,0.79367,0.11885,0.91941,0.77746,0.66863,0.66406,0.21625,0.22016,0.75888,0.66976,0.57444,25
1.1785,1.0977,0.79682,1.1948,0.22356,0.13487,0.91639,0.57321,0.29656,0.1817,-0.12562,0.77541,0.098121,0.46731,0.76003,24
0.32308,0.54072,0.11628,0.33897,0.44894,0.43447,0.54891,0.12156,0.32564,0.44276,0.66399,0.32852,0.53867,0.54427,0.76303,7
0.22216,0.51539,0.33089,0.12455,0.22067,0.65501,0.50173,0.5492,0.070112,0.42166,0.64885,0.21293,0.52474,0.56649,0.92565,27
0.25601,0.35286,0.33429,0.72968,0.59593,0.25113,0.14405,0.34261,0.96646,0.34244,0.92166,0.23947,0.58926,0.13901,0.76646,8
0.57398,0.2699,0.89929,0.32242,0.25075,0.11488,0.91849,0.18058,0.5674,0.82968,0.91505,0.48183,0.35895,0.18113,0.24099,34
0.78097,0.22725,0.89277,0.22933,0.77947,0.10191,0.95143,0.75441,0.65776,0.67242,0.23193,0.21151,0.75251,0.66993,0.57557,25
0.44162,0.88592,0.12322,0.87995,0.36564,0.53458,0.688,0.71487,0.55525,0.42714,0.82555,0.53315,0.65417,0.53207,0.66311,33
0.094337,0.8412,0.64731,0.93078,0.19457,0.75677,0.58756,0.43895,0.77394,0.73728,0.48076,0.70068,0.021294,0.77132,1.0545,28
0.60186,0.31683,0.93022,0.24808,0.25473,0.13067,0.90587,0.17959,0.56016,0.82846,0.93225,0.52213,0.35142,0.18047,0.26058,34
0.89713,0.77822,0.55947,0.44612,0.67061,0.34214,0.45412,0.11661,0.65945,0.33834,0.34634,0.56736,0.22441,0.78677,0.76834,15
0.89708,0.21545,0.22363,0.1134,0.86971,0.13295,0.8844,0.31304,0.8618,0.11383,0.21141,0.30208,0.44936,0.66308,0.10542,35
0.9625,0.77034,0.53235,0.53774,0.61364,0.30931,0.45706,0.15129,0.58506,0.32113,0.27811,0.49596,0.22182,0.81196,0.73097,15
0.89586,0.78319,0.55838,0.44339,0.65257,0.3353,0.44255,0.1174,0.65904,0.33166,0.33146,0.5466,0.22337,0.78787,0.77738,15
0.5138,0.53779,0.92837,0.18049,0.96048,0.5492,1.0352,0.17211,0.33037,0.2459,0.59371,0.19376,0.36735,0.94796,0.12668,2
0.080202,0.92174,0.67453,0.90242,0.23424,0.86487,0.56887,0.4218,0.87796,0.82908,0.34231,0.6281,0.081575,0.77393,0.89754,28
0.088105,0.89343,0.68554,0.89478,0.22685,0.88656,0.57409,0.43014,0.8488,0.85098,0.32282,0.6219,0.11722,0.81468,0.94306,28
0.1039,0.34315,0.76745,0.11208,0.22713,0.55447,0.64235,0.43285,0.41954,0.13092,0.90045,0.35901,0.12268,0.33367,0.34026,23
0.44058,0.89402,0.11074,0.88419,0.33345,0.55768,0.66969,0.66167,0.56346,0.44354,0.7871,0.55307,0.66362,0.5422,0.66913,33
0.38385,0.92059,0.39606,0.48024,0.76814,0.60954,0.68261,0.47374,0.88209,0.49163,0.27813,0.74296,0.53844,0.81102,0.44954,18
0.56831,0.89965,0.054358,0.85365,0.35215,0.47855,0.7286,0.56563,0.51417,0.38217,0.71189,0.46411,0.77543,0.53453,0.65511,33
0.75844,0.21956,0.13116,0.64216,0.56315,0.45081,0.11653,0.78606,0.33002,0.88488,0.20901,0.34124,0.6842,0.90013,0.11828,37
0.45419,0.53707,0.53823,0.78045,0.7555,0.1189,0.21511,0.23564,0.56787,0.46915,0.21479,0.5547,0.57598,0.34384,0.5431,38
0.78701,0.22779,0.11475,0.65974,0.55775,0.44587,0.093103,0.76393,0.35868,0.89617,0.23905,0.35168,0.676,0.86905,0.11385,37
0.45417,0.50606,0.53212,0.68066,0.73868,0.14329,0.17857,0.15017,0.53005,0.49532,0.21131,0.62734,0.57229,0.30985,0.5991,38
-0.061189,0.89859,0.53167,0.65605,0.58481,0.25488,0.07299,0.44492,0.81675,1.1523,0.6929,1.1046,0.40989,0.23537,0.54373,22
0.31025,0.66495,0.22982,0.8852,0.33576,0.32296,0.88638,0.55011,0.8724,0.89272,0.77426,0.32479,0.33967,0.43036,0.67116,31
0.70898,1.3167,-0.071846,-0.36637,0.62592,0.54953,0.76753,0.29041,1.0377,1.3073,1.102,0.87207,0.75159,0.7688,1.1939,22
0.78043,0.69773,0.91294,0.34629,0.32703,0.78113,0.77482,0.43977,0.22061,0.57783,0.31659,0.5482,0.32,0.08789,0.22041,17
0.45434,0.87981,0.1216,0.84938,0.36197,0.54353,0.68694,0.66693,0.57352,0.4674,0.78547,0.5414,0.66255,0.48793,0.68237,33
0.89445,0.78181,0.56075,0.44543,0.65868,0.33584,0.44549,0.11122,0.65875,0.33411,0.3328,0.54874,0.22215,0.78255,0.77323,15
0.87719,0.42553,0.75862,0.4268,0.0085492,0.78137,0.16911,-0.14537,0.84164,0.73759,0.58428,0.44693,0.51013,0.53442,0.18056,14
0.20705,0.53981,0.3398,0.090111,0.24019,0.66054,0.56807,0.55258,0.10054,0.44572,0.67431,0.23359,0.53511,0.55776,0.88596,27
0.10884,0.11467,0.9026,0.44348,0.21534,0.48001,0.12384,0.11259,0.78055,0.44292,0.76646,0.43852,0.67136,0.11439,0.45709,9
0.54278,0.60929,0.66778,0.674,0.11851,0.72696,0.71951,0.32184,0.39192,0.98855,0.85146,0.51787,0.67714,0.71643,0.56108,10
0.78826,0.2449,0.11859,0.65688,0.59194,0.44195,0.10541,0.77786,0.31306,0.89317,0.21674,0.29783,0.64757,0.89673,0.092009,37
1.013,0.46274,0.68315,0.35187,0.8564,0.16646,0.8137,0.17897,0.40981,0.72317,0.46651,0.95469,0.072951,0.60845,0.21512,11
0.20015,0.11372,0.55322,0.77889,0.85461,0.71293,0.76513,0.54631,0.47106,0.54301,0.85016,0.21981,0.36594,0.70832,0.067109,5
0.56769,0.28771,0.90992,0.27112,0.26987,0.11849,0.92998,0.14949,0.56681,0.78901,0.92955,0.50114,0.3546,0.15612,0.27216,34
0.77793,0.35311,0.81538,0.76921,0.576,0.50585,0.75645,0.13904,0.35842,0.24252,0.81504,0.69809,0.9379,0.60159,0.71442,32
0.15466,0.9776,0.67308,0.80462,0.16005,0.84394,0.68499,0.40474,0.89445,0.76704,0.35477,0.69904,0.0098932,0.87398,0.84217,28
0.83004,0.80691,0.15526,0.66503,0.79783,0.13011,0.70888,0.34454,0.8289,0.71341,0.16345,0.93217,0.59297,0.79729,0.44311,6
0.31636,0.666,0.23331,0.88243,0.33224,0.3296,0.88684,0.53449,0.87831,0.90094,0.78394,0.33268,0.3382,0.45846,0.67365,31
0.78305,0.66784,0.90538,0.32444,0.35619,0.79511,0.77736,0.45424,0.23207,0.54625,0.34258,0.54941,0.31996,0.10798,0.2071,17
0.59311,0.58464,0.55007,0.7417,0.42575,0.49581,0.76239,0.24282,0.20894,0.94372,0.94863,-0.038587,0.44319,0.93421,0.83259,10
0.12409,0.11727,0.47294,0.24015,0.90158,0.76149,0.2188,0.33088,0.69191,0.78075,0.54953,0.65579,0.20133,0.24031,0.11379,3
0.27559,0.35234,0.3475,0.72423,0.58725,0.24146,0.15975,0.35649,0.93543,0.32355,0.92068,0.22833,0.58332,0.15197,0.73773,8
0.61706,0.27394,0.91746,0.28713,0.25409,0.13236,0.94643,0.14902,0.56803,0.82398,0.91543,0.48134,0.34771,0.14916,0.24924,34
0.18497,0.092735,0.5633,0.89083,0.91752,0.63879,0.63694,0.41976,0.43524,0.6415,0.87618,0.241,0.45646,0.77331,0.083391,5
0.10138,0.10101,0.88989,0.43352,0.22532,0.44706,0.11359,0.10244,0.76938,0.45541,0.77139,0.448,0.67057,0.11844,0.45278,9
0.247,0.38099,0.36755,0.70826,0.61009,0.2462,0.13049,0.36438,0.93118,0.33875,0.92086,0.23226,0.57964,0.1374,0.79642,8
0.78603,0.37796,0.44075,0.2255,0.23268,0.33366,0.44539,0.79506,0.12126,0.8937,0.45608,0.7786,0.66827,0.55808,0.92657,21
0.20877,0.13852,0.50919,0.9108,0.94344,0.68087,0.63652,0.49536,0.43271,0.63791,0.96992,0.36378,0.42176,0.84586,0.12494,5
1.0492,0.30959,0.62601,0.96268,0.3891,0.60681,0.8065,0.66034,0.36181,0.45949,0.56349,0.72747,0.12406,0.40429,0.64995,36
0.55409,0.55173,0.22972,0.77457,0.88405,0.78976,0.75904,0.55973,0.3242,0.21912,0.76526,0.3402,0.88076,0.56495,0.65171,29
0.2786,0.34763,0.3496,0.7372,0.60262,0.25074,0.14438,0.38069,0.91865,0.33322,0.91585,0.25351,0.58564,0.1489,0.74132,8
0.33221,0.65401,0.2156,0.8933,0.34003,0.33368,0.89803,0.53733,0.89136,0.90559,0.77651,0.33065,0.33843,0.43398,0.66377,31
0.053464,0.7618,1.0269,0.96997,0.30881,0.72813,0.42176,0.67073,0.97823,0.82822,0.33588,0.82552,-0.029564,0.67395,0.8468,28
0.81903,0.80019,0.15172,0.67467,0.79418,0.16661,0.70124,0.36768,0.83381,0.68035,0.148,0.92941,0.58328,0.83064,0.39379,6
0.81128,0.81477,0.13999,0.66432,0.77366,0.18348,0.70417,0.34386,0.8263,0.7037,0.19308,0.93406,0.5779,0.80992,0.40958,6
0.86268,0.67208,0.68849,0.36385,0.77944,0.22007,0.7795,0.094085,0.32965,0.79229,0.57287,0.86028,0.088179,0.54333,0.099476,11
0.83924,0.80555,0.17582,0.67235,0.81822,0.1929,0.73006,0.3552,0.80772,0.6834,0.14349,0.9261,0.57555,0.79463,0.43611,6
0.09341,0.094729,0.89307,0.43589,0.16067,0.44926,0.13588,0.13435,0.76534,0.43301,0.76837,0.44443,0.63855,0.10363,0.42953,9
0.82017,0.79986,0.17294,0.66797,0.80419,0.14557,0.76024,0.35234,0.81628,0.6824,0.16171,0.95434,0.5852,0.8001,0.37797,6
0.66906,0.23923,0.7994,0.74989,0.7078,0.17698,0.6686,0.94608,0.36489,0.41583,0.99651,0.90131,0.23356,0.33655,-0.0022079,16
0.22225,0.11037,0.55502,0.89351,0.88292,0.65895,0.6704,0.4477,0.45312,0.67991,0.89947,0.22212,0.44417,0.77651,0.11167,5
0.60406,0.28102,0.71079,0.41054,-0.29061,0.51515,0.081118,0.053089,0.71551,0.86404,0.89798,0.5926,0.73757,0.55196,0.19396,14
0.79179,0.22027,0.12929,0.65024,0.57165,0.43614,0.10192,0.78028,0.34754,0.87554,0.23772,0.33303,0.64595,0.89376,0.085869,37
0.25183,0.60173,0.34198,0.096271,0.30082,0.60256,0.5392,0.5731,0.1319,0.49298,0.66048,0.21106,0.535,0.57245,0.90946,27
0.72177,0.68572,0.59147,0.77829,0.20693,0.55705,0.79082,0.018801,-0.14167,0.85845,0.82133,0.12848,0.58196,0.96163,0.85853,10
0.12697,0.1123,0.90382,0.45537,0.22879,0.45661,0.10151,0.095811,0.7937,0.44926,0.77015,0.44429,0.66102,0.10913,0.44509,9
0.047077,1.4884,-0.11753,0.65754,0.72198,1.1124,1.0171,0.43292,-0.0067932,1.367,0.39784,1.0373,0.18562,0.35675,-0.13723,22
0.78714,0.22359,0.098473,0.65167,0.55407,0.41309,0.12857,0.76,0.32483,0.88785,0.20943,0.35007,0.6562,0.91257,0.11428,37
0.33045,0.66691,0.21911,0.87874,0.31914,0.338,0.89128,0.54178,0.88648,0.89807,0.77806,0.34917,0.3395,0.44295,0.65882,31
0.4935,0.87969,0.088593,0.87754,0.30816,0.53743,0.73484,0.6906,0.5652,0.40164,0.78561,0.6401,0.68494,0.55079,0.68735,33
0.11716,0.089278,0.43913,0.18227,0.89796,0.76444,0.21832,0.31547,0.65665,0.78858,0.57343,0.64311,0.22421,0.24709,0.11639,3
0.62005,0.57786,0.78439,0.68749,0.49423,0.42793,0.75185,0.89504,0.48521,0.40215,0.88616,0.47601,0.23992,0.072345,0.10563,16
0.71944,0.52173,0.4358,0.90389,0.17925,0.65985,0.91787,0.26949,0.063693,0.94955,0.94551,0.038809,0.58259,0.96152,0.70326,10
0.79451,0.74313,0.71266,0.40753,0.69321,0.30281,0.35699,0.056882,0.7466,0.2412,0.38011,0.58952,0.24024,0.87017,0.81046,15
0.54577,0.5668,0.24956,0.7829,0.8968,0.80704,0.7728,0.5536,0.31072,0.22079,0.74987,0.31897,0.88972,0.55011,0.66812,29
0.75485,0.66355,0.91721,0.33507,0.33687,0.7935,0.7965,0.48567,0.20635,0.54195,0.35602,0.55789,0.31031,0.10324,0.25147,17
0.56624,0.56536,0.19257,0.75649,0.88697,0.79198,0.75724,0.55531,0.34704,0.21884,0.793,0.31698,0.87668,0.55689,0.6707,29
0.99256,0.85661,0.75433,0.64961,0.54067,0.56033,0.46899,0.2161,0.42188,0.54005,0.7382,0.64894,0.44203,0.75518,0.65238,26
0.092895,0.9402,0.67999,0.83894,0.21514,0.8335,0.59236,0.39941,0.89126,0.80617,0.3009,0.60053,0.072134,0.7903,0.83939,28
0.21019,0.76904,0.49733,0.4992,-0.11859,0.29436,0.78885,0.4274,1.0731,0.91949,0.57833,0.20958,0.74715,0.76604,0.055654,14
0.79013,0.23534,0.091191,0.6483,0.54791,0.46083,0.090605,0.79375,0.34685,0.8925,0.22597,0.34442,0.63937,0.88394,0.10683,37
0.88238,0.78079,0.55399,0.4429,0.65908,0.31781,0.45054,0.10072,0.65514,0.34037,0.33695,0.56031,0.22625,0.77673,0.77764,15
0.22556,0.5371,0.37979,0.12937,0.23416,0.6804,0.54427,0.52269,0.081927,0.43929,0.65659,0.20639,0.54912,0.53093,0.86523,27
0.27156,0.37958,0.37718,0.75068,0.59286,0.24791,0.19547,0.35979,0.9572,0.33439,0.94319,0.2319,0.56924,0.16972,0.76337,8
-0.033344,1.082,0.64203,0.11868,0.62995,0.70448,0.24714,-0.054851,0.76123,1.0589,0.70874,0.54954,-0.16236,-0.23473,0.7116,22
0.35144,0.12946,0.1108,0.96179,0.63652,0.7089,0.67034,0.88181,0.32388,0.39644,0.85237,0.22107,0.59557,0.36152,0.34324,0
0.38681,0.74766,0.46961,0.78101,0.6003,0.053902,0.27868,0.20328,0.58049,0.47524,0.19135,0.5548,0.76814,0.39115,0.45734,38
0.85551,0.6611,0.66009,0.32514,0.75753,0.24872,0.82102,0.10282,0.32844,0.78769,0.54818,0.83466,0.03988,0.56165,0.10205,11
