@relation close_data_20-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27}

@data
0.90199,0.1227,0.79749,0.87721,0.34134,0.8063,0.8308,0.84162,0.14829,0.10078,0.66552,0.80033,0.92926,0.37508,0.85687,0.34924,0.12373,0.12445,0.086491,0.63155,0.80288,0.594,0.99229,0.66207,0.1796,0.1933,0.10561,0.081173,0.8249,27
0.97969,0.75263,0.85543,0.37739,-0.28803,0.14728,0.53454,0.91722,0.25441,-0.03135,0.79996,0.65714,0.96611,0.94629,0.60829,1.0102,0.21794,0.56882,0.83973,0.68731,0.5889,-0.27198,1.0412,0.26143,0.12436,1.0778,1.1585,0.72036,0.67557,2
0.60258,0.36475,0.29107,0.83745,0.55559,0.43671,0.60379,0.82436,0.66128,0.090418,0.70054,0.2023,0.042842,0.20189,0.49565,0.097897,0.52778,0.10842,0.7211,0.38177,0.53875,0.36354,0.17588,0.77853,0.90724,0.43328,0.58191,0.89005,0.81941,26
0.4647,0.57017,0.90407,0.90332,0.87855,0.55684,0.66139,0.1185,0.56901,0.22755,0.091549,0.098354,0.45857,0.10083,0.32022,0.18868,0.87554,0.59144,0.66228,0.33648,0.45503,0.46541,0.20553,0.79687,0.764,0.90348,0.12322,0.65852,0.88166,9
0.88678,0.3151,0.2842,0.52087,0.69221,0.86109,0.64732,0.89148,0.42672,0.091893,0.34038,0.12986,0.36254,0.67565,0.15157,0.42105,0.21998,0.25539,0.21322,0.1667,0.67285,0.57389,0.83456,0.35606,0.64026,0.57865,0.53247,0.23938,0.7778,24
0.28686,0.16212,0.47039,0.3431,0.32571,0.34127,0.48682,0.42477,0.40321,0.76119,0.30814,0.77899,0.78182,0.18809,0.77193,0.88187,0.77123,0.20475,0.86079,0.33808,0.53304,0.87543,0.64609,0.31791,0.39381,0.43543,0.2685,0.52513,0.027312,16
0.31252,0.90808,0.8851,0.68677,0.78758,0.76113,0.91806,0.10048,0.24237,0.21175,0.78175,0.30275,0.24064,0.34557,0.34457,0.21406,0.88096,0.86942,0.10227,0.22965,0.56599,0.24353,0.43168,0.78242,0.66543,0.34403,0.33815,0.78352,0.54713,5
0.75689,0.57684,0.233,0.1231,0.8466,0.35049,0.65481,0.75935,0.69809,0.68161,0.21307,0.7868,0.90281,0.10143,0.10152,0.53569,0.21228,0.31369,0.64725,0.5405,0.099263,0.12381,0.23686,0.90497,0.09026,0.25085,0.51817,0.75979,0.54182,25
0.69242,0.070448,0.47673,0.65174,0.14047,0.050262,0.90762,0.47525,0.80575,0.42547,0.49682,0.78645,0.61946,0.82851,0.1424,0.41744,0.6163,0.38349,0.44438,0.75714,0.87169,0.94453,0.13413,0.090387,0.91378,0.41212,0.84129,0.12168,0.88182,4
0.83228,0.62123,0.4207,0.58139,-0.0066086,0.31225,0.9396,0.10846,0.5839,0.071275,0.31941,0.48515,0.70803,0.77029,0.94173,0.7957,0.41902,0.72795,0.72882,0.66015,0.62677,0.70998,0.84585,0.19005,0.37824,0.68876,0.73402,0.86298,0.83745,2
0.45404,0.55989,0.88696,0.89377,0.89908,0.56023,0.6798,0.12188,0.55139,0.20028,0.1204,0.12346,0.45309,0.10049,0.34491,0.2099,0.88093,0.57281,0.66608,0.31987,0.43654,0.42959,0.21668,0.77738,0.78082,0.88149,0.12013,0.66665,0.87386,9
0.11459,0.41206,0.633,0.54046,0.23156,0.36318,0.72195,0.57243,0.51467,0.75223,0.45522,0.81886,0.59406,0.87341,0.15634,0.38511,0.92796,0.71248,0.70813,0.34927,0.57409,0.8014,0.024859,0.35747,0.10115,1.0012,0.20629,0.43131,0.2577,3
0.40522,0.15775,0.49506,0.70881,0.094295,0.74342,0.75664,0.15644,0.10129,0.75073,0.88546,0.27118,0.66903,0.25267,0.65217,0.76998,0.89946,0.64792,0.34488,0.59494,0.34903,0.65919,0.48007,0.23053,0.35758,0.94824,0.34676,0.54467,0.94677,20
0.62524,0.75372,0.24281,0.40308,0.19088,0.85335,0.3141,0.57735,0.042395,0.60139,0.69796,0.86256,0.048412,0.96728,0.37029,0.66402,0.70115,0.87244,0.85281,0.86847,0.71749,0.9438,0.76408,0.4557,0.071949,0.3277,0.097162,0.25273,0.32409,12
0.63361,0.64416,0.45982,0.84338,0.7743,0.65983,0.85551,0.61656,0.068878,0.49192,0.66114,0.25941,0.33618,0.37468,0.18217,0.68294,0.40522,0.93309,0.3565,0.17726,0.66391,0.2361,0.26293,0.12554,0.9908,0.78315,0.93867,0.2217,0.42256,19
-0.21986,0.64082,0.31358,0.64419,0.34561,0.99119,0.56485,0.55177,0.41507,0.91817,0.12731,0.31525,0.72721,0.9149,1.0357,0.49385,0.20826,0.20305,0.71376,0.18623,0.73033,0.72517,0.6095,0.49237,0.25252,1.1173,1.049,0.95308,0.51813,14
-0.1167,1.26,0.38558,0.033491,0.97881,1.1214,1.0357,-0.359,0.21825,0.19982,0.42874,0.21877,0.30035,0.47631,0.40144,-0.0086431,-0.2325,-0.07541,-0.24216,-0.64489,0.77139,1.3284,0.31809,0.84339,0.34001,0.8109,1.2922,0.5705,1.049,14
0.70959,0.12303,0.45874,0.45216,0.21143,0.13492,0.7913,0.44773,0.85102,0.46246,0.44937,0.84356,0.52154,0.85872,0.089922,0.5389,0.60035,0.3759,0.35693,0.68251,0.97649,0.7801,0.13849,0.15072,0.81606,0.36007,0.8827,0.27195,0.98083,4
0.88635,0.6597,-0.11331,0.80068,0.033011,0.31368,0.5109,0.45272,0.16299,0.28751,0.37887,0.80566,0.59423,0.63414,0.018369,0.34271,0.61376,0.91712,0.27204,0.059664,0.56792,0.40772,0.80677,-0.024489,0.61602,0.36319,0.69696,0.043093,0.32081,23
0.90244,0.25146,0.21323,0.83508,0.11014,0.96981,0.40914,0.36943,0.50246,0.22827,0.1113,0.53278,0.89443,0.46809,0.6186,0.8738,0.3895,0.6454,0.84074,0.35001,0.59628,0.79116,0.1884,0.10291,0.26922,0.43915,0.51612,0.23926,0.45981,0
0.34212,0.41842,0.10465,0.44315,0.22859,0.94742,0.22327,0.61844,0.57054,0.36502,0.11553,0.32546,0.78732,0.61289,0.3123,1.0212,0.43688,0.97674,0.81847,0.60068,0.23156,0.86814,0.10811,0.32036,0.88368,0.85442,0.631,0.26505,0.64819,0
0.44703,0.31549,0.80078,0.43795,0.34518,0.88781,0.21086,0.89258,0.20151,0.90318,0.54608,0.31975,0.45811,0.68704,0.10231,0.90955,0.11911,0.68912,0.55171,0.23175,0.76733,0.12906,0.34142,0.46271,0.32871,0.88566,0.43566,0.43173,0.54365,21
0.35436,0.88416,0.88484,0.68841,0.78555,0.76931,0.85976,0.096972,0.23331,0.23581,0.78004,0.33848,0.23362,0.34823,0.32327,0.23841,0.89821,0.8785,0.12287,0.2336,0.54566,0.21523,0.44921,0.78052,0.68446,0.34212,0.32098,0.80404,0.53674,5
0.73772,0.19664,0.42149,0.5281,0.17863,0.12944,0.95514,0.54504,0.77349,0.44348,0.39398,0.71392,0.48251,0.93593,0.15725,0.49296,0.65007,0.47587,0.44676,0.77378,0.90975,0.9622,0.039537,0.12833,0.88167,0.26044,0.8289,0.18872,0.8612,4
0.92479,0.32149,0.27289,0.5798,0.81976,0.83884,0.7245,0.91683,0.45909,0.19131,0.31772,0.11517,0.2723,0.65012,0.093641,0.40737,0.24433,0.19508,0.21028,0.20984,0.67706,0.52726,0.78082,0.31639,0.67003,0.54571,0.50426,0.22595,0.79217,24
0.63676,0.27778,0.27019,0.90026,0.59508,0.40714,0.58484,0.89542,0.75466,0.14514,0.787,0.22402,0.10905,0.25849,0.6334,0.18745,0.6188,0.090429,0.62767,0.44085,0.53609,0.50778,0.1234,0.83786,0.92998,0.45101,0.60756,0.80427,0.81175,26
0.79825,0.54638,0.24738,0.1184,0.83639,0.30729,0.68912,0.79527,0.69423,0.68592,0.23703,0.75485,0.87078,0.13576,0.12015,0.57504,0.24062,0.30971,0.64322,0.53937,0.12505,0.094833,0.23807,0.88302,0.10227,0.2318,0.56994,0.78603,0.5273,25
0.85249,0.070345,0.49341,0.5819,0.2913,0.045814,0.80854,0.4166,0.71239,0.38575,0.44089,0.81082,0.46403,0.80255,0.10058,0.37957,0.72322,0.50376,0.37413,0.75461,0.96256,0.92344,0.077056,0.1533,0.96827,0.37509,0.89451,0.22143,0.97669,4
0.88606,0.1932,0.81714,0.80106,0.47272,0.85946,0.90277,0.98708,0.38839,0.26364,0.59814,0.85895,1.0519,0.31398,0.83585,0.28689,0.45238,0.067728,0.22014,0.65548,0.65222,0.57654,1.0087,0.70595,0.35575,0.13371,0.11318,-0.071246,1.002,27
0.22724,0.094653,0.45529,0.34,0.37996,0.35041,0.54315,0.42353,0.34197,0.75925,0.31891,0.74958,0.80843,0.24285,0.77635,0.84936,0.77197,0.24949,0.88962,0.29877,0.51202,0.91047,0.71143,0.33994,0.46917,0.47194,0.31941,0.52853,0.16478,16
0.23535,1.0849,1.0307,0.44757,0.7533,0.63384,0.5447,0.24275,0.57798,0.66552,0.71546,0.44574,0.49747,0.80641,0.59636,0.23477,0.57068,0.019978,0.5725,0.1368,0.36902,0.24311,-0.074028,0.94867,0.44599,0.68487,0.45551,0.15728,1.5223,10
0.33938,1.0238,0.46079,0.41434,0.025152,0.52551,0.28493,0.58484,0.17182,0.94082,0.8289,0.43391,0.19585,0.6104,-0.06724,0.56627,0.74075,0.8461,0.58636,0.96692,0.77417,0.8641,0.72068,0.59208,0.21764,0.65675,-0.19305,0.65492,0.37862,12
0.87373,0.30213,0.23236,0.49841,0.82083,0.81257,0.64613,0.9242,0.43978,0.17064,0.33112,0.11492,0.36646,0.70675,0.099073,0.42101,0.21941,0.24861,0.25741,0.21041,0.68996,0.49884,0.80268,0.37874,0.70714,0.57027,0.57937,0.2386,0.82022,24
0.074886,1.0104,0.30059,0.78279,0.69089,0.91139,0.70432,0.63054,0.56913,0.93546,0.29506,0.24571,0.83783,0.815,0.62276,0.50457,0.43416,0.18631,0.32512,0.27277,0.72382,0.71486,0.55469,0.5247,0.33448,0.93643,0.91791,0.72372,0.78857,14
0.71134,0.44945,0.57987,0.11123,0.80892,0.23807,0.36604,0.32076,0.28774,0.64858,0.43745,0.21621,0.59766,0.21388,0.71465,0.15637,0.71395,0.86677,0.88504,0.39969,0.43328,0.4432,0.80084,0.45583,0.64225,0.14146,0.56261,0.43105,0.23674,6
0.77798,0.45562,0.67113,0.24738,0.12125,0.8394,0.65903,0.51123,0.31983,0.67073,0.52515,0.34567,0.75962,0.10103,0.16927,0.1195,0.44303,0.30365,0.16837,0.79124,0.12313,0.68237,0.24341,0.86749,0.90101,0.62039,0.54474,0.39201,0.070845,8
1.2999,0.26814,0.51955,0.20341,-0.27966,0.44264,0.35752,-0.12931,0.6835,0.11018,0.23727,0.096133,0.49362,0.90559,1.7614,1.2655,-0.024684,1.2175,0.66504,0.34255,0.72836,0.45665,0.6774,-0.66989,0.15711,0.97249,0.6851,0.98734,1.3811,2
0.80292,0.49686,0.67634,0.19782,0.10918,0.72307,0.66917,0.49519,0.28697,0.698,0.53187,0.34841,0.8107,0.13298,0.12923,0.037823,0.46969,0.3393,0.24061,0.86639,0.13372,0.71295,0.21815,0.87977,0.91316,0.64435,0.56202,0.42143,0.13431,8
1.0318,0.81336,0.041337,0.75218,0.10948,0.38217,0.49592,0.51757,0.31632,0.51341,0.32622,0.93246,0.72125,0.51499,0.19673,0.20737,0.68658,0.82086,0.18985,0.26515,0.58269,0.55522,0.71059,0.17211,0.64098,0.49346,0.83591,0.062843,0.28747,23
0.89403,0.76431,0.13941,0.80218,0.20363,0.47045,0.65774,0.62894,0.29185,0.55486,0.47867,0.94612,0.71748,0.6189,0.22251,0.28581,0.84895,0.86481,0.29616,0.20176,0.70975,0.5262,0.6728,0.099754,0.70133,0.42407,0.83694,0.12781,0.19786,23
1.122,0.9121,0.093086,0.83601,0.11158,0.3702,0.63264,0.53668,0.3059,0.43111,0.73211,1.0592,0.61982,0.52221,0.25342,0.37757,0.84304,0.98907,0.38226,0.028708,0.68167,0.58808,0.88822,0.13081,0.78852,0.43386,0.64776,0.14671,0.29183,23
0.4808,0.56609,0.34487,0.86281,0.62121,0.65183,0.77479,0.64028,0.042906,0.52064,0.74813,0.2973,0.26903,0.33409,-0.036037,0.59938,0.32659,0.95854,0.24468,0.065372,0.5707,0.18341,0.29309,0.0983,0.83446,0.78738,0.80513,0.163,0.37344,19
0.46193,0.098807,0.67622,0.099243,0.88839,0.5448,0.47639,0.46067,0.3258,0.12204,0.88517,0.46612,0.56793,0.13329,0.45497,0.43623,0.21043,0.88217,0.8756,0.87716,0.32587,0.11867,0.43175,0.20818,0.46093,0.34039,0.45998,0.64675,0.56366,17
0.5583,0.53002,0.40962,0.90425,0.62867,0.62418,0.7416,0.72116,0.042136,0.5271,0.63775,0.36222,0.32147,0.28832,0.085687,0.64155,0.38337,0.8534,0.37023,0.062925,0.53619,0.17709,0.27273,0.14645,0.92898,0.7887,0.70488,0.13111,0.46357,19
0.78239,0.088661,0.54095,0.57498,0.23987,0.082119,0.91075,0.51513,0.76395,0.42587,0.4104,0.74316,0.56668,0.85813,0.070858,0.44227,0.64192,0.47157,0.38302,0.67338,0.88107,0.87542,0.097387,0.15182,0.86108,0.41748,0.86651,0.19112,0.98436,4
0.42872,0.3188,0.79581,0.43857,0.34388,0.87657,0.23765,0.8711,0.23286,0.87831,0.57132,0.30629,0.42798,0.67498,0.12319,0.88286,0.098116,0.66891,0.52787,0.23852,0.78157,0.12385,0.31584,0.45561,0.31956,0.90716,0.4371,0.46408,0.54067,21
0.33654,0.48744,0.55435,0.63753,0.45973,0.41901,0.65368,0.31435,0.86123,0.42704,0.087153,0.60057,0.13255,0.68863,0.76439,0.84126,0.49167,0.17213,0.49674,0.44596,0.12914,0.28566,0.81041,0.11209,0.15303,0.31458,0.92472,0.44423,0.31194,7
0.45987,0.11863,0.67583,0.10237,0.88021,0.56843,0.43965,0.44063,0.3443,0.10172,0.88063,0.43332,0.54851,0.09472,0.4629,0.43142,0.20953,0.9145,0.87912,0.90603,0.35106,0.094369,0.4457,0.23873,0.46774,0.32319,0.46811,0.6702,0.53399,17
0.12916,0.75846,0.57708,0.65053,0.11836,0.092061,0.6734,0.093333,0.23478,0.58097,0.43425,0.89111,0.52578,0.43308,0.12486,0.23144,0.7881,0.2025,0.21046,0.86886,0.54203,0.57204,0.6327,0.77556,0.32015,0.55529,0.32515,0.12297,0.12247,13
0.52825,0.33516,0.17748,0.84803,0.49152,0.4683,0.66306,0.85577,0.70294,0.1558,0.72839,0.18947,0.14848,0.28635,0.63127,0.029569,0.52784,0.039017,0.64834,0.3804,0.54708,0.45857,0.12282,0.79654,0.94063,0.36072,0.53607,0.72902,0.84459,26
0.36732,0.45397,0.47606,0.69964,0.55009,0.2419,0.75028,0.37542,0.83341,0.32455,0.23535,0.85817,0.044319,0.55242,0.86062,0.76823,0.54315,0.18672,0.25921,0.47589,0.25593,0.51455,0.65986,0.16023,0.16544,0.41479,0.93935,0.57308,0.37028,7
0.57318,0.59997,0.34921,0.80418,0.58755,0.66121,0.7347,0.71405,0.0093125,0.5605,0.66563,0.28634,0.32413,0.31744,-0.00033934,0.60042,0.37156,0.93467,0.38619,0.064097,0.42689,0.22232,0.30793,0.017161,0.8688,0.7288,0.65054,0.08424,0.44879,19
0.11859,0.769,0.54593,0.68755,0.12449,0.10296,0.65257,0.12639,0.20879,0.5703,0.43179,0.86641,0.5549,0.46149,0.12215,0.23314,0.77103,0.20356,0.21488,0.89701,0.53846,0.54912,0.65325,0.78464,0.32308,0.56755,0.34893,0.10437,0.098938,13
0.85123,0.095734,0.42173,0.46511,0.18638,0.12055,0.91141,0.41908,0.84913,0.42756,0.4877,0.78165,0.50131,0.91812,0.11648,0.45652,0.69492,0.40198,0.48614,0.71542,0.94536,0.86657,0.10936,0.030135,0.89235,0.24976,0.93669,0.15151,0.86999,4
0.63567,0.42986,0.66104,0.11696,0.89776,0.22875,0.31852,0.3098,0.18675,0.71138,0.43736,0.22244,0.6069,0.21393,0.70818,0.11189,0.62796,0.86943,0.92688,0.47478,0.4652,0.49022,0.76418,0.45523,0.6121,0.15888,0.60527,0.42562,0.22843,6
0.52635,0.49411,0.40334,0.97608,0.8491,0.73974,0.76426,0.70218,0.10196,0.61416,0.75538,0.34686,0.31893,0.24437,0.0034191,0.77364,0.49467,0.87831,0.31565,0.12643,0.65069,0.2853,0.31081,0.11111,0.82186,0.88636,0.82984,0.19808,0.39304,19
0.21548,0.25297,0.45982,0.077337,0.29435,0.20504,0.88314,0.031667,0.19117,1.1823,0.56695,0.71335,-0.52579,0.01236,0.86122,0.79076,0.99235,-0.070915,1.2433,-0.3315,0.29796,0.68817,1.317,-0.31829,0.77098,-0.045513,0.75924,-0.0075705,0.86815,22
0.45098,0.3179,0.7633,0.43423,0.34531,0.90273,0.23248,0.89167,0.23208,0.9021,0.56407,0.31612,0.43144,0.6768,0.12325,0.90584,0.12322,0.66774,0.56839,0.20915,0.79447,0.10162,0.3534,0.45848,0.34611,0.91743,0.45309,0.43324,0.54082,21
0.54707,0.87883,0.099198,0.65188,0.89401,0.78614,0.89981,0.32727,0.12709,0.42026,0.20561,0.22843,0.54096,0.76877,0.8755,0.8762,0.55438,0.88889,0.56236,0.69252,0.56708,0.86368,0.12866,0.86901,0.2041,0.43059,0.8952,0.45292,0.23509,15
0.0019927,0.89926,0.87603,0.026666,0.78901,0.18985,0.58688,0.75133,0.76378,0.86308,0.39357,0.50749,0.43334,0.50863,0.8797,0.45779,0.73804,0.62329,0.78864,0.19728,0.10699,0.80606,0.81958,0.28907,0.37787,0.46132,0.83749,0.44447,0.41252,22
0.45787,0.33877,0.77465,0.45438,0.32367,0.90365,0.21212,0.86683,0.21346,0.86973,0.54303,0.33732,0.43585,0.67626,0.12109,0.91476,0.088858,0.68355,0.5407,0.20726,0.80133,0.12069,0.32371,0.45749,0.35393,0.86363,0.45458,0.45293,0.56518,21
0.87861,0.26838,0.26487,0.56035,0.77016,0.85617,0.66146,0.87462,0.44932,0.11722,0.3882,0.050729,0.27654,0.63231,0.14577,0.45475,0.27446,0.28684,0.18876,0.23889,0.64022,0.53382,0.84506,0.33236,0.67239,0.54703,0.492,0.25065,0.75678,24
0.81444,0.58338,0.72979,0.59938,0.28856,0.26348,0.74457,0.12341,0.48808,0.39946,0.73517,0.60844,0.17529,0.9346,0.72339,0.82037,0.0048258,0.64611,0.3275,0.6248,0.44221,0.20411,1.0705,0.24445,0.12819,0.89469,0.94632,0.77391,0.96785,2
0.44995,0.33939,0.79651,0.43034,0.32986,0.88665,0.21854,0.875,0.2082,0.88722,0.54636,0.31207,0.45118,0.6606,0.13754,0.90314,0.11943,0.68333,0.57266,0.23713,0.77546,0.11816,0.34437,0.4333,0.34749,0.89956,0.43737,0.45229,0.53929,21
0.84935,0.29137,0.74406,0.92335,0.34585,0.64162,0.90403,0.8146,0.21503,0.11591,0.68428,0.70498,0.89617,0.47593,0.97356,0.30123,0.2088,0.19389,0.13296,0.5971,0.77398,0.52896,0.83492,0.63555,0.18734,0.19355,0.077704,0.12415,0.73706,27
0.98799,0.80062,0.15669,0.74842,0.077082,0.41382,0.59629,0.74274,0.22299,0.4584,0.59219,0.90537,0.68556,0.5454,0.30335,0.36531,0.81375,0.93175,0.34278,0.11372,0.5765,0.4726,0.85578,0.16458,0.67078,0.46493,0.74956,0.17644,0.28065,23
0.32159,0.88524,0.90695,0.68479,0.76938,0.76545,0.8825,0.12423,0.20069,0.20733,0.78296,0.30828,0.23234,0.35051,0.32194,0.20124,0.89711,0.89673,0.11967,0.23239,0.56872,0.21015,0.43086,0.76301,0.6938,0.32511,0.34138,0.76098,0.54637,5
0.46377,0.10354,0.66577,0.1,0.88177,0.54337,0.46066,0.45708,0.32532,0.12043,0.88779,0.45785,0.56889,0.10082,0.43724,0.43808,0.23209,0.89276,0.87721,0.88535,0.32231,0.12352,0.44597,0.21197,0.43971,0.34848,0.4399,0.65412,0.5716,17
0.12534,0.7516,0.58264,0.63538,0.12662,0.10381,0.65483,0.10112,0.24128,0.56236,0.45814,0.87005,0.53376,0.45576,0.12449,0.23693,0.79378,0.23046,0.20024,0.89282,0.58766,0.53724,0.68305,0.77438,0.32157,0.56126,0.3632,0.13271,0.096802,13
0.94264,0.30908,0.14592,0.56427,0.83589,0.89502,0.61788,0.92392,0.38224,0.15287,0.41698,0.088351,0.32553,0.64671,0.06039,0.44779,0.20901,0.22405,0.20072,0.25081,0.59788,0.51841,0.83026,0.38281,0.60283,0.5415,0.55113,0.21956,0.79279,24
0.81119,0.53956,0.2108,0.087268,0.83793,0.34863,0.65519,0.76314,0.65275,0.65418,0.20321,0.78672,0.90262,0.13398,0.099322,0.5701,0.21312,0.32079,0.65241,0.52691,0.09916,0.098991,0.20641,0.8732,0.095234,0.21072,0.56661,0.75342,0.53365,25
0.34431,0.31789,0.41752,0.63894,0.52946,0.61728,0.68146,0.3399,0.72637,0.42589,-0.013037,0.52938,0.18554,0.80471,0.85141,0.87396,0.49702,0.17797,0.54626,0.64527,0.078407,0.10101,0.72805,0.12209,0.15279,0.46183,0.88329,0.49635,0.33102,7
0.1777,0.7449,0.82656,0.3679,0.85105,0.24113,0.42151,0.69552,0.69289,0.53531,0.38111,0.27049,0.38002,0.37761,0.67725,0.13322,0.89944,0.49681,0.97653,0.28801,0.076809,0.6677,0.91861,0.13517,0.31,0.28396,0.78768,0.19785,0.46617,22
0.07397,0.67684,0.79847,0.29722,0.82418,0.71468,0.77681,0.65244,0.53526,0.30633,0.70026,0.65546,0.60912,0.76567,0.94084,0.33683,0.69435,0.44227,0.49504,0.19619,0.11378,0.27754,0.18322,0.90943,0.15347,0.75277,0.34592,0.1432,0.95478,10
0.80315,0.099268,0.46516,0.48942,0.14049,0.14211,0.79783,0.50214,0.74499,0.3926,0.44268,0.77557,0.44299,0.92654,0.15277,0.35425,0.69347,0.38705,0.38807,0.71044,0.99673,0.89194,0.10384,0.15411,0.92418,0.32896,0.87487,0.27286,0.93826,4
0.085104,1.0574,0.80177,0.78454,0.89165,1.1074,0.4227,0.97629,0.6493,0.51332,0.44875,0.2647,0.58584,0.60738,0.64215,0.74612,-0.17069,0.27572,0.39234,-0.042589,0.71097,1.0189,0.41453,0.56113,-0.070017,0.38396,0.80102,0.95278,0.77646,14
0.44326,0.091347,0.66865,0.10012,0.90416,0.54601,0.47011,0.42934,0.34952,0.10335,0.90546,0.43209,0.54972,0.13667,0.4525,0.45463,0.20767,0.91376,0.86863,0.87755,0.34835,0.1267,0.45745,0.21243,0.43556,0.34046,0.45848,0.65137,0.56796,17
0.022911,0.73231,0.4769,0.27512,0.6154,0.44831,0.76587,0.80168,0.805,0.48813,0.13702,0.11012,0.73494,1.085,0.64633,0.46677,0.49358,0.18089,0.19346,-0.016533,0.83961,0.81453,0.48069,0.99286,0.11417,0.75584,1.0235,0.84804,0.6984,14
0.31752,0.53678,0.74621,0.87873,0.52601,0.66095,0.12445,0.105,0.75726,0.099829,0.74435,0.20366,0.5377,0.35977,0.39038,0.24166,0.46326,0.95424,0.69408,0.6807,0.60126,0.67571,0.35558,0.10249,0.49322,0.25506,0.23884,0.42342,0.29448,0
-0.057304,0.60698,1.1753,-0.39437,1.3472,0.14659,0.4903,1.037,0.99841,-0.090209,0.10899,0.6097,-0.18426,0.35518,0.84179,0.47332,0.31111,0.32225,0.75298,1.1023,0.12824,1.1286,0.32328,0.3803,0.40114,0.09033,0.62548,-0.036278,0.85673,22
0.69829,0.39125,0.65537,0.14505,0.93534,0.22121,0.29068,0.30434,0.15398,0.66894,0.40342,0.20206,0.52363,0.21563,0.64668,0.083506,0.64128,0.90817,0.88589,0.48986,0.48164,0.47591,0.72388,0.44046,0.68628,0.11345,0.59177,0.44226,0.29264,6
0.62403,0.099962,0.11321,0.72129,0.5344,0.57448,0.70493,0.69178,0.63515,0.22222,0.64516,0.99441,0.44182,0.35419,0.92088,0.77437,0.3759,0.64622,0.23831,0.74302,0.49771,0.6965,0.11714,0.34813,0.94663,0.52002,0.087986,0.31638,0.41791,0
0.42949,0.31976,0.81134,0.45438,0.35084,0.90198,0.20177,0.87664,0.21209,0.91217,0.56561,0.35008,0.42568,0.67772,0.099605,0.90572,0.10261,0.68757,0.54194,0.23132,0.7949,0.12118,0.35165,0.43818,0.34781,0.90165,0.45301,0.41912,0.56098,21
0.90313,0.4471,0.44163,0.57046,0.11506,0.34033,0.78074,0.10412,0.45483,0.2185,0.4413,0.3381,0.7922,0.67006,0.91429,0.7807,0.44018,0.78346,0.6524,0.57224,0.66943,0.55228,0.92237,0.22279,0.33086,0.66857,0.77765,0.77904,0.78661,2
0.32241,0.88862,0.9006,0.65659,0.78887,0.79316,0.90644,0.099397,0.21756,0.23114,0.78103,0.30891,0.25402,0.34494,0.34596,0.2071,0.90163,0.89822,0.12996,0.24216,0.56445,0.24155,0.42254,0.79173,0.66485,0.34907,0.32253,0.76851,0.56625,5
0.41787,0.33656,0.77609,0.43233,0.3544,0.91551,0.23527,0.87283,0.24567,0.88621,0.56735,0.31984,0.46552,0.68697,0.12484,0.90896,0.12728,0.66681,0.571,0.21348,0.78063,0.1321,0.34159,0.44082,0.31773,0.88177,0.45283,0.43,0.53662,21
0.69405,0.44291,0.69411,0.080907,0.81173,0.24315,0.35903,0.25567,0.2207,0.6732,0.49813,0.1503,0.56519,0.25095,0.64854,0.1408,0.69168,0.90057,0.92068,0.43868,0.49478,0.39502,0.77323,0.44826,0.69556,0.14166,0.52986,0.51184,0.20288,6
-0.29585,0.55185,1.2172,-0.05966,0.62108,0.2353,0.93277,0.62328,0.65556,0.13563,0.17992,0.55402,0.76577,0.71999,1.629,0.26104,1.466,-0.48189,0.70628,0.15796,0.50166,-0.088363,0.43968,1.3955,0.35242,0.44573,0.76732,0.45279,1.2905,10
0.79057,0.76826,0.079057,0.81704,0.1334,0.46894,0.53843,0.57263,0.2001,0.41807,0.57217,0.89254,0.65529,0.48985,0.22112,0.36361,0.76326,0.84298,0.29712,0.076148,0.70932,0.46446,0.74798,0.0056037,0.67561,0.45172,0.80606,0.1012,0.19948,23
0.17376,0.4211,0.81095,0.61341,0.27688,0.32757,0.58133,0.55348,0.35233,0.77501,0.35515,0.75582,0.83049,0.9053,0.40953,0.65368,0.87455,0.59506,0.72992,0.30197,0.62264,0.76882,0.21528,0.31292,0.2405,0.98131,0.11021,0.59531,0.1209,3
0.23105,0.76589,0.28604,0.2548,0.45203,0.4195,0.10282,0.79369,0.73015,0.49317,0.75499,0.54426,0.68113,0.15007,0.51118,0.61537,0.39003,0.71505,0.63075,0.22928,0.60371,0.82342,0.86265,0.84871,0.9635,0.15392,0.73917,0.64304,0.35146,1
0.45095,0.33348,0.77626,0.43397,0.34881,0.90486,0.21009,0.896,0.21253,0.91553,0.54755,0.31416,0.4358,0.6947,0.11916,0.90941,0.1189,0.68525,0.56837,0.21342,0.79588,0.10055,0.32197,0.4346,0.32519,0.90524,0.43838,0.41871,0.56652,21
