@relation h-out_data_4-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}

@data
0.28171,0.75598,0.84486,0.71838,0.89626,0.14795,0.34781,0.21456,0.37036,0.99267,0.34862,0.74125,0.17017,0.34098,3
0.17638,0.10191,0.03052,0.46172,0.53571,0.60751,0.40143,0.94066,0.25172,0.82371,0.828,0.83333,0.17453,0.51348,0
0.28157,0.75581,0.84511,0.71833,0.89602,0.14855,0.34781,0.21505,0.37005,0.99285,0.34825,0.74118,0.17042,0.34048,3
0.78403,0.095008,0.79306,0.84581,0.35528,0.67321,0.4377,0.718,0.30312,0.5344,0.18552,0.36255,0.31095,0.38633,7
0.78512,0.096153,0.79278,0.84431,0.3556,0.67389,0.43704,0.71822,0.30353,0.53361,0.18513,0.36284,0.31117,0.38529,7
0.78513,0.096299,0.7926,0.84422,0.35623,0.67411,0.43709,0.71813,0.30371,0.53369,0.18511,0.36303,0.31061,0.38521,7
0.78485,0.096955,0.792,0.84352,0.35593,0.67317,0.43726,0.71717,0.30423,0.53428,0.18603,0.36179,0.30921,0.38463,7
0.79952,0.0087192,0.54842,0.39201,0.74066,0.43034,0.77093,0.55576,0.77172,0.95537,0.31201,0.051777,0.59855,0.1124,5
0.57009,0.3319,0.80469,0.46585,0.7605,0.94896,0.9693,0.080789,0.99349,0.44944,0.40116,0.041207,0.21155,0.96785,2
0.78432,0.096737,0.79364,0.844,0.35586,0.67413,0.43689,0.71926,0.3027,0.53355,0.18569,0.3637,0.31148,0.38458,7
0.60872,0.40673,0.87447,0.54884,0.34801,0.87255,0.85303,0.089221,0.11839,0.75658,0.22144,0.27308,0.17078,0.075169,9
0.6075,0.40733,0.87375,0.54839,0.34795,0.8736,0.85207,0.087858,0.11897,0.75643,0.22225,0.27496,0.17092,0.074122,9
0.79959,0.0068702,0.54837,0.39274,0.74073,0.42927,0.77067,0.55545,0.77039,0.95544,0.31147,0.051515,0.60016,0.11112,5
0.053071,0.57211,0.30436,0.31881,0.72605,0.021214,0.5334,0.66058,0.081894,0.80882,0.54712,0.36393,0.082582,0.073259,6
0.051932,0.57128,0.30402,0.31844,0.72705,0.022218,0.53316,0.65991,0.082265,0.80934,0.54824,0.36335,0.081866,0.075077,6
0.60718,0.40699,0.87465,0.54833,0.3491,0.87488,0.85191,0.086772,0.11676,0.75755,0.22223,0.27556,0.16977,0.073414,9
0.78428,0.0962,0.79148,0.84254,0.35636,0.67427,0.43591,0.7186,0.30397,0.53198,0.18501,0.36346,0.31233,0.38389,7
0.03362,0.41188,0.95922,0.47543,0.47996,0.50876,0.71439,0.73222,0.0071218,0.24529,0.33931,0.2356,0.42729,0.22043,0
0.051814,0.57206,0.30274,0.32032,0.72632,0.021851,0.5339,0.65926,0.081307,0.81004,0.54721,0.36392,0.081907,0.073813,6
0.79924,0.0073977,0.54793,0.39311,0.74054,0.42986,0.77038,0.55497,0.77126,0.95525,0.3111,0.051462,0.59964,0.11062,5
0.047402,0.71782,0.76175,0.89414,0.57195,0.33612,0.83123,0.57695,0.74961,0.14115,0.14288,0.75245,0.49424,0.073611,4
0.70975,0.47275,0.31612,0.052904,1.0145,0.73544,1.0775,0.50329,0.14482,0.67684,0.3999,0.10126,0.39339,0.45785,0
0.081264,0.88191,0.18492,0.71081,0.088625,0.97843,0.60762,0.2295,0.89617,0.0373,0.28159,0.17769,0.42208,0.47427,1
0.044955,0.72199,0.76353,0.89445,0.5752,0.3284,0.82742,0.58052,0.7438,0.1356,0.13591,0.74766,0.49892,0.073548,4
0.28176,0.75567,0.84476,0.71836,0.8962,0.14836,0.34829,0.21505,0.36983,0.99299,0.34859,0.74101,0.17016,0.34064,3
0.78915,0.43854,0.68388,0.46416,0.38702,0.80774,0.44257,0.15088,0.63549,0.10893,0.6918,0.301,0.17711,0.34389,0
0.78523,0.09631,0.79256,0.84417,0.35546,0.67373,0.4367,0.71848,0.30354,0.53372,0.18506,0.36276,0.31113,0.385,7
0.60753,0.4071,0.87418,0.54788,0.34805,0.87437,0.85189,0.088961,0.11834,0.75559,0.22243,0.27397,0.1702,0.07444,9
0.081566,0.88145,0.1851,0.71082,0.088935,0.97849,0.60791,0.22973,0.89629,0.037089,0.28142,0.17757,0.42202,0.47466,1
0.78539,0.095814,0.79328,0.84424,0.3556,0.67312,0.43666,0.71822,0.30427,0.53319,0.18525,0.36296,0.31198,0.38528,7
0.048484,0.72048,0.76767,0.8988,0.57206,0.34257,0.83093,0.57975,0.74495,0.13786,0.13994,0.74447,0.49447,0.073586,4
0.63707,0.65039,0.40197,0.81812,0.54623,0.50949,0.055619,0.3741,0.29988,0.89027,0.046017,0.50361,0.28836,0.65957,8
0.75429,0.45106,0.82385,0.39432,0.63016,0.052848,0.20094,0.43632,0.14681,0.39873,0.85498,0.43792,0.42165,0.28326,10
0.052137,0.56966,0.3034,0.31935,0.72514,0.02289,0.53242,0.65935,0.082534,0.80953,0.54734,0.36347,0.081999,0.074807,6
0.60751,0.40731,0.87406,0.54781,0.34822,0.8742,0.85195,0.088883,0.11849,0.75546,0.22223,0.27409,0.17041,0.074096,9
0.30107,0.82002,0.57657,0.34861,0.29576,0.53901,0.15463,0.62311,0.60331,0.54463,0.097886,0.4453,0.8055,0.62869,0
0.75482,0.45221,0.82277,0.39416,0.63115,0.053162,0.19959,0.43576,0.14855,0.40029,0.85486,0.43711,0.4238,0.28144,10
0.78505,0.096591,0.79306,0.84504,0.35631,0.67433,0.43719,0.71832,0.30323,0.53398,0.18493,0.36345,0.31062,0.38575,7
0.051474,0.57163,0.303,0.31847,0.72749,0.022743,0.53237,0.66074,0.080551,0.80978,0.54805,0.36423,0.080948,0.073187,6
0.78498,0.096393,0.79241,0.84451,0.35646,0.67408,0.43719,0.71737,0.30254,0.53406,0.18453,0.3625,0.31157,0.38554,7
0.28198,0.7555,0.84503,0.71871,0.89591,0.14821,0.34794,0.21497,0.37027,0.99304,0.3484,0.74109,0.17071,0.34058,3
0.051528,0.5719,0.30465,0.3186,0.72621,0.022464,0.53455,0.6598,0.082638,0.80813,0.5497,0.36414,0.080153,0.07521,6
0.051511,0.57173,0.30489,0.32008,0.72596,0.021574,0.53318,0.66132,0.081707,0.80817,0.54807,0.36449,0.082519,0.075158,6
0.84145,0.85445,0.081933,0.54494,0.015187,0.069623,0.70449,0.1602,0.75023,0.23384,0.63729,0.027287,0.62026,0.068726,0
0.081375,0.88179,0.18548,0.71086,0.088954,0.97858,0.60775,0.22953,0.89642,0.037116,0.28143,0.17762,0.42185,0.47452,1
0.60666,0.40652,0.87414,0.5482,0.34788,0.87358,0.8523,0.088721,0.11795,0.75545,0.22173,0.2747,0.1711,0.072827,9
0.28153,0.75604,0.84494,0.71854,0.89619,0.14802,0.3481,0.21466,0.37016,0.99315,0.34807,0.74128,0.17047,0.34119,3
0.052347,0.57082,0.30429,0.32011,0.72749,0.02225,0.53351,0.65977,0.081664,0.80897,0.54743,0.36256,0.080141,0.073738,6
0.16272,0.30808,0.44445,0.22274,0.72984,0.22026,0.47646,0.22534,0.38834,0.083003,0.1915,0.066337,1.0628,0.5874,0
0.050868,0.57086,0.30309,0.3196,0.72665,0.023352,0.53318,0.65973,0.082339,0.808,0.54969,0.36473,0.081602,0.074658,6
0.2817,0.75594,0.84481,0.71857,0.89649,0.14807,0.34792,0.21502,0.37045,0.9934,0.34836,0.74118,0.17039,0.3407,3
0.081449,0.88188,0.18516,0.711,0.089075,0.97858,0.60744,0.22959,0.89626,0.037039,0.28184,0.17744,0.42204,0.4744,1
0.28171,0.75592,0.84504,0.71858,0.89622,0.14824,0.34799,0.21518,0.36997,0.99309,0.34871,0.74129,0.17027,0.34091,3
0.75343,0.45171,0.82535,0.39402,0.6306,0.053143,0.20116,0.43617,0.14865,0.39834,0.85459,0.4357,0.42204,0.28063,10
0.7849,0.095843,0.79307,0.84471,0.35617,0.67401,0.43731,0.71821,0.30402,0.5328,0.18607,0.3633,0.3105,0.38476,7
0.60091,1.0025,0.33626,0.72008,0.71237,0.76459,0.63856,0.91242,0.46568,0.92697,0.32923,0.46439,0.25937,0.23157,0
0.052472,0.5702,0.30405,0.31877,0.72579,0.021636,0.53357,0.66002,0.082203,0.8096,0.54785,0.36335,0.08032,0.074991,6
0.7999,0.0076065,0.54828,0.39271,0.74047,0.42952,0.77082,0.55529,0.77057,0.95519,0.31118,0.051824,0.60004,0.111,5
0.78552,0.095105,0.79176,0.84097,0.35644,0.67232,0.43953,0.71719,0.30512,0.53427,0.18539,0.36365,0.31183,0.38366,7
0.05105,0.050709,0.35661,0.03498,0.37349,0.082158,0.68675,0.63495,0.72535,0.93458,0.24455,0.72637,0.7085,0.278,0
0.60563,0.40447,0.87421,0.54589,0.348,0.87349,0.85178,0.090047,0.12024,0.7565,0.22051,0.2735,0.17125,0.075005,9
0.67398,0.91191,0.71176,0.90797,0.73999,0.43627,0.83403,0.95425,0.36565,0.92084,0.9488,0.70083,0.18132,0.87898,0
0.54822,0.44429,0.82412,0.13019,0.6879,0.35384,0.72996,0.7578,0.095679,0.3785,0.16956,0.98322,0.026363,0.4449,0
0.60567,0.40789,0.87577,0.54628,0.34839,0.8763,0.85282,0.088344,0.11729,0.75413,0.22187,0.27437,0.17153,0.072578,9
0.79986,0.007536,0.54796,0.39274,0.74057,0.42942,0.77081,0.55536,0.77053,0.95506,0.31118,0.051143,0.60015,0.11134,5
0.7997,0.0073255,0.54806,0.39269,0.74048,0.42966,0.7707,0.55527,0.77063,0.95505,0.3111,0.051917,0.59994,0.111,5
0.40082,0.89605,0.63617,0.6058,0.66219,0.62827,1.1533,0.0080105,0.7227,0.34289,0.23998,0.24584,0.52933,0.22989,0
0.60807,0.40699,0.87425,0.54753,0.34806,0.87435,0.85178,0.088718,0.11842,0.75554,0.22215,0.27364,0.17058,0.074304,9
0.60714,0.40705,0.87522,0.54938,0.34855,0.87447,0.85287,0.089625,0.11817,0.75668,0.22089,0.27241,0.17124,0.074762,9
0.56286,0.32879,0.80036,0.46907,0.76438,0.94695,0.97216,0.089598,0.99462,0.44777,0.40948,0.049485,0.21106,0.96604,2
0.60764,0.4068,0.87286,0.54884,0.34788,0.87438,0.85281,0.088739,0.11795,0.75661,0.22221,0.2737,0.17004,0.074691,9
0.28189,0.75597,0.84492,0.71837,0.89626,0.14856,0.34803,0.21487,0.37006,0.99272,0.34808,0.74134,0.17037,0.34048,3
0.75599,0.45243,0.82311,0.39373,0.63133,0.052764,0.19928,0.4354,0.14853,0.40024,0.85511,0.43596,0.42305,0.28126,10
0.62985,0.65265,0.40029,0.8203,0.54812,0.51043,0.059214,0.37086,0.30329,0.88864,0.044053,0.4966,0.28009,0.66058,8
0.012134,0.69336,0.17084,1.0015,0.95169,0.82217,0.81929,0.48742,0.48999,0.073438,0.94085,0.6061,0.053402,0.69824,0
0.79991,0.0072051,0.54796,0.39258,0.74052,0.43025,0.77038,0.55512,0.77103,0.9544,0.31051,0.052358,0.59972,0.11105,5
0.052681,0.57192,0.30503,0.31829,0.72702,0.022627,0.53429,0.65939,0.08097,0.8079,0.54891,0.36332,0.081006,0.073371,6
0.78439,0.096214,0.79184,0.84289,0.35439,0.67308,0.43731,0.71848,0.30402,0.53244,0.18449,0.36253,0.30989,0.38491,7
0.79993,0.0072004,0.54804,0.39273,0.74049,0.42943,0.77083,0.55513,0.7707,0.95509,0.31113,0.051925,0.59988,0.11117,5
0.052938,0.57237,0.30466,0.31902,0.72654,0.021842,0.53283,0.66119,0.082718,0.80929,0.54736,0.36416,0.082515,0.073857,6
0.62903,0.65236,0.39958,0.81992,0.54795,0.50893,0.058078,0.3688,0.30136,0.88732,0.045428,0.49656,0.28007,0.6587,8
0.23464,0.36694,0.22483,0.35417,0.60038,0.076963,0.112,0.32762,0.83902,0.06029,0.82715,0.91832,0.7283,0.60439,0
0.081683,0.88184,0.18494,0.71079,0.088896,0.97807,0.60749,0.2299,0.89594,0.037033,0.28121,0.17757,0.42207,0.47413,1
0.081324,0.88187,0.18516,0.71113,0.08888,0.97825,0.6077,0.2294,0.89589,0.037251,0.28131,0.17738,0.42208,0.47414,1
0.60709,0.40689,0.87384,0.5477,0.34883,0.87344,0.85181,0.088961,0.11896,0.75615,0.22218,0.27446,0.17084,0.073635,9
0.67456,0.16011,0.67522,0.8785,0.79911,0.86857,0.2784,0.48435,0.035853,0.58829,0.67001,0.46169,0.53147,0.80704,0
0.78458,0.097087,0.79291,0.84415,0.35537,0.67441,0.43763,0.71882,0.30381,0.53375,0.18489,0.36331,0.31099,0.38517,7
0.081331,0.88201,0.18498,0.71091,0.088708,0.97851,0.60758,0.22955,0.89609,0.03716,0.28122,0.1774,0.42211,0.47455,1
0.042291,0.71525,0.76476,0.89002,0.57226,0.3401,0.83164,0.57802,0.7446,0.13927,0.13715,0.7455,0.49634,0.069029,4
0.28164,0.75561,0.84517,0.7183,0.89628,0.14811,0.34809,0.21471,0.36996,0.99303,0.34847,0.74141,0.17004,0.34058,3
0.80043,0.0083074,0.54763,0.39234,0.74099,0.43059,0.7712,0.55474,0.76984,0.95521,0.31183,0.052342,0.59982,0.11267,5
0.73493,0.25583,0.92845,0.19903,0.42923,0.49083,0.38133,0.12042,0.097692,0.69728,0.65631,0.31721,0.89809,0.23375,0
0.79974,0.0063517,0.54873,0.392,0.74112,0.4305,0.76996,0.55654,0.76964,0.95319,0.31199,0.051036,0.60013,0.11019,5
0.051453,0.57099,0.30417,0.32005,0.727,0.022123,0.53436,0.6617,0.080334,0.80831,0.54861,0.36292,0.082715,0.075469,6
0.052689,0.57106,0.30312,0.32027,0.72774,0.022936,0.5339,0.66095,0.080301,0.80979,0.54892,0.36305,0.081674,0.073682,6
0.78519,0.096462,0.7928,0.84423,0.35556,0.67386,0.43703,0.71835,0.30398,0.53354,0.18506,0.36269,0.31099,0.3851,7
0.33116,0.81327,0.63402,0.55617,0.36106,0.79826,0.081866,0.39615,0.74151,0.50134,0.66737,0.12255,0.61559,0.35318,0
0.05242,0.57104,0.30452,0.31934,0.72769,0.02284,0.53277,0.66147,0.081704,0.80888,0.54883,0.36407,0.082027,0.075026,6
0.28172,0.75578,0.84482,0.71814,0.89639,0.14815,0.34792,0.21508,0.36987,0.99292,0.34803,0.74146,0.16998,0.34104,3
0.28166,0.75552,0.84521,0.7181,0.89621,0.14847,0.34783,0.21477,0.37024,0.99286,0.34822,0.74136,0.17046,0.34074,3
0.62585,0.65601,0.39998,0.82223,0.54422,0.50533,0.052466,0.37299,0.30348,0.8967,0.04621,0.49826,0.28453,0.65762,8
0.78525,0.096212,0.7931,0.84452,0.35478,0.67283,0.43702,0.71908,0.30346,0.53351,0.18523,0.36371,0.31183,0.38353,7
0.57096,0.33759,0.79426,0.46802,0.76176,0.95002,0.96946,0.098322,0.98941,0.44259,0.41027,0.041404,0.21102,0.97499,2
0.21551,0.44443,0.89086,0.22917,0.56938,0.23032,0.87718,0.49618,0.91146,0.80647,0.67794,0.4504,0.69022,0.96027,0
0.081173,0.88184,0.18498,0.71111,0.088876,0.97849,0.60757,0.2297,0.8961,0.036834,0.28125,0.17787,0.42195,0.47434,1
0.56905,0.33656,0.7979,0.4671,0.76697,0.94789,0.96908,0.089976,0.99075,0.44616,0.40552,0.046225,0.20767,0.9676,2
0.28201,0.75583,0.84484,0.71853,0.89645,0.14851,0.34801,0.21475,0.37023,0.99298,0.34808,0.74147,0.17026,0.34072,3
0.052456,0.57205,0.30363,0.32035,0.72573,0.023309,0.53302,0.66144,0.082288,0.80878,0.54734,0.36315,0.081592,0.075406,6
0.60747,0.40729,0.87409,0.54796,0.34814,0.8742,0.852,0.088871,0.11849,0.75552,0.22228,0.274,0.17035,0.07412,9
0.60727,0.40713,0.87419,0.54747,0.34818,0.87364,0.85151,0.088126,0.1184,0.75506,0.22126,0.27395,0.16976,0.073763,9
0.051159,0.57159,0.30522,0.32007,0.72596,0.021417,0.53312,0.66082,0.081825,0.80861,0.54936,0.36331,0.081268,0.074333,6
0.29524,0.918,0.75654,0.33824,0.66177,0.70477,0.72815,0.69726,0.078101,0.9875,0.41121,0.15445,0.20185,0.7042,0
0.58394,0.44044,0.54892,0.86394,0.58763,1.0171,0.30437,0.13155,0.72473,0.39981,0.18696,0.2278,0.92199,0.0072853,0
0.62532,0.65049,0.40144,0.82306,0.54486,0.51562,0.055975,0.37617,0.30628,0.88834,0.047236,0.50217,0.28451,0.66204,8
0.26675,0.29292,0.21113,0.86393,0.69322,0.65496,0.76887,0.57705,0.34003,0.31134,0.36712,0.1186,0.69808,0.75102,0
0.2101,0.3038,0.98711,0.53086,0.55227,0.2026,0.40156,0.8259,0.27463,0.60906,0.62687,0.29592,0.23207,0.70993,0
0.051474,0.57112,0.3031,0.31972,0.7263,0.022667,0.53384,0.65979,0.080259,0.80973,0.54766,0.36388,0.080634,0.073749,6
0.28177,0.7556,0.84486,0.7185,0.89654,0.14849,0.34789,0.21477,0.37009,0.99303,0.34825,0.74119,0.16991,0.34075,3
0.39512,0.4032,0.128,0.16418,0.63476,0.081427,0.081215,0.66301,0.22945,0.26678,0.48538,0.8069,0.76923,0.93444,0
0.28438,0.75121,0.55251,0.80195,0.33408,0.016282,0.88135,0.31774,0.43193,0.9832,0.97149,0.76642,0.43144,0.74678,0
0.2818,0.75579,0.84497,0.7185,0.89605,0.14822,0.34791,0.21458,0.37029,0.993,0.3487,0.74111,0.17036,0.34085,3
0.80754,0.82627,0.73272,0.19268,0.77921,0.15978,0.58444,0.76179,0.31699,0.47062,0.36705,0.59348,0.89206,0.92173,0
0.60695,0.40652,0.87403,0.54828,0.3477,0.87406,0.85143,0.08908,0.11887,0.75532,0.22213,0.27415,0.17074,0.074299,9
0.18954,0.21231,0.97067,0.037754,0.73829,0.28991,0.33544,0.28125,0.77325,0.61338,0.92232,0.35893,0.29655,0.67462,0
0.7852,0.096476,0.79344,0.8445,0.35605,0.67394,0.43733,0.7192,0.30416,0.53322,0.18571,0.36363,0.311,0.38542,7
0.93346,0.95208,0.46197,0.60896,0.35633,0.19486,0.85445,1.0449,0.98414,0.86364,1.1099,0.84542,0.34141,0.50936,0
0.60811,0.40679,0.8742,0.54759,0.34763,0.87392,0.85234,0.088642,0.11904,0.75527,0.22253,0.27392,0.17042,0.07411,9
0.84745,0.11797,0.059247,0.59321,0.55282,0.687,0.25808,0.69033,0.12055,0.15303,0.025764,0.44337,0.82617,0.5208,0
0.053159,0.57209,0.3029,0.32037,0.72759,0.021412,0.53321,0.66011,0.081487,0.80801,0.54743,0.36316,0.080043,0.073073,6
0.6082,0.40767,0.87433,0.54993,0.34851,0.87432,0.85222,0.087871,0.11888,0.75593,0.2234,0.27534,0.16881,0.074524,9
0.051543,0.57139,0.30435,0.31821,0.72775,0.021398,0.53444,0.66137,0.081496,0.80805,0.5482,0.36417,0.080219,0.073961,6
0.80003,0.0084374,0.54784,0.39302,0.74031,0.42827,0.77106,0.55573,0.77192,0.95704,0.3127,0.051331,0.59952,0.11118,5
0.049157,0.7215,0.76308,0.89144,0.57699,0.33185,0.8282,0.57087,0.75224,0.13649,0.14617,0.74479,0.50129,0.078317,4
0.68252,0.58562,0.38678,0.93441,0.73217,0.13183,0.11366,0.60133,0.84531,0.67731,0.81889,0.59689,0.63755,0.43731,0
0.72478,0.38688,0.015367,0.33086,0.54454,0.90239,0.96528,0.44706,0.31255,0.56013,0.86191,0.34426,0.47371,0.043465,0
0.051275,0.57107,0.30463,0.31956,0.72536,0.022656,0.53353,0.661,0.08077,0.80785,0.54945,0.36476,0.080405,0.074911,6
0.60746,0.40728,0.87409,0.54793,0.34813,0.87419,0.85198,0.088876,0.1185,0.75551,0.22228,0.274,0.17035,0.074115,9
0.79999,0.0073399,0.54802,0.39272,0.74038,0.4296,0.77086,0.55514,0.77074,0.95513,0.31104,0.051869,0.59986,0.1111,5
0.6075,0.40754,0.87384,0.54718,0.34738,0.87406,0.85247,0.088206,0.11801,0.75574,0.22315,0.27518,0.1699,0.07244,9
0.80124,0.0052687,0.54887,0.39299,0.74048,0.42992,0.7702,0.55531,0.77081,0.9537,0.31116,0.050711,0.60073,0.11101,5
0.05088,0.57227,0.30398,0.32069,0.72589,0.021672,0.53368,0.66175,0.081119,0.8077,0.54971,0.36357,0.080202,0.074687,6
0.57122,0.33523,0.79702,0.47101,0.76172,0.9502,0.97423,0.087971,0.99251,0.45183,0.40903,0.045009,0.2072,0.97234,2
0.75509,0.45281,0.82289,0.39266,0.62919,0.051249,0.20079,0.43622,0.14752,0.40017,0.85345,0.43802,0.42354,0.28093,10
0.7998,0.0072085,0.54795,0.39281,0.74055,0.42922,0.7708,0.55509,0.77097,0.95484,0.31117,0.051811,0.60005,0.11127,5
0.79963,0.0070193,0.54956,0.39322,0.74081,0.43118,0.77129,0.55537,0.77141,0.95653,0.31184,0.05289,0.59961,0.11249,5
0.73383,0.45245,0.50693,0.14432,0.9461,0.42827,0.052,0.17585,0.19995,0.73656,0.47666,0.40887,0.58003,0.56675,0
0.75475,0.45218,0.82372,0.3923,0.63101,0.052863,0.20015,0.43639,0.14754,0.39826,0.85493,0.43614,0.42392,0.28102,10
0.62907,0.64451,0.39982,0.8236,0.54402,0.51096,0.058354,0.3696,0.30781,0.89278,0.03732,0.49853,0.27614,0.67047,8
0.14875,0.56559,0.12704,0.33924,0.84647,0.036161,0.84747,0.021093,0.98148,0.037125,0.024172,1.0855,0.5337,0.71651,0
0.67074,0.46649,0.046277,0.58933,0.8355,0.11399,0.1332,0.07594,0.16112,0.28709,0.0391,0.72318,0.87102,0.10383,0
0.87683,0.26683,0.16152,0.71935,0.58282,0.47351,0.87873,0.60931,0.079138,0.040299,0.92522,0.056889,0.86055,0.71932,0
0.043167,0.71799,0.76526,0.8954,0.57156,0.33276,0.82682,0.57807,0.74746,0.14146,0.1395,0.75132,0.4987,0.075229,4
0.79946,0.0084867,0.54844,0.39313,0.74065,0.42897,0.77135,0.55524,0.76999,0.9556,0.31124,0.051629,0.59976,0.11144,5
0.72821,0.056556,0.80566,0.069124,0.39856,0.94806,0.25951,0.16741,0.38828,0.28568,1.0398,0.53064,0.97729,0.81957,0
0.57018,0.33573,0.80239,0.46528,0.76288,0.94795,0.96662,0.088324,0.99472,0.45404,0.40444,0.045573,0.21263,0.9629,2
0.60433,0.81241,0.16369,0.58652,0.4938,0.37399,0.323,0.70208,0.19942,0.50268,0.035202,0.74859,0.47026,0.074491,0
0.050628,0.56977,0.30298,0.3193,0.72703,0.023596,0.53449,0.66191,0.081936,0.80929,0.54834,0.36488,0.08115,0.075192,6
0.15657,0.80022,0.57718,0.67024,0.7721,0.67297,0.11311,0.67265,0.1774,0.68865,0.78395,0.681,0.3715,0.64868,0
0.28169,0.75571,0.8446,0.71817,0.89604,0.14794,0.34801,0.21486,0.37014,0.9932,0.34837,0.74132,0.17012,0.34099,3
0.42348,0.40275,0.2181,0.83222,0.96235,0.35767,0.56647,0.77333,0.56202,0.068382,0.63953,0.22986,0.83385,0.21567,0
0.79829,0.00784,0.54782,0.39092,0.73844,0.42834,0.77091,0.55555,0.77186,0.95502,0.31063,0.051465,0.60147,0.112,5
0.68399,0.21374,0.19267,0.076491,0.21003,0.058154,0.54906,0.62282,0.64242,0.87553,0.21518,0.1349,1.0693,0.53647,0
0.40127,0.3512,0.13244,0.69759,0.7864,0.2648,0.39392,0.044218,0.41476,0.9263,0.7425,0.47078,0.9804,0.79553,0
0.28194,0.75557,0.84511,0.71845,0.89658,0.14824,0.34807,0.21512,0.37014,0.99305,0.34845,0.74116,0.17017,0.34111,3
0.28186,0.75572,0.84461,0.71821,0.89595,0.14824,0.34785,0.21518,0.37018,0.99323,0.34803,0.74114,0.17003,0.34073,3
0.050916,0.56989,0.30409,0.32055,0.72522,0.023394,0.53366,0.66011,0.080371,0.80968,0.5477,0.36517,0.080576,0.07355,6
0.05252,0.56988,0.30457,0.31899,0.72516,0.02258,0.5337,0.66056,0.082027,0.80762,0.54848,0.3625,0.080751,0.074384,6
0.60756,0.40739,0.87365,0.54776,0.34774,0.87403,0.85196,0.088013,0.11856,0.75545,0.22194,0.27387,0.17017,0.074252,9
0.04537,0.71443,0.76006,0.89644,0.57021,0.33655,0.83272,0.57699,0.74736,0.13797,0.14683,0.74955,0.50059,0.073176,4
0.081122,0.88196,0.1854,0.71087,0.089099,0.97852,0.60798,0.22983,0.89597,0.037147,0.28144,0.17751,0.42231,0.47441,1
0.57032,0.33414,0.79883,0.46776,0.76486,0.949,0.9703,0.089015,0.99258,0.45009,0.40805,0.04464,0.20795,0.96916,2
0.95677,0.56438,0.4464,0.77213,0.01578,0.73873,0.78161,0.38096,0.43245,0.041426,0.28935,0.17425,1.011,0.86438,0
0.57311,0.33547,0.79694,0.46816,0.76428,0.95288,0.96954,0.087316,0.99386,0.44735,0.40822,0.042833,0.20751,0.9708,2
0.26585,0.78938,0.13033,0.90878,0.10314,0.55755,0.66686,0.017357,0.95643,0.94148,0.27098,0.14076,0.27795,0.0082813,0
0.78484,0.096973,0.79427,0.84288,0.35557,0.67206,0.43389,0.71667,0.30411,0.53435,0.18507,0.36077,0.31036,0.3822,7
0.081457,0.88204,0.18489,0.71065,0.089117,0.97823,0.60765,0.22941,0.89608,0.037227,0.28126,0.17733,0.42203,0.47433,1
0.044222,0.71784,0.76267,0.89622,0.57182,0.3342,0.82742,0.57675,0.74587,0.14145,0.14112,0.74938,0.49652,0.075394,4
0.28179,0.7556,0.84473,0.71857,0.89624,0.1483,0.34803,0.21502,0.36998,0.99319,0.34808,0.74094,0.16997,0.34087,3
0.78519,0.096315,0.79277,0.84422,0.35549,0.67369,0.43693,0.71841,0.3036,0.53354,0.18516,0.36297,0.31099,0.38499,7
0.05083,0.57237,0.30354,0.31983,0.72777,0.021965,0.53447,0.65982,0.082527,0.80899,0.54748,0.36323,0.082448,0.073179,6
0.26392,0.55623,0.42697,0.18284,0.50283,0.65688,0.068562,0.30049,0.5263,0.3954,0.47454,0.35238,0.21631,0.044441,0
0.35859,0.064237,0.70896,0.28978,0.7211,0.20128,0.99307,0.068377,0.53922,0.62644,0.94337,0.63188,0.47549,1.0257,0
0.78518,0.096321,0.79321,0.84394,0.35539,0.67354,0.43708,0.71809,0.30426,0.53309,0.18499,0.36376,0.31143,0.38478,7
0.60746,0.40726,0.87399,0.54781,0.34804,0.87425,0.85202,0.088985,0.11851,0.75545,0.22229,0.27404,0.17034,0.07424,9
0.78587,0.096372,0.79288,0.8441,0.35561,0.67394,0.43735,0.71805,0.30393,0.5338,0.18481,0.36302,0.31095,0.38496,7
0.7842,0.097849,0.79376,0.8449,0.35714,0.67116,0.43562,0.71972,0.30526,0.53399,0.18604,0.36196,0.31037,0.38445,7
0.041886,0.71575,0.76354,0.89367,0.57185,0.33885,0.82814,0.57461,0.74644,0.13831,0.1472,0.74962,0.4896,0.075797,4
0.78493,0.095845,0.79282,0.84431,0.35535,0.67363,0.43691,0.71869,0.30381,0.53371,0.18572,0.36344,0.31081,0.38556,7
0.2816,0.75607,0.84491,0.71831,0.89605,0.14801,0.3479,0.21488,0.37019,0.99327,0.34835,0.74097,0.17028,0.34093,3
0.2818,0.75589,0.84527,0.71834,0.89623,0.14838,0.34832,0.21503,0.37026,0.9929,0.34827,0.74151,0.17015,0.34081,3
0.93703,0.24465,0.47742,0.25713,0.38597,0.35082,0.91708,0.88589,0.267,0.15545,0.34459,0.341,0.32334,0.53424,0
