@relation m-out_data_1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute class {0,1,2,3,4,5,6,7}

@data
0.15371,0.27891,0.12964,0.63253,0.31455,0.16545,0.034223,0.12206,0.55195,0.85026,0.98821,0.4959,0.40163,0.90329,0.36021,0.84471,0.058857,0.39226,0.055815,0.69668,0.30863,0.38668,0.7069,0.29792,0.89865,0.030846,0.87777,0.33486,0.96085,0.034736,0
0.36707,0.75767,0.96908,0.70156,0.48965,0.69353,0.8624,0.48426,0.1874,0.79084,0.11322,0.63436,0.78891,0.20929,0.29673,0.36834,0.26921,0.8168,0.66872,0.11217,0.21036,0.67567,0.10034,0.45118,0.12489,0.36243,0.78959,0.51462,0.51628,0.060196,7
0.66685,0.35558,0.057606,0.42763,0.45797,0.96563,0.11313,0.30682,0.79493,0.42341,0.1924,0.49647,0.33527,0.46161,0.98,0.52713,0.82573,0.41419,0.59465,0.083202,0.11008,0.17907,0.44604,0.83122,0.56139,0.80615,0.31547,0.56084,0.47995,0.87543,0
0.60645,0.097254,0.39578,0.24458,0.46572,0.3704,0.45981,0.796,0.46062,0.036172,0.36484,0.97249,0.97036,0.21702,0.5446,0.54637,0.43296,0.45771,0.15997,0.34132,0.21658,0.51974,0.5822,0.57765,0.85618,0.12635,0.82832,0.12874,0.36836,0.91429,2
0.36268,0.75952,0.97559,0.70132,0.48267,0.69576,0.84957,0.48208,0.17993,0.78945,0.11892,0.63369,0.78886,0.22104,0.29385,0.36727,0.26874,0.8163,0.67035,0.11987,0.21472,0.66379,0.10682,0.45647,0.12299,0.36507,0.7934,0.51258,0.51333,0.052999,7
0.098215,0.48225,0.90836,0.12351,0.78804,0.30092,0.69086,0.08782,0.2134,0.061823,0.26954,0.22048,0.67153,0.75542,0.52622,0.69627,0.03352,0.24142,0.90788,0.30405,0.94871,0.90451,0.78877,0.94314,0.27785,0.36608,0.33284,0.1206,0.35941,0.29836,5
0.056061,0.48844,0.23517,0.35362,0.59892,0.71753,0.84843,0.53509,1.0839,0.39868,0.81383,0.89865,0.40246,0.59361,0.3117,0.10962,0.77268,0.69562,0.35614,0.99215,0.76497,0.36851,0.093825,0.11189,1.0241,0.81978,0.82399,0.4738,0.78936,0.76732,0
0.35865,0.75346,0.96541,0.70318,0.48228,0.7031,0.85404,0.47535,0.18063,0.78737,0.11533,0.63726,0.79019,0.21775,0.30502,0.36854,0.26929,0.81409,0.66501,0.12604,0.21628,0.66404,0.089782,0.45467,0.12212,0.36265,0.78684,0.51204,0.51197,0.054968,7
0.39659,0.18981,0.78867,0.06084,0.85287,0.55126,0.092612,0.67297,0.15928,0.55098,0.76254,0.91311,0.097276,0.59049,0.15755,0.064227,0.43081,0.85672,0.70413,0.85303,0.75808,0.73303,0.85434,0.94085,0.98499,0.39923,0.82205,0.97116,0.18465,0.03281,4
0.60587,0.095084,0.3987,0.24499,0.46536,0.36998,0.45899,0.79651,0.45671,0.03844,0.36549,0.97747,0.97302,0.22061,0.54608,0.54614,0.43747,0.4635,0.15631,0.33922,0.21483,0.51824,0.58505,0.57723,0.85616,0.12405,0.82644,0.12658,0.3665,0.91178,2
0.39057,0.1581,0.89768,0.56214,0.48508,0.88902,0.81437,0.22155,0.55921,0.6085,0.517,0.098958,0.98271,0.12054,0.49055,0.7385,0.70314,0.082901,0.31865,0.74103,0.29063,0.51843,0.31148,0.062051,0.4454,0.81651,0.9385,0.42533,0.90694,0.39796,0
1.1281,0.17914,0.35174,0.89034,0.13667,1.0694,0.38677,0.81829,0.032872,0.42621,0.89534,0.80982,0.42406,0.05888,0.63001,0.73015,0.28306,0.74316,0.56519,0.75037,0.4904,0.28248,0.23611,0.59862,0.29666,0.64109,0.51041,0.40032,0.79947,0.63006,0
0.6387,0.59573,0.057185,0.024129,0.21272,0.6926,0.605,0.15178,0.68998,0.72508,0.87709,0.27331,0.82332,0.87906,0.66814,0.78932,0.24308,0.33612,0.78401,0.7836,0.44555,0.3137,0.87035,0.3968,0.69385,0.30385,0.099341,0.30324,0.091054,0.97109,3
0.39893,0.18893,0.78929,0.063032,0.85021,0.55147,0.095124,0.66883,0.158,0.54757,0.76187,0.91243,0.097672,0.58866,0.15727,0.072351,0.42988,0.86159,0.70502,0.85082,0.76219,0.73373,0.85217,0.93992,0.97927,0.39866,0.82029,0.96702,0.18592,0.036758,4
0.60838,0.091927,0.39672,0.2464,0.46778,0.37206,0.46105,0.79501,0.45512,0.036381,0.36728,0.97952,0.97167,0.21662,0.54602,0.54677,0.43266,0.45993,0.15861,0.33865,0.2164,0.51851,0.58937,0.57686,0.85781,0.12829,0.82325,0.12932,0.36696,0.91216,2
0.09335,0.48288,0.91048,0.11909,0.7911,0.30155,0.69762,0.094183,0.19851,0.058887,0.27236,0.21677,0.67868,0.74852,0.51113,0.70659,0.025505,0.23924,0.91245,0.30742,0.94751,0.90727,0.79009,0.9504,0.27549,0.36462,0.32977,0.12275,0.36395,0.3094,5
0.60531,0.092782,0.39641,0.24735,0.46359,0.36812,0.45994,0.79486,0.45535,0.037927,0.36543,0.9731,0.97258,0.22048,0.54857,0.54951,0.43091,0.4659,0.16097,0.34199,0.22124,0.51677,0.58141,0.57753,0.85959,0.12606,0.82992,0.12541,0.37028,0.91242,2
0.091713,0.48559,0.90243,0.12476,0.78853,0.30443,0.70489,0.088512,0.21501,0.059805,0.27524,0.20906,0.63888,0.75328,0.51673,0.69672,0.035876,0.23087,0.91228,0.30155,0.95049,0.90317,0.78471,0.94216,0.26694,0.3637,0.33276,0.12785,0.36762,0.30166,5
0.2162,0.1568,0.63919,0.42969,0.49323,0.72757,0.60902,0.64447,0.51657,0.34518,0.27534,0.8533,0.70277,0.55081,0.97502,0.9362,0.49148,0.85687,0.36571,0.093713,0.069214,0.8531,0.4324,0.035415,0.18338,0.61402,0.19079,0.42602,0.27745,0.48796,6
0.088299,0.49294,0.90932,0.12171,0.79329,0.30159,0.69007,0.088901,0.20704,0.064454,0.27342,0.2178,0.6637,0.75218,0.51487,0.67944,0.035044,0.24518,0.91471,0.30887,0.95023,0.90001,0.78601,0.94302,0.27659,0.35336,0.32302,0.12617,0.3597,0.30306,5
0.60697,0.092701,0.39399,0.24821,0.47004,0.36921,0.46193,0.79913,0.45889,0.036309,0.36397,0.97688,0.97112,0.22465,0.54872,0.54539,0.43316,0.4611,0.15533,0.33886,0.2162,0.51722,0.58306,0.57873,0.8578,0.12406,0.82446,0.1284,0.36933,0.9119,2
0.055631,0.23243,0.74802,0.48201,0.72974,0.060203,0.12578,0.41106,0.68412,0.37417,0.08558,0.92528,0.11314,0.75664,0.66029,0.44009,0.52042,0.13433,0.43133,0.3359,0.63331,0.95419,0.26149,0.22051,0.27821,0.31809,0.059874,0.44444,0.30978,0.88568,0
0.21842,0.15394,0.63969,0.43118,0.49055,0.7291,0.60715,0.64207,0.51621,0.33789,0.27357,0.85028,0.70255,0.55011,0.97567,0.93614,0.49289,0.85733,0.36728,0.094388,0.065602,0.85209,0.43143,0.031935,0.18496,0.61615,0.1853,0.42339,0.2777,0.48778,6
0.088576,0.48723,0.91179,0.11489,0.7918,0.30027,0.68617,0.087872,0.21109,0.058837,0.27633,0.20528,0.66304,0.75477,0.51028,0.69567,0.032431,0.24244,0.90871,0.30778,0.94266,0.90742,0.78656,0.93295,0.27853,0.36312,0.32667,0.12412,0.34697,0.29943,5
0.08774,0.48654,0.90349,0.12182,0.79634,0.29852,0.69141,0.08877,0.21127,0.056102,0.27408,0.20458,0.66764,0.76006,0.5135,0.69525,0.026852,0.25212,0.91135,0.30277,0.94503,0.90261,0.79352,0.94219,0.27457,0.36565,0.33084,0.11935,0.37199,0.2911,5
0.39507,0.18918,0.78984,0.062275,0.85212,0.55161,0.093757,0.67551,0.16079,0.5468,0.76431,0.91429,0.097526,0.59044,0.15802,0.070506,0.43091,0.86016,0.70435,0.85192,0.76111,0.73787,0.8547,0.94268,0.98016,0.39432,0.8205,0.97282,0.1849,0.034788,4
0.3945,0.19117,0.79165,0.063467,0.85326,0.55094,0.098982,0.6683,0.16038,0.54744,0.76649,0.9147,0.095786,0.58625,0.16016,0.066108,0.43021,0.85545,0.70145,0.85153,0.76325,0.73483,0.85457,0.94064,0.98572,0.39749,0.82227,0.9699,0.18543,0.035601,4
0.090145,0.48348,0.90958,0.11911,0.78897,0.30535,0.7056,0.096337,0.2075,0.056307,0.26605,0.21699,0.66699,0.7525,0.50971,0.69938,0.046262,0.23749,0.91304,0.29667,0.94868,0.91415,0.7839,0.94475,0.27638,0.36382,0.33579,0.12075,0.36021,0.29884,5
0.39539,0.18597,0.78876,0.061149,0.85061,0.5513,0.095231,0.67303,0.15739,0.54595,0.75949,0.91621,0.093328,0.58717,0.15864,0.066353,0.42973,0.85852,0.70561,0.85396,0.7579,0.73618,0.85535,0.9416,0.98094,0.40002,0.82,0.96917,0.18243,0.034629,4
0.95356,0.27589,0.7421,0.23433,0.49877,0.09061,0.19795,0.43415,0.27807,0.066295,0.4571,0.43656,0.51731,0.34203,0.17315,0.37251,0.64828,0.13012,0.06956,0.86411,0.97494,0.77419,0.21055,0.93553,0.23129,1.03,0.23012,0.44576,0.28736,0.85076,0
0.086318,0.47683,0.90631,0.11517,0.78768,0.30368,0.69184,0.098546,0.20401,0.06097,0.27039,0.21068,0.67074,0.76236,0.51132,0.69637,0.028306,0.24209,0.9062,0.3015,0.95335,0.90334,0.78609,0.9397,0.26332,0.36471,0.3337,0.13268,0.35797,0.29346,5
0.39566,0.18906,0.79148,0.062586,0.85155,0.55182,0.09217,0.66958,0.1588,0.54899,0.75878,0.91423,0.095043,0.58899,0.15883,0.063491,0.42979,0.86057,0.71034,0.85281,0.76231,0.73558,0.85325,0.94047,0.9799,0.39904,0.82307,0.97308,0.18355,0.03426,4
0.17816,0.23593,0.12121,0.63552,0.45127,0.063581,0.15084,0.064902,0.91378,0.76253,0.026048,0.056623,0.46417,0.51512,0.93121,0.81585,0.057837,0.36903,0.031889,0.8499,0.14735,0.72578,0.57316,0.73191,0.484,0.27586,0.10007,0.98434,0.65566,0.086649,1
0.094863,0.48005,0.91283,0.13043,0.79632,0.29854,0.69272,0.091857,0.20855,0.05404,0.27425,0.21104,0.65988,0.75256,0.51253,0.69225,0.028196,0.251,0.91316,0.30806,0.94726,0.91044,0.7906,0.9472,0.26687,0.36146,0.3407,0.11594,0.34861,0.29894,5
0.096856,0.48613,0.91644,0.11542,0.79381,0.30929,0.70289,0.099392,0.20703,0.058711,0.27726,0.21342,0.67232,0.74437,0.5196,0.69692,0.035913,0.24269,0.90449,0.29922,0.94726,0.90325,0.7895,0.93444,0.27694,0.36493,0.33617,0.13099,0.36199,0.30601,5
0.35814,0.76008,0.96963,0.70638,0.48517,0.70206,0.849,0.47674,0.18597,0.79541,0.12648,0.64313,0.79053,0.21072,0.30222,0.3694,0.26208,0.82143,0.66138,0.11785,0.2115,0.6745,0.088849,0.46107,0.12207,0.35898,0.7833,0.51302,0.51517,0.05685,7
0.35803,0.74883,0.97937,0.70166,0.48358,0.69659,0.85116,0.48244,0.18653,0.7842,0.12256,0.63805,0.78919,0.20891,0.29359,0.36122,0.26496,0.81951,0.67287,0.12074,0.21275,0.67266,0.08835,0.45363,0.12778,0.36315,0.78737,0.51506,0.51854,0.068389,7
0.39404,0.18798,0.78886,0.062578,0.84961,0.55203,0.095906,0.66865,0.16003,0.54672,0.75975,0.91454,0.094673,0.58636,0.15827,0.066435,0.42973,0.85724,0.70881,0.85143,0.75875,0.73551,0.85816,0.94486,0.98052,0.3998,0.8214,0.97008,0.18401,0.034049,4
0.3961,0.18454,0.78925,0.062168,0.85041,0.5505,0.095069,0.66721,0.16064,0.54736,0.76116,0.91432,0.096873,0.58894,0.15907,0.063952,0.42644,0.8584,0.70122,0.85143,0.75907,0.73505,0.85574,0.93959,0.98101,0.40524,0.82195,0.96774,0.18314,0.035935,4
0.39944,0.18844,0.7914,0.061169,0.8516,0.55254,0.095224,0.66886,0.15991,0.54781,0.76424,0.91281,0.09584,0.59085,0.15892,0.064593,0.43009,0.85743,0.70471,0.8539,0.76344,0.73429,0.85588,0.93939,0.9806,0.39568,0.8192,0.97194,0.18386,0.041466,4
0.63653,0.59852,0.057545,0.034122,0.21134,0.69748,0.60489,0.15559,0.70033,0.72239,0.8808,0.2736,0.8185,0.8745,0.6809,0.78458,0.23563,0.32993,0.78655,0.78325,0.45468,0.30382,0.8675,0.39683,0.69473,0.29979,0.092851,0.30141,0.093241,0.97566,3
0.60527,0.093101,0.39665,0.24712,0.46487,0.36978,0.45766,0.79976,0.45609,0.039549,0.36707,0.97437,0.97162,0.21825,0.54723,0.54749,0.43323,0.46522,0.15744,0.34254,0.21568,0.51636,0.5849,0.57882,0.85526,0.1294,0.82495,0.12922,0.36769,0.91258,2
0.36072,0.75415,0.97026,0.70152,0.49004,0.70993,0.84574,0.49084,0.17366,0.78746,0.12676,0.64466,0.78893,0.21701,0.307,0.35669,0.27157,0.8165,0.66964,0.11413,0.22045,0.66878,0.092665,0.45878,0.12141,0.36038,0.7849,0.51821,0.51553,0.06312,7
0.42167,0.27793,0.87211,0.62047,0.32214,0.88028,0.644,0.13962,0.48544,0.82978,0.47951,0.34303,0.21447,0.10125,0.96259,0.15806,0.22168,0.25148,0.28375,0.98183,0.80615,0.75876,0.53748,0.76288,0.72942,0.43137,0.29377,0.55387,0.054192,0.08999,0
0.8094,0.21809,0.9221,1.0232,0.97179,0.34856,0.81189,0.088199,0.70923,0.8743,0.39578,0.063473,0.38372,0.41954,0.38882,0.52754,0.067577,0.18198,0.91429,0.60197,0.065195,0.65196,0.59424,0.71838,0.29376,0.77192,0.80622,0.5408,0.15473,0.75378,0
0.39608,0.18516,0.787,0.062426,0.85082,0.55233,0.093679,0.67373,0.1561,0.54748,0.76141,0.91498,0.095796,0.58733,0.16142,0.066367,0.43002,0.85835,0.70529,0.85177,0.76571,0.73513,0.85704,0.94244,0.98109,0.3987,0.81924,0.96917,0.1838,0.033427,4
0.1827,0.23767,0.12364,0.64004,0.45699,0.063256,0.1569,0.06327,0.90897,0.76864,0.030432,0.059064,0.45681,0.51492,0.93152,0.81512,0.060741,0.36162,0.025516,0.85656,0.15427,0.73265,0.57204,0.72363,0.48374,0.26976,0.085393,0.9873,0.67317,0.092543,1
0.60987,0.13629,0.85976,0.8975,0.82147,0.25272,0.32689,0.33235,0.16013,0.67016,0.38566,0.45839,0.65124,0.060473,0.82536,0.12634,0.16788,0.94022,0.20589,0.87689,0.44826,0.24971,0.3589,0.75543,0.92163,0.089979,0.47178,0.7157,0.2819,0.14977,0
0.63318,0.60665,0.060327,0.031018,0.21527,0.69427,0.60354,0.15196,0.68487,0.72394,0.88383,0.26737,0.81244,0.87943,0.6684,0.78955,0.23787,0.32866,0.78552,0.77861,0.457,0.3004,0.8831,0.39049,0.69047,0.30436,0.095706,0.29409,0.092494,0.97367,3
0.089734,0.48479,0.91376,0.12669,0.78988,0.30271,0.70065,0.088566,0.21322,0.054101,0.24892,0.21541,0.66517,0.75801,0.51084,0.70158,0.029312,0.24082,0.91098,0.30453,0.94649,0.91389,0.78896,0.93517,0.26876,0.36753,0.33253,0.11786,0.36639,0.30623,5
0.36563,0.75655,0.97353,0.70114,0.48041,0.69669,0.85239,0.48545,0.18746,0.78666,0.12251,0.63723,0.79031,0.21607,0.30709,0.36336,0.26504,0.81639,0.66949,0.12479,0.21036,0.66597,0.078433,0.45164,0.12715,0.36055,0.79155,0.51346,0.51437,0.055709,7
0.63004,0.60696,0.058061,0.024227,0.2147,0.69118,0.61778,0.15457,0.69359,0.71738,0.87331,0.2709,0.82411,0.88007,0.67013,0.78969,0.23762,0.33211,0.78489,0.78507,0.45321,0.30092,0.87772,0.39329,0.70222,0.30183,0.093938,0.3045,0.091906,0.96693,3
0.63643,0.59279,0.058508,0.020756,0.20378,0.6966,0.60989,0.15386,0.7012,0.72527,0.87678,0.2748,0.81929,0.88714,0.67791,0.79559,0.23664,0.3313,0.78677,0.78402,0.44529,0.30228,0.87829,0.39792,0.70211,0.30256,0.09372,0.3012,0.094013,0.97711,3
0.10065,0.4744,0.90955,0.11774,0.7915,0.30107,0.70501,0.097586,0.21293,0.059072,0.27585,0.20646,0.67158,0.75667,0.52799,0.70441,0.03271,0.24498,0.91281,0.30082,0.94954,0.906,0.78668,0.94385,0.27801,0.3601,0.32929,0.12446,0.36627,0.29922,5
0.3608,0.76824,0.97242,0.70351,0.48662,0.69386,0.85298,0.47954,0.18871,0.78561,0.10787,0.63493,0.78812,0.21595,0.29419,0.36213,0.26851,0.81753,0.67237,0.11977,0.21717,0.66722,0.084446,0.45396,0.12264,0.36318,0.78705,0.5014,0.50968,0.06493,7
0.089357,0.48973,0.90661,0.11767,0.78935,0.30445,0.69319,0.090329,0.1979,0.069077,0.27301,0.19914,0.6652,0.75815,0.5101,0.69076,0.02544,0.24248,0.90321,0.3038,0.9488,0.89896,0.79026,0.94744,0.27195,0.36856,0.32892,0.11403,0.37396,0.30891,5
0.40067,0.18446,0.7875,0.06414,0.8501,0.55056,0.093092,0.67012,0.16567,0.54591,0.76222,0.91266,0.09778,0.58957,0.16285,0.066515,0.43211,0.86455,0.70359,0.8517,0.76092,0.73712,0.85607,0.93827,0.98046,0.40052,0.82094,0.97213,0.1821,0.039633,4
0.39492,0.18675,0.79393,0.062798,0.85296,0.55477,0.092072,0.66888,0.15803,0.55113,0.76086,0.91395,0.094019,0.59018,0.16103,0.06844,0.42969,0.8589,0.71418,0.85335,0.76428,0.73173,0.85224,0.94911,0.984,0.39682,0.81985,0.96964,0.18259,0.035228,4
0.60864,0.09229,0.39657,0.24593,0.46409,0.36992,0.46349,0.79933,0.45619,0.034343,0.36447,0.97315,0.97177,0.22105,0.54777,0.54555,0.43209,0.46347,0.15827,0.3417,0.21841,0.51577,0.58694,0.57813,0.86261,0.12739,0.82717,0.12629,0.36732,0.91179,2
0.36623,0.76268,0.96886,0.70391,0.47687,0.69584,0.85624,0.48237,0.1818,0.79966,0.11778,0.63268,0.79002,0.21252,0.30121,0.36856,0.26643,0.81579,0.66708,0.1214,0.20954,0.66092,0.085459,0.45758,0.11364,0.36809,0.78711,0.51723,0.51482,0.065894,7
0.18392,0.2385,0.11671,0.63877,0.46134,0.063092,0.15552,0.061399,0.91112,0.75795,0.031488,0.057315,0.46063,0.5094,0.93748,0.82315,0.06124,0.3632,0.029473,0.84681,0.15173,0.73289,0.55985,0.72755,0.48469,0.2795,0.092008,0.97666,0.66338,0.086972,1
0.090757,0.48093,0.91031,0.11563,0.78962,0.30519,0.69732,0.094929,0.20885,0.061695,0.27647,0.20764,0.66615,0.75425,0.51873,0.69458,0.030153,0.2425,0.91402,0.30544,0.94605,0.90467,0.78854,0.93411,0.2711,0.36826,0.32724,0.13411,0.36111,0.30951,5
0.18237,0.24347,0.12137,0.64012,0.45395,0.056832,0.15161,0.058241,0.9136,0.76117,0.025816,0.056382,0.45602,0.51148,0.93962,0.81733,0.062392,0.36674,0.03183,0.84112,0.14821,0.73017,0.58002,0.72902,0.48446,0.27023,0.091703,0.9818,0.67377,0.093293,1
0.35721,0.76033,0.97229,0.69778,0.48347,0.69318,0.8644,0.4854,0.19039,0.78978,0.12504,0.62861,0.78478,0.2141,0.3119,0.36227,0.28004,0.81265,0.66132,0.12006,0.20652,0.6679,0.092792,0.45625,0.12555,0.3603,0.78293,0.51433,0.51956,0.055194,7
0.39828,0.18899,0.79011,0.062291,0.85039,0.55303,0.097079,0.6697,0.16437,0.54913,0.76245,0.9135,0.092757,0.58754,0.15977,0.067869,0.43218,0.85816,0.7033,0.85107,0.7587,0.73443,0.853,0.94289,0.98502,0.40118,0.82018,0.97133,0.18602,0.036223,4
0.088526,0.48857,0.90754,0.11707,0.78528,0.29992,0.69952,0.087421,0.20856,0.073222,0.27243,0.20738,0.66973,0.75343,0.51802,0.69873,0.02897,0.24639,0.90159,0.30136,0.95351,0.90493,0.78159,0.94795,0.27649,0.36136,0.3271,0.12056,0.3617,0.30969,5
0.08868,0.48152,0.90522,0.12882,0.78687,0.29821,0.6957,0.09014,0.21653,0.061833,0.27162,0.2117,0.67046,0.74978,0.50784,0.70215,0.034498,0.24141,0.90754,0.29758,0.9545,0.90926,0.78149,0.9448,0.26915,0.36261,0.33233,0.12097,0.36087,0.29746,5
0.6069,0.092769,0.3966,0.24489,0.46113,0.36834,0.45925,0.79814,0.45762,0.035353,0.36632,0.97601,0.97043,0.21812,0.54693,0.54778,0.4357,0.45926,0.1594,0.34041,0.21906,0.51767,0.58096,0.57744,0.85941,0.12628,0.82315,0.12623,0.36837,0.9132,2
0.17251,0.23707,0.1208,0.64042,0.45378,0.061651,0.15432,0.058386,0.90845,0.75398,0.039763,0.062874,0.45578,0.51499,0.93931,0.8281,0.060963,0.36593,0.028656,0.85439,0.14781,0.73212,0.57532,0.72111,0.49431,0.28021,0.089852,0.97728,0.66583,0.10271,1
0.17572,0.23495,0.12594,0.6487,0.4594,0.059327,0.15178,0.056596,0.9105,0.7572,0.031246,0.065862,0.45621,0.5082,0.93322,0.82044,0.06046,0.36484,0.029597,0.85282,0.14981,0.72501,0.5717,0.7312,0.48275,0.2731,0.086057,0.97193,0.67304,0.088502,1
0.090719,0.4835,0.90662,0.12334,0.78668,0.30218,0.68322,0.080056,0.19471,0.058704,0.27738,0.2121,0.66395,0.75462,0.51418,0.69057,0.030677,0.23836,0.90496,0.30219,0.95091,0.90874,0.79192,0.94577,0.27977,0.36374,0.3357,0.1138,0.36548,0.30372,5
0.13088,0.23502,0.059828,0.97484,0.70229,0.41224,0.22932,0.48868,0.45811,0.25948,0.88082,0.58846,0.81346,0.13614,0.39803,0.058089,0.69986,0.14608,0.28963,0.24874,0.20355,0.37174,0.58594,0.036764,0.12642,0.19849,0.63923,0.59768,1.0987,0.52959,0
0.60706,0.092948,0.39661,0.24562,0.46416,0.3718,0.45941,0.79769,0.45659,0.034828,0.36554,0.97507,0.97054,0.21665,0.54385,0.54795,0.43627,0.45899,0.16,0.34248,0.21415,0.51873,0.58504,0.57707,0.8564,0.1295,0.82515,0.12409,0.37485,0.91374,2
0.22104,0.15289,0.6398,0.43625,0.49241,0.73281,0.60751,0.6433,0.51682,0.33852,0.27819,0.84943,0.70212,0.55036,0.97731,0.93744,0.49037,0.85932,0.36766,0.095174,0.063984,0.85607,0.43497,0.031998,0.18558,0.61521,0.18642,0.42583,0.27581,0.48852,6
0.60519,0.092791,0.39615,0.24773,0.46535,0.37297,0.46416,0.80065,0.45578,0.040993,0.36407,0.97455,0.97251,0.21531,0.54881,0.54513,0.43713,0.46102,0.15728,0.3418,0.21642,0.51636,0.58366,0.5775,0.85628,0.12542,0.82453,0.12839,0.3689,0.91575,2
0.63853,0.60468,0.058602,0.031616,0.21348,0.69517,0.60368,0.14713,0.69596,0.72594,0.87179,0.2772,0.81805,0.87892,0.67406,0.78393,0.2449,0.33176,0.78126,0.79296,0.44984,0.29777,0.88136,0.40141,0.69564,0.30317,0.091025,0.30114,0.089744,0.9826,3
0.18724,0.24983,0.12321,0.6304,0.46171,0.060604,0.15068,0.058018,0.90886,0.76664,0.030031,0.064693,0.47081,0.5141,0.93339,0.81976,0.062839,0.37491,0.031019,0.85192,0.15251,0.72734,0.58501,0.73294,0.48911,0.27679,0.084096,0.97873,0.67471,0.086852,1
0.36512,0.7605,0.97399,0.70392,0.48492,0.69799,0.85589,0.48657,0.17939,0.78476,0.12698,0.62776,0.79276,0.21135,0.30068,0.35822,0.26925,0.80964,0.66838,0.12162,0.21562,0.66023,0.085198,0.45234,0.12288,0.36742,0.78642,0.51895,0.51886,0.058448,7
0.63178,0.61026,0.057797,0.024853,0.21176,0.69901,0.60632,0.14689,0.69456,0.72443,0.86733,0.26882,0.81881,0.8813,0.67448,0.78589,0.2416,0.33381,0.79055,0.78668,0.45427,0.309,0.88028,0.39766,0.69353,0.30907,0.095943,0.30021,0.093117,0.96457,3
0.21394,0.15374,0.6416,0.4308,0.4895,0.72784,0.60863,0.64068,0.51767,0.3373,0.27538,0.86391,0.70083,0.55201,0.97621,0.93718,0.49194,0.85238,0.36569,0.093445,0.067432,0.85385,0.43399,0.034536,0.18484,0.61688,0.19059,0.42417,0.27744,0.48901,6
0.094117,0.48115,0.90836,0.12615,0.79085,0.2979,0.69862,0.089061,0.21069,0.056943,0.27606,0.21246,0.6699,0.75082,0.51201,0.69696,0.033844,0.24296,0.907,0.30902,0.94664,0.89811,0.78739,0.93456,0.28141,0.36646,0.32486,0.12456,0.36502,0.30132,5
0.60729,0.093358,0.39448,0.24864,0.46468,0.36807,0.46593,0.79566,0.45677,0.034205,0.36498,0.97498,0.97053,0.21866,0.54528,0.54698,0.42863,0.45851,0.15723,0.34576,0.21872,0.51947,0.58374,0.57583,0.85717,0.12628,0.82305,0.12791,0.36829,0.91196,2
0.095188,0.47841,0.91822,0.12158,0.7887,0.29607,0.69558,0.10456,0.21692,0.066097,0.27236,0.21113,0.68015,0.75622,0.50316,0.69449,0.029622,0.24045,0.91043,0.30418,0.94302,0.89834,0.78693,0.94377,0.26738,0.35979,0.3271,0.11679,0.35655,0.30045,5
0.60549,0.092052,0.39503,0.24644,0.46572,0.37099,0.45894,0.80046,0.45753,0.036678,0.36541,0.97669,0.97142,0.2174,0.54529,0.54582,0.43106,0.46211,0.1574,0.34114,0.21927,0.51732,0.58794,0.57849,0.85704,0.12697,0.82703,0.12952,0.37106,0.91236,2
0.4011,0.18744,0.7906,0.062083,0.84973,0.55181,0.094036,0.67076,0.16212,0.54803,0.76283,0.91289,0.093521,0.58697,0.15622,0.066391,0.43754,0.85621,0.70539,0.85076,0.76431,0.73929,0.85368,0.93913,0.98049,0.39641,0.81922,0.96919,0.18179,0.035035,4
0.21859,0.15425,0.64062,0.43399,0.4924,0.72632,0.60745,0.64509,0.51612,0.3376,0.28034,0.85247,0.7031,0.55421,0.97546,0.93825,0.49033,0.85425,0.36714,0.095186,0.065093,0.85279,0.43568,0.031525,0.18536,0.61422,0.18824,0.42305,0.2751,0.48868,6
0.6057,0.091655,0.39661,0.24498,0.46149,0.37195,0.46117,0.79554,0.4556,0.035139,0.36462,0.9731,0.97203,0.22087,0.54717,0.54541,0.43019,0.46015,0.1591,0.3422,0.21527,0.5179,0.58251,0.57819,0.85551,0.12538,0.82187,0.12398,0.36478,0.91307,2
0.36592,0.76268,0.97071,0.70195,0.48008,0.70672,0.85013,0.4882,0.178,0.78565,0.11671,0.64481,0.79026,0.21027,0.29464,0.36043,0.2805,0.81955,0.66405,0.13121,0.21214,0.66987,0.09675,0.45713,0.12607,0.36558,0.78756,0.49986,0.51481,0.064702,7
0.08973,0.48088,0.9095,0.12188,0.78722,0.29812,0.69505,0.089936,0.21221,0.058505,0.27479,0.21349,0.67508,0.75025,0.50699,0.69779,0.023026,0.24125,0.9084,0.30368,0.93447,0.90647,0.77954,0.93661,0.28403,0.36468,0.33067,0.12313,0.36048,0.30441,5
