@relation m-out_data_19-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}

@data
0.68866,0.34916,0.27518,0.85493,0.21921,0.86345,0.31738,0.78599,0.049136,0.24953,0.23092,0.73687,0.89904,0.35827,0.35219,0.052969,0.083107,0.49673,0.23271,0.16155,0.1562,0.58016,0.33622,0.4884,1.0012,0.98991,0.90611,0
0.73954,0.85936,0.1926,0.025939,0.04856,0.38001,0.21628,0.64436,0.71308,0.54593,0.96165,0.095858,0.42639,0.94905,0.38183,0.098681,0.40825,0.78655,0.75565,0.30835,0.026906,0.81977,0.66748,0.14305,0.23856,0.97858,0.69201,2
0.42919,0.14346,0.83558,0.16806,0.80903,0.64484,0.14174,0.024568,0.97728,0.16515,0.52216,0.47465,0.81156,0.14213,0.43016,0.73825,0.9518,0.7154,0.28508,0.81098,0.096307,0.61985,0.61964,0.16768,0.69062,0.14184,0.62012,9
0.3703,1.0235,0.74414,0.60472,0.56893,0.042443,0.8235,0.27201,0.17716,0.5745,0.21901,0.67988,0.40376,0.47843,0.68888,0.052013,0.81903,0.4638,0.862,0.41645,0.52016,0.2231,0.56881,0.51487,0.13023,0.11505,0.35661,0
0.33248,0.86118,0.5998,0.78434,0.66739,0.26326,0.66876,0.64189,0.8814,0.14225,0.21658,0.7897,0.94863,0.28763,0.52632,0.75838,0.59437,0.38267,0.66812,0.851,0.45682,0.87785,0.30611,0.21577,0.28976,0.52226,0.49599,4
0.81053,0.07281,0.59429,0.68969,0.73791,0.90385,0.85984,0.024983,0.35793,0.80885,0.55056,0.26247,0.76281,0.5489,0.87927,0.4033,0.75988,0.66467,0.64438,0.59727,0.1891,0.52592,0.9287,0.11986,0.28468,0.47322,0.90375,3
0.94633,0.24431,0.47433,0.43756,0.85507,0.42606,0.49458,0.52317,0.234,0.9615,0.57044,0.74008,0.6702,0.86982,0.95202,0.40318,0.28408,0.76408,0.16629,0.71286,0.59547,0.70421,0.94387,0.13245,0.36434,0.12593,0.86191,6
0.80824,0.070196,0.595,0.68977,0.7398,0.90356,0.8563,0.024946,0.35772,0.81075,0.54924,0.26277,0.76253,0.54679,0.87989,0.40736,0.7617,0.66463,0.64374,0.59486,0.19115,0.52255,0.93084,0.12046,0.28632,0.47712,0.90529,3
0.15919,0.65869,0.93452,0.74282,0.17617,0.48684,0.34166,0.65394,0.13124,0.93008,0.12197,0.77501,0.075565,0.72415,0.090116,0.26647,0.62652,0.63007,0.3885,0.31023,0.24037,0.027352,0.95737,0.69189,0.10229,0.80599,0.20993,10
0.42926,0.14495,0.83131,0.16551,0.81069,0.64405,0.14362,0.025312,0.97549,0.16761,0.52423,0.47666,0.81264,0.14503,0.42784,0.73779,0.95221,0.7153,0.28735,0.80925,0.094349,0.61769,0.61804,0.16767,0.68777,0.14472,0.61662,9
0.33382,0.86094,0.59415,0.78373,0.67093,0.26012,0.66935,0.64143,0.88074,0.14213,0.21629,0.7894,0.94974,0.28412,0.52149,0.75582,0.59921,0.37895,0.67065,0.84921,0.45533,0.88355,0.30821,0.21298,0.28471,0.52629,0.49554,4
0.33208,0.85644,0.59545,0.77955,0.6654,0.25993,0.66576,0.64557,0.88148,0.14386,0.21694,0.78534,0.946,0.28315,0.5207,0.75551,0.59856,0.37823,0.67151,0.84791,0.45708,0.88421,0.30982,0.21142,0.2852,0.52335,0.49596,4
0.11721,0.57094,0.85915,0.66699,0.66714,0.45065,0.45325,0.50018,0.025487,0.47705,0.47532,0.11841,0.16799,0.78789,0.95344,0.95077,0.9742,0.40306,0.61977,0.49946,0.54809,0.64506,0.64153,0.26103,0.023124,0.88325,0.094471,5
0.3362,0.86219,0.59532,0.78152,0.66743,0.25923,0.66958,0.64056,0.87943,0.14632,0.2138,0.78779,0.94786,0.28608,0.52439,0.75733,0.59785,0.38363,0.67347,0.85069,0.45475,0.88264,0.30988,0.2145,0.28742,0.52022,0.50019,4
0.80828,0.069082,0.59671,0.69145,0.73657,0.90546,0.85553,0.023036,0.35612,0.80707,0.54872,0.26259,0.76076,0.54673,0.88173,0.4023,0.76002,0.66519,0.64352,0.5947,0.1895,0.52492,0.93121,0.11752,0.28714,0.47476,0.90314,3
0.40898,0.13447,0.38729,0.71591,0.55122,0.52723,0.16973,0.77054,0.29358,0.78527,0.42828,0.95548,0.10136,0.30487,0.87063,0.84399,0.91373,0.77726,0.56349,0.82308,0.095087,0.092682,0.54274,0.81156,0.19804,0.52075,0.94931,7
0.33252,0.85644,0.59542,0.77982,0.66516,0.25788,0.66909,0.64419,0.88259,0.14244,0.21801,0.78525,0.94726,0.2847,0.52051,0.75382,0.59746,0.3805,0.67282,0.85114,0.45795,0.88279,0.30683,0.2169,0.28969,0.52347,0.49707,4
0.70485,0.12628,0.66169,0.31781,0.33232,0.93055,0.468,0.045435,0.29242,1.0627,0.30888,0.76019,0.6859,0.47971,0.71302,0.44383,0.86527,0.17176,0.24881,0.34311,0.71758,0.14791,0.38702,0.1918,0.20673,0.062911,0.43302,0
0.33527,0.86171,0.59896,0.77955,0.6688,0.26256,0.66922,0.64525,0.88017,0.14697,0.21526,0.78721,0.94865,0.28316,0.52331,0.75641,0.59748,0.3817,0.66707,0.84813,0.4514,0.8805,0.30661,0.21247,0.28688,0.52013,0.49726,4
0.42751,0.14344,0.83351,0.16523,0.80897,0.64171,0.14382,0.022842,0.97745,0.16599,0.52424,0.47744,0.80998,0.14179,0.43073,0.74121,0.9543,0.71333,0.28471,0.80802,0.09586,0.62109,0.61775,0.16741,0.68818,0.14417,0.61733,9
0.94855,0.21997,0.47036,0.41133,0.84403,0.45212,0.48452,0.51883,0.24296,0.98288,0.56906,0.73772,0.65495,0.86355,0.96402,0.40393,0.30069,0.72041,0.17164,0.69803,0.61072,0.69603,0.96113,0.15294,0.37995,0.10512,0.84392,6
0.90671,0.71396,0.83208,0.23938,0.094193,0.71403,0.74145,0.52508,0.71592,0.66796,0.71421,0.2869,0.42961,0.78709,0.45208,0.52157,0.97549,0.14381,0.80899,0.6443,0.26302,0.6434,0.57238,0.52245,0.64534,0.52328,0.85907,1
0.81105,0.070091,0.59516,0.69173,0.73995,0.90569,0.85584,0.024785,0.35803,0.81037,0.54692,0.26084,0.76231,0.54895,0.87954,0.40612,0.75967,0.66551,0.64454,0.59692,0.18953,0.52338,0.93063,0.11747,0.28698,0.47669,0.90544,3
0.90785,0.71455,0.83383,0.23714,0.096099,0.71544,0.73674,0.52605,0.71619,0.66564,0.71096,0.28513,0.42753,0.78442,0.45365,0.52068,0.97793,0.14057,0.81103,0.64382,0.26144,0.64407,0.57311,0.52516,0.64488,0.52544,0.8575,1
0.16569,0.68692,0.93176,0.73859,0.16728,0.47276,0.33243,0.66458,0.11874,0.90846,0.14294,0.78213,0.04783,0.71326,0.093841,0.25979,0.6441,0.6174,0.38056,0.31234,0.23745,0.023993,0.94889,0.68623,0.11904,0.78457,0.21339,10
0.11758,0.57271,0.85743,0.66527,0.66537,0.4508,0.45134,0.49998,0.022132,0.47497,0.47549,0.12109,0.16743,0.78507,0.95177,0.95285,0.9748,0.40223,0.61884,0.49904,0.54649,0.64464,0.64042,0.26308,0.023072,0.87984,0.093618,5
0.39765,0.14376,0.35578,0.73385,0.53993,0.54007,0.16552,0.76288,0.28581,0.77331,0.4557,0.94555,0.12477,0.30019,0.8883,0.86848,0.92142,0.78175,0.56972,0.83018,0.10571,0.091108,0.54725,0.80581,0.18548,0.51477,0.94023,7
0.39748,0.144,0.38458,0.73754,0.54679,0.51601,0.15707,0.74559,0.29577,0.78408,0.44725,0.95577,0.10866,0.31301,0.87878,0.85174,0.92869,0.78286,0.56368,0.8236,0.093995,0.093093,0.54141,0.80565,0.18944,0.51472,0.94308,7
0.74038,0.85741,0.18824,0.02478,0.051028,0.38233,0.21653,0.63935,0.71283,0.55009,0.95623,0.093233,0.42842,0.94853,0.37952,0.093222,0.40682,0.78791,0.75792,0.30804,0.021715,0.82512,0.6624,0.14455,0.24033,0.97618,0.6952,2
0.80853,0.070717,0.59482,0.69133,0.73669,0.90696,0.85595,0.025293,0.35787,0.81071,0.5486,0.26303,0.76265,0.54962,0.87923,0.40576,0.76166,0.66715,0.64154,0.59506,0.19166,0.52333,0.92716,0.11835,0.28403,0.47369,0.90366,3
0.33623,0.85594,0.59517,0.78143,0.66642,0.26079,0.67019,0.64675,0.88045,0.14638,0.21603,0.78499,0.94624,0.28224,0.524,0.75578,0.59907,0.3812,0.67259,0.84882,0.45561,0.88089,0.30664,0.21585,0.28551,0.52017,0.4991,4
0.4051,0.13474,0.37597,0.73332,0.54463,0.52251,0.16723,0.76261,0.27453,0.79107,0.45483,0.94876,0.12046,0.30495,0.87889,0.85656,0.92603,0.78557,0.57197,0.82984,0.096004,0.087215,0.54329,0.80601,0.19056,0.51895,0.95351,7
0.33436,0.85783,0.59406,0.77939,0.66933,0.25755,0.66743,0.6455,0.88003,0.14222,0.21187,0.78736,0.9525,0.28325,0.5229,0.75425,0.59625,0.37771,0.66972,0.85099,0.45136,0.88159,0.30822,0.21204,0.28372,0.52637,0.50043,4
0.42716,0.14338,0.83351,0.16793,0.80875,0.64489,0.1423,0.023006,0.97822,0.16595,0.52276,0.47461,0.81163,0.14099,0.43039,0.73802,0.95363,0.71228,0.28773,0.80771,0.096235,0.61714,0.61954,0.16578,0.68787,0.14196,0.61924,9
0.42745,0.14167,0.83326,0.16577,0.8121,0.64403,0.14367,0.024537,0.97529,0.16759,0.52481,0.47718,0.80986,0.14361,0.42853,0.73756,0.95214,0.71324,0.28669,0.80858,0.097891,0.61793,0.61797,0.1674,0.68796,0.14183,0.61722,9
0.21538,0.35295,0.15548,0.66237,0.07052,0.74099,0.53725,0.092631,0.9156,0.43115,0.4125,0.091443,0.24303,0.66822,0.39547,0.67352,1.0969,0.04965,0.55721,0.40361,0.40514,0.61031,0.91031,0.69689,0.67681,0.37947,0.74754,0
0.42716,0.1417,0.83117,0.16494,0.80826,0.64219,0.14359,0.02543,0.97772,0.16415,0.52149,0.47428,0.80828,0.14183,0.42994,0.74027,0.9514,0.71551,0.28686,0.81092,0.096912,0.61684,0.61807,0.16504,0.69136,0.14119,0.61912,9
0.4298,0.14185,0.83128,0.16828,0.81222,0.64224,0.14498,0.025735,0.97848,0.16529,0.52472,0.47744,0.81004,0.14212,0.42845,0.74038,0.95223,0.71347,0.28661,0.80935,0.096583,0.61786,0.61789,0.16418,0.68829,0.13967,0.61733,9
0.1689,0.69952,0.9203,0.75325,0.16323,0.45194,0.33325,0.68021,0.11641,0.90005,0.13398,0.76657,0.080539,0.71324,0.078758,0.25436,0.63528,0.60417,0.36045,0.31618,0.24508,-0.01323,0.92408,0.66362,0.12893,0.7773,0.2007,10
0.73884,0.85806,0.19303,0.021312,0.045489,0.38104,0.21442,0.64576,0.7114,0.54619,0.96233,0.094086,0.42915,0.94925,0.3796,0.09344,0.40265,0.78742,0.75416,0.30887,0.023433,0.82046,0.66774,0.14113,0.23742,0.97805,0.69195,2
0.73673,0.85832,0.19036,0.024454,0.045574,0.37954,0.21604,0.63954,0.71485,0.54902,0.95701,0.097238,0.42633,0.95191,0.38089,0.094161,0.40631,0.78499,0.75674,0.31302,0.024491,0.82328,0.66671,0.14035,0.23963,0.9801,0.69162,2
0.33027,0.85638,0.59334,0.77943,0.66576,0.25976,0.66755,0.64539,0.88311,0.14327,0.21405,0.78682,0.94622,0.28816,0.52289,0.75456,0.59833,0.37998,0.66703,0.85375,0.45372,0.88031,0.31218,0.21148,0.28635,0.52562,0.49837,4
0.81101,0.072625,0.59441,0.68917,0.7393,0.9055,0.8579,0.022075,0.3577,0.80886,0.54717,0.2647,0.76348,0.54699,0.88201,0.4037,0.75984,0.665,0.64186,0.59463,0.19188,0.52319,0.92896,0.11847,0.28487,0.47427,0.90566,3
0.73791,0.85753,0.19098,0.0221,0.044489,0.38003,0.21555,0.64555,0.71055,0.54663,0.96105,0.09864,0.42851,0.94896,0.38111,0.095473,0.40434,0.78857,0.75871,0.30783,0.025851,0.82409,0.66344,0.14256,0.24053,0.97407,0.69689,2
0.40403,0.1385,0.37822,0.73875,0.54392,0.52038,0.15966,0.7615,0.29223,0.78382,0.45185,0.94631,0.11368,0.31093,0.8768,0.8521,0.9323,0.78059,0.57068,0.83357,0.08921,0.093921,0.54688,0.80405,0.18909,0.51946,0.95309,7
0.90641,0.71428,0.83392,0.23938,0.094452,0.71346,0.7374,0.52241,0.71589,0.66534,0.71212,0.28733,0.42812,0.78542,0.45418,0.52389,0.97813,0.14506,0.80825,0.64343,0.26073,0.64007,0.57087,0.52568,0.64482,0.52232,0.86021,1
0.80813,0.07038,0.59659,0.6892,0.73752,0.90526,0.85784,0.0248,0.3553,0.80891,0.5466,0.26029,0.76083,0.54711,0.88195,0.40644,0.76235,0.66737,0.64125,0.59505,0.18942,0.52295,0.92897,0.12088,0.28736,0.47691,0.90221,3
0.74016,0.86084,0.18775,0.021585,0.049129,0.38322,0.21559,0.64276,0.70958,0.54748,0.96064,0.096964,0.42778,0.94941,0.37767,0.096684,0.40209,0.78362,0.75702,0.30775,0.0237,0.82217,0.66247,0.14361,0.23586,0.97381,0.69303,2
0.42665,0.14084,0.83364,0.16737,0.80903,0.64534,0.14156,0.02308,0.9787,0.16882,0.52262,0.4766,0.80896,0.14214,0.42695,0.7384,0.95418,0.71285,0.28503,0.80878,0.0959,0.62062,0.62036,0.16514,0.69012,0.14442,0.61893,9
0.9348,0.24199,0.48813,0.44429,0.84735,0.42697,0.5003,0.52732,0.24028,0.96194,0.57039,0.73801,0.65991,0.85598,0.94789,0.40673,0.27214,0.75224,0.16048,0.71573,0.60268,0.72641,0.94706,0.144,0.34565,0.10974,0.86678,6
0.80871,0.070452,0.59716,0.68967,0.73927,0.90303,0.856,0.02472,0.35593,0.8105,0.54907,0.26033,0.76257,0.54631,0.88015,0.40558,0.7601,0.66516,0.64399,0.59541,0.19126,0.5232,0.93152,0.12113,0.28432,0.47408,0.90273,3
0.1698,0.67414,0.93574,0.71703,0.16885,0.48075,0.33854,0.66961,0.11701,0.9183,0.15595,0.78712,0.053657,0.71599,0.11682,0.26563,0.65657,0.622,0.39231,0.30124,0.23605,0.030337,0.94666,0.68534,0.14409,0.77972,0.21639,10
0.46953,0.96797,0.81701,0.7662,0.61227,0.41058,0.25251,0.58067,0.68633,0.85908,0.32571,0.25949,0.18424,0.43988,0.52704,0.7403,1.2086,0.23324,0.75298,0.36793,0.3813,0.39984,0.5245,0.64852,0.34566,0.32996,0.3701,0
0.90432,0.71424,0.83573,0.23749,0.096321,0.71654,0.7374,0.52518,0.7125,0.66889,0.71195,0.28524,0.42974,0.78492,0.45371,0.52433,0.97475,0.14182,0.80777,0.64381,0.26126,0.64119,0.57236,0.52553,0.64517,0.5254,0.85628,1
0.172,0.68485,0.93674,0.71225,0.14251,0.46816,0.33454,0.66819,0.12823,0.90975,0.1456,0.80098,0.057381,0.71137,0.093821,0.23996,0.63283,0.6206,0.36514,0.29,0.25289,0.019436,0.91893,0.69954,0.12174,0.7818,0.2108,10
0.7412,0.85518,0.18974,0.025652,0.048428,0.38352,0.21515,0.64376,0.7146,0.5476,0.96231,0.094793,0.42854,0.94984,0.37925,0.096656,0.40487,0.78253,0.75427,0.30749,0.020493,0.82107,0.66297,0.14483,0.235,0.97943,0.69671,2
0.42729,0.14346,0.83146,0.16772,0.81151,0.6417,0.14196,0.024897,0.97547,0.16779,0.52211,0.47683,0.80979,0.14389,0.43026,0.73811,0.95403,0.71493,0.28683,0.80935,0.096945,0.62039,0.62047,0.16866,0.68815,0.14345,0.61934,9
0.73907,0.8554,0.19211,0.022412,0.049818,0.38312,0.21111,0.64453,0.71192,0.54437,0.95646,0.098709,0.42987,0.94864,0.37901,0.097171,0.40415,0.78321,0.75721,0.3091,0.025796,0.82618,0.66744,0.14514,0.239,0.97381,0.69165,2
0.42921,0.1445,0.83358,0.16753,0.80891,0.64181,0.14367,0.022535,0.97592,0.16558,0.52222,0.47654,0.81196,0.1422,0.42562,0.73822,0.95222,0.71614,0.28709,0.81091,0.09607,0.61791,0.61775,0.1644,0.69063,0.1449,0.61746,9
0.41122,0.15169,0.38591,0.73704,0.54805,0.52289,0.16675,0.76236,0.28777,0.78636,0.45662,0.95507,0.11899,0.31111,0.88187,0.86125,0.93105,0.78094,0.56879,0.841,0.096813,0.10138,0.54863,0.81025,0.19236,0.52391,0.94837,7
0.40026,0.14186,0.37803,0.73525,0.54502,0.52162,0.15968,0.76553,0.27933,0.78388,0.45004,0.95297,0.12341,0.3023,0.8797,0.85417,0.92481,0.78105,0.5643,0.82903,0.089981,0.097617,0.54288,0.80455,0.18995,0.52117,0.95655,7
0.54694,0.56107,0.50291,1.0771,0.2973,0.36827,0.61087,0.71712,0.58376,0.76109,1.0132,0.48096,0.09878,0.26001,0.92772,0.14406,0.25264,0.78718,0.23084,0.49401,0.19886,0.1166,0.56591,0.72552,0.56933,0.5277,0.29613,0
0.93109,0.23445,0.47266,0.42909,0.84921,0.43898,0.50235,0.52475,0.23006,0.96823,0.57584,0.7399,0.6711,0.86663,0.95411,0.407,0.28935,0.7677,0.1666,0.71036,0.59504,0.71621,0.95644,0.14712,0.36022,0.12349,0.85466,6
0.70191,0.26747,0.55054,0.67323,0.75632,0.17169,0.50249,0.14598,0.78264,0.97411,0.41055,0.2245,0.63482,0.3269,1.0938,0.20229,0.39363,0.36249,0.87431,0.86026,0.22803,0.84853,0.35097,0.85556,0.044264,0.82222,0.82583,0
0.90434,0.71242,0.83365,0.24174,0.09325,0.71618,0.73922,0.52629,0.7127,0.66831,0.71211,0.28518,0.43133,0.78431,0.45146,0.5241,0.9785,0.14188,0.80808,0.64196,0.26314,0.64292,0.57014,0.52323,0.64502,0.52497,0.8569,1
0.18627,0.69612,0.90042,0.74016,0.17347,0.45793,0.33019,0.66388,0.13613,0.89576,0.15381,0.76788,0.017929,0.70639,0.08454,0.26154,0.64519,0.61575,0.40001,0.28333,0.20828,0.017955,0.95463,0.70938,0.1007,0.78427,0.25523,10
0.77945,0.50482,0.6702,0.70935,0.050597,0.7294,0.28002,0.02036,0.2033,0.38937,0.18434,0.48574,0.67857,0.70708,0.59333,0.61428,0.23092,0.024654,0.32953,0.71645,0.4402,0.43807,0.79298,0.69557,0.24972,0.80152,0.48337,0
1.0463,0.38195,0.86304,0.72775,0.95261,0.08717,0.28863,1.0934,0.87737,0.66097,0.56888,0.8493,0.29887,0.27503,0.69442,0.34035,0.69882,0.14527,0.26961,0.31379,0.31328,0.13883,0.81458,0.98589,0.59384,0.8372,0.47026,0
0.41116,0.14961,0.37927,0.7398,0.5458,0.52815,0.16874,0.76299,0.28777,0.7873,0.45409,0.95811,0.12702,0.31843,0.88058,0.85225,0.92766,0.77953,0.57994,0.83477,0.10286,0.098394,0.55288,0.80865,0.19693,0.52729,0.95339,7
0.3308,0.85883,0.59517,0.7788,0.66979,0.25763,0.66438,0.64438,0.88469,0.14432,0.21179,0.78484,0.94719,0.28518,0.52276,0.75424,0.5987,0.3802,0.66823,0.85083,0.45689,0.87832,0.30629,0.21502,0.28607,0.52065,0.49744,4
0.93247,0.24998,0.47802,0.43046,0.85437,0.43368,0.47449,0.48626,0.23519,0.95783,0.58716,0.75143,0.64505,0.84086,0.96287,0.40008,0.28815,0.75242,0.17527,0.70117,0.57477,0.72533,0.9562,0.13474,0.35135,0.095639,0.84804,6
0.80737,0.070479,0.59395,0.69131,0.73921,0.90355,0.85863,0.022802,0.35776,0.81072,0.54668,0.2605,0.76267,0.54886,0.88184,0.40625,0.76169,0.6638,0.64548,0.59722,0.18956,0.52532,0.92886,0.1171,0.28445,0.47446,0.9056,3
0.73736,0.86027,0.19065,0.027184,0.044647,0.3836,0.21127,0.64059,0.71254,0.54446,0.9598,0.095572,0.42942,0.95237,0.38046,0.093332,0.40312,0.78229,0.75557,0.30881,0.024441,0.82008,0.66791,0.14432,0.24083,0.9758,0.69455,2
0.76737,0.66333,0.34539,0.8051,0.6015,0.7439,0.29626,0.37376,0.024136,0.68939,0.57248,0.049231,0.090359,0.57019,0.30048,0.73783,0.048473,0.56206,0.6145,0.55279,0.2779,1.0383,0.67117,0.67711,0.49756,0.54733,0.39179,0
0.8085,0.073312,0.59504,0.69172,0.73922,0.9056,0.8561,0.023076,0.3575,0.80892,0.5462,0.26042,0.76316,0.54734,0.87974,0.40703,0.76177,0.66805,0.64415,0.59442,0.18869,0.52312,0.9288,0.12126,0.28416,0.47405,0.90634,3
0.907,0.71411,0.83712,0.23702,0.09689,0.71407,0.73972,0.52311,0.71645,0.66554,0.71467,0.28481,0.42803,0.78793,0.45156,0.52164,0.97784,0.14163,0.8107,0.64154,0.263,0.64094,0.5706,0.52239,0.64226,0.52316,0.85891,1
0.33314,0.85643,0.59358,0.78266,0.666,0.25949,0.67072,0.64074,0.87949,0.1458,0.21432,0.78465,0.95114,0.2836,0.52254,0.75932,0.5986,0.37801,0.67252,0.85027,0.45174,0.88407,0.30966,0.21444,0.28515,0.52395,0.4984,4
0.40547,0.14876,0.37416,0.74556,0.54253,0.52278,0.17717,0.76965,0.28449,0.79505,0.45928,0.96306,0.11622,0.31203,0.89476,0.8606,0.9341,0.78769,0.57327,0.83909,0.096443,0.099648,0.55299,0.80767,0.20872,0.52575,0.9665,7
0.049623,0.1194,0.12223,0.81787,0.80391,0.30507,0.72811,0.75007,0.25169,1.0139,0.69414,0.4784,0.22982,0.78219,0.52409,0.66707,0.81038,0.64065,0.39826,0.33836,0.64082,0.88614,0.54251,0.77453,0.29844,0.17251,0.55629,0
0.1614,0.68587,0.93294,0.74071,0.17075,0.47553,0.32645,0.66302,0.11844,0.9056,0.14738,0.78148,0.041363,0.71269,0.09268,0.26842,0.65172,0.62073,0.38332,0.31389,0.23725,0.029314,0.94609,0.68287,0.12559,0.79451,0.21551,10
0.40084,0.13585,0.37955,0.73219,0.54552,0.52091,0.16521,0.75225,0.28033,0.7811,0.45008,0.9457,0.11238,0.3033,0.89031,0.85533,0.9293,0.78251,0.56925,0.8266,0.092817,0.092884,0.54595,0.81244,0.19335,0.52752,0.94467,7
0.60378,0.29644,1.0669,0.575,0.18147,0.24142,0.23262,0.81602,0.083115,0.87708,0.18373,0.20543,0.8256,0.6347,0.64815,0.85874,0.92901,0.27592,0.58322,0.87987,0.78924,0.35771,0.76233,0.45531,0.05986,0.60264,0.080501,0
0.33377,0.85605,0.59613,0.78109,0.66771,0.25798,0.67058,0.64431,0.87904,0.14701,0.21791,0.78808,0.9527,0.28201,0.52307,0.76006,0.59758,0.38383,0.66746,0.84763,0.45497,0.87898,0.31004,0.21644,0.2835,0.52302,0.50165,4
0.81064,0.073548,0.59707,0.69209,0.73794,0.90556,0.85819,0.0228,0.3551,0.80852,0.54693,0.26041,0.76241,0.54611,0.88004,0.40338,0.76148,0.66564,0.64042,0.59836,0.18946,0.52313,0.92855,0.12006,0.28342,0.47367,0.90313,3
0.33684,0.85817,0.59536,0.7831,0.66888,0.2615,0.66844,0.64033,0.8779,0.14416,0.21186,0.78707,0.95074,0.287,0.52539,0.7544,0.59939,0.37765,0.66852,0.84757,0.45581,0.8796,0.31137,0.21531,0.28528,0.52664,0.49924,4
0.80878,0.072246,0.59517,0.68981,0.73924,0.90386,0.85913,0.025089,0.35764,0.81085,0.54649,0.25992,0.76013,0.54875,0.88001,0.40589,0.76014,0.66521,0.64354,0.59807,0.19262,0.52248,0.93049,0.11711,0.28445,0.47652,0.90367,3
0.16534,0.68623,0.93164,0.73894,0.16788,0.47376,0.3312,0.66411,0.11833,0.90876,0.14322,0.78277,0.047586,0.71262,0.094153,0.26076,0.64521,0.61829,0.38061,0.31187,0.23777,0.02399,0.9492,0.68681,0.11906,0.78525,0.21362,10
0.42731,0.14195,0.83147,0.16793,0.81062,0.64474,0.14204,0.025066,0.97741,0.16797,0.52141,0.47445,0.81198,0.14391,0.42851,0.74056,0.95185,0.71346,0.28666,0.80842,0.096143,0.62012,0.62066,0.16869,0.68743,0.14186,0.6191,9
0.80851,0.07031,0.59702,0.69136,0.73997,0.90353,0.85872,0.024505,0.35798,0.81106,0.54956,0.26255,0.76057,0.54922,0.87854,0.40594,0.76255,0.66487,0.642,0.59536,0.19224,0.52536,0.93051,0.1177,0.28753,0.47385,0.90293,3
0.4272,0.14345,0.83468,0.16748,0.8105,0.64413,0.14181,0.02454,0.97562,0.16792,0.52414,0.47454,0.81192,0.14156,0.43066,0.73835,0.95165,0.71497,0.28502,0.8093,0.093869,0.61779,0.61738,0.16815,0.68818,0.14004,0.61938,9
0.74185,0.86089,0.19039,0.026889,0.048145,0.38363,0.21424,0.64488,0.71013,0.54637,0.95807,0.097291,0.43162,0.94825,0.38072,0.094161,0.40253,0.78413,0.75654,0.31121,0.024733,0.82188,0.66464,0.1455,0.24129,0.97702,0.69665,2
0.42762,0.14003,0.83182,0.16738,0.80854,0.64179,0.14364,0.023072,0.9782,0.16793,0.52494,0.47432,0.80987,0.14415,0.42786,0.73783,0.95437,0.71348,0.28455,0.81123,0.093118,0.62103,0.62026,0.16593,0.6881,0.14049,0.61755,9
0.16728,0.70772,0.93377,0.72289,0.1525,0.49055,0.30117,0.6752,0.13418,0.92589,0.14522,0.78117,0.074826,0.68259,0.068533,0.2793,0.63789,0.60698,0.38746,0.33985,0.23912,0.025504,0.9699,0.65743,0.13505,0.78625,0.21955,10
0.73721,0.86014,0.18725,0.021057,0.047278,0.38433,0.21632,0.64329,0.71041,0.54499,0.96026,0.095103,0.42838,0.94958,0.37868,0.095063,0.40444,0.7871,0.75812,0.30886,0.025168,0.82302,0.66743,0.14508,0.2353,0.97475,0.69518,2
0.11143,0.38548,0.70499,0.48823,0.3095,0.8249,0.10305,0.17803,0.68947,0.57448,0.42068,0.35852,0.71384,0.45277,0.70519,0.5003,0.20876,0.46968,0.59817,0.046279,0.35918,0.4634,0.66652,1.0427,0.32567,0.93715,0.39364,0
0.81105,0.070523,0.59473,0.69144,0.73955,0.90389,0.85648,0.024528,0.3557,0.80693,0.54604,0.2602,0.75992,0.54881,0.88218,0.40386,0.76158,0.66808,0.64374,0.59522,0.19212,0.52485,0.92858,0.1201,0.28439,0.47419,0.90542,3
0.42904,0.14183,0.83342,0.16542,0.80882,0.64101,0.14382,0.025121,0.97496,0.16796,0.52113,0.47682,0.80918,0.14377,0.43044,0.74038,0.95174,0.71291,0.28642,0.80884,0.093217,0.62028,0.6202,0.16505,0.68968,0.1436,0.61913,9
0.90687,0.7148,0.83363,0.23962,0.096726,0.71324,0.73735,0.52587,0.71374,0.66797,0.71168,0.28707,0.42968,0.78556,0.45191,0.52225,0.97775,0.14398,0.80905,0.64068,0.2642,0.6445,0.57237,0.52524,0.64495,0.52227,0.85948,1
0.95758,0.24517,0.47532,0.43123,0.83325,0.42287,0.51064,0.5083,0.22438,0.95151,0.56662,0.74009,0.69901,0.84523,0.94587,0.39299,0.29643,0.74863,0.18677,0.66683,0.57445,0.69587,0.93325,0.16599,0.34493,0.12398,0.87827,6
