@relation m-out_data_6-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute class {0,1,2,3,4,5,6,7}

@data
0.85404,0.045862,0.59491,0.55503,0.029201,0.46069,0.98402,0.46062,0.36204,0.74491,0.14638,0.8969,0.01878,0.31276,0.052785,0.41559,0.898,0.95502,0.88579,0.96973,0.35847,0.11087,0.28545,0.32773,0.80241,6
0.3829,0.25358,0.075223,0.61658,0.22897,0.30974,0.35559,0.46003,0.027132,0.56507,0.41359,0.4141,0.10473,0.38325,0.76847,0.84705,0.92084,0.28098,0.10119,0.15281,0.38612,0.53769,0.66792,0.71558,0.10469,1
0.38287,0.25332,0.075408,0.61197,0.23174,0.30675,0.3608,0.46,0.026984,0.56571,0.40857,0.40927,0.10348,0.38622,0.76765,0.84288,0.9202,0.28092,0.10123,0.15197,0.3831,0.54005,0.66982,0.71604,0.10361,1
0.30805,0.60306,0.33248,0.055376,0.93777,0.69723,0.77631,0.1175,0.91105,0.34396,0.75549,0.3287,0.28339,0.57763,0.49027,0.7517,0.48091,0.8064,0.85598,0.35186,0.23784,0.95137,0.62827,0.10576,0.050212,0
0.90439,0.77485,0.15434,0.46985,0.82996,0.78145,0.21039,0.60705,0.069715,0.47634,0.093936,0.86532,0.38681,0.79101,0.28454,0.30392,0.6487,0.34669,0.023688,0.92014,0.61974,0.5115,0.063253,0.54284,0.38706,0
0.024777,0.22179,0.67752,0.80092,0.67609,0.6142,0.2547,0.92665,0.87177,0.67231,0.76291,0.81115,0.79794,0.45925,0.75716,0.31658,0.63466,0.59777,0.87306,0.22951,0.023125,0.80285,0.045574,0.88496,0.34707,0
0.44312,0.028064,0.051045,0.65471,0.51672,0.71555,0.55831,0.69515,0.79943,0.32978,0.48509,0.93929,0.15929,0.81489,0.74668,0.71757,0.12955,0.879,0.71533,0.23521,0.79409,0.83215,0.97813,0.35368,0.41541,2
0.85077,0.04096,0.58766,0.56732,0.025205,0.45522,0.97551,0.46485,0.3553,0.74562,0.16422,0.89719,0.023608,0.30633,0.048157,0.42327,0.89906,0.95873,0.88009,0.962,0.35644,0.10424,0.28691,0.33544,0.79909,6
0.44437,0.02299,0.052488,0.65991,0.51845,0.71799,0.56602,0.70215,0.79844,0.3248,0.48059,0.93522,0.15612,0.8163,0.74095,0.72109,0.12609,0.87374,0.71226,0.22955,0.79322,0.82272,0.97522,0.35459,0.41353,2
0.71415,0.76676,0.052793,0.35732,0.25762,0.71798,0.92225,0.22998,0.74227,0.22942,0.4861,0.71892,0.4628,0.48614,0.30916,0.33442,0.56291,0.89445,0.30698,0.023321,0.41299,0.075957,0.38382,0.28381,0.40885,5
0.38562,0.25463,0.077773,0.61329,0.22781,0.30652,0.35938,0.46278,0.026562,0.56467,0.40962,0.41254,0.10409,0.38334,0.76712,0.84464,0.92339,0.28328,0.10078,0.1527,0.38162,0.53737,0.66869,0.71618,0.10153,1
0.61558,0.23074,0.057464,0.32009,0.97865,0.051798,0.98367,0.38593,0.44661,0.095919,0.29565,0.56556,0.83012,0.25949,0.56569,0.13883,0.4249,0.40747,0.91329,0.61815,0.56778,0.089658,0.53566,0.62201,0.070083,0
0.76517,0.71599,0.80248,0.36485,0.067541,0.10225,0.78187,0.33725,0.38352,0.65234,0.66918,0.45852,0.05681,0.52042,0.50719,0.75659,0.80893,0.75784,0.51471,0.11067,0.8181,0.30819,0.77386,0.025078,0.78079,0
0.8526,0.045075,0.58416,0.5784,0.030745,0.45975,0.97765,0.46302,0.36758,0.74939,0.16078,0.89679,0.024269,0.30776,0.043858,0.41764,0.89616,0.94257,0.87688,0.97538,0.35928,0.10027,0.27886,0.34311,0.80481,6
0.9768,0.94765,0.69322,0.66585,0.743,0.79569,0.2799,0.36059,0.6136,0.41205,0.94957,0.17645,0.5867,0.12933,0.9707,0.5883,0.46313,0.69335,0.1805,0.1306,0.2577,0.82277,0.023695,0.2061,0.40825,7
0.44461,0.02924,0.045764,0.67059,0.51363,0.71687,0.56775,0.68898,0.80078,0.33744,0.49201,0.93865,0.15754,0.81395,0.74533,0.72159,0.12753,0.87931,0.71174,0.23982,0.80216,0.82522,0.97247,0.36196,0.40453,2
0.85354,0.045452,0.59723,0.56539,0.026411,0.4588,0.97593,0.46369,0.35523,0.74781,0.15073,0.88701,0.02557,0.30382,0.051982,0.4158,0.8994,0.94512,0.87882,0.96809,0.35462,0.10134,0.2782,0.34044,0.80404,6
0.44276,0.029589,0.046546,0.66888,0.52526,0.7162,0.56536,0.68241,0.79792,0.33186,0.48487,0.94915,0.15172,0.8036,0.75446,0.72385,0.12798,0.87679,0.71848,0.23161,0.79747,0.82309,0.97866,0.35334,0.40195,2
0.85643,0.049595,0.58662,0.55981,0.031196,0.45957,0.97217,0.46285,0.36801,0.74882,0.14995,0.89345,0.026336,0.31801,0.042385,0.41545,0.8977,0.94027,0.86983,0.96629,0.36371,0.097334,0.27848,0.33411,0.79897,6
0.69248,0.76728,0.48445,0.18101,0.53674,0.5919,0.40921,0.10324,0.71777,0.2316,0.052449,0.53683,0.232,0.82246,0.12938,0.53746,0.077841,0.64174,0.97135,0.56448,0.82288,0.53993,0.74358,0.026622,0.79634,3
0.69589,0.76689,0.48858,0.18182,0.5402,0.58951,0.41281,0.10003,0.71516,0.22853,0.052387,0.53661,0.2272,0.81954,0.12592,0.54022,0.076025,0.64167,0.97659,0.56456,0.81963,0.53991,0.74361,0.024075,0.79616,3
0.11744,0.076318,0.64381,0.07181,0.82429,0.1612,0.52668,0.77926,0.70038,1.0037,0.37294,0.21622,0.63204,0.44941,0.92863,0.28631,0.50684,0.29406,0.63957,0.029071,0.81087,1.0914,0.48832,0.021725,0.615,0
0.44415,0.02464,0.057567,0.65675,0.5183,0.72102,0.56649,0.68635,0.79836,0.33016,0.48834,0.94045,0.14695,0.81287,0.75284,0.71829,0.13033,0.88233,0.71601,0.2432,0.79281,0.82107,0.9664,0.36222,0.40173,2
0.84969,0.052683,0.58628,0.56231,0.031909,0.46245,0.97924,0.4634,0.36109,0.74336,0.15706,0.89487,0.025467,0.30831,0.047079,0.40931,0.90969,0.94339,0.87352,0.96743,0.36322,0.10139,0.27903,0.33223,0.80197,6
0.71819,0.76975,0.053542,0.35726,0.25756,0.71807,0.92154,0.23338,0.7454,0.23269,0.48817,0.7171,0.46014,0.48808,0.3065,0.33213,0.56306,0.89848,0.30907,0.024669,0.41325,0.077847,0.38352,0.28392,0.41089,5
0.34406,0.78594,0.293,0.84463,0.54869,0.49551,0.23915,0.32788,0.8143,0.18368,0.14898,0.63368,0.73462,0.29158,0.74456,0.14938,0.44221,0.54903,0.41345,0.72157,0.56435,0.50086,0.47601,0.94339,0.77136,0
0.50757,0.63161,0.057464,0.87569,0.20886,0.82913,0.089161,0.69007,0.93611,0.12666,0.49873,0.16481,0.090934,0.59098,0.98204,0.69548,0.65128,0.65466,0.14099,0.61439,0.17048,0.51434,0.45158,0.53932,0.71507,0
0.97403,0.94792,0.6911,0.66497,0.74522,0.79322,0.2846,0.35625,0.61338,0.40902,0.94987,0.18013,0.58961,0.12503,0.97441,0.58887,0.4607,0.6942,0.1805,0.13035,0.25541,0.82043,0.026723,0.20333,0.40846,7
0.44308,0.019544,0.049166,0.66376,0.52264,0.71211,0.56785,0.68617,0.80192,0.32645,0.48867,0.9328,0.15734,0.81468,0.75288,0.71038,0.13641,0.86751,0.71524,0.23572,0.79338,0.82031,0.98074,0.36044,0.40713,2
0.23394,0.41936,0.55329,0.68284,0.31794,0.28231,0.54227,0.917,0.17784,0.37373,0.37071,0.8702,0.59289,0.39768,0.32871,0.5468,0.22654,0.24535,0.15992,0.64324,1.0146,0.58918,0.91229,0.57098,0.32909,0
0.44653,0.023799,0.05339,0.65862,0.51585,0.71537,0.56938,0.69898,0.79444,0.32963,0.48449,0.94502,0.15545,0.81775,0.75412,0.70663,0.13354,0.86753,0.72669,0.2274,0.79694,0.82132,0.96867,0.36058,0.412,2
0.5916,0.27275,0.73903,0.24257,0.76492,0.073346,0.41452,0.029656,0.25502,0.36481,0.30427,0.89501,0.18617,0.13744,0.49542,0.87817,0.87314,0.25553,0.73936,0.32062,0.35961,0.28538,0.60595,0.81567,0.54147,4
0.047958,0.42912,0.58848,1.0538,0.41581,0.6436,0.35155,0.55025,0.37279,0.94743,0.3626,0.28969,1.0288,0.73266,0.6764,0.45184,0.25468,1.0787,0.59884,0.38918,0.94804,0.13013,0.68715,0.38883,1.1299,0
0.59187,0.27885,0.73699,0.23239,0.7622,0.082048,0.40147,0.022123,0.27244,0.35639,0.31043,0.90156,0.17546,0.13197,0.49108,0.87653,0.874,0.24525,0.74693,0.31254,0.3529,0.28699,0.60447,0.80982,0.53914,4
0.38297,0.25697,0.078101,0.61644,0.22927,0.30674,0.35732,0.45988,0.02649,0.56175,0.40954,0.40863,0.09891,0.38592,0.77132,0.84393,0.92097,0.28346,0.10401,0.15593,0.3856,0.54062,0.66783,0.71874,0.10135,1
0.6916,0.76957,0.48487,0.17743,0.53569,0.59212,0.41148,0.10111,0.71818,0.2323,0.050589,0.53729,0.22921,0.82327,0.12735,0.5409,0.076017,0.63836,0.97545,0.56131,0.82273,0.53949,0.74724,0.02695,0.79141,3
0.43869,0.033507,0.052219,0.66142,0.51281,0.7184,0.56204,0.69496,0.79775,0.32536,0.48286,0.9412,0.15484,0.81136,0.75101,0.70823,0.12729,0.87643,0.7179,0.22909,0.78945,0.82211,0.98187,0.35673,0.41278,2
0.59194,0.27142,0.74854,0.23205,0.76992,0.079873,0.403,0.026047,0.25493,0.36198,0.30455,0.89932,0.17794,0.12567,0.48804,0.87246,0.87456,0.25287,0.74398,0.30574,0.36216,0.28472,0.61757,0.81826,0.54303,4
0.38294,0.25517,0.075648,0.61372,0.22834,0.30868,0.35993,0.46357,0.024471,0.5668,0.40907,0.408,0.10389,0.38613,0.77098,0.84641,0.92132,0.28079,0.10354,0.15519,0.38262,0.53993,0.66782,0.71528,0.10432,1
0.38575,0.25435,0.074299,0.61407,0.23168,0.30662,0.35952,0.46243,0.027889,0.56494,0.40985,0.41272,0.10435,0.38546,0.7668,0.84456,0.92029,0.2837,0.10493,0.15121,0.3832,0.53746,0.66756,0.71564,0.10392,1
0.43219,0.52432,0.19071,0.50431,0.62208,1.104,0.44596,0.36823,0.24162,0.43892,0.37467,0.314,0.52427,0.61485,0.33745,0.64891,0.31422,0.2915,0.50178,0.95346,0.10074,0.63528,0.41639,0.61681,0.98797,0
0.71822,0.7677,0.05,0.35662,0.25513,0.72043,0.92523,0.22821,0.74681,0.23223,0.48807,0.71895,0.4603,0.49012,0.30631,0.33453,0.56352,0.89426,0.30902,0.023943,0.41163,0.077842,0.38697,0.28463,0.41185,5
0.84992,0.050099,0.59575,0.56704,0.028122,0.46361,0.98183,0.46777,0.37352,0.7452,0.14985,0.89428,0.023874,0.30786,0.047157,0.41361,0.90088,0.93936,0.87206,0.96513,0.35258,0.099648,0.28243,0.33637,0.80172,6
0.38287,0.25684,0.073728,0.61182,0.22954,0.30674,0.35649,0.46375,0.027267,0.56185,0.41201,0.41181,0.10432,0.38334,0.76766,0.84704,0.92047,0.28414,0.10455,0.1553,0.38538,0.54296,0.6686,0.71527,0.099954,1
0.43687,0.61648,0.70975,0.54552,0.26432,0.027084,0.55976,0.14796,0.42089,0.52408,0.18282,0.19835,0.72148,0.43767,0.34914,0.78831,0.9841,0.48207,0.9774,0.97609,0.75437,0.37485,0.47742,0.91274,0.44445,0
0.59849,0.28638,0.73955,0.23801,0.7629,0.075359,0.41325,0.023161,0.25822,0.35623,0.30313,0.90368,0.17473,0.12648,0.49073,0.87451,0.86477,0.25443,0.74139,0.3039,0.36212,0.27766,0.61403,0.82154,0.53957,4
0.75407,0.025115,0.80803,0.82501,0.28804,0.13346,0.62743,0.3326,0.02958,1.1077,0.54005,0.6993,0.27567,0.026346,0.37426,0.64018,0.068907,0.50301,0.42659,0.50655,0.58557,0.13178,0.8231,0.82899,0.13896,0
0.60248,0.27941,0.74151,0.23176,0.76889,0.077181,0.41342,0.022974,0.25237,0.36315,0.3065,0.90259,0.18363,0.12624,0.48805,0.87971,0.87016,0.25437,0.75018,0.29749,0.35062,0.28361,0.60835,0.8081,0.53983,4
0.73215,0.74685,0.69918,0.09653,0.34977,0.20396,0.82589,0.98068,0.067844,0.50911,0.98967,0.35284,0.10174,0.9945,0.45041,0.91623,0.19298,0.75888,0.58847,0.62818,0.16828,0.91877,0.33793,0.26786,0.15991,0
0.11881,0.83101,0.1555,0.085249,0.73624,0.64042,0.75965,0.47258,0.43445,0.10336,0.38554,0.73532,0.4714,0.73063,0.754,0.29331,0.89757,0.76231,0.45578,0.57949,0.12358,0.077139,0.25436,0.80085,0.89083,0
0.60168,0.27745,0.73617,0.23252,0.77048,0.075615,0.40677,0.030654,0.25643,0.3592,0.30165,0.90258,0.1773,0.12661,0.49206,0.86985,0.87626,0.26109,0.73833,0.30982,0.36036,0.28051,0.60744,0.82526,0.53556,4
0.85782,0.057326,0.60253,0.56437,0.025054,0.45756,0.97782,0.46231,0.35741,0.74524,0.14754,0.89135,0.027817,0.30989,0.055536,0.41518,0.90317,0.94684,0.87195,0.96523,0.36006,0.10588,0.28149,0.33514,0.79978,6
0.36729,0.72554,0.89627,0.94355,0.1343,0.87618,0.22961,0.18449,0.92782,0.15981,0.15471,0.34416,0.54082,0.2322,0.75018,0.40357,0.40159,0.97736,0.712,0.2887,0.18261,0.99112,0.22765,0.55099,0.28755,0
0.85254,0.049392,0.5918,0.57626,0.032866,0.4514,0.97898,0.45745,0.35714,0.74467,0.15458,0.89337,0.029277,0.30223,0.056939,0.41224,0.89939,0.94705,0.87083,0.96974,0.36302,0.10865,0.27961,0.33613,0.79896,6
0.80025,0.53923,0.53455,0.25714,0.72457,0.69752,0.92753,0.019815,0.024417,0.88228,0.55496,0.55701,0.63945,0.70969,0.37552,0.48929,0.25324,0.20991,0.29299,0.59543,0.73593,0.62165,0.42946,0.53378,0.64646,0
0.97659,0.95023,0.69107,0.66978,0.747,0.79121,0.28318,0.35794,0.61163,0.41221,0.94735,0.17779,0.58985,0.12726,0.97091,0.58995,0.46043,0.6913,0.17642,0.12675,0.25463,0.82313,0.024773,0.20352,0.40713,7
0.69279,0.7667,0.48481,0.18043,0.53962,0.58921,0.41161,0.1008,0.71486,0.2295,0.054039,0.54048,0.22965,0.82298,0.12923,0.5386,0.079979,0.6389,0.97628,0.56209,0.81948,0.5366,0.74402,0.028016,0.7962,3
0.4338,0.02457,0.053518,0.66214,0.51572,0.72457,0.56532,0.68425,0.80124,0.3345,0.48473,0.94422,0.15747,0.81783,0.74528,0.71629,0.12876,0.87833,0.72038,0.23421,0.78989,0.83436,0.97534,0.35315,0.41402,2
0.44388,0.024724,0.097618,0.51861,0.36344,0.024769,0.13338,0.40172,0.12567,0.84715,0.50895,0.5764,0.084612,0.15592,0.053861,0.073831,0.8774,0.83428,0.74169,0.497,0.52297,0.90958,0.5005,0.2926,0.38741,0
0.59251,0.27705,0.74105,0.23379,0.76934,0.074032,0.40264,0.028536,0.25373,0.36095,0.30882,0.89618,0.17851,0.12525,0.48959,0.87938,0.87575,0.25468,0.74854,0.30797,0.36006,0.28091,0.6096,0.82811,0.54059,4
0.97469,0.94822,0.6899,0.66808,0.74309,0.79659,0.28325,0.36125,0.6188,0.41203,0.94767,0.17828,0.58735,0.12907,0.97353,0.58852,0.46314,0.69436,0.18065,0.13131,0.25824,0.82036,0.026525,0.2041,0.40823,7
0.44006,0.8623,0.029557,0.50396,0.13881,0.97892,0.62564,0.8254,0.86946,0.084962,0.22965,0.050103,0.74098,0.76517,0.050798,0.04451,0.52815,1.061,0.13289,1.0601,0.84476,0.35729,0.16746,0.025847,0.7692,0
0.97729,0.94746,0.69316,0.66892,0.74299,0.79486,0.283,0.35795,0.61642,0.41214,0.95004,0.17833,0.59133,0.12997,0.97391,0.5922,0.46312,0.6898,0.17851,0.12747,0.25842,0.82341,0.024015,0.20313,0.40799,7
0.69495,0.76954,0.48505,0.1807,0.53938,0.58955,0.41127,0.1006,0.71543,0.22921,0.052444,0.53974,0.22905,0.82068,0.12969,0.53826,0.075099,0.63818,0.97148,0.56577,0.82175,0.53955,0.747,0.024572,0.79337,3
0.44164,0.025737,0.052276,0.66069,0.51659,0.71724,0.56717,0.68742,0.80393,0.33469,0.4892,0.93506,0.16175,0.80729,0.7463,0.72001,0.12396,0.88102,0.71129,0.22518,0.79702,0.81472,0.98156,0.34904,0.40819,2
0.595,0.28235,0.7398,0.23042,0.76394,0.077653,0.40896,0.020291,0.25323,0.35752,0.30881,0.89865,0.17519,0.12457,0.4836,0.88461,0.87297,0.26397,0.74522,0.30745,0.35352,0.28129,0.61326,0.81447,0.53563,4
0.44212,0.029276,0.054847,0.66035,0.51838,0.71667,0.57053,0.68577,0.80342,0.33346,0.48854,0.93647,0.14529,0.81888,0.75448,0.71524,0.1393,0.87381,0.71755,0.2334,0.796,0.82446,0.97352,0.35412,0.39696,2
0.38595,0.25714,0.075631,0.61329,0.22789,0.30611,0.35688,0.46037,0.024218,0.56165,0.41159,0.41211,0.1004,0.38364,0.76796,0.84357,0.92125,0.28045,0.10493,0.15167,0.38569,0.53673,0.66812,0.71452,0.10035,1
0.86027,0.044609,0.58872,0.56148,0.028776,0.45899,0.97256,0.47112,0.36359,0.74102,0.15485,0.8926,0.027444,0.3089,0.049617,0.41555,0.89149,0.95464,0.87674,0.96894,0.35443,0.10328,0.28248,0.33151,0.80414,6
0.71472,0.76976,0.049321,0.35643,0.25758,0.72,0.92249,0.23176,0.7455,0.22892,0.49075,0.72145,0.46274,0.48613,0.3065,0.33415,0.56374,0.89478,0.30624,0.027108,0.40887,0.074439,0.38376,0.28385,0.40802,5
0.046082,0.60343,1.0481,0.76082,0.7707,0.40412,0.16739,0.18723,0.12441,0.62064,0.87794,0.84084,0.71422,0.95863,0.63416,0.30975,0.35171,1.0619,0.8149,0.21662,0.47505,0.70348,0.1564,0.58524,0.20645,0
0.43301,0.024911,0.049348,0.66833,0.51163,0.71748,0.57298,0.68932,0.7932,0.33368,0.48785,0.93119,0.16166,0.80726,0.74255,0.72249,0.12309,0.88503,0.72072,0.22949,0.7998,0.82446,0.97314,0.3531,0.4078,2
0.38314,0.25683,0.074694,0.61766,0.22954,0.30897,0.35932,0.46033,0.023032,0.56236,0.41236,0.41334,0.10128,0.38676,0.77113,0.84283,0.92376,0.28365,0.10032,0.156,0.38558,0.54002,0.66581,0.7158,0.10408,1
0.383,0.25818,0.074102,0.61209,0.23186,0.30653,0.35741,0.46013,0.026942,0.56523,0.40956,0.41323,0.10608,0.38621,0.76852,0.84829,0.91996,0.28431,0.10353,0.15279,0.3803,0.53779,0.66846,0.716,0.10051,1
0.851,0.048089,0.59513,0.57376,0.018393,0.46237,0.96789,0.45628,0.35775,0.74502,0.15322,0.89758,0.027802,0.30899,0.05338,0.42088,0.90204,0.94964,0.87022,0.96698,0.3531,0.10104,0.29354,0.3321,0.80664,6
0.81218,0.71722,0.49303,0.95713,0.32065,0.26171,0.80174,0.069882,0.30712,0.85857,0.24483,0.13514,0.63179,0.78175,0.95351,0.51776,0.92228,0.31622,0.076676,0.94549,0.83415,0.068918,0.9419,0.23764,0.24258,0
0.69686,0.76707,0.48596,0.17821,0.53907,0.59181,0.41152,0.1002,0.71542,0.2295,0.052869,0.53651,0.22817,0.81993,0.13045,0.53805,0.078521,0.6386,0.97558,0.56246,0.82187,0.53696,0.74321,0.026796,0.79658,3
0.85415,0.049007,0.58754,0.56798,0.030799,0.4449,0.97141,0.46223,0.36308,0.74552,0.14178,0.8913,0.025374,0.31073,0.04961,0.42086,0.89578,0.95087,0.87807,0.9746,0.35712,0.091794,0.28468,0.33235,0.79092,6
0.71646,0.77043,0.049072,0.36063,0.25836,0.71711,0.92208,0.23402,0.74137,0.23308,0.48545,0.71917,0.46249,0.48544,0.30651,0.33512,0.56713,0.89544,0.30724,0.02438,0.40876,0.075066,0.38299,0.28086,0.41158,5
0.97764,0.95194,0.69039,0.66816,0.745,0.79494,0.28302,0.35729,0.61752,0.41198,0.95033,0.17738,0.59084,0.12575,0.971,0.58941,0.46326,0.69501,0.17807,0.12937,0.25897,0.82042,0.02852,0.20415,0.41034,7
0.71822,0.76973,0.05325,0.35981,0.25565,0.72066,0.92215,0.22976,0.74483,0.23191,0.48826,0.71572,0.46008,0.48557,0.30571,0.33436,0.56253,0.89545,0.31056,0.024642,0.40928,0.077799,0.38738,0.28385,0.41259,5
0.38296,0.25714,0.078754,0.61354,0.23139,0.31003,0.35984,0.45868,0.024587,0.56555,0.40949,0.40907,0.104,0.3831,0.77083,0.84387,0.92073,0.28141,0.10372,0.15298,0.3831,0.53727,0.66446,0.71482,0.10343,1
0.29861,0.16762,0.50971,0.95053,0.11976,0.059116,0.87238,0.36167,0.2918,0.69438,0.1111,0.13571,0.10491,0.3603,0.51403,0.39781,0.75888,0.32481,0.59745,0.32777,0.41514,0.821,0.024891,0.027978,0.67543,0
0.35108,0.53825,1.1445,0.17174,0.8119,0.51631,0.19111,0.38916,0.17541,0.66621,0.89148,0.82401,0.05039,0.25329,0.17305,0.38544,0.46764,0.36949,0.9537,0.77709,0.091302,0.72269,0.56977,0.97719,0.67376,0
0.59425,0.27338,0.74023,0.23581,0.77334,0.082059,0.40767,0.029218,0.26192,0.36655,0.30656,0.8992,0.17834,0.12173,0.48911,0.87118,0.8721,0.25717,0.74451,0.29749,0.36098,0.27749,0.6135,0.81829,0.53346,4
0.97496,0.94822,0.69082,0.66935,0.74541,0.79251,0.28373,0.35627,0.61596,0.40998,0.94972,0.18175,0.58752,0.1269,0.97102,0.59178,0.46304,0.6946,0.18163,0.12669,0.25493,0.8197,0.024262,0.20268,0.40797,7
0.6946,0.76705,0.48914,0.18035,0.53656,0.59239,0.40891,0.1014,0.71562,0.23249,0.050106,0.536,0.2334,0.82054,0.12954,0.53744,0.074218,0.6429,0.97332,0.56499,0.82192,0.54053,0.74342,0.027514,0.79689,3
0.69455,0.76948,0.48922,0.18105,0.53682,0.58934,0.40843,0.10047,0.71792,0.22949,0.050077,0.53935,0.22791,0.82354,0.13007,0.54093,0.077805,0.64266,0.97559,0.56562,0.82191,0.53943,0.74337,0.024118,0.79598,3
0.85227,0.046572,0.59262,0.56094,0.030642,0.46174,0.9716,0.46196,0.36443,0.75471,0.15366,0.89064,0.026158,0.31257,0.051175,0.40894,0.90047,0.94583,0.86486,0.96677,0.35698,0.099858,0.28212,0.33493,0.80219,6
0.8533,0.057586,0.58871,0.57013,0.021569,0.46084,0.97498,0.46196,0.36263,0.73949,0.15545,0.89538,0.031421,0.3019,0.049503,0.40908,0.89378,0.93817,0.88199,0.96458,0.35984,0.10728,0.27435,0.32741,0.80806,6
0.69255,0.76591,0.48428,0.18031,0.54032,0.59135,0.41159,0.10318,0.71607,0.22915,0.052597,0.53977,0.22963,0.8197,0.13037,0.53748,0.077755,0.63806,0.97563,0.56233,0.82172,0.54105,0.7428,0.023919,0.79596,3
0.69234,0.76927,0.48818,0.18075,0.53858,0.59227,0.41213,0.10359,0.7152,0.23167,0.054171,0.54041,0.22914,0.81976,0.12973,0.53773,0.078211,0.63963,0.97354,0.56442,0.82217,0.53986,0.74347,0.024406,0.79625,3
0.44492,0.020918,0.052047,0.66798,0.52159,0.71013,0.56484,0.6945,0.79367,0.32946,0.49061,0.94532,0.15576,0.82254,0.74041,0.71249,0.12268,0.86625,0.71269,0.22692,0.80213,0.8233,0.97692,0.35243,0.39923,2
0.69243,0.81068,0.4532,0.33998,0.07658,0.21587,0.54466,0.87817,0.6443,0.81893,0.60609,0.43731,0.8429,0.75298,0.71681,0.16417,0.33163,0.14966,0.51186,0.62078,0.75378,0.086263,1.0038,0.29265,0.026848,0
0.58909,0.27868,0.73414,0.2343,0.7701,0.077649,0.40841,0.026019,0.24994,0.35746,0.29628,0.89338,0.17509,0.13309,0.48346,0.87598,0.87372,0.25309,0.74396,0.30783,0.36462,0.28769,0.61307,0.81741,0.53249,4
0.85731,0.05983,0.58756,0.56452,0.027828,0.46041,0.97315,0.46356,0.3648,0.73745,0.1554,0.89737,0.02531,0.30679,0.049893,0.41263,0.89719,0.95044,0.87584,0.97057,0.35692,0.098063,0.28137,0.34034,0.80655,6
0.85726,0.050271,0.59368,0.57061,0.029111,0.45646,0.96702,0.46567,0.35541,0.7421,0.15166,0.88286,0.031592,0.30542,0.049706,0.40955,0.89847,0.95288,0.86326,0.97604,0.35378,0.10335,0.27414,0.33637,0.79888,6
0.43719,0.026777,0.047245,0.66099,0.50854,0.72755,0.5738,0.686,0.80277,0.33723,0.47532,0.93857,0.16207,0.80944,0.73587,0.71781,0.12499,0.87408,0.71436,0.2416,0.79697,0.824,0.97346,0.35835,0.41095,2
0.97788,0.95237,0.69294,0.66834,0.74195,0.79255,0.28067,0.35846,0.61367,0.4122,0.95091,0.18059,0.5878,0.12463,0.97354,0.59176,0.46354,0.69379,0.18125,0.12692,0.2589,0.82254,0.024274,0.2068,0.40693,7
0.97469,0.94817,0.69333,0.66805,0.74545,0.79247,0.28095,0.36014,0.61714,0.41306,0.94737,0.17818,0.59031,0.12924,0.97132,0.58959,0.46291,0.6939,0.17745,0.12954,0.25971,0.82339,0.026556,0.20366,0.40777,7
0.97778,0.94783,0.68873,0.66605,0.74529,0.79524,0.28351,0.36039,0.61605,0.40947,0.94645,0.17838,0.58744,0.12646,0.97529,0.59255,0.46105,0.69154,0.18113,0.12696,0.2574,0.82293,0.023768,0.20674,0.41111,7
0.38567,0.25438,0.074528,0.61664,0.22949,0.30879,0.35624,0.46381,0.027765,0.56498,0.40919,0.41223,0.10342,0.38363,0.76781,0.84441,0.92034,0.28398,0.10092,0.15224,0.38496,0.53736,0.66567,0.71917,0.10592,1
0.38105,0.25498,0.075516,0.61308,0.22865,0.3086,0.35982,0.46396,0.021941,0.56264,0.40953,0.41316,0.10396,0.38355,0.77098,0.84727,0.92119,0.28437,0.10136,0.1557,0.3832,0.5409,0.66761,0.7164,0.10341,1
0.85125,0.045087,0.58841,0.56995,0.016396,0.45789,0.9736,0.46504,0.35649,0.74732,0.16049,0.8931,0.026303,0.31301,0.052781,0.41178,0.90187,0.95535,0.87677,0.96649,0.3606,0.099228,0.27925,0.33499,0.7951,6
0.97439,0.94703,0.69035,0.6656,0.74287,0.79527,0.27987,0.35831,0.61737,0.41244,0.9478,0.17786,0.58968,0.12724,0.97113,0.5893,0.46026,0.69358,0.17855,0.1291,0.25786,0.81991,0.02695,0.20695,0.41079,7
0.97403,0.94827,0.69102,0.66843,0.74149,0.79532,0.28026,0.3579,0.61628,0.40823,0.94722,0.18135,0.58749,0.12644,0.97364,0.59282,0.46046,0.69348,0.17783,0.12973,0.25846,0.8196,0.026649,0.20591,0.40771,7
0.97685,0.94787,0.68991,0.66815,0.74502,0.79211,0.28432,0.36081,0.61299,0.41001,0.95064,0.17672,0.59046,0.13062,0.97393,0.58874,0.46397,0.69105,0.17805,0.12967,0.25798,0.8206,0.023137,0.20626,0.40828,7
