@relation m-out_data_18-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute class {0,1,2,3,4,5,6,7}

@data
0.83318,0.60887,0.8039,0.24987,0.36129,0.9436,0.02933,0.75202,0.91547,0.7507,0.86189,0.19338,0.33493,0.47215,0.72471,0.22355,0.44419,0.13719,0.41633,0.083361,0.69112,0.63984,3
1.0919,0.25171,0.41133,0.62145,0.30902,0.68286,0.19113,0.83305,0.59495,0.031968,0.35778,0.4972,0.78497,0.21914,0.79396,0.58375,0.89256,0.73768,0.077713,0.39534,0.14357,0.55002,0
0.83139,0.60922,0.80532,0.24964,0.36173,0.94366,0.02842,0.75084,0.91593,0.75112,0.8619,0.19503,0.33405,0.47177,0.72456,0.2222,0.44379,0.13838,0.41919,0.083942,0.69221,0.6396,3
0.58937,0.14402,0.82098,0.56828,0.47121,0.55225,0.21673,0.62049,0.60721,0.29466,0.49311,0.58696,0.71623,0.46598,0.17777,0.51571,0.31268,0.2245,0.86712,0.38044,0.99987,0.95849,0
0.18394,0.57251,0.19504,0.81855,0.37848,0.9992,0.54622,0.28253,0.57871,0.69642,0.80496,0.33481,0.2655,0.71265,0.69391,0.39804,0.79644,0.19146,0.42748,0.5914,0.40591,0.14829,6
0.082632,0.27733,0.80534,0.30491,0.16606,0.16562,0.11018,0.13823,0.22177,0.30544,0.94069,0.50019,0.63814,0.52638,0.36096,0.52674,0.66661,0.69475,0.72373,0.83161,0.58331,0.47194,1
0.8323,0.60907,0.80614,0.25079,0.36053,0.94597,0.028596,0.75244,0.91687,0.75128,0.86161,0.19335,0.334,0.47141,0.72436,0.22144,0.44277,0.14029,0.41805,0.082891,0.6913,0.63907,3
0.41573,0.50041,0.082329,0.47329,0.028669,0.91624,0.72175,0.39033,0.16537,0.77789,0.41628,0.27929,0.33312,0.58377,0.10991,0.88888,0.3335,0.8061,0.69521,0.7193,0.97207,0.10957,5
0.029337,0.08199,0.85617,0.80455,0.85904,0.94332,0.97253,0.33503,0.9153,0.806,0.19383,0.10988,0.49991,0.88862,0.27742,0.91562,0.41475,0.19859,0.61151,0.94405,0.11173,0.88944,7
0.39247,0.30975,0.58839,0.91749,0.030263,0.4414,0.64989,0.081113,0.85999,0.96857,0.41038,0.1362,0.88998,0.56235,0.14128,0.75012,0.35383,0.75478,0.30238,0.97822,0.3848,0.1705,4
0.18303,0.56155,0.20449,0.77168,0.32801,0.97373,0.5482,0.3083,0.5397,0.70889,0.8096,0.34049,0.24273,0.71827,0.70496,0.37623,0.75941,0.15941,0.40857,0.57819,0.36058,0.14317,6
0.41629,0.50138,0.081593,0.47137,0.026329,0.91761,0.71973,0.38817,0.16674,0.77761,0.41709,0.27925,0.33356,0.58374,0.11039,0.89116,0.33161,0.8061,0.69396,0.71923,0.97076,0.11094,5
0.13339,0.58195,0.22449,0.49548,0.41972,0.16312,0.41649,0.47057,0.97077,0.53331,0.16135,0.803,0.44291,0.031669,0.83591,0.69231,0.35639,0.92809,0.10665,0.27431,0.92312,0.91992,2
0.83325,0.61099,0.80656,0.24913,0.36189,0.94368,0.029177,0.74934,0.91515,0.74955,0.86337,0.19351,0.33322,0.47075,0.72304,0.2223,0.44297,0.13741,0.41814,0.083485,0.69087,0.63795,3
0.41533,0.50055,0.082233,0.47061,0.026997,0.91628,0.72107,0.38899,0.16601,0.77639,0.41546,0.27844,0.33274,0.58256,0.10987,0.89024,0.33286,0.80779,0.69521,0.72026,0.97375,0.11155,5
0.83114,0.60998,0.80677,0.2499,0.35946,0.94427,0.027872,0.75021,0.91457,0.74942,0.86154,0.19528,0.33196,0.47007,0.72452,0.22266,0.44536,0.13842,0.41683,0.081935,0.69343,0.6392,3
0.088801,1.1648,0.06197,0.3924,0.60654,0.83463,0.78302,0.3307,0.46895,0.19782,0.094946,0.42283,0.28286,0.25805,0.42092,0.69903,1.0232,0.71982,0.056751,0.50816,0.030428,0.29986,0
0.41563,0.49966,0.08292,0.47026,0.027534,0.91736,0.72121,0.38778,0.16718,0.77683,0.41716,0.27994,0.33222,0.58415,0.11061,0.88962,0.33343,0.80731,0.69475,0.72092,0.97181,0.11041,5
0.41627,0.50182,0.083254,0.47234,0.02627,0.91806,0.71983,0.38836,0.16757,0.77674,0.4171,0.27982,0.33331,0.58321,0.11179,0.89198,0.33128,0.80668,0.69272,0.72115,0.97173,0.11172,5
0.83249,0.60973,0.80453,0.24848,0.36006,0.94351,0.028502,0.75159,0.91656,0.74884,0.86251,0.19591,0.33417,0.47141,0.72328,0.22084,0.44247,0.13713,0.41681,0.083075,0.69253,0.6407,3
0.07682,0.28453,0.79933,0.29988,0.16211,0.17391,0.098546,0.14071,0.2237,0.30206,0.94378,0.48904,0.65349,0.53564,0.36959,0.52806,0.67666,0.70627,0.72162,0.83581,0.57824,0.48015,1
0.02458,0.087955,0.85423,0.81022,0.85916,0.9474,0.97923,0.33597,0.91669,0.80479,0.19021,0.11159,0.49765,0.88524,0.27482,0.90982,0.41836,0.19212,0.60998,0.94262,0.11457,0.89666,7
0.41628,0.50223,0.083468,0.47249,0.026503,0.91622,0.72179,0.38864,0.16799,0.77557,0.41531,0.27761,0.3344,0.58329,0.11225,0.89032,0.33138,0.80513,0.6927,0.72087,0.97104,0.11029,5
0.41701,0.49988,0.084698,0.47066,0.028693,0.91805,0.71927,0.3894,0.16726,0.77796,0.41492,0.27794,0.33516,0.5841,0.11281,0.88905,0.33391,0.80695,0.69509,0.71788,0.97189,0.11071,5
0.17264,0.59817,0.1861,0.8302,0.36661,0.98348,0.57697,0.30285,0.56468,0.73292,0.80043,0.31334,0.27015,0.69775,0.69001,0.37058,0.78868,0.16668,0.40885,0.58627,0.39479,0.16659,6
0.8331,0.61038,0.80432,0.24816,0.35967,0.94336,0.027515,0.75012,0.91379,0.74913,0.86313,0.19402,0.33287,0.47054,0.72208,0.22155,0.44479,0.13833,0.41684,0.083708,0.69252,0.64012,3
0.41667,0.50104,0.083482,0.4733,0.028437,0.91674,0.71949,0.38975,0.16759,0.77828,0.41488,0.27925,0.33197,0.58407,0.11097,0.89039,0.33199,0.80557,0.6932,0.71863,0.97102,0.11148,5
0.13381,0.58469,0.22566,0.50465,0.41978,0.17231,0.42489,0.46942,0.96192,0.53027,0.16338,0.79537,0.45209,0.025368,0.82907,0.69158,0.35673,0.92518,0.10607,0.27523,0.91366,0.91897,2
0.13243,0.58928,0.2251,0.50237,0.41995,0.16307,0.42589,0.46768,0.96105,0.52355,0.16332,0.79189,0.44906,0.02281,0.82957,0.69256,0.36353,0.92559,0.10849,0.28048,0.9164,0.91213,2
0.83288,0.61109,0.80662,0.25039,0.36092,0.94372,0.02836,0.74945,0.91692,0.75128,0.86198,0.19592,0.33201,0.47298,0.72187,0.22129,0.44294,0.1391,0.41748,0.082449,0.69373,0.6404,3
0.13429,0.59154,0.22627,0.50174,0.41383,0.15877,0.4261,0.48137,0.96479,0.53272,0.16347,0.80149,0.45252,0.031507,0.8376,0.69092,0.36258,0.91846,0.10512,0.27485,0.92399,0.91867,2
0.41682,0.49975,0.082422,0.47342,0.02653,0.91631,0.72096,0.38982,0.16716,0.77683,0.4165,0.27878,0.33347,0.58341,0.10983,0.89102,0.33156,0.80718,0.69486,0.7181,0.97147,0.11135,5
0.41772,0.50212,0.083357,0.47075,0.026301,0.91625,0.72143,0.38934,0.16652,0.77747,0.4159,0.27979,0.33467,0.58375,0.11186,0.89046,0.33406,0.80696,0.69345,0.71975,0.97128,0.10945,5
0.41677,0.50146,0.08348,0.47205,0.028727,0.91691,0.72095,0.38748,0.16793,0.77749,0.41619,0.2771,0.33523,0.58313,0.11248,0.89019,0.33162,0.80524,0.693,0.72119,0.97189,0.11128,5
0.41528,0.50074,0.082932,0.47179,0.028561,0.91812,0.71972,0.3878,0.16719,0.77866,0.4165,0.27676,0.33402,0.58334,0.11033,0.89137,0.33132,0.80512,0.69333,0.72043,0.97128,0.11162,5
0.41663,0.49953,0.084211,0.47258,0.026308,0.91699,0.7212,0.3885,0.16746,0.77644,0.41483,0.27803,0.33533,0.58375,0.11165,0.89072,0.33365,0.80736,0.69467,0.72111,0.97111,0.11051,5
0.13145,0.59202,0.21641,0.49594,0.42046,0.17083,0.42303,0.47603,0.97065,0.53203,0.17148,0.79479,0.44257,0.024453,0.83051,0.69047,0.35584,0.92477,0.10494,0.27324,0.9237,0.91721,2
0.14059,0.5929,0.22557,0.49517,0.41269,0.16463,0.41657,0.4712,0.9775,0.53295,0.16294,0.80479,0.44851,0.031939,0.82846,0.69138,0.36373,0.91995,0.10723,0.27366,0.92584,0.91261,2
0.029161,0.081528,0.85994,0.80611,0.8612,0.93914,0.974,0.33279,0.91391,0.80816,0.19254,0.1102,0.50116,0.88905,0.27777,0.91621,0.41713,0.19464,0.60957,0.9459,0.10848,0.89129,7
0.60913,0.032134,0.97557,0.62638,0.47524,0.61228,0.45596,0.11373,0.44447,0.10895,0.63385,0.66702,0.26225,0.029702,0.41153,0.78083,0.66588,0.63743,0.573,0.42794,0.72219,0.94702,0
0.72369,0.2244,0.94703,0.26291,0.59491,0.098067,0.33614,0.34624,0.73799,0.84132,0.84048,0.084138,0.46251,0.27076,0.23013,0.75963,0.5951,0.26169,0.40385,0.18729,0.67087,0.22654,0
0.13429,0.59085,0.22353,0.49235,0.41401,0.16291,0.41687,0.47697,0.97672,0.53219,0.1727,0.80292,0.44287,0.036132,0.82853,0.69834,0.35694,0.91914,0.10663,0.27019,0.9221,0.92026,2
0.1553,0.5654,0.18808,0.79519,0.36189,0.97433,0.54154,0.29089,0.55282,0.70976,0.78586,0.34518,0.22121,0.67757,0.69214,0.36935,0.78808,0.17128,0.35091,0.5747,0.35377,0.1378,6
0.41514,0.49917,0.082343,0.47246,0.028847,0.91639,0.71976,0.38836,0.16526,0.7772,0.41746,0.27951,0.33403,0.58433,0.11038,0.8917,0.33435,0.80771,0.69441,0.71817,0.97329,0.11241,5
0.13515,0.59033,0.21508,0.49587,0.42118,0.17162,0.4261,0.47097,0.97083,0.52483,0.16953,0.80266,0.45093,0.023425,0.83655,0.69224,0.36255,0.91996,0.10521,0.27986,0.92242,0.91891,2
0.39495,0.30873,0.58814,0.90992,0.032466,0.44875,0.64835,0.085993,0.85125,0.97817,0.40968,0.14659,0.88531,0.55259,0.13295,0.7559,0.35822,0.74635,0.30249,0.96974,0.38482,0.17234,4
0.51211,0.22791,0.7418,0.12597,0.73198,0.71227,0.86974,0.049418,0.47745,0.14507,0.38738,0.29163,0.88555,0.61944,0.65625,0.14736,0.54094,0.60545,0.298,0.598,0.72471,0.61849,0
0.83238,0.60999,0.80457,0.24818,0.35929,0.94404,0.02688,0.74943,0.91498,0.75088,0.86354,0.19395,0.33298,0.47314,0.72409,0.22173,0.44392,0.13778,0.41705,0.08322,0.69363,0.63976,3
0.58366,0.56782,0.59056,0.53807,0.58193,0.35446,0.72473,0.77796,0.96325,0.52951,0.81606,0.77393,0.36449,0.47773,0.50254,0.62198,0.80343,0.24593,0.46363,0.60331,0.14676,0.48363,0
0.39498,0.3,0.58221,0.91038,0.031234,0.44921,0.6466,0.088204,0.85226,0.9638,0.4111,0.14468,0.8898,0.56241,0.12901,0.74887,0.36406,0.7544,0.30207,0.97048,0.39245,0.17246,4
0.14373,0.59037,0.22407,0.49594,0.42033,0.16409,0.42966,0.4693,0.97057,0.53247,0.17212,0.80231,0.44999,0.024719,0.82835,0.69206,0.35651,0.92608,0.11558,0.2741,0.91644,0.91252,2
0.38393,0.29851,0.58234,0.91627,0.023624,0.4501,0.63979,0.079181,0.86003,0.96829,0.41197,0.14372,0.89477,0.56029,0.14624,0.74929,0.35688,0.7468,0.30857,0.9784,0.39231,0.17116,4
0.41739,0.49924,0.082066,0.47226,0.027461,0.91905,0.71972,0.38769,0.16722,0.77789,0.41809,0.27666,0.33488,0.583,0.11067,0.89038,0.33336,0.8067,0.69389,0.72038,0.97066,0.1107,5
0.4158,0.50188,0.084612,0.4733,0.026179,0.91689,0.72199,0.38786,0.16764,0.77729,0.41598,0.27902,0.33502,0.58143,0.10997,0.89183,0.33115,0.80714,0.69272,0.72113,0.97063,0.11151,5
0.41725,0.49946,0.081815,0.47317,0.026815,0.91764,0.72084,0.38972,0.16766,0.77687,0.41471,0.27894,0.3334,0.58184,0.11136,0.89195,0.33432,0.80552,0.69336,0.718,0.9732,0.11048,5
0.65765,0.30165,0.38806,0.57628,0.90047,0.81367,1.1812,0.34515,0.49036,0.55628,1.0992,0.61826,0.10369,0.31812,0.19354,0.82334,0.68393,0.5959,0.9595,0.5925,0.063859,0.6678,0
0.38517,0.3009,0.58931,0.91868,0.030342,0.4418,0.64709,0.080225,0.86077,0.96908,0.41957,0.1373,0.8952,0.55868,0.14149,0.75873,0.36529,0.75591,0.3092,0.97605,0.39121,0.17003,4
0.41557,0.4998,0.084071,0.47103,0.02795,0.91725,0.72203,0.3899,0.16683,0.77534,0.41794,0.27896,0.33395,0.58359,0.11258,0.89103,0.33434,0.80801,0.69515,0.7204,0.9712,0.11179,5
0.88548,0.46777,0.44545,0.10537,0.72178,0.71079,0.98936,0.9222,0.7035,0.50642,0.12142,0.14031,0.44762,0.88833,0.87454,0.21106,0.86691,0.80879,0.5514,0.94952,0.3289,0.10455,0
0.83287,0.60894,0.80605,0.24806,0.36031,0.94598,0.029397,0.75176,0.915,0.75124,0.86024,0.1953,0.33339,0.47062,0.72477,0.22223,0.44482,0.14026,0.41795,0.082641,0.69136,0.64115,3
0.8314,0.61178,0.80636,0.25022,0.36025,0.9456,0.027034,0.75063,0.915,0.75013,0.86288,0.19586,0.33468,0.47115,0.72159,0.22333,0.4437,0.14011,0.41866,0.083783,0.69381,0.63976,3
0.026128,0.091217,0.86265,0.80551,0.87279,0.94286,0.97351,0.34156,0.91574,0.8106,0.18555,0.10608,0.50476,0.88018,0.28227,0.91335,0.41722,0.18747,0.61929,0.93976,0.10888,0.89196,7
0.83215,0.61184,0.80568,0.25087,0.35961,0.94329,0.02762,0.75026,0.91553,0.74957,0.86064,0.19414,0.33346,0.47093,0.72395,0.22302,0.44473,0.13771,0.41823,0.081829,0.69195,0.64121,3
0.030565,0.078738,0.85516,0.81717,0.85213,0.9389,0.9814,0.32611,0.91928,0.80595,0.19613,0.1221,0.50326,0.89488,0.28175,0.90745,0.42005,0.19527,0.61927,0.93879,0.11137,0.89787,7
0.14061,0.59064,0.21412,0.5022,0.41157,0.16996,0.4229,0.4701,0.97226,0.53274,0.16304,0.80362,0.44246,0.023155,0.82774,0.70001,0.36441,0.92455,0.10377,0.27507,0.9226,0.91165,2
0.83309,0.60918,0.80595,0.24879,0.36173,0.94396,0.026944,0.75202,0.91642,0.75094,0.86202,0.1937,0.3322,0.47252,0.72328,0.22379,0.44511,0.13949,0.41825,0.083714,0.69126,0.63785,3
0.83284,0.60908,0.80511,0.24787,0.36208,0.94587,0.026877,0.75167,0.91543,0.74939,0.86046,0.19407,0.334,0.47275,0.72444,0.22375,0.44304,0.13959,0.41787,0.083951,0.69226,0.64016,3
0.83192,0.61118,0.80481,0.24996,0.35985,0.94593,0.026935,0.75159,0.91716,0.75059,0.86277,0.19608,0.33467,0.47023,0.72437,0.22236,0.4429,0.13744,0.41773,0.081752,0.69249,0.64016,3
0.13426,0.59068,0.21748,0.50107,0.40957,0.17473,0.42387,0.47641,0.96222,0.52514,0.16204,0.79216,0.44853,0.021062,0.84141,0.69165,0.36897,0.92607,0.10274,0.27389,0.92575,0.91092,2
0.14026,0.58402,0.22388,0.5014,0.41291,0.16002,0.41627,0.46992,0.96416,0.53065,0.16266,0.79392,0.44803,0.02522,0.83721,0.6913,0.36606,0.92462,0.11341,0.2823,0.91631,0.91034,2
0.83186,0.60903,0.80643,0.25071,0.3611,0.94408,0.029276,0.75227,0.91546,0.75004,0.86169,0.19576,0.33178,0.47331,0.7239,0.22377,0.44515,0.13748,0.41762,0.082202,0.69202,0.64062,3
0.31252,0.58658,0.63021,0.96361,0.29134,0.77231,0.22239,0.82784,0.75748,0.62601,0.2614,0.59565,0.81634,0.58225,0.42159,0.72394,0.53158,0.48318,0.87136,0.67349,0.75707,0.56088,0
0.41797,0.50008,0.083174,0.47217,0.027874,0.91723,0.72216,0.39041,0.16595,0.77763,0.41509,0.27987,0.3337,0.58269,0.11157,0.89139,0.33342,0.80523,0.69362,0.71813,0.97338,0.11229,5
0.38664,0.30768,0.5885,0.91723,0.024197,0.4499,0.64815,0.08576,0.85491,0.96628,0.41248,0.13589,0.8899,0.55186,0.14194,0.7561,0.36549,0.74852,0.29927,0.97014,0.38355,0.17432,4
0.30761,0.52347,0.33248,0.22207,0.71732,0.64747,0.71703,0.29936,1.0607,0.71811,0.66563,0.577,0.38144,0.79513,0.54344,0.15714,0.041727,0.37008,0.86699,0.61703,0.80846,0.62427,0
0.39473,0.30061,0.58894,0.91677,0.032806,0.44813,0.64917,0.080467,0.85994,0.975,0.4184,0.13722,0.89941,0.55772,0.13448,0.76014,0.35704,0.74808,0.29796,0.97046,0.386,0.16406,4
0.77123,0.055158,0.42092,0.20361,0.1643,0.89041,0.42686,0.7136,0.10903,0.42629,0.45365,0.32729,0.22868,0.29078,0.22974,0.058197,0.88408,0.79037,0.82514,0.63087,0.79178,0.62049,0
0.41499,0.50206,0.082197,0.4708,0.029319,0.91927,0.7205,0.39007,0.16678,0.77717,0.41717,0.27863,0.33423,0.58134,0.11231,0.88877,0.33386,0.80491,0.69434,0.71917,0.97188,0.11179,5
0.026991,0.084611,0.85885,0.81097,0.84884,0.95315,0.97787,0.33747,0.9178,0.80499,0.19581,0.11208,0.4985,0.89455,0.28002,0.9197,0.42347,0.19737,0.60096,0.95171,0.10608,0.89694,7
0.83369,0.60938,0.80522,0.24962,0.36166,0.94636,0.02658,0.75216,0.91621,0.74948,0.86328,0.19402,0.33216,0.47183,0.72211,0.22251,0.44294,0.13945,0.41872,0.084817,0.69174,0.63835,3
0.023676,0.073383,0.86555,0.80509,0.86601,0.94298,0.97178,0.34133,0.91807,0.80453,0.19722,0.10813,0.50834,0.89306,0.27708,0.92403,0.41768,0.19185,0.61045,0.9477,0.10722,0.89343,7
0.38717,0.30146,0.58226,0.91005,0.022897,0.43906,0.63819,0.077334,0.86264,0.97645,0.4127,0.13548,0.90079,0.55875,0.14504,0.75579,0.37039,0.74555,0.31273,0.96879,0.39602,0.17234,4
0.41594,0.50111,0.084747,0.47118,0.02823,0.91714,0.71949,0.39029,0.16587,0.77626,0.41533,0.27975,0.33252,0.58288,0.10975,0.89155,0.33304,0.80523,0.69274,0.71831,0.97099,0.11172,5
0.70329,0.76117,0.12361,0.76534,0.49772,0.75519,0.52915,0.61473,0.33437,0.16994,0.29943,0.96955,0.025824,0.16504,0.35697,0.92329,0.82274,0.055107,0.44813,0.21874,0.030193,0.66236,0
0.13233,0.58229,0.21875,0.49567,0.41371,0.16083,0.42278,0.47597,0.97327,0.5202,0.17471,0.80168,0.4419,0.030485,0.8369,0.691,0.35627,0.93237,0.11359,0.28399,0.91577,0.91778,2
0.38775,0.3087,0.57808,0.91701,0.021211,0.44933,0.64119,0.088028,0.86067,0.96808,0.41318,0.13581,0.88761,0.55892,0.13505,0.75893,0.37017,0.7479,0.29934,0.97027,0.38583,0.17245,4
0.83355,0.61121,0.805,0.24911,0.36019,0.94375,0.02787,0.75189,0.91492,0.75008,0.86134,0.19495,0.33468,0.4715,0.7217,0.22338,0.44427,0.14053,0.41751,0.083931,0.69262,0.64118,3
0.52917,0.099409,0.094939,0.50382,0.65544,1.0145,1.228,0.099356,0.29399,0.91683,0.026023,0.70909,0.97083,0.061238,0.27261,0.18071,0.80104,0.55956,0.49157,0.078593,0.33026,0.34438,0
0.14929,0.56085,0.14593,0.82311,0.30468,0.99264,0.55977,0.2945,0.50769,0.72267,0.73623,0.30401,0.1798,0.68629,0.67282,0.34682,0.78667,0.14401,0.401,0.59844,0.39059,0.15778,6
0.14094,0.59279,0.22521,0.49156,0.41939,0.17122,0.42189,0.46996,0.97076,0.53572,0.16934,0.80362,0.4427,0.020741,0.83559,0.69078,0.3559,0.91832,0.11676,0.27434,0.91433,0.91187,2
0.41513,0.50073,0.083551,0.47235,0.02883,0.91777,0.72066,0.3882,0.16748,0.77721,0.41477,0.27756,0.33414,0.58261,0.11026,0.88968,0.33286,0.80634,0.69184,0.71809,0.97149,0.11089,5
0.38578,0.31063,0.59042,0.92117,0.024923,0.45139,0.64097,0.078891,0.85468,0.96889,0.41865,0.13476,0.88901,0.55155,0.14198,0.75578,0.35769,0.74809,0.31795,0.97593,0.38525,0.17269,4
0.83211,0.6103,0.8068,0.24859,0.36248,0.94393,0.026507,0.7491,0.91632,0.75107,0.86139,0.19365,0.33478,0.47276,0.72361,0.2218,0.44432,0.13881,0.41696,0.083456,0.69134,0.64017,3
0.13376,0.58988,0.21449,0.49326,0.41272,0.15933,0.42294,0.46683,0.97092,0.52535,0.15972,0.79333,0.45323,0.031376,0.83585,0.69769,0.3566,0.91892,0.11484,0.2862,0.91418,0.91147,2
0.4167,0.50048,0.082562,0.47157,0.029388,0.91685,0.71923,0.38754,0.16621,0.77778,0.4159,0.27962,0.33251,0.58309,0.112,0.89128,0.33247,0.8063,0.69334,0.71914,0.97358,0.1128,5
0.13482,0.5903,0.21578,0.49601,0.42009,0.17347,0.41608,0.47743,0.96454,0.52473,0.17091,0.80148,0.44914,0.032149,0.83606,0.69759,0.36956,0.93237,0.10372,0.28763,0.92136,0.9176,2
0.39368,0.3083,0.5816,0.91651,0.024736,0.44996,0.64783,0.087139,0.86169,0.96622,0.41173,0.13618,0.88977,0.55138,0.13103,0.7475,0.36434,0.75434,0.30233,0.97914,0.39223,0.16991,4
0.39344,0.30289,0.58182,0.91684,0.0309,0.45144,0.64779,0.087051,0.86187,0.96865,0.40826,0.14416,0.89571,0.54571,0.13277,0.74713,0.36607,0.7463,0.30195,0.97744,0.39218,0.16473,4
0.83249,0.61017,0.80387,0.24999,0.35985,0.94527,0.0279,0.75021,0.91675,0.74818,0.86345,0.19466,0.33165,0.47267,0.72414,0.22284,0.44281,0.13837,0.41744,0.082293,0.6931,0.63872,3
0.41731,0.50125,0.081924,0.47347,0.027411,0.91885,0.71897,0.39041,0.16805,0.77616,0.41534,0.27677,0.33327,0.58172,0.11153,0.88978,0.33326,0.8053,0.6923,0.71911,0.97051,0.11163,5
0.13384,0.58448,0.21846,0.49398,0.41294,0.16137,0.42276,0.46726,0.97062,0.52336,0.16459,0.79618,0.43676,0.022742,0.82722,0.6977,0.35753,0.91334,0.11823,0.28482,0.91651,0.91878,2
0.13467,0.58163,0.21776,0.50608,0.4131,0.16982,0.42143,0.46508,0.97355,0.53154,0.17017,0.79335,0.44782,0.032713,0.82782,0.69796,0.35664,0.91671,0.10737,0.27257,0.92224,0.91249,2
0.077337,0.26948,0.81029,0.29128,0.17015,0.17171,0.10656,0.13462,0.23969,0.30113,0.94434,0.48846,0.64394,0.52178,0.36783,0.52249,0.66428,0.68404,0.72079,0.83381,0.59012,0.46368,1
0.083111,0.26552,0.81092,0.30647,0.15923,0.16976,0.10676,0.13374,0.21782,0.30407,0.94802,0.49441,0.64935,0.51963,0.36225,0.52923,0.66163,0.70025,0.72078,0.83294,0.58236,0.46506,1
0.83201,0.60888,0.80709,0.24932,0.35934,0.94479,0.029138,0.75107,0.91694,0.74944,0.86285,0.19429,0.33237,0.47318,0.72334,0.22136,0.44547,0.13898,0.41921,0.081971,0.69188,0.64112,3
0.8323,0.61071,0.80562,0.25036,0.35969,0.94407,0.027296,0.74923,0.91494,0.74919,0.8623,0.19547,0.33332,0.47232,0.72416,0.22122,0.4443,0.13958,0.41697,0.084846,0.69267,0.64056,3
0.13248,0.58374,0.22494,0.50084,0.4082,0.15684,0.41595,0.46848,0.97073,0.5307,0.15864,0.80209,0.44195,0.025454,0.83621,0.69162,0.35594,0.92744,0.11454,0.27141,0.92469,0.91799,2
0.030413,0.083703,0.85358,0.80153,0.86532,0.93858,0.97253,0.33377,0.91396,0.818,0.20024,0.11589,0.49503,0.88931,0.28605,0.91629,0.40968,0.19359,0.60551,0.94565,0.10655,0.89354,7
0.83361,0.61052,0.80403,0.24933,0.35969,0.94561,0.02676,0.74907,0.91495,0.74911,0.86249,0.19566,0.33204,0.47177,0.7243,0.22115,0.44535,0.13955,0.41927,0.082785,0.69411,0.63959,3
0.41497,0.5009,0.083268,0.47332,0.028294,0.91823,0.72058,0.3891,0.16749,0.77744,0.41657,0.27688,0.33403,0.58307,0.11046,0.88982,0.33165,0.80605,0.69289,0.72123,0.97352,0.11236,5
0.41601,0.501,0.084419,0.4705,0.028694,0.91657,0.72141,0.38795,0.16638,0.77773,0.41805,0.27727,0.33246,0.58416,0.1116,0.89193,0.33119,0.80817,0.69324,0.7204,0.97101,0.11015,5
0.61929,0.10736,0.37795,0.91023,0.6193,0.23055,0.69926,0.92271,0.17056,1.0346,0.70924,0.68232,0.84026,0.26485,0.87288,0.22045,0.93388,1.0104,0.25303,0.69112,0.37706,0.36421,0
0.41715,0.49904,0.084374,0.47123,0.028348,0.91843,0.72216,0.38976,0.16598,0.77602,0.41473,0.2784,0.33412,0.58431,0.11152,0.88947,0.33437,0.8081,0.69499,0.71986,0.97166,0.11189,5
0.13439,0.34277,0.58486,0.78847,0.18105,1.0337,0.64489,0.80233,0.75346,0.66322,0.95054,0.99239,0.78141,0.39465,1.0352,0.75268,0.67524,0.86781,0.87279,0.46839,0.26193,0.35479,0
0.41759,0.50046,0.083471,0.4708,0.026844,0.91694,0.72071,0.38852,0.16672,0.77865,0.41648,0.27707,0.33254,0.5827,0.113,0.89167,0.33284,0.80816,0.6921,0.72107,0.97142,0.11077,5
0.14282,0.58183,0.22667,0.50462,0.41411,0.16214,0.41509,0.48244,0.96338,0.52285,0.16963,0.79588,0.44297,0.022707,0.82716,0.69739,0.3635,0.91845,0.10672,0.27462,0.91524,0.92431,2
0.8319,0.61065,0.80404,0.24887,0.36181,0.94393,0.028991,0.75066,0.91523,0.75077,0.86182,0.19498,0.33381,0.47076,0.72171,0.22239,0.44207,0.1373,0.41668,0.083826,0.69347,0.63937,3
0.41667,0.49889,0.083902,0.47305,0.027178,0.91734,0.72119,0.39072,0.16534,0.77566,0.41643,0.2792,0.33361,0.58281,0.11115,0.89032,0.33201,0.80492,0.69421,0.72,0.9729,0.11198,5
0.16948,0.58176,0.19544,0.79608,0.37801,0.96353,0.56364,0.33292,0.56682,0.72412,0.81889,0.33559,0.24213,0.70349,0.67706,0.37087,0.77491,0.15175,0.39901,0.58706,0.39047,0.18125,6
0.13478,0.59048,0.21563,0.49585,0.42252,0.16138,0.42578,0.4786,0.97503,0.52546,0.17321,0.79269,0.44117,0.024069,0.83523,0.69857,0.35817,0.92896,0.11458,0.28205,0.92349,0.91729,2
0.41668,0.50044,0.084128,0.47234,0.02737,0.91668,0.72202,0.39088,0.16822,0.77772,0.41776,0.27926,0.33334,0.58159,0.11151,0.89024,0.33349,0.80757,0.69347,0.71935,0.9706,0.10978,5
0.83342,0.60986,0.80644,0.24963,0.36,0.94562,0.028504,0.75139,0.91502,0.74899,0.86141,0.19559,0.33341,0.47087,0.72408,0.22114,0.44245,0.13896,0.41831,0.084177,0.69283,0.64097,3
