@relation nonstat_data_5-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute class {0,1,2,3}

@data
0.48971,0.26994,0.22944,0.84969,0.06641,0.57735,0.090377,0.26389,0.065499,0.34558,0.91887,0.56602,0.59366,0.66139,0.82847,0.68333,0.6788,0.7392,0.33911,0.76745,0.59537,0.25795,0.5726,0.14535,0.32272,2
0.56626,0.84125,0.24941,0.39793,0.42683,0.24789,0.18175,0.27796,0.81254,0.47192,0.77159,0.83072,0.48447,0.34033,0.19322,0.42208,0.84079,0.66478,0.50165,0.91939,0.21101,0.42385,0.86231,0.91651,0.39625,3
0.48857,0.26355,0.25849,0.81574,0.075504,0.57637,0.074755,0.24514,0.1018,0.31593,0.93458,0.56909,0.57479,0.6564,0.82819,0.65791,0.66837,0.74803,0.33855,0.74206,0.59294,0.25913,0.60059,0.17365,0.34169,2
0.48881,0.23664,0.25745,0.83872,0.075291,0.57533,0.072903,0.27773,0.074804,0.32387,0.94297,0.58721,0.5734,0.66273,0.83006,0.6546,0.65343,0.76876,0.33992,0.74961,0.59983,0.22089,0.57214,0.17786,0.3227,2
0.47659,0.25783,0.26746,0.83944,0.071704,0.57735,0.072614,0.24001,0.068521,0.31279,0.91914,0.59567,0.60672,0.70104,0.85058,0.65322,0.67256,0.74417,0.33854,0.75112,0.57892,0.23141,0.59462,0.15793,0.31965,2
0.50428,0.23442,0.25764,0.82327,0.071004,0.57899,0.077055,0.26145,0.077242,0.32208,0.93639,0.5681,0.59615,0.67834,0.84711,0.67712,0.68018,0.74427,0.35928,0.76671,0.57449,0.26037,0.59621,0.17958,0.32319,2
0.51461,0.91753,0.59974,0.50589,0.34546,0.59778,0.59045,0.9189,0.59991,0.93475,0.16712,0.42342,0.41724,0.091393,0.26453,0.581,0.52123,0.088441,0.51253,0.35146,0.75388,0.26018,0.096339,0.26299,0.43289,1
0.50509,0.24247,0.25364,0.84705,0.072285,0.57951,0.091244,0.24078,0.067368,0.31333,0.93976,0.59479,0.56941,0.65863,0.82247,0.64872,0.67413,0.74423,0.34702,0.76706,0.59233,0.26473,0.57999,0.17515,0.33899,2
0.48056,0.24058,0.24085,0.84845,0.089229,0.59741,0.072518,0.26326,0.074035,0.33874,0.94009,0.58718,0.59656,0.67977,0.8512,0.67903,0.64947,0.76431,0.34607,0.77392,0.57062,0.27481,0.59734,0.17393,0.34357,2
0.5037,0.25597,0.23815,0.81941,0.091329,0.59294,0.093149,0.26175,0.074945,0.34707,0.91806,0.56051,0.59814,0.68725,0.84686,0.65486,0.65255,0.74704,0.34529,0.76583,0.59261,0.24304,0.60112,0.17537,0.32271,2
0.48631,0.23896,0.23535,0.81433,0.069291,0.57604,0.068354,0.25886,0.104,0.32241,0.91829,0.58844,0.56966,0.65728,0.86408,0.67701,0.65131,0.76363,0.34119,0.76945,0.59497,0.24361,0.59922,0.15775,0.33854,2
0.57116,0.81156,0.24021,0.44147,0.39616,0.25867,0.16052,0.27725,0.8409,0.50718,0.76136,0.81219,0.47499,0.35432,0.17093,0.42557,0.82567,0.68432,0.49312,0.94065,0.27033,0.44631,0.81782,0.91545,0.438,3
0.48493,0.23573,0.23656,0.82489,0.072202,0.60453,0.10201,0.24493,0.068028,0.34011,0.91699,0.58771,0.59208,0.66055,0.83128,0.66011,0.64883,0.76536,0.34957,0.76901,0.59778,0.26835,0.59577,0.19096,0.34078,2
0.51377,0.24096,0.25619,0.81116,0.067053,0.57736,0.09318,0.26269,0.098439,0.34127,0.93895,0.57238,0.59259,0.65966,0.84909,0.67738,0.67138,0.77436,0.3451,0.74377,0.60121,0.25824,0.60953,0.17298,0.32385,2
0.51224,0.91976,0.59709,0.50254,0.33761,0.59164,0.5813,0.92192,0.59502,0.93398,0.16905,0.42214,0.42445,0.092674,0.26363,0.58311,0.51631,0.087529,0.51991,0.36048,0.75493,0.26355,0.09268,0.26353,0.44211,1
0.48911,0.26298,0.25776,0.84127,0.072116,0.59709,0.070301,0.25997,0.092246,0.32275,0.9141,0.56418,0.57471,0.66083,0.83331,0.65944,0.65378,0.74655,0.32083,0.74898,0.57318,0.24237,0.59635,0.15208,0.32282,2
0.50514,0.23632,0.22434,0.82548,0.089898,0.5756,0.091827,0.26836,0.069201,0.31293,0.93569,0.56298,0.56721,0.66134,0.8487,0.67918,0.65123,0.76545,0.34404,0.74719,0.60897,0.24273,0.59545,0.15379,0.31701,2
0.51653,0.2377,0.25442,0.81367,0.074661,0.57439,0.062654,0.23516,0.064078,0.34243,0.94449,0.58773,0.60377,0.66267,0.83056,0.67311,0.67376,0.74183,0.35249,0.76893,0.59312,0.26846,0.57493,0.14859,0.32291,2
0.48719,0.2665,0.25905,0.84303,0.089753,0.57243,0.07363,0.23726,0.074614,0.3115,0.91844,0.59227,0.58936,0.66276,0.85122,0.65933,0.67313,0.7657,0.31499,0.74502,0.60251,0.26552,0.59965,0.14302,0.34396,2
0.50406,0.25582,0.229,0.82168,0.097401,0.57594,0.090558,0.27783,0.097178,0.34744,0.93364,0.58569,0.57089,0.67835,0.82548,0.65777,0.68312,0.7431,0.32475,0.73813,0.60606,0.23977,0.58181,0.17945,0.32265,2
0.48439,0.23962,0.22883,0.84938,0.097886,0.59903,0.10311,0.26535,0.092001,0.33949,0.91819,0.58781,0.59763,0.64624,0.81865,0.65855,0.6556,0.74793,0.33978,0.75062,0.57259,0.23526,0.57163,0.15921,0.34164,2
0.50848,0.91899,0.59734,0.51954,0.3459,0.59598,0.58239,0.91709,0.59615,0.93584,0.16641,0.42853,0.41909,0.096386,0.26668,0.58023,0.51968,0.093294,0.51455,0.35225,0.7599,0.25398,0.095671,0.25745,0.44237,1
0.62035,0.82905,0.24057,0.41842,0.40289,0.22782,0.15405,0.26376,0.82236,0.51395,0.73713,0.79573,0.48863,0.34193,0.14383,0.41666,0.79807,0.66354,0.51272,0.96881,0.25017,0.42127,0.87461,0.92278,0.42211,3
0.51217,0.23618,0.23402,0.82542,0.10296,0.6014,0.074792,0.23979,0.069065,0.31852,0.93743,0.58945,0.57,0.6481,0.83188,0.67951,0.65202,0.76349,0.31991,0.74639,0.5766,0.26815,0.60718,0.18422,0.33834,2
0.48501,0.26302,0.26204,0.84178,0.074994,0.60181,0.097603,0.26082,0.07413,0.35121,0.91769,0.58945,0.59322,0.65954,0.84658,0.65228,0.64146,0.76803,0.32001,0.77382,0.57283,0.25901,0.59556,0.1578,0.33835,2
0.50419,0.26248,0.25365,0.81791,0.068777,0.59397,0.075018,0.24385,0.072865,0.32482,0.93543,0.56638,0.58882,0.66024,0.85739,0.65481,0.64812,0.74851,0.32329,0.77398,0.57201,0.2628,0.60084,0.15729,0.3385,2
0.50392,0.23047,0.24089,0.84395,0.072388,0.6014,0.070419,0.26385,0.10783,0.31042,0.91832,0.60681,0.591,0.65458,0.85971,0.65348,0.67202,0.76603,0.31379,0.74873,0.57681,0.24308,0.57818,0.16041,0.31697,2
0.5045,0.23421,0.23513,0.84177,0.066263,0.59424,0.10187,0.22745,0.0777,0.33812,0.91915,0.57055,0.57112,0.66253,0.83341,0.654,0.65006,0.74332,0.31987,0.7419,0.57682,0.26802,0.57716,0.15504,0.34037,2
0.48816,0.26843,0.25789,0.8163,0.075223,0.57988,0.075169,0.27638,0.090338,0.34912,0.91376,0.5701,0.565,0.68289,0.84886,0.65831,0.65322,0.76237,0.34751,0.76752,0.57113,0.2616,0.57031,0.17356,0.31382,2
0.50969,0.91809,0.59479,0.53035,0.34723,0.58754,0.58318,0.91801,0.59993,0.93703,0.16942,0.42164,0.41872,0.10225,0.26713,0.58908,0.51971,0.090752,0.51591,0.36467,0.75507,0.25978,0.092754,0.25767,0.43719,1
0.48937,0.23906,0.25902,0.8113,0.07182,0.5798,0.068961,0.26353,0.07367,0.34832,0.9129,0.58836,0.59875,0.6774,0.8285,0.6777,0.67032,0.73593,0.31729,0.74824,0.57824,0.24028,0.59702,0.18557,0.33858,2
0.60163,0.82408,0.21899,0.42434,0.42387,0.24119,0.1514,0.25253,0.79831,0.52935,0.73582,0.8322,0.52423,0.3409,0.18211,0.43086,0.84666,0.68384,0.48204,0.92079,0.24236,0.41435,0.86379,0.8788,0.41665,3
0.48978,0.26816,0.24066,0.8149,0.095957,0.56969,0.098294,0.26189,0.095582,0.31543,0.93649,0.58555,0.59163,0.67815,0.82946,0.6806,0.64071,0.7421,0.32297,0.75159,0.59239,0.2577,0.59734,0.15171,0.31346,2
0.48686,0.26731,0.23557,0.8413,0.069782,0.57813,0.075279,0.24286,0.07165,0.34449,0.92062,0.58583,0.59818,0.64571,0.8279,0.67407,0.65043,0.73969,0.31856,0.77405,0.59505,0.25788,0.59609,0.1524,0.31976,2
0.5069,0.25672,0.23152,0.82033,0.092388,0.59355,0.093299,0.266,0.096221,0.3211,0.91086,0.59011,0.57301,0.6582,0.82912,0.65841,0.67233,0.74569,0.35056,0.74828,0.56177,0.23922,0.5943,0.15609,0.31515,2
0.48577,0.26203,0.23406,0.82452,0.065748,0.59371,0.094074,0.24082,0.091076,0.34291,0.90863,0.56524,0.57059,0.65925,0.85143,0.67686,0.68143,0.76386,0.35858,0.76861,0.60129,0.23761,0.59432,0.17871,0.33867,2
0.50665,0.23811,0.26168,0.84021,0.092122,0.56864,0.062995,0.26257,0.09243,0.3103,0.91916,0.58645,0.59299,0.65644,0.83252,0.68085,0.65429,0.74753,0.34127,0.74601,0.5936,0.27042,0.59588,0.18176,0.32219,2
0.50851,0.2367,0.2386,0.84446,0.098703,0.59421,0.089908,0.27203,0.10189,0.31485,0.93743,0.56807,0.57598,0.67889,0.84864,0.6875,0.67455,0.7651,0.34231,0.7686,0.56423,0.25908,0.57583,0.17603,0.33997,2
0.50897,0.91939,0.59597,0.52403,0.3378,0.59519,0.58618,0.91883,0.59734,0.93924,0.16828,0.42238,0.41812,0.090747,0.25872,0.58201,0.52137,0.092437,0.50878,0.35357,0.75845,0.25664,0.094109,0.26323,0.4404,1
0.48592,0.26696,0.26454,0.81997,0.097549,0.59522,0.098702,0.23512,0.074433,0.31807,0.91741,0.57284,0.59431,0.68337,0.82286,0.67363,0.65049,0.76296,0.31505,0.75126,0.57808,0.25751,0.57078,0.1549,0.34069,2
0.48102,0.23802,0.23277,0.82426,0.10681,0.57541,0.072624,0.24531,0.077601,0.34329,0.91276,0.58843,0.57461,0.6626,0.82292,0.65521,0.65192,0.76145,0.32391,0.74382,0.6062,0.24308,0.57487,0.15091,0.32319,2
0.49006,0.22057,0.22033,0.82386,0.092667,0.59615,0.076884,0.26882,0.091988,0.34509,0.91463,0.56662,0.57603,0.68287,0.82631,0.65498,0.67069,0.73659,0.34764,0.76924,0.59695,0.24196,0.57928,0.15672,0.33805,2
0.50835,0.25823,0.25913,0.84598,0.066708,0.57524,0.093992,0.24226,0.074089,0.31996,0.90776,0.59254,0.57079,0.66146,0.82917,0.65826,0.65429,0.74231,0.339,0.74243,0.57773,0.25862,0.60016,0.18652,0.31009,2
0.55882,0.80615,0.15246,0.43938,0.3987,0.28827,0.15103,0.25222,0.77392,0.51602,0.75162,0.85812,0.51609,0.31343,0.12146,0.40714,0.8518,0.65582,0.47329,0.93616,0.16009,0.38036,0.83408,0.91702,0.4339,3
0.47227,0.24053,0.23484,0.82554,0.073747,0.5768,0.098145,0.2443,0.097428,0.3408,0.91133,0.56674,0.57367,0.66029,0.84775,0.69261,0.65563,0.76249,0.33919,0.74316,0.5985,0.24382,0.59762,0.16023,0.32422,2
0.47798,0.25511,0.23597,0.82507,0.069474,0.59435,0.099071,0.24213,0.074431,0.32475,0.93775,0.59403,0.57573,0.68995,0.86036,0.65486,0.64692,0.74589,0.34006,0.76497,0.57667,0.26328,0.57828,0.15502,0.32027,2
0.51758,0.9197,0.59503,0.51423,0.3438,0.59385,0.58273,0.92481,0.60351,0.94371,0.16941,0.42247,0.42311,0.10685,0.26596,0.5816,0.5253,0.086914,0.51372,0.35352,0.75407,0.25696,0.10078,0.2577,0.43621,1
0.5152,0.26348,0.23224,0.81996,0.066482,0.57465,0.074406,0.24462,0.095502,0.32108,0.9383,0.59301,0.60122,0.65711,0.85146,0.66028,0.67771,0.76468,0.34464,0.77357,0.59276,0.23453,0.59575,0.17948,0.31837,2
0.48846,0.23427,0.25835,0.82432,0.093401,0.56976,0.10832,0.24432,0.058606,0.31744,0.92068,0.5717,0.56073,0.68131,0.82342,0.67868,0.67578,0.76669,0.34006,0.78343,0.59242,0.26434,0.59442,0.17557,0.32351,2
0.50418,0.24174,0.22395,0.8124,0.070478,0.5736,0.072912,0.24514,0.074986,0.34685,0.93366,0.55622,0.5962,0.68245,0.83333,0.67932,0.69044,0.76746,0.34185,0.75202,0.60462,0.2442,0.57871,0.17631,0.34441,2
0.47542,0.24127,0.25632,0.84744,0.054738,0.57609,0.06832,0.259,0.095135,0.34176,0.91938,0.58684,0.59044,0.68099,0.8326,0.65315,0.68031,0.76319,0.34767,0.75018,0.57819,0.24469,0.60333,0.17787,0.33917,2
0.48248,0.2587,0.25921,0.84477,0.095967,0.59663,0.077255,0.24298,0.071861,0.31497,0.9384,0.59033,0.56081,0.67824,0.84628,0.65602,0.67286,0.7442,0.34346,0.75067,0.5679,0.25974,0.56131,0.15485,0.32071,2
0.50487,0.24073,0.26512,0.84684,0.064443,0.57961,0.093002,0.26573,0.092412,0.33921,0.91627,0.58997,0.56905,0.67996,0.83336,0.65521,0.65376,0.7435,0.32144,0.76698,0.59564,0.24269,0.58135,0.17873,0.33769,2
0.51049,0.23695,0.25552,0.82016,0.074119,0.57586,0.066929,0.2619,0.092103,0.34239,0.91557,0.56091,0.58966,0.67644,0.84753,0.67284,0.65187,0.74692,0.323,0.76957,0.56943,0.24228,0.60713,0.17806,0.32312,2
0.51094,0.91956,0.60623,0.51447,0.34341,0.59286,0.58562,0.92451,0.59771,0.94244,0.16908,0.42543,0.42208,0.094296,0.25917,0.57783,0.52764,0.09422,0.51667,0.34871,0.75878,0.25582,0.095225,0.25943,0.43403,1
0.48044,0.25866,0.23972,0.82454,0.074041,0.57326,0.074067,0.26654,0.090418,0.31591,0.93604,0.57046,0.57229,0.69187,0.85552,0.67758,0.67593,0.73697,0.32009,0.74682,0.57374,0.23808,0.60411,0.15737,0.31211,2
0.52467,0.85134,0.18708,0.43106,0.41961,0.21556,0.17968,0.19545,0.80451,0.46324,0.71246,0.76973,0.51217,0.3734,0.20551,0.4562,0.75709,0.67768,0.49849,0.91942,0.26071,0.39607,0.77272,0.92221,0.43176,3
0.48244,0.23798,0.25976,0.84624,0.072958,0.59744,0.074206,0.26321,0.096908,0.33999,0.91354,0.58618,0.5675,0.65883,0.84755,0.67645,0.67049,0.76212,0.34013,0.7519,0.59259,0.27431,0.59721,0.17602,0.34055,2
0.48435,0.22871,0.25765,0.80694,0.066916,0.59772,0.070462,0.23805,0.075297,0.34532,0.93887,0.58597,0.60286,0.66034,0.84709,0.68168,0.68799,0.74155,0.34131,0.76942,0.60029,0.24339,0.60403,0.15273,0.33838,2
0.4858,0.25618,0.25775,0.82472,0.068414,0.57321,0.10561,0.24169,0.076571,0.31627,0.93427,0.59515,0.59201,0.65722,0.83271,0.65567,0.68001,0.76499,0.34844,0.75068,0.56747,0.23925,0.60221,0.17715,0.34035,2
0.5107,0.23749,0.25788,0.84261,0.069068,0.61102,0.093595,0.26995,0.095226,0.34163,0.93922,0.55915,0.59137,0.66065,0.82968,0.64795,0.66851,0.76257,0.32208,0.74675,0.59568,0.23896,0.57971,0.18221,0.31942,2
0.48201,0.25719,0.25708,0.83999,0.099595,0.59592,0.094324,0.22961,0.095947,0.33802,0.93529,0.56909,0.57194,0.67732,0.83252,0.65003,0.65553,0.74604,0.32094,0.75067,0.57665,0.25983,0.58084,0.1814,0.33768,2
0.51552,0.9184,0.59858,0.5131,0.34768,0.60029,0.58291,0.91631,0.5924,0.93451,0.1675,0.42642,0.41886,0.095131,0.2662,0.57958,0.51783,0.088312,0.51659,0.34452,0.76087,0.25764,0.095984,0.25549,0.43088,1
0.48945,0.25511,0.24028,0.81323,0.071674,0.59651,0.071621,0.26179,0.073128,0.34022,0.93467,0.57162,0.58877,0.67854,0.84623,0.67382,0.64589,0.74765,0.30747,0.7521,0.59479,0.25955,0.57418,0.17949,0.32245,2
0.48971,0.26497,0.26253,0.83927,0.066004,0.59828,0.092841,0.27389,0.066282,0.34443,0.93481,0.59746,0.59881,0.6604,0.83309,0.64892,0.66838,0.76342,0.33964,0.75146,0.57739,0.2622,0.58018,0.17819,0.31901,2
0.51033,0.25948,0.23942,0.81882,0.09262,0.56693,0.072509,0.25969,0.057898,0.32411,0.93531,0.57287,0.56925,0.66032,0.82144,0.65758,0.67204,0.74908,0.3416,0.73887,0.56808,0.26486,0.60927,0.18053,0.33773,2
0.50553,0.25529,0.23754,0.81925,0.095497,0.6012,0.070346,0.24358,0.093379,0.31433,0.91629,0.60061,0.59536,0.67841,0.83299,0.67832,0.65448,0.7697,0.34208,0.76929,0.5678,0.2654,0.59755,0.1552,0.34011,2
0.58301,0.81903,0.27056,0.42917,0.42461,0.26134,0.16094,0.23237,0.82778,0.51477,0.76904,0.84399,0.53,0.34299,0.16155,0.38312,0.8193,0.68954,0.49652,0.93774,0.24879,0.43299,0.85947,0.95499,0.43866,3
0.51568,0.2617,0.23809,0.82306,0.094149,0.57373,0.098608,0.24501,0.073059,0.31969,0.9202,0.5633,0.57428,0.68475,0.85002,0.67857,0.64271,0.76396,0.32106,0.77782,0.57836,0.24268,0.55896,0.16001,0.33769,2
0.50421,0.23124,0.23327,0.82501,0.090205,0.5779,0.076924,0.26633,0.10297,0.32368,0.9114,0.56953,0.57352,0.66292,0.83094,0.6503,0.64751,0.73854,0.31499,0.74517,0.59248,0.26511,0.60636,0.15048,0.30807,2
0.51521,0.91908,0.5968,0.51084,0.34194,0.59321,0.58662,0.91845,0.59999,0.94255,0.1658,0.43392,0.42551,0.092519,0.26467,0.58456,0.52313,0.088484,0.50761,0.34938,0.757,0.26066,0.10713,0.25629,0.43137,1
0.48512,0.24119,0.25797,0.82305,0.096768,0.57378,0.10009,0.26445,0.092547,0.33833,0.93574,0.57133,0.59217,0.66027,0.85089,0.65481,0.64385,0.76309,0.34046,0.75175,0.57525,0.25853,0.57513,0.17358,0.32257,2
0.48536,0.26247,0.25745,0.8194,0.066794,0.59744,0.073064,0.26027,0.062874,0.3245,0.91615,0.59903,0.57145,0.67782,0.83253,0.67837,0.65472,0.76674,0.34009,0.73955,0.57353,0.23785,0.59669,0.1911,0.33768,2
0.47236,0.25661,0.22681,0.8452,0.098014,0.59535,0.073176,0.23121,0.091061,0.31556,0.91844,0.57187,0.56783,0.67629,0.83223,0.65908,0.64292,0.76347,0.31719,0.75051,0.60129,0.22816,0.60131,0.16012,0.31197,2
0.50559,0.26095,0.23096,0.82486,0.09238,0.60733,0.075216,0.24166,0.074544,0.33901,0.90182,0.56403,0.58913,0.656,0.85238,0.65963,0.64821,0.76645,0.31684,0.74662,0.57362,0.23766,0.57406,0.17716,0.3244,2
0.49011,0.2602,0.25561,0.81943,0.072086,0.5738,0.074379,0.26826,0.071593,0.31411,0.91854,0.58576,0.5699,0.66012,0.84852,0.67385,0.67611,0.73958,0.32075,0.74509,0.59647,0.23175,0.57659,0.18363,0.33845,2
0.48895,0.24053,0.2559,0.82427,0.066783,0.57555,0.095652,0.24265,0.067083,0.34492,0.91352,0.59515,0.56571,0.67692,0.83063,0.67645,0.64679,0.77043,0.32368,0.74045,0.57243,0.26855,0.59647,0.18054,0.31829,2
0.5934,0.83447,0.24707,0.41731,0.41471,0.25236,0.16576,0.25217,0.82608,0.4961,0.75789,0.82476,0.49634,0.33992,0.16438,0.42343,0.82632,0.66456,0.49801,0.92523,0.25174,0.41621,0.84716,0.91591,0.4205,3
0.50694,0.22882,0.23872,0.82471,0.092091,0.57544,0.074973,0.23407,0.095461,0.31624,0.9343,0.58888,0.60464,0.65671,0.81697,0.67721,0.66808,0.74029,0.31879,0.7297,0.59657,0.26624,0.60105,0.15246,0.3389,2
0.51332,0.91869,0.60554,0.50641,0.34531,0.58714,0.5824,0.91614,0.59918,0.93447,0.16765,0.42834,0.42128,0.10367,0.25831,0.57768,0.51842,0.08879,0.51494,0.34918,0.7551,0.25711,0.093353,0.25939,0.44015,1
0.48741,0.26085,0.23999,0.84427,0.075836,0.57886,0.073571,0.24497,0.099984,0.34357,0.93826,0.56859,0.57183,0.6512,0.82441,0.67772,0.64774,0.76599,0.34175,0.77495,0.5957,0.23778,0.60456,0.15782,0.3424,2
0.5041,0.24061,0.24023,0.8226,0.073792,0.56935,0.077281,0.26081,0.098853,0.31929,0.92019,0.5704,0.59076,0.66036,0.8505,0.6765,0.68063,0.7637,0.32019,0.76951,0.59381,0.23959,0.58048,0.17737,0.32185,2
0.50368,0.25694,0.22844,0.82379,0.072578,0.59981,0.10184,0.23137,0.077239,0.31746,0.91863,0.59377,0.59243,0.66155,0.82067,0.67675,0.67135,0.74015,0.32477,0.73729,0.59369,0.23993,0.58037,0.15655,0.34458,2
0.5062,0.25546,0.26389,0.84752,0.072748,0.59623,0.068636,0.26626,0.067786,0.31623,0.93604,0.58556,0.59217,0.68163,0.82441,0.65869,0.6686,0.76614,0.3243,0.74873,0.57804,0.24144,0.60007,0.17646,0.32047,2
0.48872,0.25825,0.23339,0.81924,0.11228,0.59277,0.057603,0.25918,0.074114,0.31977,0.94163,0.57056,0.59073,0.66158,0.8305,0.65415,0.66826,0.76181,0.34286,0.7869,0.59432,0.2683,0.57932,0.17545,0.34051,2
0.48559,0.23595,0.25412,0.82456,0.097978,0.57819,0.07465,0.24137,0.075776,0.3434,0.93703,0.56573,0.56924,0.65903,0.85956,0.656,0.6714,0.76358,0.32347,0.77704,0.5921,0.25783,0.5973,0.16021,0.3399,2
0.47995,0.23462,0.25481,0.82279,0.095252,0.59254,0.074542,0.24147,0.097919,0.32365,0.93668,0.56475,0.57331,0.67955,0.86337,0.65597,0.67848,0.74457,0.33893,0.74361,0.59835,0.26963,0.57273,0.16049,0.31779,2
0.50871,0.9208,0.59509,0.5208,0.34059,0.58891,0.58259,0.91696,0.60121,0.93529,0.16819,0.42565,0.421,0.095289,0.26494,0.58168,0.51423,0.092992,0.52101,0.35715,0.75526,0.26083,0.098011,0.25838,0.43418,1
0.51207,0.24196,0.26283,0.83905,0.070097,0.60018,0.07111,0.26275,0.099328,0.31575,0.94059,0.5682,0.57483,0.68986,0.84619,0.64936,0.66879,0.78704,0.31895,0.76738,0.5618,0.26664,0.61108,0.18156,0.34187,2
0.58994,0.83947,0.25953,0.40587,0.41859,0.25154,0.18245,0.23759,0.84128,0.5063,0.7772,0.82086,0.50748,0.34924,0.16266,0.41499,0.79538,0.66326,0.50806,0.9283,0.24182,0.41087,0.83623,0.90284,0.41862,3
0.48988,0.23681,0.23919,0.82039,0.069254,0.59299,0.076599,0.26427,0.068615,0.32312,0.95421,0.56592,0.58915,0.68161,0.85239,0.65676,0.63741,0.74561,0.31788,0.76603,0.59385,0.23713,0.59796,0.17632,0.33885,2
0.50353,0.25618,0.25515,0.82322,0.07315,0.59812,0.089986,0.24182,0.090317,0.34156,0.93392,0.56912,0.59348,0.67967,0.83153,0.64909,0.64309,0.74804,0.34374,0.74547,0.56514,0.26147,0.60047,0.15373,0.35218,2
0.50467,0.26405,0.26294,0.81476,0.063821,0.60179,0.068283,0.25918,0.099578,0.32069,0.91976,0.55494,0.57059,0.66174,0.83257,0.67434,0.6777,0.74856,0.32428,0.76494,0.59575,0.26274,0.5788,0.15098,0.34876,2
0.4886,0.2574,0.25555,0.84334,0.095706,0.59694,0.073464,0.25946,0.073639,0.32259,0.93972,0.58555,0.56462,0.69135,0.83106,0.67913,0.64497,0.74768,0.32333,0.76818,0.57759,0.2402,0.57903,0.15277,0.32123,2
0.50522,0.23638,0.2634,0.8137,0.088842,0.59341,0.076515,0.23796,0.077501,0.33807,0.91242,0.56565,0.56931,0.65554,0.84833,0.68057,0.6523,0.74773,0.32372,0.77436,0.59335,0.26255,0.59539,0.15372,0.34057,2
0.50437,0.91744,0.59517,0.50995,0.34067,0.58875,0.58704,0.92291,0.60566,0.93894,0.16843,0.43082,0.42176,0.096723,0.26974,0.58041,0.5131,0.094754,0.50813,0.35089,0.7624,0.25882,0.091514,0.25786,0.43585,1
0.50661,0.257,0.25582,0.82396,0.096903,0.57591,0.075684,0.27346,0.076816,0.31961,0.93698,0.58983,0.57315,0.65347,0.82863,0.67701,0.66826,0.76398,0.32048,0.74902,0.59317,0.244,0.58084,0.15922,0.31881,2
0.50813,0.26273,0.26093,0.84058,0.09126,0.59515,0.096332,0.25856,0.077637,0.34185,0.91858,0.58556,0.57484,0.65023,0.82905,0.66007,0.6467,0.74694,0.34068,0.75077,0.57826,0.25838,0.58048,0.15206,0.32265,2
0.4794,0.23612,0.25426,0.82195,0.088554,0.59458,0.068243,0.24382,0.092162,0.33976,0.94118,0.58981,0.59211,0.66137,0.84589,0.65296,0.65217,0.7627,0.346,0.76556,0.59265,0.24207,0.59709,0.17417,0.31414,2
0.51516,0.23611,0.25545,0.81735,0.097079,0.5742,0.093953,0.2334,0.097891,0.32484,0.91433,0.56583,0.56774,0.68187,0.83302,0.65495,0.65249,0.76656,0.3525,0.75064,0.56305,0.26443,0.58119,0.15347,0.34244,2
0.56594,0.81911,0.24517,0.41222,0.45196,0.24171,0.18465,0.24093,0.77968,0.46859,0.75846,0.83228,0.48627,0.29084,0.10252,0.4066,0.82359,0.70504,0.51977,0.9391,0.2847,0.38795,0.86503,0.8919,0.41656,3
0.47644,0.23522,0.25864,0.83956,0.090482,0.57509,0.096311,0.26967,0.10276,0.3238,0.93881,0.57055,0.55019,0.65455,0.81693,0.67325,0.68157,0.7705,0.33883,0.74978,0.59637,0.22646,0.57834,0.15939,0.34108,2
0.47454,0.23287,0.24073,0.81291,0.07548,0.57959,0.071481,0.23466,0.076944,0.34054,0.9368,0.58638,0.59182,0.64428,0.82854,0.689,0.65352,0.74884,0.32419,0.7733,0.59262,0.26971,0.5792,0.15994,0.31722,2
0.50695,0.26359,0.25467,0.83931,0.05679,0.59829,0.070796,0.238,0.093628,0.33967,0.90728,0.5914,0.59303,0.65868,0.84938,0.65839,0.65163,0.74234,0.34728,0.77046,0.57615,0.24491,0.57243,0.17948,0.33875,2
0.50669,0.91813,0.59508,0.51275,0.34244,0.5894,0.58467,0.92011,0.59668,0.93942,0.1667,0.42154,0.4189,0.095595,0.26166,0.58204,0.51831,0.088107,0.51161,0.34729,0.75306,0.26057,0.094561,0.25427,0.4345,1
0.51961,0.27421,0.23939,0.84697,0.063179,0.57215,0.076041,0.23758,0.094266,0.32318,0.93523,0.57162,0.59199,0.65545,0.83012,0.65832,0.65078,0.73928,0.34376,0.77245,0.60406,0.25749,0.59485,0.1873,0.31283,2
0.47703,0.2605,0.23437,0.84325,0.10315,0.59432,0.090344,0.25894,0.076982,0.3392,0.93359,0.56994,0.56966,0.65587,0.85129,0.66008,0.67569,0.7455,0.32313,0.75161,0.59759,0.26049,0.57972,0.17646,0.3482,2
