@relation nonstat_data_20-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}

@data
0.089816,0.82813,0.30561,0.77565,0.44096,0.18584,0.35513,0.72786,0.54773,0.95414,0.077198,0.89485,0.27754,0.83924,0.49014,0.9262,0.15339,0.7168,0.054238,0.24771,0.57551,0.70208,0.42498,10
0.19714,0.65905,0.3297,0.26974,0.60073,0.67159,0.5981,0.60647,0.79851,0.31847,0.40024,0.93,0.92337,0.064033,0.94023,0.86166,0.061136,0.73674,0.39345,0.2109,0.5263,0.060532,0.4075,3
0.037241,0.56032,0.78111,0.18587,0.82526,0.14466,0.4788,0.45708,0.32017,0.72393,0.60698,0.14331,0.2189,0.68167,0.3459,0.51898,0.72864,0.21178,0.19378,0.58962,0.71644,0.68809,0.51835,4
0.038499,0.82557,0.3099,0.83975,0.46982,0.17918,0.32681,0.72843,0.52023,0.9311,0.082911,0.89651,0.25454,0.82107,0.47563,0.95177,0.14866,0.7485,0.055962,0.25175,0.60317,0.71228,0.42816,10
0.20561,0.67358,0.32885,0.27282,0.59787,0.65799,0.59556,0.60432,0.79505,0.32623,0.4045,0.93468,0.92837,0.068282,0.93264,0.86774,0.068406,0.72806,0.40755,0.20413,0.53176,0.061128,0.40441,3
0.19937,0.53142,0.53308,0.93394,0.46695,0.86513,0.39952,0.46812,0.066742,0.066917,0.53068,0.26576,0.66508,0.46754,0.33354,0.86935,0.60079,0.73592,0.53382,0.53268,0.7323,0.73297,0.80132,1
0.93356,0.1324,0.59885,0.33279,0.19827,0.53441,0.4664,0.46759,0.46603,0.79683,0.26549,0.66502,0.66409,0.13295,0.13391,0.66426,0.8676,0.20006,0.53215,0.46815,0.40072,0.66725,0.73366,7
0.045513,0.82766,0.31939,0.77401,0.46944,0.2154,0.3538,0.74889,0.55143,0.96231,0.083151,0.85036,0.24701,0.78033,0.45364,0.92375,0.11656,0.71222,0.078271,0.27576,0.56578,0.70424,0.42703,10
0.19783,0.66685,0.33505,0.26592,0.59861,0.66792,0.59784,0.59501,0.79812,0.33703,0.39887,0.93011,0.93418,0.065546,0.93446,0.86675,0.067146,0.72911,0.40238,0.19807,0.53591,0.063933,0.4015,3
0.93335,0.13284,0.59803,0.33319,0.20088,0.5348,0.46722,0.469,0.4647,0.79755,0.26778,0.6654,0.66525,0.13318,0.13355,0.66565,0.86836,0.19873,0.5338,0.46658,0.40065,0.66691,0.73232,7
0.62641,0.67192,0.054201,0.82815,0.56204,0.79047,0.44467,0.44807,0.91696,0.73498,0.12233,0.42612,0.44891,0.61411,0.1821,0.57297,0.47392,0.81293,0.5476,0.73549,0.55221,0.87277,0.6594,6
0.049368,0.83675,0.34519,0.80885,0.47258,0.19014,0.32412,0.72359,0.54958,0.96535,0.091742,0.8695,0.24613,0.80954,0.47902,0.95115,0.11771,0.7536,0.054447,0.27362,0.61984,0.67898,0.42166,10
0.045545,0.52267,0.7827,0.2123,0.78898,0.12071,0.45522,0.4788,0.36514,0.75422,0.57463,0.12244,0.17737,0.66095,0.36728,0.52092,0.74985,0.21899,0.22128,0.61199,0.71085,0.66485,0.55143,4
0.93437,0.13315,0.59567,0.33447,0.19526,0.53097,0.46626,0.46928,0.46594,0.79603,0.26847,0.66894,0.6659,0.13737,0.13426,0.66549,0.86966,0.19906,0.53409,0.468,0.40198,0.66705,0.73193,7
0.19976,0.66729,0.33355,0.26604,0.59826,0.6666,0.60055,0.60083,0.79858,0.33328,0.40012,0.93168,0.93161,0.065954,0.93607,0.86697,0.065472,0.73357,0.40028,0.19955,0.53375,0.066046,0.39993,3
0.13335,0.33233,0.39789,0.26772,0.46407,0.39753,0.73442,0.5984,0.26531,0.067277,0.73031,0.86589,0.59853,0.26741,0.86537,0.53491,0.33153,0.26609,0.26797,0.26362,0.066633,0.20045,0.53474,5
0.042988,0.79948,0.31353,0.78964,0.43648,0.21951,0.32463,0.72478,0.54677,0.91969,0.057252,0.8883,0.28802,0.78238,0.43882,0.94527,0.14639,0.72465,0.05577,0.24121,0.57986,0.70443,0.40071,10
0.20032,0.53065,0.53289,0.93316,0.46547,0.86682,0.39989,0.46734,0.067388,0.067664,0.53086,0.26614,0.66517,0.46796,0.33377,0.86824,0.59997,0.73433,0.53331,0.53319,0.73119,0.73431,0.80203,1
0.2004,0.67013,0.33332,0.26885,0.60211,0.66872,0.60084,0.59914,0.79942,0.33517,0.39638,0.93343,0.93058,0.065061,0.93717,0.86478,0.067873,0.73249,0.40313,0.20021,0.53514,0.064864,0.40094,3
0.93244,0.13415,0.59934,0.33042,0.1998,0.53478,0.46321,0.46927,0.46581,0.79994,0.26655,0.66483,0.66912,0.13472,0.13309,0.66414,0.86821,0.20045,0.53241,0.46718,0.40156,0.66562,0.73032,7
0.05423,0.82975,0.34318,0.78838,0.47288,0.21981,0.32515,0.76468,0.55595,0.95403,0.088466,0.85228,0.25251,0.81268,0.47825,0.94569,0.14858,0.71918,0.078342,0.24989,0.57191,0.71318,0.42688,10
0.20939,0.67154,0.33654,0.26543,0.60323,0.6657,0.59536,0.60026,0.79652,0.32882,0.40172,0.9319,0.92887,0.063945,0.9396,0.86559,0.060336,0.73531,0.39794,0.1985,0.53274,0.069598,0.40279,3
0.93366,0.13294,0.59981,0.33174,0.1999,0.53456,0.46449,0.46885,0.46636,0.79856,0.268,0.66742,0.66677,0.13286,0.1344,0.6675,0.8685,0.20029,0.53351,0.46703,0.40183,0.66758,0.73272,7
0.62256,0.65026,0.080017,0.79147,0.57056,0.83102,0.44843,0.446,0.95497,0.75906,0.15024,0.42739,0.46825,0.59177,0.22194,0.55629,0.47835,0.76799,0.51845,0.73034,0.5649,0.88655,0.63879,6
0.045316,0.79739,0.34291,0.8208,0.47613,0.21561,0.36371,0.76074,0.54523,0.95603,0.049118,0.88862,0.29641,0.80897,0.47725,0.92492,0.10996,0.71673,0.055476,0.28214,0.60237,0.73332,0.42817,10
0.19808,0.6678,0.33579,0.26475,0.5975,0.66581,0.59898,0.60293,0.8,0.33571,0.40145,0.92835,0.92802,0.067846,0.93681,0.86919,0.068207,0.73224,0.40252,0.20189,0.53237,0.066961,0.39974,3
0.052851,0.54707,0.82505,0.18566,0.79524,0.11763,0.48982,0.45645,0.32603,0.72855,0.57454,0.11685,0.22286,0.66237,0.3521,0.56682,0.75086,0.21913,0.21944,0.58264,0.70027,0.65525,0.55365,4
0.9324,0.12958,0.59976,0.33902,0.20107,0.53477,0.45969,0.47062,0.46466,0.7942,0.26872,0.66579,0.65989,0.13288,0.13953,0.67382,0.86313,0.1998,0.53588,0.46309,0.39136,0.67195,0.73392,7
0.12962,0.33558,0.39742,0.27345,0.46935,0.40162,0.73281,0.60377,0.26599,0.067918,0.73121,0.86685,0.598,0.26871,0.86186,0.533,0.32722,0.26497,0.26461,0.26962,0.067278,0.19769,0.53271,5
0.054102,0.80212,0.34186,0.80854,0.47248,0.16889,0.35215,0.73049,0.54622,0.95558,0.087355,0.9026,0.28357,0.81357,0.47802,0.92505,0.12411,0.72201,0.084988,0.30023,0.60291,0.71113,0.37626,10
0.2003,0.53153,0.53388,0.93277,0.46565,0.86635,0.40131,0.4665,0.066773,0.06704,0.53079,0.26545,0.66465,0.46825,0.33413,0.86882,0.59982,0.73563,0.53331,0.53254,0.73227,0.73447,0.80085,1
0.19809,0.66583,0.33436,0.26472,0.59828,0.66422,0.60237,0.60126,0.79901,0.33527,0.39862,0.93271,0.93196,0.06619,0.93853,0.86547,0.065088,0.73186,0.40058,0.19979,0.53464,0.066157,0.39794,3
0.93292,0.13275,0.59877,0.33319,0.19993,0.53394,0.46574,0.4687,0.4671,0.79757,0.26701,0.66607,0.66679,0.13365,0.13331,0.66608,0.86801,0.19974,0.53351,0.46786,0.40083,0.66629,0.73389,7
0.055745,0.79583,0.34081,0.81141,0.42659,0.22844,0.32468,0.72755,0.51885,0.95238,0.083602,0.90345,0.27934,0.81654,0.45445,0.94673,0.14545,0.75292,0.053721,0.28147,0.57639,0.73162,0.41996,10
0.20516,0.66695,0.3294,0.26699,0.59314,0.66465,0.60067,0.59705,0.80029,0.33308,0.39352,0.92961,0.93283,0.067298,0.93426,0.86331,0.061782,0.73093,0.3978,0.20024,0.53397,0.065186,0.39743,3
0.077986,0.80163,0.3489,0.82517,0.46884,0.18489,0.36546,0.76015,0.5558,0.96139,0.054956,0.89053,0.27872,0.78763,0.45485,0.95399,0.12479,0.72343,0.08357,0.25246,0.60432,0.74473,0.42041,10
0.62813,0.65336,0.084966,0.83208,0.5702,0.82257,0.43413,0.43396,0.90814,0.72022,0.1461,0.38989,0.48904,0.61063,0.22097,0.5647,0.44761,0.79577,0.54441,0.73579,0.57677,0.876,0.67686,6
0.20079,0.66673,0.33067,0.26813,0.60152,0.66452,0.59908,0.59864,0.80091,0.33071,0.39678,0.93038,0.92903,0.063202,0.93184,0.86776,0.066598,0.72898,0.39582,0.20443,0.53861,0.07072,0.39885,3
0.078984,0.54775,0.77461,0.17003,0.82317,0.14735,0.4501,0.48804,0.32927,0.72116,0.57434,0.12022,0.18888,0.6865,0.34773,0.51991,0.76096,0.22288,0.21659,0.61893,0.71577,0.68949,0.55397,4
0.93206,0.1336,0.59674,0.3328,0.19921,0.53264,0.4655,0.47015,0.46515,0.79686,0.26736,0.66537,0.66613,0.13395,0.13499,0.66722,0.86722,0.19843,0.53379,0.47021,0.40176,0.6658,0.73059,7
0.20095,0.53024,0.53446,0.93362,0.46587,0.8662,0.40086,0.46672,0.067713,0.06607,0.53012,0.26666,0.66334,0.46765,0.33298,0.86947,0.5998,0.7349,0.53305,0.53352,0.7325,0.73338,0.80063,1
0.076328,0.82691,0.35171,0.82057,0.44339,0.22117,0.36077,0.76097,0.52673,0.92869,0.053511,0.85983,0.24355,0.78235,0.44837,0.89706,0.14605,0.75022,0.077849,0.25369,0.60572,0.73128,0.39544,10
0.13335,0.33361,0.3999,0.2667,0.46801,0.39876,0.73249,0.60001,0.26611,0.066757,0.73163,0.86595,0.59928,0.26647,0.8662,0.53336,0.33336,0.26652,0.26692,0.26643,0.066566,0.19973,0.53329,5
0.19818,0.6679,0.33725,0.27002,0.59995,0.67217,0.59955,0.60277,0.7982,0.33361,0.39992,0.9328,0.92665,0.066403,0.93599,0.86273,0.066735,0.73167,0.40121,0.20054,0.52895,0.06829,0.39772,3
0.93604,0.12963,0.59437,0.33691,0.20113,0.53737,0.46994,0.46644,0.46962,0.79257,0.26624,0.66844,0.66728,0.13257,0.13258,0.6717,0.86928,0.20676,0.5282,0.46768,0.40501,0.66451,0.73463,7
0.090134,0.79667,0.34375,0.78809,0.47064,0.17939,0.31361,0.72242,0.5697,0.90955,0.053562,0.89259,0.25573,0.80797,0.45171,0.95334,0.16079,0.75103,0.057049,0.27591,0.57363,0.70948,0.39119,10
0.19916,0.66788,0.33039,0.26231,0.60125,0.66854,0.58945,0.60527,0.80614,0.33324,0.3964,0.93331,0.93432,0.060112,0.93777,0.86907,0.066093,0.73592,0.4053,0.18546,0.53478,0.065924,0.39986,3
0.07887,0.79624,0.3411,0.77951,0.44089,0.18721,0.34868,0.76456,0.52483,0.9553,0.05056,0.90377,0.25372,0.83098,0.44342,0.9074,0.1236,0.71507,0.037489,0.27372,0.57938,0.74222,0.39171,10
0.05304,0.54819,0.7884,0.18984,0.82729,0.16302,0.45416,0.47871,0.35463,0.75935,0.59594,0.14113,0.22667,0.64518,0.34589,0.51945,0.75234,0.2209,0.21556,0.56682,0.71198,0.68262,0.55585,4
0.59551,0.67929,0.054627,0.82849,0.57462,0.81401,0.44807,0.48745,0.9218,0.76006,0.14815,0.41859,0.44522,0.62412,0.23924,0.53232,0.45281,0.79591,0.51367,0.7756,0.56456,0.84655,0.65466,6
0.19791,0.66542,0.33312,0.26543,0.59876,0.66655,0.59891,0.60093,0.79892,0.33512,0.39957,0.93377,0.93003,0.06547,0.93542,0.86696,0.066585,0.73082,0.39969,0.19905,0.535,0.066789,0.39752,3
0.20081,0.53159,0.53401,0.93416,0.46596,0.86566,0.40058,0.4678,0.066726,0.067541,0.5309,0.26621,0.66371,0.46764,0.33414,0.86804,0.60026,0.73577,0.53297,0.53415,0.73258,0.73348,0.80056,1
0.053118,0.79944,0.3558,0.78745,0.46807,0.21857,0.32193,0.75188,0.51574,0.97203,0.049246,0.89087,0.25113,0.81378,0.45033,0.95161,0.16294,0.75712,0.090258,0.29338,0.56624,0.7359,0.38952,10
0.93079,0.13298,0.59976,0.33234,0.19964,0.53313,0.46384,0.4684,0.46954,0.79833,0.2638,0.66693,0.66534,0.13592,0.13293,0.66619,0.86589,0.20105,0.53311,0.46943,0.40225,0.66353,0.73457,7
0.2008,0.66586,0.33498,0.26765,0.60035,0.66602,0.60136,0.60071,0.79945,0.33362,0.39977,0.93097,0.93069,0.067814,0.93549,0.86502,0.065676,0.73392,0.4003,0.19947,0.53424,0.066189,0.39966,3
0.13212,0.33038,0.40176,0.27553,0.47441,0.39283,0.7414,0.59264,0.26255,0.074244,0.73143,0.87012,0.60125,0.2611,0.86093,0.53618,0.33557,0.26788,0.25945,0.26637,0.073097,0.19776,0.53251,5
0.056286,0.80023,0.32029,0.81545,0.43903,0.18678,0.35454,0.72795,0.52672,0.91003,0.092591,0.85809,0.28149,0.78032,0.45464,0.95325,0.12292,0.75204,0.097899,0.27897,0.59969,0.74137,0.39037,10
0.19191,0.66621,0.32948,0.27056,0.60071,0.66226,0.60639,0.60258,0.79558,0.33452,0.40384,0.94045,0.93046,0.06753,0.92789,0.86107,0.064581,0.73019,0.39726,0.20592,0.52656,0.071088,0.40102,3
0.9332,0.13319,0.59903,0.33328,0.19967,0.5336,0.46605,0.4682,0.46684,0.79766,0.26763,0.66616,0.66608,0.13291,0.13278,0.66627,0.86794,0.20023,0.53292,0.4678,0.39995,0.66614,0.7335,7
0.054701,0.83755,0.36705,0.7877,0.47926,0.21697,0.35479,0.76124,0.5484,0.9572,0.045556,0.86199,0.27818,0.81901,0.48587,0.96049,0.14645,0.71867,0.087381,0.25072,0.59865,0.73887,0.3985,10
0.080772,0.52245,0.8121,0.21109,0.82835,0.1455,0.48817,0.43875,0.35694,0.76359,0.57628,0.10995,0.2187,0.69099,0.34706,0.55113,0.71642,0.19125,0.18387,0.61336,0.71679,0.65599,0.55754,4
0.20399,0.66563,0.33388,0.26801,0.59657,0.66714,0.59752,0.60173,0.79937,0.33474,0.39763,0.93573,0.9296,0.060937,0.93584,0.86366,0.064779,0.73147,0.4018,0.19619,0.53592,0.065458,0.39896,3
0.20033,0.53055,0.53388,0.93257,0.46674,0.86656,0.4006,0.46875,0.065897,0.06652,0.53022,0.26652,0.66528,0.46841,0.33353,0.86847,0.59968,0.73616,0.53387,0.5329,0.7327,0.73374,0.80133,1
0.60166,0.65203,0.055903,0.83462,0.6087,0.78879,0.4767,0.47773,0.96381,0.75806,0.12356,0.42502,0.42919,0.58576,0.18246,0.56139,0.48052,0.79655,0.54853,0.709,0.55913,0.84694,0.65355,6
0.054682,0.82723,0.3561,0.81702,0.47114,0.20883,0.32472,0.75331,0.54861,0.97725,0.055298,0.86339,0.25368,0.81161,0.47611,0.9218,0.15346,0.72914,0.080532,0.24783,0.60459,0.73485,0.39605,10
0.70143,1.0217,0.63544,0.34563,0.15704,0.70116,0.69135,0.4556,0.31326,0.72705,0.83362,0.59311,0.83263,0.56988,0.35525,0.42325,0.33087,0.86057,0.71602,0.23791,0.52014,0.25962,0.64719,0
0.93228,0.13003,0.60164,0.33143,0.19931,0.53185,0.46475,0.47008,0.46509,0.80206,0.26822,0.66311,0.66755,0.12992,0.13427,0.66756,0.86464,0.20123,0.53582,0.46538,0.40215,0.66338,0.73218,7
0.19962,0.66743,0.32918,0.2665,0.59866,0.66786,0.60136,0.60007,0.79984,0.3342,0.39869,0.93224,0.93076,0.06747,0.93816,0.86811,0.067752,0.7317,0.39864,0.20097,0.53508,0.065819,0.4004,3
0.049117,0.8002,0.34436,0.80937,0.46904,0.21115,0.32512,0.71707,0.55014,0.92715,0.056482,0.8596,0.27611,0.80972,0.47665,0.94791,0.12144,0.7617,0.082525,0.30021,0.56497,0.73354,0.43279,10
0.13357,0.33423,0.39927,0.27437,0.46122,0.39489,0.72895,0.60458,0.2683,0.069387,0.73667,0.86343,0.5958,0.26175,0.87007,0.53475,0.33597,0.2618,0.27138,0.2651,0.064266,0.19719,0.53016,5
0.1976,0.66791,0.3286,0.25626,0.59986,0.66848,0.60594,0.6001,0.79912,0.3397,0.39585,0.93265,0.93598,0.0684,0.93591,0.86388,0.063835,0.7297,0.40207,0.19668,0.53097,0.064994,0.40029,3
0.93511,0.12724,0.60088,0.33585,0.19197,0.531,0.46057,0.47026,0.46677,0.79203,0.25734,0.66933,0.66429,0.12618,0.13237,0.66194,0.85596,0.211,0.52849,0.46818,0.40262,0.66471,0.73624,7
0.07939,0.80274,0.31615,0.81775,0.4834,0.21089,0.35479,0.72728,0.51947,0.91509,0.042844,0.85744,0.24597,0.81469,0.4474,0.95494,0.1539,0.7513,0.087587,0.25441,0.60637,0.70338,0.38566,10
0.08349,0.5174,0.81892,0.2197,0.80336,0.094562,0.47558,0.45617,0.3211,0.75154,0.61463,0.12293,0.18909,0.68461,0.35036,0.54651,0.7127,0.18254,0.17529,0.59034,0.7106,0.69201,0.53,4
0.20277,0.66608,0.335,0.263,0.60538,0.66416,0.59635,0.59885,0.80355,0.33565,0.39745,0.93156,0.93238,0.07127,0.93428,0.86744,0.066925,0.73399,0.40271,0.20392,0.53537,0.066446,0.40059,3
0.077588,0.80234,0.3107,0.82966,0.44918,0.21572,0.32634,0.72278,0.51435,0.92681,0.087248,0.90495,0.23377,0.78138,0.47715,0.92435,0.11376,0.7603,0.052329,0.24644,0.60787,0.76404,0.42043,10
0.62144,0.63696,0.042671,0.8393,0.61007,0.82857,0.4358,0.43506,0.95058,0.73633,0.09264,0.43384,0.47239,0.58713,0.22928,0.52764,0.4895,0.77096,0.53921,0.75935,0.54899,0.87101,0.63683,6
0.2004,0.53002,0.53436,0.93352,0.46614,0.86687,0.39925,0.46664,0.066287,0.066289,0.53,0.26651,0.66386,0.4675,0.33349,0.86822,0.60099,0.7357,0.53326,0.53359,0.73206,0.7328,0.8004,1
0.93216,0.13168,0.5981,0.33178,0.19929,0.53052,0.46266,0.47041,0.46539,0.7979,0.26529,0.66424,0.66724,0.13308,0.13474,0.66565,0.86406,0.19883,0.53382,0.46474,0.40188,0.66762,0.73307,7
0.19676,0.66791,0.34163,0.26213,0.59878,0.66211,0.5992,0.59409,0.80786,0.33359,0.40319,0.94186,0.93409,0.072849,0.93881,0.87004,0.064304,0.73157,0.40017,0.21117,0.53497,0.068572,0.39881,3
0.076772,0.8271,0.3474,0.81132,0.43478,0.17355,0.31067,0.75491,0.52628,0.93013,0.078346,0.88752,0.29168,0.77816,0.48125,0.91444,0.12534,0.7262,0.077961,0.28445,0.61003,0.75071,0.42763,10
0.20108,0.66609,0.33298,0.26478,0.59683,0.66666,0.59445,0.60673,0.79717,0.33032,0.40418,0.93066,0.93238,0.069688,0.93976,0.86873,0.066393,0.73619,0.40345,0.19984,0.53209,0.064116,0.3947,3
0.13575,0.33442,0.39896,0.2649,0.46457,0.39793,0.72901,0.59931,0.26516,0.068921,0.72647,0.86451,0.60163,0.26901,0.867,0.53116,0.3337,0.27029,0.2666,0.26235,0.066829,0.20344,0.53325,5
0.10144,0.79911,0.31956,0.8239,0.44521,0.18295,0.32082,0.76523,0.54806,0.9298,0.057374,0.89054,0.25495,0.78395,0.45648,0.94857,0.10933,0.74813,0.044849,0.29084,0.58122,0.68716,0.39657,10
0.93238,0.13407,0.59767,0.33571,0.20087,0.53207,0.4675,0.46791,0.46724,0.79952,0.26872,0.66921,0.66624,0.13359,0.13362,0.66658,0.865,0.20156,0.5307,0.46603,0.4,0.66969,0.73645,7
0.08342,0.5473,0.78701,0.19292,0.8012,0.1447,0.45659,0.4773,0.37031,0.76704,0.57335,0.14798,0.21015,0.65671,0.34675,0.54717,0.78706,0.18671,0.19073,0.61608,0.74142,0.68923,0.57452,4
0.19521,0.66524,0.33302,0.26228,0.59711,0.66324,0.59964,0.59484,0.80409,0.32853,0.39376,0.938,0.92893,0.062838,0.92263,0.86306,0.061911,0.73591,0.39912,0.19656,0.53422,0.071398,0.40241,3
0.076422,0.83656,0.31667,0.77509,0.4398,0.21804,0.35685,0.71918,0.51234,0.95671,0.052387,0.86587,0.27818,0.8087,0.491,0.94833,0.12284,0.71898,0.076489,0.27483,0.61964,0.70604,0.39458,10
0.93543,0.12987,0.59663,0.33361,0.19754,0.53499,0.46705,0.46946,0.46248,0.79506,0.27086,0.66628,0.66176,0.13773,0.12585,0.66223,0.8679,0.20105,0.53251,0.4695,0.40102,0.67043,0.73575,7
0.20123,0.53161,0.53478,0.93267,0.46686,0.86572,0.39988,0.4684,0.067836,0.067508,0.5309,0.26693,0.66412,0.4681,0.3335,0.86809,0.59976,0.7355,0.53322,0.53327,0.73294,0.73444,0.80226,1
0.62902,0.62977,0.055029,0.84052,0.57477,0.82582,0.44435,0.44116,0.94591,0.77002,0.14363,0.39654,0.44656,0.61176,0.18968,0.55558,0.45489,0.77322,0.51265,0.73559,0.5243,0.87793,0.65459,6
0.20373,0.66596,0.3307,0.26907,0.59874,0.66403,0.60115,0.59828,0.80077,0.33446,0.39846,0.9329,0.92953,0.070151,0.93579,0.86742,0.067754,0.7336,0.39281,0.19795,0.53383,0.066819,0.40147,3
0.93352,0.13341,0.59918,0.33343,0.20056,0.53375,0.46584,0.46878,0.46637,0.79776,0.26689,0.66674,0.66692,0.13293,0.13337,0.66605,0.86795,0.19962,0.53338,0.46771,0.40052,0.66663,0.7329,7
0.11052,0.80448,0.30839,0.78633,0.46986,0.17775,0.32443,0.76612,0.54518,0.96332,0.050556,0.89677,0.25013,0.78706,0.48151,0.94517,0.11859,0.75475,0.053808,0.25526,0.60233,0.70659,0.39324,10
0.20001,0.66976,0.33495,0.26569,0.60005,0.66855,0.60242,0.60444,0.79874,0.33554,0.39906,0.93036,0.93174,0.070643,0.93319,0.86388,0.067179,0.73332,0.40436,0.20109,0.5366,0.067807,0.39749,3
0.055281,0.79111,0.3186,0.79054,0.48048,0.20931,0.35059,0.76152,0.50357,0.92757,0.05288,0.86814,0.25186,0.81733,0.48637,0.94788,0.14618,0.70756,0.075697,0.27549,0.58072,0.71123,0.39169,10
0.049855,0.55825,0.78224,0.19144,0.83711,0.14211,0.44823,0.45488,0.32321,0.72888,0.57476,0.12333,0.1881,0.64673,0.3205,0.51952,0.72058,0.17831,0.21502,0.61699,0.71212,0.6588,0.55086,4
0.132,0.33505,0.4014,0.26784,0.46812,0.40083,0.73165,0.59707,0.26403,0.065511,0.73054,0.86577,0.5997,0.26432,0.86368,0.53103,0.33427,0.27001,0.2675,0.27538,0.066807,0.20126,0.53214,5
0.93578,0.13028,0.5989,0.33641,0.19658,0.52721,0.47034,0.46444,0.46651,0.79864,0.26834,0.66636,0.66386,0.13456,0.13461,0.66427,0.8664,0.2017,0.53005,0.46474,0.40441,0.66425,0.7348,7
0.19322,0.67039,0.33005,0.26727,0.6026,0.67151,0.61365,0.59705,0.80293,0.3351,0.39398,0.94024,0.93388,0.081819,0.93103,0.87151,0.058071,0.73256,0.41066,0.20504,0.52879,0.06946,0.39142,3
0.053757,0.80114,0.34788,0.78563,0.44727,0.18481,0.34974,0.75092,0.56735,0.92123,0.0845,0.89462,0.24637,0.78517,0.49384,0.91781,0.11811,0.7578,0.050818,0.27954,0.56353,0.73466,0.42914,10
0.63221,0.6766,0.05363,0.80839,0.57576,0.79391,0.43784,0.44094,0.95329,0.77271,0.10708,0.39533,0.44993,0.60993,0.1857,0.56928,0.45324,0.80054,0.5022,0.73336,0.52153,0.87452,0.64604,6
0.1992,0.53001,0.53367,0.9333,0.46629,0.86667,0.3996,0.4672,0.066924,0.06641,0.53143,0.2664,0.66478,0.46774,0.33245,0.86741,0.59923,0.73482,0.53281,0.53445,0.73169,0.73479,0.80091,1
0.92715,0.12979,0.5976,0.3329,0.20241,0.53303,0.46376,0.46449,0.46277,0.79913,0.26125,0.66802,0.67036,0.13764,0.13823,0.67196,0.86975,0.20205,0.53385,0.46666,0.40069,0.67189,0.73731,7
0.19967,0.66458,0.33876,0.26747,0.59774,0.66697,0.60175,0.6008,0.80043,0.33504,0.39975,0.9329,0.93119,0.066409,0.9337,0.86499,0.069098,0.73344,0.40137,0.19878,0.53463,0.069487,0.40006,3
0.082928,0.82355,0.34661,0.8128,0.46913,0.17901,0.32634,0.7494,0.5226,0.96337,0.055395,0.90163,0.27627,0.81559,0.47846,0.94946,0.10851,0.75613,0.078153,0.25217,0.60069,0.71149,0.42026,10
0.19544,0.67017,0.32447,0.27312,0.59839,0.67162,0.60031,0.59497,0.80151,0.3287,0.39063,0.93126,0.9417,0.065105,0.93256,0.8707,0.074832,0.73602,0.40033,0.20046,0.53079,0.068893,0.39733,3
0.04472,0.52501,0.78538,0.22288,0.83909,0.14505,0.43375,0.48068,0.32556,0.75852,0.60104,0.14469,0.21036,0.68366,0.35354,0.54438,0.7698,0.18589,0.18921,0.61489,0.70476,0.68338,0.51578,4
0.080637,0.82874,0.34282,0.82323,0.47352,0.18154,0.325,0.75197,0.56246,0.95785,0.083636,0.89976,0.24318,0.76987,0.45287,0.95448,0.17778,0.75217,0.051243,0.27971,0.60454,0.73273,0.3975,10
0.93115,0.12741,0.60361,0.33396,0.20493,0.5334,0.46552,0.46806,0.47223,0.8015,0.25645,0.66438,0.6683,0.13196,0.1288,0.6607,0.86262,0.20466,0.53368,0.46439,0.40255,0.66627,0.73222,7
0.13359,0.3336,0.40008,0.26669,0.46726,0.39904,0.73293,0.60026,0.26539,0.066708,0.73153,0.86545,0.59924,0.26614,0.86663,0.53307,0.33297,0.26678,0.2671,0.26631,0.06643,0.20021,0.53336,5
0.19886,0.6659,0.33246,0.26757,0.60146,0.66525,0.59988,0.60061,0.79965,0.32912,0.39878,0.92625,0.9314,0.066455,0.9342,0.86585,0.066732,0.73574,0.40175,0.2048,0.53519,0.065146,0.39936,3
0.054342,0.79843,0.3185,0.82104,0.43134,0.20889,0.35898,0.71202,0.51662,0.9301,0.083111,0.86896,0.29524,0.77192,0.49881,0.92316,0.11118,0.74932,0.086317,0.24175,0.57877,0.70605,0.39003,10
0.93103,0.1338,0.59959,0.33377,0.20053,0.5337,0.46471,0.46855,0.46623,0.79753,0.26634,0.66593,0.66419,0.13438,0.13365,0.66588,0.86489,0.19956,0.53279,0.46639,0.40176,0.66667,0.73208,7
0.93219,0.13264,0.5975,0.33555,0.19993,0.53324,0.46617,0.46923,0.46615,0.7995,0.26744,0.66702,0.66737,0.13253,0.1351,0.6631,0.86623,0.19938,0.53237,0.46717,0.40134,0.66573,0.73299,7
0.20116,0.666,0.33493,0.26828,0.59974,0.66732,0.60019,0.60072,0.79766,0.33535,0.40044,0.93132,0.92904,0.065535,0.93566,0.86411,0.066185,0.73352,0.40133,0.19704,0.53211,0.06142,0.39985,3
0.5882,0.67086,0.098675,0.83829,0.60521,0.79373,0.47164,0.46765,0.94847,0.72532,0.14461,0.42312,0.45022,0.59194,0.19446,0.53562,0.45126,0.76782,0.50044,0.72135,0.55435,0.86985,0.68622,6
