@relation nonstat_data_3-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute class {0,1,2,3}

@data
0.89209,0.57033,0.18124,0.32584,0.15406,0.90131,0.17564,0.1542,0.077986,0.91956,0.34039,0.7571,0.84297,0.60553,1
0.90037,0.57373,0.17971,0.32535,0.17694,0.9296,0.17659,0.15429,0.094332,0.91686,0.34625,0.74035,0.81947,0.59603,1
0.89872,0.59247,0.15198,0.32273,0.14903,0.93583,0.1802,0.17513,0.072276,0.93309,0.31597,0.75752,0.81865,0.59544,1
0.89639,0.59322,0.15741,0.32861,0.17569,0.9097,0.18126,0.1529,0.071856,0.91739,0.32162,0.73989,0.83813,0.58272,1
0.89682,0.57295,0.17365,0.3471,0.15973,0.91186,0.17433,0.15903,0.094449,0.91959,0.35621,0.76323,0.83378,0.59741,1
0.92324,0.57245,0.16085,0.34829,0.16136,0.91188,0.17794,0.15734,0.089568,0.93248,0.34572,0.7447,0.82178,0.59852,1
0.9187,0.5697,0.15781,0.33966,0.17736,0.90574,0.16058,0.15729,0.072165,0.93219,0.31937,0.76633,0.81749,0.59618,1
0.91467,0.60021,0.1577,0.32652,0.17883,0.92522,0.18215,0.17687,0.094879,0.93782,0.32488,0.7627,0.81682,0.60672,1
0.91761,0.57558,0.16119,0.32678,0.15826,0.90484,0.1601,0.15846,0.0749,0.934,0.34115,0.75917,0.83294,0.57287,1
0.90072,0.57643,0.15437,0.32501,0.17981,0.9049,0.17968,0.15668,0.091802,0.91086,0.34177,0.74001,0.83392,0.59709,1
0.89441,0.59416,0.15449,0.3498,0.15524,0.90703,0.15305,0.18122,0.074833,0.91991,0.34054,0.76294,0.83753,0.59674,1
0.9186,0.57142,0.16091,0.3423,0.15335,0.92996,0.15596,0.14307,0.092896,0.91872,0.32411,0.75963,0.80319,0.58185,1
0.91174,0.59228,0.1502,0.34763,0.17202,0.92801,0.17382,0.17256,0.092747,0.91552,0.34096,0.74329,0.81629,0.57375,1
0.91266,0.59679,0.18256,0.32836,0.15781,0.92683,0.15924,0.17434,0.074844,0.9136,0.3418,0.74565,0.84241,0.58165,1
0.90029,0.57668,0.15198,0.32326,0.18401,0.92446,0.18287,0.15822,0.069762,0.91411,0.34277,0.74564,0.81986,0.59571,1
0.91373,0.57496,0.17611,0.34546,0.1791,0.91022,0.17357,0.18102,0.094499,0.92048,0.32352,0.74284,0.83521,0.58147,1
0.90036,0.57441,0.15499,0.34328,0.17303,0.90019,0.17932,0.15788,0.076309,0.91389,0.34045,0.74487,0.81029,0.59553,1
0.89835,0.59392,0.15955,0.33949,0.15939,0.91157,0.18182,0.15657,0.096319,0.92057,0.31247,0.76169,0.83349,0.5754,1
0.9125,0.57636,0.18912,0.32643,0.16036,0.91081,0.17428,0.17282,0.071558,0.91765,0.32546,0.74127,0.83276,0.58229,1
0.91558,0.5877,0.17332,0.34771,0.18119,0.90339,0.15658,0.17887,0.074602,0.93464,0.32637,0.76072,0.83392,0.60133,1
0.88857,0.57601,0.17742,0.34923,0.1609,0.90603,0.18173,0.15821,0.092396,0.91638,0.34426,0.74315,0.82147,0.5811,1
0.91484,0.59701,0.1563,0.34275,0.17432,0.91031,0.18267,0.17674,0.089641,0.93145,0.34537,0.75824,0.83322,0.59467,1
0.89381,0.56953,0.18373,0.34403,0.15754,0.90585,0.17473,0.17189,0.091205,0.93272,0.35068,0.74634,0.81766,0.60003,1
0.89552,0.56893,0.17794,0.32487,0.17332,0.91145,0.18522,0.15222,0.10241,0.92025,0.34016,0.74356,0.80957,0.56699,1
0.88753,0.57172,0.17883,0.32284,0.18903,0.90692,0.1587,0.17049,0.089952,0.94376,0.32521,0.75966,0.83367,0.6104,1
0.89951,0.59828,0.18102,0.33935,0.17619,0.92933,0.15702,0.17264,0.076576,0.91706,0.32663,0.76471,0.81804,0.58364,1
0.91502,0.56721,0.14275,0.34312,0.15634,0.91019,0.15141,0.17362,0.076934,0.93572,0.32214,0.74476,0.83537,0.60043,1
0.91754,0.57608,0.1545,0.3444,0.17676,0.90744,0.15232,0.17458,0.069953,0.93123,0.34241,0.74584,0.83382,0.59881,1
0.92184,0.57181,0.17899,0.34345,0.1607,0.93033,0.15987,0.15807,0.094842,0.92049,0.34715,0.76006,0.81646,0.58046,1
0.88451,0.57206,0.16166,0.352,0.17195,0.92478,0.17483,0.15608,0.089114,0.91962,0.32309,0.74309,0.81637,0.5797,1
0.91259,0.57549,0.15251,0.33986,0.16055,0.92427,0.14595,0.18206,0.073375,0.93605,0.31628,0.74184,0.84022,0.59818,1
0.92,0.59111,0.17343,0.31862,0.17574,0.9107,0.16072,0.15735,0.078522,0.91636,0.34094,0.76419,0.84781,0.58142,1
0.89586,0.59741,0.1618,0.34669,0.15793,0.89886,0.1756,0.17043,0.076357,0.9165,0.32258,0.74489,0.82105,0.58329,1
0.89827,0.57585,0.17513,0.34619,0.15264,0.90703,0.17511,0.17142,0.090074,0.90977,0.32655,0.76805,0.8125,0.57453,1
0.91181,0.57532,0.15794,0.34334,0.16029,0.91163,0.17459,0.15471,0.07714,0.93296,0.34451,0.7449,0.83411,0.57838,1
0.89775,0.56844,0.17387,0.32278,0.17303,0.93093,0.18016,0.18006,0.089907,0.90942,0.34159,0.74052,0.82015,0.60086,1
0.91529,0.57364,0.16247,0.35084,0.16079,0.91205,0.15855,0.1568,0.076736,0.93314,0.33979,0.75954,0.83946,0.59448,1
0.89819,0.57344,0.1547,0.34516,0.15289,0.9232,0.17467,0.15586,0.073841,0.91543,0.32745,0.7645,0.81813,0.59976,1
0.88828,0.57533,0.17614,0.3447,0.15511,0.92476,0.14738,0.17939,0.094412,0.90951,0.3402,0.75853,0.81514,0.59592,1
0.89986,0.58755,0.1626,0.33954,0.15808,0.8977,0.17354,0.15991,0.093179,0.91038,0.32792,0.74251,0.82072,0.57713,1
0.91536,0.56592,0.17813,0.34306,0.17191,0.89932,0.17703,0.15928,0.072344,0.93908,0.34026,0.73937,0.82121,0.59596,1
0.89799,0.5887,0.17571,0.32804,0.15475,0.90323,0.1506,0.14793,0.092211,0.93271,0.34047,0.74523,0.82084,0.58355,1
0.91354,0.58793,0.16261,0.34437,0.1778,0.92396,0.17482,0.17411,0.072874,0.91021,0.32459,0.73779,0.83532,0.59653,1
0.88737,0.57572,0.18136,0.31903,0.18009,0.92461,0.17577,0.15659,0.10069,0.93184,0.34724,0.75781,0.85028,0.58316,1
0.22693,0.72456,0.39302,0.79859,0.4999,0.94326,0.89856,0.20109,0.98289,0.29351,0.62818,0.29465,0.29112,0.080132,0
0.91357,0.58945,0.18313,0.32053,0.18235,0.92329,0.15394,0.17879,0.065566,0.93679,0.3406,0.74426,0.83401,0.58193,1
0.91881,0.57233,0.15886,0.35323,0.1505,0.92476,0.17344,0.17174,0.10226,0.93818,0.32617,0.7398,0.8187,0.59536,1
0.91362,0.57407,0.15931,0.34063,0.14507,0.92734,0.1735,0.15424,0.092989,0.91275,0.3402,0.75985,0.84877,0.59485,1
0.91782,0.58946,0.15597,0.32592,0.15897,0.90635,0.17253,0.17109,0.090592,0.92033,0.32918,0.74129,0.84069,0.57437,1
0.89127,0.59903,0.15749,0.325,0.15689,0.92313,0.15546,0.14912,0.094259,0.93458,0.33994,0.74354,0.84087,0.58014,1
0.90034,0.57059,0.15485,0.3264,0.17235,0.90997,0.17243,0.15421,0.067154,0.90469,0.34007,0.7657,0.83666,0.59565,1
0.89415,0.58998,0.17384,0.34199,0.17887,0.9244,0.15703,0.15222,0.076879,0.93431,0.34196,0.75699,0.84252,0.5965,1
0.91255,0.571,0.16033,0.34624,0.15904,0.92267,0.17559,0.17246,0.073817,0.92049,0.34337,0.74243,0.81926,0.57348,1
0.89453,0.5761,0.16247,0.32681,0.15915,0.9225,0.15523,0.17056,0.0767,0.91754,0.34,0.76639,0.8397,0.60274,1
0.89268,0.56679,0.16188,0.34666,0.18447,0.9263,0.17401,0.17223,0.10046,0.93584,0.3417,0.7623,0.81795,0.59915,1
0.89657,0.58951,0.15573,0.32389,0.17465,0.92541,0.1841,0.18417,0.096816,0.93306,0.33992,0.767,0.83682,0.57241,1
0.9134,0.57196,0.1593,0.34485,0.15685,0.92535,0.15674,0.17169,0.093235,0.91322,0.34321,0.73455,0.83635,0.59802,1
0.91257,0.5889,0.18001,0.32835,0.17422,0.92972,0.15089,0.15698,0.090356,0.91947,0.32813,0.74512,0.83411,0.59656,1
0.91197,0.59084,0.18139,0.32303,0.15579,0.92886,0.17318,0.15915,0.077024,0.91884,0.3486,0.76494,0.83591,0.59465,1
0.89116,0.59196,0.15432,0.31968,0.17963,0.90633,0.17742,0.15351,0.090421,0.91791,0.34119,0.74292,0.81808,0.56997,1
0.88971,0.59328,0.17757,0.32298,0.1755,0.90592,0.17175,0.17228,0.094741,0.91799,0.34762,0.76711,0.813,0.57789,1
0.91251,0.58964,0.18198,0.3481,0.15685,0.92417,0.17913,0.15554,0.089356,0.93416,0.31998,0.74637,0.81558,0.58137,1
0.89542,0.59041,0.15879,0.34192,0.17694,0.92862,0.1502,0.17061,0.074332,0.9441,0.34029,0.74341,0.83477,0.58022,1
0.89773,0.59273,0.17327,0.32375,0.17877,0.91125,0.15701,0.15309,0.089873,0.91856,0.34271,0.74448,0.83281,0.57956,1
0.88468,0.56757,0.17605,0.32254,0.17862,0.92512,0.17195,0.15901,0.072823,0.91699,0.32017,0.74252,0.81466,0.57477,1
0.88545,0.57523,0.18312,0.31997,0.15867,0.91176,0.17632,0.15742,0.093848,0.91382,0.3268,0.75933,0.80352,0.57522,1
0.91378,0.5952,0.16046,0.34085,0.15593,0.92775,0.14901,0.17886,0.09004,0.93473,0.3463,0.74486,0.80953,0.57121,1
0.89269,0.58768,0.16125,0.31157,0.15525,0.93364,0.14202,0.17184,0.077623,0.9141,0.32456,0.77031,0.83425,0.59448,1
0.89904,0.58706,0.17633,0.34016,0.15754,0.92312,0.15909,0.15497,0.092556,0.93596,0.32311,0.75984,0.83757,0.58214,1
0.89413,0.57503,0.16162,0.32322,0.15479,0.90717,0.17231,0.18239,0.089227,0.93893,0.34138,0.76855,0.83559,0.59801,1
0.89821,0.57113,0.15518,0.31211,0.15725,0.90783,0.15184,0.17282,0.076005,0.93618,0.34628,0.76648,0.81219,0.60849,1
0.8976,0.56657,0.18032,0.32838,0.17292,0.90668,0.16089,0.1771,0.089753,0.91724,0.34826,0.74607,0.81581,0.58105,1
0.90091,0.5739,0.16155,0.34381,0.14898,0.92851,0.16026,0.1783,0.089646,0.91808,0.34396,0.75945,0.81964,0.57816,1
0.92245,0.58922,0.16261,0.32504,0.15602,0.91209,0.17343,0.1571,0.064898,0.95883,0.32355,0.76528,0.82049,0.59865,1
0.9246,0.57189,0.18164,0.34591,0.17207,0.9225,0.15458,0.17259,0.089173,0.91569,0.32907,0.74386,0.83568,0.57364,1
0.9142,0.58771,0.15831,0.32215,0.17512,0.93367,0.17548,0.17058,0.077365,0.93794,0.32224,0.75807,0.8176,0.59461,1
0.91447,0.57001,0.17346,0.3246,0.17615,0.92562,0.17538,0.18043,0.098097,0.91707,0.33975,0.74633,0.84298,0.57512,1
0.92009,0.57345,0.15998,0.32409,0.1719,0.92969,0.15361,0.14878,0.093408,0.93157,0.34775,0.74139,0.8187,0.57993,1
0.91429,0.57459,0.18692,0.34445,0.17975,0.90997,0.15761,0.18186,0.06845,0.90273,0.34055,0.7589,0.83829,0.59837,1
0.88995,0.57576,0.18037,0.32744,0.18268,0.92272,0.17328,0.17647,0.095591,0.91645,0.35045,0.7406,0.83465,0.60377,1
0.89866,0.57246,0.16238,0.32838,0.17578,0.90578,0.15824,0.15942,0.078743,0.91533,0.35693,0.74144,0.84493,0.58367,1
0.91713,0.57557,0.15781,0.32855,0.15422,0.91024,0.17841,0.15438,0.072206,0.9365,0.3259,0.75736,0.84014,0.58334,1
0.88839,0.59083,0.17618,0.34129,0.17411,0.92531,0.177,0.15919,0.097478,0.92042,0.34349,0.74431,0.80959,0.57233,1
0.89913,0.57367,0.17335,0.3254,0.16044,0.90805,0.17218,0.17761,0.093163,0.93317,0.32766,0.76259,0.81778,0.58295,1
0.89759,0.59863,0.17454,0.34326,0.17341,0.90784,0.15872,0.17594,0.076033,0.91426,0.3289,0.76254,0.8328,0.5966,1
0.91252,0.58755,0.17667,0.32741,0.15805,0.91057,0.15801,0.17128,0.073099,0.94644,0.32801,0.74052,0.83427,0.59756,1
0.9227,0.56883,0.17601,0.32581,0.17259,0.9299,0.16045,0.17452,0.073598,0.93131,0.32389,0.75713,0.83616,0.5973,1
0.89712,0.56725,0.15803,0.34301,0.16047,0.92776,0.1549,0.14821,0.096169,0.91976,0.32861,0.74499,0.81966,0.58106,1
0.898,0.5677,0.14956,0.34129,0.15553,0.92523,0.15914,0.17235,0.075176,0.91845,0.32544,0.75811,0.83557,0.59591,1
0.89413,0.60224,0.15425,0.32576,0.17813,0.90685,0.17412,0.15752,0.069888,0.91339,0.34336,0.7632,0.83944,0.57752,1
0.91447,0.57078,0.16164,0.34264,0.17394,0.92448,0.17309,0.15926,0.072659,0.93848,0.35662,0.742,0.83998,0.57972,1
0.89996,0.5966,0.17316,0.34981,0.17472,0.902,0.1475,0.18001,0.089526,0.92052,0.34567,0.75955,0.81421,0.58263,1
0.9156,0.59536,0.15805,0.34057,0.17207,0.90648,0.15994,0.17981,0.078493,0.91502,0.32814,0.74088,0.8134,0.59898,1
0.88392,0.55972,0.15317,0.34376,0.17296,0.92413,0.15488,0.17586,0.09451,0.93173,0.34103,0.73722,0.83552,0.584,1
0.89391,0.57537,0.15783,0.34256,0.1563,0.90976,0.17349,0.15628,0.073244,0.93709,0.34609,0.75696,0.83715,0.59783,1
0.89503,0.59987,0.15763,0.31654,0.18447,0.90875,0.17181,0.17246,0.094925,0.93873,0.31134,0.74217,0.83389,0.5993,1
0.89825,0.59663,0.17688,0.34577,0.15818,0.90201,0.17191,0.1713,0.076714,0.91844,0.32509,0.75868,0.81917,0.57825,1
0.91171,0.58977,0.17754,0.34887,0.17302,0.90922,0.15384,0.17428,0.072696,0.93693,0.32321,0.75991,0.83935,0.57908,1
0.89976,0.59449,0.15915,0.32395,0.15969,0.90713,0.16097,0.17169,0.092351,0.93349,0.3216,0.74438,0.84059,0.58332,1
0.89111,0.57504,0.16069,0.32695,0.17746,0.92512,0.15755,0.15852,0.093892,0.93404,0.32637,0.74624,0.83371,0.6004,1
0.73557,0.79209,0.41229,0.71258,0.17458,0.16999,0.60987,0.09775,0.33556,0.09412,0.82207,0.74752,0.72158,0.16487,0
0.8975,0.57543,0.16252,0.31819,0.17634,0.92538,0.18185,0.15907,0.099106,0.93117,0.34028,0.7415,0.81601,0.58376,1
0.91201,0.57436,0.17577,0.33972,0.15744,0.91109,0.15869,0.17139,0.071558,0.93633,0.32328,0.75862,0.81389,0.59595,1
0.91375,0.57276,0.16098,0.32384,0.15644,0.93283,0.14951,0.15858,0.091427,0.93494,0.35142,0.73841,0.83914,0.57502,1
0.91411,0.59639,0.15729,0.34009,0.17872,0.92852,0.14324,0.17677,0.074338,0.9332,0.32321,0.7615,0.81924,0.59654,1
0.90064,0.59792,0.16082,0.32572,0.17303,0.90999,0.17223,0.174,0.077097,0.93294,0.34531,0.7409,0.836,0.60973,1
0.89191,0.58957,0.18089,0.32438,0.15778,0.93109,0.1816,0.15066,0.094797,0.93751,0.32502,0.76303,0.83657,0.59994,1
0.89595,0.5704,0.17698,0.34004,0.15706,0.92547,0.17647,0.15367,0.077503,0.9147,0.3284,0.74464,0.82115,0.59922,1
0.91379,0.58934,0.1587,0.32634,0.17878,0.90496,0.17198,0.15641,0.093349,0.93822,0.34717,0.74633,0.82162,0.60134,1
0.91403,0.5643,0.1561,0.34328,0.161,0.90958,0.1602,0.15981,0.076832,0.91292,0.32264,0.75835,0.82098,0.58353,1
0.90009,0.56881,0.16189,0.32244,0.15038,0.90169,0.15686,0.17577,0.091759,0.93497,0.32732,0.74011,0.82197,0.57698,1
0.91673,0.57459,0.18229,0.32337,0.16025,0.92423,0.15228,0.17124,0.092894,0.91685,0.32863,0.75689,0.81949,0.57967,1
0.9159,0.59197,0.18401,0.32239,0.1742,0.93089,0.17466,0.17728,0.089425,0.91565,0.34082,0.75951,0.81404,0.59847,1
0.89715,0.57227,0.16122,0.34293,0.16102,0.92635,0.15342,0.15692,0.090849,0.91523,0.32878,0.74401,0.81935,0.58084,1
0.91406,0.58775,0.15749,0.31809,0.18172,0.92704,0.18454,0.17763,0.072939,0.92015,0.34871,0.74546,0.83545,0.58248,1
0.89601,0.5764,0.16143,0.32748,0.16068,0.93021,0.17452,0.17501,0.072818,0.94632,0.34833,0.76468,0.83732,0.58121,1
0.89661,0.57329,0.16257,0.32541,0.18016,0.92387,0.17728,0.15988,0.072722,0.9055,0.34327,0.76313,0.82031,0.58385,1
0.91172,0.57263,0.16216,0.34248,0.17217,0.92499,0.17168,0.15636,0.090743,0.9364,0.32873,0.76459,0.80554,0.58321,1
0.92131,0.5766,0.16187,0.34793,0.15767,0.92498,0.153,0.14932,0.096841,0.91796,0.32876,0.74175,0.83554,0.5954,1
0.91574,0.57274,0.15969,0.33955,0.17398,0.92349,0.17297,0.15539,0.068174,0.91631,0.34286,0.74509,0.81328,0.58133,1
0.90098,0.5885,0.17996,0.33925,0.17729,0.90693,0.14174,0.1598,0.069272,0.9202,0.34147,0.75767,0.83502,0.58384,1
0.91621,0.5927,0.1747,0.34151,0.173,0.9084,0.17242,0.17716,0.078534,0.91824,0.34926,0.76194,0.81792,0.57837,1
0.91938,0.57022,0.17629,0.3422,0.1723,0.92596,0.15607,0.14959,0.069115,0.93763,0.34645,0.73605,0.82091,0.5954,1
0.91804,0.57354,0.16181,0.32557,0.15706,0.90594,0.17739,0.15734,0.095217,0.93849,0.32711,0.74307,0.81739,0.59783,1
0.92126,0.57303,0.15612,0.33988,0.17471,0.90635,0.17371,0.1711,0.076869,0.93253,0.32614,0.76115,0.81845,0.60069,1
0.89205,0.57021,0.17386,0.34815,0.17287,0.92831,0.16037,0.15489,0.070682,0.91243,0.33983,0.74413,0.84375,0.5823,1
0.92301,0.59027,0.16102,0.32309,0.17832,0.90564,0.1734,0.14644,0.077612,0.93207,0.34367,0.74558,0.83829,0.58409,1
0.917,0.56988,0.17506,0.3273,0.15745,0.90814,0.15731,0.17445,0.089756,0.91236,0.32588,0.73738,0.81846,0.58254,1
0.9119,0.57501,0.15997,0.32803,0.18016,0.92617,0.14649,0.1585,0.097465,0.90727,0.34983,0.76308,0.81953,0.59547,1
0.91511,0.57422,0.17645,0.32453,0.17378,0.9054,0.1587,0.17104,0.076354,0.93344,0.3196,0.74542,0.83689,0.59742,1
0.89829,0.58922,0.17765,0.34602,0.16089,0.92741,0.17496,0.15365,0.09149,0.91018,0.32569,0.7382,0.82176,0.58163,1
0.90088,0.58758,0.18245,0.34157,0.17191,0.9325,0.1754,0.15663,0.094799,0.92038,0.34738,0.76296,0.81507,0.5814,1
0.90056,0.58859,0.17951,0.34103,0.15918,0.91122,0.15288,0.17173,0.089086,0.93283,0.34371,0.75884,0.82072,0.5775,1
0.90008,0.57291,0.17511,0.32673,0.17981,0.91076,0.15523,0.15329,0.065189,0.9324,0.34302,0.74555,0.81497,0.58063,1
0.89541,0.57145,0.17458,0.32455,0.16057,0.91064,0.15376,0.15963,0.10157,0.93599,0.31843,0.74161,0.83467,0.60101,1
0.91662,0.5899,0.17682,0.3259,0.1605,0.93374,0.15896,0.15652,0.075055,0.93435,0.3461,0.76733,0.83285,0.60184,1
0.91608,0.57426,0.16057,0.32755,0.16101,0.90308,0.15896,0.15664,0.076739,0.93188,0.31991,0.75975,0.83511,0.60519,1
0.8948,0.56767,0.16257,0.32705,0.15183,0.90684,0.17546,0.15992,0.091422,0.93668,0.32247,0.75936,0.81906,0.57652,1
0.92143,0.59158,0.15081,0.34208,0.17761,0.92695,0.17498,0.15921,0.090641,0.9103,0.3277,0.7444,0.8343,0.60328,1
0.91451,0.57616,0.17389,0.32719,0.17181,0.90917,0.15497,0.17173,0.10946,0.93492,0.32213,0.76619,0.83321,0.5832,1
0.91493,0.59949,0.15789,0.34404,0.15864,0.92685,0.15716,0.17601,0.094483,0.90872,0.32808,0.76315,0.83683,0.59534,1
0.89665,0.57423,0.15955,0.32559,0.14856,0.93697,0.1586,0.17592,0.089186,0.91998,0.34608,0.75755,0.81474,0.6033,1
0.91323,0.58803,0.18314,0.35501,0.17531,0.90527,0.15682,0.15635,0.073864,0.91619,0.34018,0.73532,0.80887,0.59574,1
0.89811,0.56952,0.1784,0.3457,0.15831,0.91155,0.15665,0.17193,0.096985,0.91112,0.34074,0.74632,0.81474,0.59503,1
0.89269,0.57325,0.17329,0.34104,0.1732,0.92429,0.15089,0.15562,0.076053,0.91561,0.32402,0.76004,0.81713,0.58131,1
0.91188,0.56346,0.14939,0.3256,0.16105,0.9068,0.17209,0.15145,0.077659,0.93441,0.32893,0.7568,0.83729,0.58217,1
0.91439,0.59389,0.15908,0.32399,0.14919,0.93578,0.17641,0.17488,0.10111,0.93447,0.34285,0.75756,0.80822,0.59569,1
0.89835,0.5677,0.15287,0.34155,0.1884,0.912,0.1596,0.15716,0.070281,0.93857,0.34114,0.75812,0.83277,0.58192,1
0.92231,0.57564,0.17923,0.34585,0.16,0.90593,0.15911,0.18248,0.078243,0.94219,0.32605,0.75862,0.82147,0.60073,1
0.89024,0.59038,0.17311,0.34104,0.17248,0.92582,0.1731,0.15942,0.092631,0.93979,0.32171,0.76301,0.84308,0.606,1
0.91914,0.58988,0.16146,0.34293,0.19686,0.90943,0.18478,0.15712,0.075393,0.9182,0.3237,0.7435,0.81566,0.59927,1
0.62085,0.4532,0.65104,0.27016,0.88816,0.8087,0.35683,0.82991,0.33563,0.27558,0.48424,0.43717,0.96482,0.3462,0
0.89921,0.56817,0.17638,0.30885,0.17772,0.92539,0.17511,0.15866,0.095617,0.93481,0.3433,0.75969,0.81523,0.57572,1
0.91322,0.57097,0.17849,0.33941,0.15976,0.90966,0.17837,0.15835,0.090694,0.91419,0.32832,0.76124,0.83662,0.60695,1
0.15978,0.15125,0.87401,0.26307,1.0167,0.26279,0.91324,0.087409,0.68118,0.3861,0.25614,0.24298,0.52255,0.75904,2
0.89925,0.59549,0.15586,0.34239,0.17778,0.92323,0.17744,0.15679,0.075394,0.93321,0.34493,0.73999,0.80952,0.58366,1
0.16398,0.15954,0.99468,0.22386,0.83143,0.26046,0.94132,0.14282,0.6421,0.41899,0.26449,0.20945,0.46742,0.6933,2
0.21956,0.17158,0.92252,0.20892,0.85327,0.25625,0.95643,0.020609,0.62642,0.44335,0.25591,0.25329,0.50218,0.78018,2
0.18406,0.14671,0.9086,0.2493,0.90551,0.26796,0.92958,0.085554,0.68808,0.39235,0.26276,0.23761,0.50368,0.72191,2
0.16972,0.13428,0.88007,0.28151,0.91287,0.26006,0.92523,0.1242,0.67082,0.40911,0.22216,0.28628,0.54888,0.75204,2
0.89985,0.57039,0.1621,0.32813,0.15615,0.92766,0.15668,0.15594,0.073789,0.93298,0.34775,0.74034,0.81523,0.57867,1
0.17854,0.15391,0.9176,0.27809,0.87816,0.24426,0.91422,0.04354,0.64435,0.40839,0.29364,0.23257,0.53614,0.74444,2
0.18387,0.17316,0.91937,0.24733,0.91689,0.23569,0.90627,0.075066,0.66089,0.42677,0.24704,0.25593,0.51296,0.74726,2
0.18824,0.11107,0.88792,0.3101,0.88978,0.22614,0.84007,0.12548,0.5867,0.36765,0.21915,0.25826,0.42599,0.76728,2
0.14521,0.1937,0.90972,0.18974,0.917,0.26183,0.89448,0.029212,0.67692,0.40171,0.26979,0.28792,0.53781,0.76818,2
0.91216,0.58802,0.16037,0.3259,0.15934,0.92981,0.17322,0.1716,0.092369,0.91285,0.35095,0.76116,0.81901,0.59592,1
0.22407,0.1799,0.90946,0.25616,0.89481,0.29848,0.90712,0.04209,0.69778,0.41819,0.26427,0.26794,0.48625,0.72695,2
0.25346,0.15477,0.89267,0.32773,0.87468,0.29743,0.86952,0.059237,0.62218,0.42447,0.26726,0.33651,0.48105,0.77944,2
0.19683,0.19746,0.91118,0.2475,0.88561,0.22218,0.94944,0.058277,0.67818,0.44841,0.275,0.23986,0.47887,0.73323,2
0.16398,0.15585,0.90716,0.26508,0.93015,0.26073,0.91663,0.07142,0.67349,0.37628,0.27292,0.22372,0.50055,0.7613,2
0.18491,0.14096,0.91948,0.24023,0.83528,0.24119,0.92259,0.10325,0.65776,0.456,0.25715,0.25863,0.58431,0.73837,2
0.89867,0.58716,0.15878,0.32477,0.17956,0.92639,0.15441,0.15389,0.078383,0.91659,0.34347,0.74272,0.83379,0.58109,1
0.18118,0.17554,0.89218,0.26333,0.9285,0.25893,0.92368,0.092775,0.65855,0.4062,0.24904,0.23834,0.49866,0.7492,2
0.14802,0.13624,0.8629,0.30373,0.87065,0.31187,0.93402,0.11744,0.68271,0.4542,0.25279,0.21258,0.46897,0.76016,2
0.14567,0.17323,0.90439,0.2444,0.91732,0.35142,0.79048,0.058674,0.5634,0.34816,0.26323,0.23385,0.47087,0.69694,2
0.16034,0.20487,0.87761,0.2348,0.87292,0.25487,0.89874,0.10129,0.65577,0.40408,0.2923,0.25057,0.52647,0.77218,2
0.15722,0.21377,0.93284,0.2497,0.85073,0.25204,0.92387,0.086069,0.71636,0.44255,0.30272,0.26834,0.50652,0.75104,2
0.89922,0.57253,0.15912,0.3251,0.15635,0.90787,0.1605,0.17759,0.070384,0.91502,0.32741,0.73205,0.81777,0.57595,1
0.18831,0.12776,0.89093,0.2691,0.9907,0.25439,0.99717,0.099901,0.63111,0.46015,0.19152,0.25535,0.49949,0.74723,2
0.1143,0.15916,0.89114,0.19782,0.90076,0.26242,0.93402,0.085896,0.64365,0.41334,0.30214,0.19738,0.50889,0.70648,2
0.17823,0.19153,0.91006,0.23273,0.89771,0.25757,0.91634,0.086895,0.64874,0.41671,0.26585,0.19627,0.54112,0.68699,2
0.89452,0.58984,0.17466,0.33945,0.17225,0.90798,0.17716,0.17219,0.089698,0.93132,0.31607,0.76434,0.84061,0.59817,1
0.2109,0.20433,0.97314,0.23001,0.87632,0.19987,0.95069,0.15159,0.60402,0.40008,0.2013,0.28664,0.51723,0.76122,2
0.20874,0.0878,0.92599,0.28604,0.94532,0.22616,0.88422,0.1367,0.68006,0.39005,0.27205,0.18603,0.54159,0.74598,2
0.15971,0.13583,0.90888,0.29365,0.89918,0.24275,0.94961,0.058832,0.65268,0.38968,0.25062,0.27071,0.50795,0.73324,2
0.25143,0.19387,0.90726,0.20264,0.91987,0.23548,0.89267,0.14418,0.60331,0.39353,0.28135,0.23645,0.52648,0.75532,2
0.89834,0.59289,0.18131,0.31726,0.16026,0.92606,0.14436,0.17295,0.090526,0.91593,0.32828,0.75713,0.81956,0.58305,1
0.26167,0.21991,0.88474,0.2455,0.92163,0.25454,0.85815,0.085874,0.69176,0.44165,0.21172,0.24561,0.55953,0.66388,2
0.17946,0.17428,0.8954,0.25454,0.81099,0.21413,0.89846,0.10682,0.65723,0.39983,0.2402,0.15046,0.57099,0.75262,2
0.20252,0.20588,0.93333,0.22705,0.88462,0.23859,0.92766,0.081843,0.6691,0.41666,0.29972,0.24521,0.51022,0.7025,2
0.15178,0.17236,0.92065,0.25405,0.91266,0.24664,0.94257,0.098932,0.67621,0.40944,0.25479,0.25155,0.47455,0.7161,2
